META; english/non-league/national-league/braintree-town-v-lincoln; 2017-03-04 18:23:47 GMT+2; 2017-03-07 19:45; Nothing; Xlenovo
Lincoln; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Braintree Town; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/braintree-town-v-lincoln; 2017-03-04 22:24:31 GMT+2; 2017-03-07 19:45; Nothing; Xlenovo
Lincoln; 1; 21/20; ; 6/5; 23/20; ; 21/20; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 5/2; 12/5; ; 9/4; 12/5; ; 5/2; ; ; ; ; ; 49/20; ; ; 12/5; ; ; ; ; ; ; ; ; ; 9/5; ; 
Braintree Town; 13/5; 23/10; ; 7/4; 23/10; ; 5/2; ; ; ; ; ; 5/2; ; ; 23/10; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/braintree-town-v-lincoln; 2017-03-05 02:23:45 GMT+2; 2017-03-07 19:45; Nothing; Xlenovo
Lincoln; 1; 21/20; ; 6/5; 23/20; ; 21/20; ; ; ; 19/20; ; 1; ; ; 1; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 5/2; 12/5; ; 9/4; 23/10; ; 5/2; ; ; ; 12/5; ; 49/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; 9/5; ; 
Braintree Town; 13/5; 23/10; ; 7/4; 12/5; ; 5/2; ; ; ; 5/2; ; 5/2; ; ; 5/2; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/braintree-town-v-lincoln; 2017-03-05 06:22:58 GMT+2; 2017-03-07 19:45; Nothing; Xlenovo
Lincoln; 1; 21/20; ; 6/5; 23/20; ; 21/20; 11/10; ; ; 19/20; 21/20; 1; ; ; 11/10; ; ; 1; ; ; ; 1; ; ; 10/11; ; 
Draw; 5/2; 12/5; ; 9/4; 23/10; ; 5/2; 9/4; ; ; 12/5; 9/4; 49/20; ; ; 12/5; ; ; 12/5; ; ; ; 12/5; ; ; 19/10; ; 
Braintree Town; 13/5; 23/10; ; 7/4; 12/5; ; 5/2; 23/10; ; ; 5/2; 11/5; 5/2; ; ; 12/5; ; ; 12/5; ; ; ; 12/5; ; ; 2/9; ; 
META; english/non-league/national-league/braintree-town-v-lincoln; 2017-03-05 10:25:24 GMT+2; 2017-03-07 19:45; Nothing; Xlenovo
