META; english/non-league/national-league/north-ferriby-utd-v-lincoln; 2017-02-18 18:23:26 GMT+2; 2017-02-21 19:45; Nothing; Xlenovo
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lincoln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-lincoln; 2017-02-18 22:23:35 GMT+2; 2017-02-21 19:45; Nothing; Xlenovo
Lincoln; 1/2; 1/2; ; ; 1/2; ; 1/2; ; ; ; 4/9; ; 1/2; ; ; 1/2; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; 10/3; 10/3; ; ; 16/5; ; 10/3; ; ; ; 3; ; 16/5; ; ; 10/3; ; ; ; ; ; ; ; ; ; 12/5; ; 
North Ferriby Utd; 5; 4; ; ; 11/2; ; 21/4; ; ; ; 9/2; ; 5; ; ; 5; ; ; ; ; ; ; ; ; ; 27/20; ; 
META; english/non-league/national-league/north-ferriby-utd-v-lincoln; 2017-02-19 02:25:28 GMT+2; 2017-02-21 19:45; Nothing; Xlenovo
Lincoln; 1/2; 1/2; ; ; 9/20; ; 1/2; ; ; ; 4/9; ; 1/2; ; ; 1/2; ; ; ; ; ; ; ; ; ; 2/5; ; 
Draw; 10/3; 10/3; ; ; 16/5; ; 10/3; ; ; ; 3; ; 16/5; ; ; 10/3; ; ; ; ; ; ; ; ; ; 11/4; ; 
North Ferriby Utd; 5; 4; ; ; 6; ; 11/2; ; ; ; 9/2; ; 5; ; ; 5; ; ; ; ; ; ; ; ; ; 9/2; ; 
META; english/non-league/national-league/north-ferriby-utd-v-lincoln; 2017-02-19 06:22:23 GMT+2; 2017-02-21 19:45; Nothing; Xlenovo
Lincoln; 1/2; 1/2; ; ; 9/20; ; 9/20; ; 1/2; ; 4/9; ; 1/2; 4/9; ; 4/9; 5/11; ; 4/9; 5/11; ; ; 5/11; ; ; 2/5; ; 
Draw; 10/3; 10/3; ; ; 10/3; ; 17/5; ; 10/3; ; 3; ; 16/5; 3; ; 10/3; 57/17; ; 3; 57/17; ; ; 16/5; ; ; 11/4; ; 
North Ferriby Utd; 5; 4; ; ; 6; ; 6; ; 5; ; 9/2; ; 5; 11/2; ; 11/2; 53/10; ; 26/5; 53/10; ; ; 21/4; ; ; 23/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-lincoln; 2017-02-19 10:23:48 GMT+2; 2017-02-21 19:45; Nothing; Xlenovo
Lincoln; 1/2; 1/2; ; ; 1/2; ; 9/20; ; 1/2; ; 4/9; ; 1/2; 4/9; ; 4/9; 5/11; 5/11; 4/9; 5/11; ; ; 5/11; ; ; 2/5; ; 
Draw; 10/3; 10/3; ; ; 10/3; ; 10/3; ; 10/3; ; 3; ; 16/5; 3; ; 10/3; 57/17; 3; 3; 57/17; ; ; 16/5; ; ; 11/4; ; 
North Ferriby Utd; 5; 4; ; ; 11/2; ; 6; ; 5; ; 9/2; ; 5; 11/2; ; 11/2; 53/10; 5; 26/5; 53/10; ; ; 21/4; ; ; 23/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-lincoln; 2017-02-19 14:24:19 GMT+2; 2017-02-21 19:45; Nothing; Xlenovo
Lincoln; 1/2; 1/2; ; 1/2; 1/2; ; 1/2; ; 1/2; 1/2; 4/9; 4/9; 12/25; 4/9; 8/15; 1/2; 10/21; 5/11; 4/9; 10/21; 8/15; ; 5/11; ; ; 4/9; 4/9; 
Draw; 10/3; 3; ; 16/5; 16/5; ; 33/10; ; 3; 16/5; 3; 14/5; 16/5; 14/5; 3; 16/5; 16/5; 3; 3; 16/5; 10/3; ; 16/5; ; ; 14/5; 3; 
North Ferriby Utd; 5; 5; ; 11/2; 11/2; ; 21/4; ; 21/4; 5; 9/2; 5; 21/4; 5; 5; 5; 26/5; 5; 26/5; 26/5; 6; ; 21/4; ; ; 5; 26/5; 
META; english/non-league/national-league/north-ferriby-utd-v-lincoln; 2017-02-19 18:26:00 GMT+2; 2017-02-21 19:45; Nothing; Xlenovo
