META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-26 14:25:30 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-26 18:23:14 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; 8/15; ; 4/7; 8/15; ; ; 4/7; ; ; ; ; 
Draw; 3; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 14/5; ; 14/5; 14/5; ; ; 14/5; ; ; ; ; 
Solihull Moors; 9/2; ; ; ; ; ; 19/4; ; ; ; ; ; ; ; ; ; 17/4; ; 21/5; 17/4; ; ; 17/4; ; ; ; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-26 22:24:51 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; 8/15; ; 4/7; 8/15; ; ; 4/7; ; ; ; ; 
Draw; 3; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 14/5; ; 14/5; 14/5; ; ; 14/5; ; ; ; ; 
Solihull Moors; 9/2; ; ; ; ; ; 19/4; ; ; ; ; ; ; ; ; ; 17/4; ; 21/5; 17/4; ; ; 17/4; ; ; ; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-27 02:22:08 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; 4/7; 8/15; ; 4/7; 8/15; ; ; 4/7; ; ; ; ; 
Draw; 3; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 3; 14/5; ; 14/5; 14/5; ; ; 14/5; ; ; ; ; 
Solihull Moors; 9/2; ; ; ; ; ; 19/4; ; ; ; ; ; ; ; ; 9/2; 17/4; ; 21/5; 17/4; ; ; 17/4; ; ; ; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-27 06:22:01 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; ; ; 4/7; ; 11/20; ; ; ; ; 11/20; 11/20; ; ; 4/7; 8/15; ; 4/7; 8/15; ; ; 4/7; ; ; ; ; 
Draw; 3; ; ; ; 29/10; ; 3; ; ; ; ; 11/4; 59/20; ; ; 3; 14/5; ; 14/5; 14/5; ; ; 14/5; ; ; ; ; 
Solihull Moors; 9/2; ; ; ; 5; ; 5; ; ; ; ; 4; 19/4; ; ; 9/2; 17/4; ; 21/5; 17/4; ; ; 17/4; ; ; ; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-27 10:22:38 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; ; ; 4/7; ; 11/20; ; ; ; ; 11/20; 11/20; ; ; 4/7; 8/15; ; 4/7; 8/15; ; ; 4/7; ; ; ; ; 
Draw; 3; ; ; ; 3; ; 3; ; ; ; ; 11/4; 59/20; ; ; 3; 14/5; ; 14/5; 14/5; ; ; 14/5; ; ; ; ; 
Solihull Moors; 9/2; ; ; ; 5; ; 5; ; ; ; ; 4; 19/4; ; ; 9/2; 17/4; ; 21/5; 17/4; ; ; 17/4; ; ; ; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-27 14:24:05 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; 4/7; ; 4/7; ; 11/20; ; 4/7; ; 4/7; 11/20; 11/20; ; ; 4/7; 8/15; 8/15; 4/7; 8/15; ; ; 4/7; ; ; ; ; 
Draw; 3; ; 29/10; ; 29/10; ; 3; ; 3; ; 29/10; 11/4; 59/20; ; ; 3; 14/5; 29/10; 14/5; 14/5; ; ; 14/5; ; ; ; ; 
Solihull Moors; 9/2; ; 9/2; ; 5; ; 5; ; 9/2; ; 9/2; 4; 19/4; ; ; 9/2; 17/4; 4; 21/5; 17/4; ; ; 17/4; ; ; ; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-27 18:24:38 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; 4/7; ; ; ; 4/7; ; 4/7; ; 4/7; 11/20; 11/20; ; ; 4/7; 5/9; 8/15; 4/7; 5/9; ; ; 4/7; ; ; ; ; 
Draw; 3; ; 29/10; ; ; ; 3; ; 3; ; 29/10; 11/4; 59/20; ; ; 3; 29/10; 29/10; 14/5; 29/10; ; ; 14/5; ; ; ; ; 
Solihull Moors; 9/2; ; 9/2; ; ; ; 19/4; ; 9/2; ; 9/2; 4; 19/4; ; ; 9/2; 74/17; 4; 21/5; 74/17; ; ; 17/4; ; ; ; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-27 22:22:30 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; 4/7; ; ; ; 4/7; ; 4/7; ; 4/7; 11/20; 11/20; ; ; 4/7; 5/9; 8/15; 4/7; 5/9; ; ; 4/7; ; ; 1/50; ; 
Draw; 3; ; 29/10; ; ; ; 3; ; 3; ; 29/10; 11/4; 59/20; ; ; 3; 29/10; 29/10; 14/5; 29/10; ; ; 14/5; ; ; 1/100; ; 
Solihull Moors; 9/2; ; 9/2; ; ; ; 19/4; ; 9/2; ; 9/2; 4; 19/4; ; ; 9/2; 74/17; 4; 21/5; 74/17; ; ; 17/4; ; ; 1/50; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-28 02:22:05 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; 4/7; ; ; ; 4/7; ; 4/7; ; 4/7; 11/20; 11/20; ; ; 4/7; 5/9; 8/15; 4/7; 5/9; ; ; 4/7; ; ; 1/50; ; 
Draw; 3; ; 29/10; ; ; ; 3; ; 3; ; 29/10; 11/4; 59/20; ; ; 3; 29/10; 29/10; 14/5; 29/10; ; ; 14/5; ; ; 1/100; ; 
Solihull Moors; 9/2; ; 9/2; ; ; ; 19/4; ; 9/2; ; 9/2; 4; 19/4; ; ; 9/2; 74/17; 4; 21/5; 74/17; ; ; 17/4; ; ; 1/50; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-28 06:22:15 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; 4/7; ; ; ; 4/7; ; 4/7; ; 4/7; 11/20; 11/20; ; ; 4/7; 5/9; 8/15; 4/7; 5/9; ; ; 4/7; ; ; 1/50; ; 
Draw; 3; ; 29/10; ; ; ; 3; ; 3; ; 29/10; 11/4; 59/20; ; ; 3; 29/10; 29/10; 14/5; 29/10; ; ; 14/5; ; ; 1/3; ; 
Solihull Moors; 9/2; ; 9/2; ; ; ; 19/4; ; 9/2; ; 9/2; 4; 19/4; ; ; 9/2; 74/17; 4; 21/5; 74/17; ; ; 17/4; ; ; 1/3; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-28 10:22:37 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; 4/7; ; 4/7; ; 11/20; 8/15; 4/7; ; 4/7; 11/20; 11/20; ; ; 4/7; 5/9; 8/15; 4/7; 5/9; ; ; 4/7; ; ; 1/50; ; 
Draw; 3; ; 29/10; ; 3; ; 3; 11/4; 3; ; 29/10; 11/4; 59/20; ; ; 3; 29/10; 29/10; 14/5; 29/10; ; ; 14/5; ; ; 4/5; ; 
Solihull Moors; 9/2; ; 9/2; ; 5; ; 5; 9/2; 9/2; ; 9/2; 4; 19/4; ; ; 9/2; 74/17; 4; 21/5; 74/17; ; ; 17/4; ; ; 4/5; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-28 14:23:56 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; 4/7; ; 4/7; ; 11/20; 8/15; 4/7; ; 4/7; 11/20; 11/20; ; ; 4/7; 8/15; 8/15; 4/7; 8/15; ; ; 4/7; ; ; 1/50; ; 
Draw; 3; ; 29/10; ; 3; ; 3; 11/4; 3; ; 29/10; 11/4; 59/20; ; ; 3; 29/10; 29/10; 14/5; 29/10; ; ; 14/5; ; ; 4/5; ; 
Solihull Moors; 9/2; ; 9/2; ; 5; ; 5; 9/2; 9/2; ; 9/2; 4; 19/4; ; ; 9/2; 22/5; 4; 21/5; 22/5; ; ; 17/4; ; ; 4/5; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-28 18:24:42 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; 4/7; ; 4/7; ; 4/7; 8/15; 4/7; ; 4/7; 11/20; 11/20; ; ; 4/7; 5/9; 8/15; 4/7; 5/9; 31/50; ; 4/7; ; ; 1/50; ; 
Draw; 3; ; 29/10; ; 3; ; 3; 11/4; 3; ; 29/10; 11/4; 59/20; ; ; 3; 37/13; 29/10; 14/5; 37/13; 16/5; ; 14/5; ; ; 4/5; ; 
Solihull Moors; 9/2; ; 9/2; ; 5; ; 19/4; 9/2; 9/2; ; 9/2; 4; 19/4; ; ; 9/2; 74/17; 4; 21/5; 74/17; 49/10; ; 17/4; ; ; 4/5; ; 
META; english/non-league/national-league/dover-v-solihull-moors; 2017-02-28 22:26:07 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Dover; 4/7; ; 4/7; ; 4/7; ; 11/20; 8/15; 4/7; ; 4/7; 11/20; 11/20; ; ; 4/7; 5/9; 8/15; 4/7; 5/9; 31/50; ; 4/7; ; ; 1/50; ; 
Draw; 3; ; 29/10; ; 3; ; 3; 11/4; 3; ; 29/10; 11/4; 59/20; ; ; 3; 37/13; 29/10; 14/5; 37/13; 16/5; ; 14/5; ; ; 4/5; ; 
