META; english/non-league/national-league/sutton-utd-v-lincoln; 2017-03-25 18:27:01 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Lincoln; 4/6; ; ; ; 8/13; ; 13/20; ; ; ; ; ; 13/20; 8/13; ; 8/13; ; ; ; 8/13; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; 27/10; ; ; ; ; ; 49/20; 27/10; ; 13/5; ; ; ; 27/11; ; ; ; ; ; ; ; ; 
Sutton Utd; 9/2; ; ; ; 9/2; ; 9/2; ; ; ; ; ; 9/2; 4; ; 9/2; ; ; ; 74/17; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-lincoln; 2017-03-25 22:22:22 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Lincoln; 4/6; 8/11; 13/20; ; 8/13; ; 13/20; ; 4/6; ; 4/6; ; 13/20; 8/13; ; 8/13; 11/17; ; ; 11/17; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; ; 11/4; ; 27/10; ; 5/2; ; 13/5; ; 49/20; 27/10; ; 13/5; 5/2; ; ; 5/2; ; ; ; ; ; ; ; ; 
Sutton Utd; 9/2; 7/2; 4; ; 9/2; ; 9/2; ; 9/2; ; 4; ; 9/2; 4; ; 9/2; 9/2; ; ; 9/2; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-lincoln; 2017-03-26 02:25:04 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Lincoln; 4/6; 8/11; 13/20; ; 8/13; ; 13/20; ; 4/6; ; 4/6; ; 13/20; 8/13; ; 8/13; 11/17; ; 8/13; 11/17; ; ; 11/17; ; 11/17; ; ; ; 
Draw; 5/2; 5/2; 27/10; ; 11/4; ; 27/10; ; 5/2; ; 13/5; ; 49/20; 27/10; ; 13/5; 5/2; ; ; 5/2; ; ; 27/11; ; 27/11; ; ; ; 
Sutton Utd; 9/2; 7/2; 4; ; 9/2; ; 9/2; ; 9/2; ; 4; ; 9/2; 4; ; 9/2; 9/2; ; 21/5; 9/2; ; ; 17/4; ; 17/4; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-lincoln; 2017-03-26 06:23:37 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Lincoln; 4/6; 8/11; 13/20; ; 4/6; ; 13/20; 4/7; 4/6; ; 4/6; ; 13/20; 8/13; ; 8/13; 4/6; ; 8/13; 4/6; ; ; 11/17; ; 11/17; ; ; ; 
Draw; 5/2; 5/2; 27/10; ; 11/4; ; 27/10; 11/4; 5/2; ; 27/10; ; 49/20; 27/10; ; 27/10; 5/2; ; 12/5; 5/2; ; ; 27/11; ; 27/11; ; ; ; 
Sutton Utd; 9/2; 7/2; 4; ; 21/5; ; 22/5; 4; 9/2; ; 4; ; 9/2; 4; ; 9/2; 22/5; ; 21/5; 22/5; ; ; 17/4; ; 17/4; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-lincoln; 2017-03-26 10:22:59 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Lincoln; 8/13; 8/11; 13/20; ; 4/6; ; 13/20; 4/7; 8/13; 4/6; 4/6; ; 13/20; 4/6; 4/6; 8/13; 11/17; ; 8/13; 11/17; ; ; 11/17; ; 11/17; ; ; ; 
Draw; 11/4; 5/2; 27/10; ; 11/4; ; 14/5; 11/4; 14/5; 14/5; 13/5; ; 49/20; 29/10; 13/5; 11/4; 13/5; ; 12/5; 13/5; ; ; 27/11; ; 27/11; ; ; ; 
Sutton Utd; 9/2; 7/2; 4; ; 21/5; ; 22/5; 4; 4; 15/4; 18/5; ; 9/2; 10/3; 17/4; 9/2; 74/17; ; 21/5; 74/17; ; ; 17/4; ; 17/4; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-lincoln; 2017-03-26 14:25:05 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Lincoln; 3/4; 17/20; 4/5; 5/6; 4/5; ; 4/5; 8/11; 4/5; 4/5; 4/5; 3/4; 13/20; 4/5; 5/6; 4/5; 14/19; ; 8/11; ; 21/25; ; 7/9; ; 7/9; ; ; ; 
Draw; 5/2; 5/2; 5/2; 13/5; 5/2; ; 13/5; 12/5; 13/5; 13/5; 5/2; 12/5; 49/20; 5/2; 12/5; 5/2; 5/2; ; 12/5; ; 11/4; ; 27/11; ; 27/11; ; ; ; 
Sutton Utd; 15/4; 3; 16/5; 16/5; 7/2; ; 17/5; 7/2; 10/3; 16/5; 16/5; 3; 9/2; 3; 10/3; 7/2; 19/5; ; 3; ; 73/20; ; 13/4; ; 13/4; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-lincoln; 2017-03-26 18:25:59 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Lincoln; 4/5; 3/4; 5/6; 5/6; 5/6; 4/5; 17/20; 4/5; 5/6; 17/20; 17/20; 5/6; 13/20; 5/6; 5/6; 5/6; 4/5; ; 8/11; 4/5; 21/25; 11/13; 7/9; ; 7/9; ; ; ; 
