META; english/non-league/national-league/aldershot-v-dover; 2017-04-14 22:22:45 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 6/5; ; 6/5; ; 5/4; ; 5/4; 6/5; ; ; ; ; ; ; ; 5/4; 15/13; ; ; 15/13; ; ; ; ; ; ; ; ; 
Dover; 21/10; ; 43/20; ; 2; ; 2; 2; ; ; ; ; ; ; ; 2; 39/19; ; ; 39/19; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; 11/5; ; 5/2; ; 5/2; 23/10; ; ; ; ; ; ; ; 12/5; 5/2; ; ; 5/2; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-15 02:21:22 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 6/5; 11/8; 6/5; ; 5/4; ; 5/4; 6/5; ; ; ; ; 23/20; ; ; 5/4; 15/13; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 21/10; 17/10; 43/20; ; 21/10; ; 2; 2; ; ; ; ; 21/10; ; ; 2; 39/19; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 23/10; 11/5; ; 12/5; ; 5/2; 23/10; ; ; ; ; 49/20; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-15 06:21:19 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 6/5; 11/8; 6/5; ; 6/5; ; 6/5; 6/5; 6/5; ; ; 6/5; 23/20; ; ; 5/4; 15/13; ; ; 15/13; ; ; ; ; ; ; ; ; 
Dover; 21/10; 17/10; 43/20; ; 21/10; ; 21/10; 2; 2; ; ; 2; 21/10; ; ; 2; 39/19; ; ; 39/19; ; ; ; ; ; ; ; ; 
Draw; 5/2; 23/10; 11/5; ; 5/2; ; 5/2; 23/10; 5/2; ; ; 21/10; 49/20; ; ; 12/5; 5/2; ; ; 5/2; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-15 10:21:23 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 6/5; 11/8; 6/5; 6/5; 6/5; ; 6/5; 6/5; 6/5; ; ; 6/5; 23/20; ; ; 5/4; 15/13; ; 10/9; 15/13; ; ; 8/7; ; 8/7; ; ; ; 
Dover; 21/10; 17/10; 43/20; 11/5; 11/5; ; 21/10; 2; 2; ; ; 2; 21/10; ; ; 2; 39/19; ; 2; 39/19; ; ; 2; ; 2; ; ; ; 
Draw; 5/2; 23/10; 11/5; 12/5; 12/5; ; 5/2; 23/10; 5/2; ; ; 21/10; 49/20; ; ; 12/5; 5/2; ; 5/2; 5/2; ; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-15 14:21:24 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 11/8; 6/5; 6/5; 5/4; ; 5/4; 6/5; 6/5; ; ; 6/5; 23/20; ; ; 6/5; 6/5; ; 10/9; 6/5; 5/4; ; 8/7; ; 8/7; ; ; ; 
Dover; 11/5; 17/10; 21/10; 11/5; 9/4; ; 85/40; 2; 11/5; ; ; 21/10; 11/5; ; ; 11/5; 21/10; ; 2; 21/10; 23/10; ; 2; ; 2; ; ; ; 
Draw; 5/2; 23/10; 11/5; 12/5; 23/10; ; 12/5; 23/10; 12/5; ; ; 2; 12/5; ; ; 12/5; 12/5; ; 5/2; 12/5; 13/5; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-15 18:21:33 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 11/8; 6/5; 6/5; 5/4; ; 5/4; 11/10; 6/5; 6/5; ; 23/20; 23/20; ; ; 6/5; 6/5; ; 6/5; 6/5; 5/4; ; 6/5; ; 6/5; ; ; 23/20; 
Dover; 11/5; 17/10; 21/10; 11/5; 11/5; ; 85/40; 11/5; 11/5; 21/10; ; 2; 11/5; ; ; 11/5; 28/13; ; 21/10; 28/13; 23/10; ; 21/10; ; 21/10; ; ; 2; 
Draw; 5/2; 23/10; 9/4; 12/5; 23/10; ; 12/5; 9/4; 12/5; 12/5; ; 11/5; 12/5; ; ; 12/5; 23/10; ; 11/5; 23/10; 13/5; ; 11/5; ; 11/5; ; ; 19/10; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-15 22:21:38 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 6/5; 6/5; 6/5; 5/4; 11/10; 5/4; 11/10; 6/5; 6/5; ; 23/20; 23/20; 23/20; 6/5; 6/5; 6/5; 11/10; 6/5; 6/5; 5/4; ; 6/5; ; 6/5; ; ; 6/5; 
Dover; 11/5; 21/10; 21/10; 11/5; 11/5; 39/20; 85/40; 11/5; 11/5; 11/5; ; 2; 11/5; 2; 21/10; 11/5; 28/13; 37/19; 21/10; 28/13; 23/10; ; 21/10; ; 21/10; ; ; 2; 
Draw; 5/2; 9/4; 9/4; 12/5; 23/10; 9/4; 12/5; 9/4; 12/5; 23/10; ; 11/5; 12/5; 21/10; 12/5; 23/10; 23/10; 12/5; 11/5; 23/10; 13/5; ; 11/5; ; 11/5; ; ; 11/5; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-16 02:20:52 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 6/5; 6/5; 6/5; 5/4; 11/10; 5/4; 11/10; 6/5; 6/5; 6/5; 23/20; 23/20; 23/20; 6/5; 6/5; 6/5; 11/10; 6/5; 6/5; 5/4; 16/13; 6/5; ; 6/5; ; ; 6/5; 
Dover; 11/5; 21/10; 21/10; 11/5; 11/5; 39/20; 85/40; 11/5; 11/5; 11/5; 21/10; 2; 11/5; 2; 21/10; 11/5; 28/13; 37/19; 21/10; 28/13; 23/10; 20/11; 21/10; ; 21/10; ; ; 2; 
Draw; 5/2; 23/10; 9/4; 12/5; 23/10; 9/4; 12/5; 9/4; 12/5; 23/10; 9/4; 11/5; 12/5; 21/10; 12/5; 23/10; 23/10; 12/5; 11/5; 23/10; 13/5; 40/17; 11/5; ; 11/5; ; ; 11/5; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-16 06:20:47 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 6/5; 6/5; 6/5; 5/4; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 23/20; 23/20; 6/5; 6/5; 6/5; 6/5; 11/10; 6/5; 6/5; 5/4; 16/13; 6/5; ; 6/5; ; ; 6/5; 
Dover; 11/5; 21/10; 21/10; 11/5; 11/5; 39/20; 21/10; 11/5; 11/5; 11/5; 2; 21/10; 11/5; 2; 21/10; 11/5; 28/13; 37/19; 21/10; 28/13; 23/10; 20/11; 21/10; ; 21/10; ; ; 2; 
Draw; 5/2; 23/10; 9/4; 12/5; 23/10; 9/4; 12/5; 9/4; 12/5; 23/10; 9/4; 21/10; 12/5; 21/10; 12/5; 12/5; 23/10; 12/5; 11/5; 23/10; 13/5; 40/17; 11/5; ; 11/5; ; ; 11/5; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-16 10:20:45 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 5/4; 6/5; 6/5; 5/4; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 23/20; 23/20; 6/5; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 5/4; 16/13; 13/11; ; 13/11; ; ; 6/5; 
Dover; 11/5; 2; 21/10; 11/5; 11/5; 39/20; 21/10; 11/5; 11/5; 11/5; 2; 21/10; 11/5; 2; 21/10; 11/5; 28/13; 37/19; 21/10; 28/13; 23/10; 20/11; 21/10; ; 21/10; ; ; 2; 
Draw; 5/2; 23/10; 9/4; 12/5; 23/10; 9/4; 12/5; 9/4; 12/5; 23/10; 9/4; 21/10; 12/5; 21/10; 12/5; 12/5; 40/17; 12/5; 9/4; 40/17; 13/5; 40/17; 9/4; ; 9/4; ; ; 11/5; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-16 14:21:19 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 5/4; 6/5; 13/10; 6/5; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 23/20; 23/20; 6/5; 6/5; 6/5; 6/5; 11/10; 23/20; 6/5; 5/4; 6/5; 13/11; ; 13/11; ; ; 6/5; 
Dover; 11/5; 2; 21/10; 21/10; 11/5; 39/20; 21/10; 11/5; 11/5; 11/5; 2; 2; 11/5; 2; 21/10; 11/5; 28/13; 37/19; 21/10; 28/13; 23/10; 39/19; 21/10; ; 21/10; ; ; 2; 
Draw; 5/2; 23/10; 9/4; 23/10; 12/5; 9/4; 12/5; 9/4; 12/5; 23/10; 9/4; 9/4; 12/5; 21/10; 12/5; 12/5; 40/17; 12/5; 9/4; 40/17; 13/5; 5/2; 9/4; ; 9/4; ; ; 11/5; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-16 18:21:14 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 5/4; 6/5; 13/10; 5/4; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 23/20; 23/20; 5/4; 6/5; 6/5; 6/5; 11/10; 23/20; 6/5; 5/4; 11/10; 13/11; ; 13/11; ; ; 6/5; 
Dover; 11/5; 2; 21/10; 21/10; 11/5; 39/20; 21/10; 11/5; 11/5; 11/5; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 28/13; 37/19; 21/10; 28/13; 23/10; 11/5; 21/10; ; 21/10; ; ; 2; 
Draw; 5/2; 23/10; 9/4; 23/10; 23/10; 9/4; 12/5; 9/4; 12/5; 23/10; 9/4; 21/10; 12/5; 9/4; 12/5; 12/5; 40/17; 12/5; 9/4; 40/17; 13/5; 5/2; 9/4; ; 9/4; ; ; 11/5; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-16 22:21:13 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 5/4; 6/5; 13/10; 6/5; 11/10; 5/4; 11/10; 6/5; 6/5; 5/4; 23/20; 23/20; 5/4; 6/5; 6/5; 6/5; 11/10; 23/20; 6/5; 5/4; 6/5; 13/11; ; 13/11; ; ; 6/5; 
Dover; 11/5; 2; 21/10; 21/10; 11/5; 39/20; 21/10; 11/5; 11/5; 11/5; 2; 2; 11/5; 21/10; 21/10; 11/5; 28/13; 37/19; 21/10; 28/13; 23/10; 39/19; 21/10; ; 21/10; ; ; 2; 
Draw; 5/2; 23/10; 9/4; 23/10; 12/5; 9/4; 12/5; 9/4; 12/5; 23/10; 9/4; 9/4; 12/5; 9/4; 12/5; 12/5; 40/17; 12/5; 9/4; 40/17; 13/5; 5/2; 9/4; ; 9/4; ; ; 11/5; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-17 02:21:12 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 5/4; 6/5; 13/10; 6/5; 11/10; 6/5; 11/10; 6/5; 6/5; 23/20; 23/20; 23/20; 6/5; 6/5; 6/5; 6/5; 11/10; 23/20; 6/5; 5/4; 6/5; 13/11; ; 13/11; ; ; 23/20; 
Dover; 11/5; 2; 43/20; 21/10; 9/4; 2; 11/5; 11/5; 11/5; 9/4; 21/10; 2; 11/5; 11/5; 21/10; 11/5; 28/13; 37/19; 21/10; 28/13; 23/10; 39/19; 21/10; ; 21/10; ; ; 2; 
Draw; 5/2; 23/10; 9/4; 23/10; 12/5; 9/4; 12/5; 9/4; 12/5; 23/10; 9/4; 9/4; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 9/4; 40/17; 13/5; 5/2; 9/4; ; 9/4; ; ; 11/5; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-17 06:21:09 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 5/4; 23/20; 13/10; 6/5; 21/20; 6/5; 11/10; 6/5; 23/20; 23/20; 11/10; 23/20; 6/5; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 5/4; 6/5; 13/11; ; 13/11; ; ; 6/5; 
Dover; 11/5; 2; 43/20; 21/10; 9/4; 2; 11/5; 11/5; 11/5; 23/10; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 9/4; 37/19; 21/10; 9/4; 23/10; 39/19; 21/10; ; 21/10; ; ; 11/5; 
Draw; 5/2; 23/10; 9/4; 23/10; 12/5; 9/4; 12/5; 9/4; 12/5; 12/5; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 9/4; 40/17; 13/5; 5/2; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-17 10:21:07 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 23/20; 23/20; 23/20; 13/10; 6/5; 21/20; 23/20; 11/10; 6/5; 23/20; 23/20; 11/10; 23/20; 6/5; 6/5; 15/13; 15/13; 11/10; 23/20; 15/13; 31/25; 15/13; 13/11; ; 13/11; ; ; 6/5; 
Dover; 11/5; 21/10; 11/5; 21/10; 23/10; 2; 9/4; 11/5; 11/5; 23/10; 21/10; 21/10; 11/5; 9/4; 21/10; 11/5; 11/5; 37/19; 21/10; 11/5; 23/10; 21/10; 21/10; ; 21/10; ; ; 11/5; 
Draw; 5/2; 12/5; 9/4; 23/10; 23/10; 9/4; 5/2; 9/4; 12/5; 12/5; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 40/17; 12/5; 9/4; 40/17; 13/5; 5/2; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-17 14:21:15 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Aldershot; 11/10; 23/20; 11/10; 6/5; 23/20; 21/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 15/13; 11/10; 11/10; 10/9; 11/10; 6/5; 9/8; 19/17; ; 15/14; ; ; 23/20; 
Dover; 23/10; 11/5; 12/5; 23/10; 12/5; 2; 12/5; 11/5; 23/10; 12/5; 12/5; 23/10; 23/10; 5/2; 23/10; 23/10; 12/5; 37/19; 9/4; 12/5; 62/25; 9/4; 9/4; ; 40/17; ; ; 12/5; 
Draw; 5/2; 23/10; 43/20; 23/10; 23/10; 9/4; 23/10; 9/4; 23/10; 23/10; 21/10; 2; 23/10; 11/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 63/25; 12/5; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/aldershot-v-dover; 2017-04-17 18:21:19 GMT+3; 2017-04-17 15:00; In Play; Xlenovo
Aldershot; 7/4; 13/8; 11/10; 8/5; 11/10; ; 8/5; 15/8; ; 17/10; 5/4; 13/8; 7/4; 7/5; ; ; 5/4; 9/5; ; 15/13; ; ; ; ; ; ; ; 6/4; 
Draw; 21/20; 1; 43/20; 21/20; 12/5; ; 21/20; 5/6; ; 11/8; 9/5; 11/10; 1; 29/20; ; ; 17/10; 1; ; 37/19; ; ; ; ; ; ; ; 5/4; 
Dover; 15/4; 7/2; 49/20; 18/5; 5/2; ; 19/5; 10/3; ; 7/2; 5/2; 3; 15/4; 3; ; ; 45/17; 29/10; ; 5/2; ; ; ; ; ; ; ; 7/2; 
