META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-18 14:26:51 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 4/6; ; 4/6; ; ; ; 7/10; ; ; ; 4/6; ; 4/6; ; ; 7/10; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; ; 5/2; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 4; ; 19/5; ; ; ; 17/4; ; ; ; 15/4; ; 17/4; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-18 18:26:30 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 11/20; ; 6/10; ; 3/5; ; 3/5; ; ; 8/13; 8/13; ; 13/20; ; ; 4/7; 4/7; ; ; 4/7; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; 27/10; ; 29/10; ; 14/5; ; ; 14/5; 27/10; ; 27/10; ; ; 27/10; 13/5; ; ; 13/5; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 5; ; 9/2; ; 9/2; ; 19/4; ; ; 17/4; 21/5; ; 4; ; ; 5; 47/10; ; ; 47/10; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-18 22:24:55 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 1/2; 1/2; 8/15; ; 8/15; ; 8/15; ; ; 4/7; 4/7; ; 8/15; ; ; 8/15; 8/15; ; ; 8/15; ; ; ; ; ; ; ; ; 
Draw; 13/5; 14/5; 14/5; ; 29/10; ; 29/10; ; ; 14/5; 11/4; ; 29/10; ; ; 14/5; 14/5; ; ; 14/5; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 11/2; 11/2; 5; ; 11/2; ; 11/2; ; ; 5; 19/4; ; 5; ; ; 11/2; 27/5; ; ; 27/5; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 02:24:19 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 1/2; 1/2; 8/15; ; 8/15; ; 8/15; ; ; ; 8/15; ; 1/2; ; ; 8/15; 8/15; ; ; 8/15; ; ; ; ; ; ; ; ; 
Draw; 13/5; 14/5; 14/5; ; 29/10; ; 3; ; ; ; 14/5; ; 29/10; ; ; 14/5; 14/5; ; ; 14/5; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 11/2; 11/2; 5; ; 11/2; ; 21/4; ; ; ; 5; ; 11/2; ; ; 11/2; 91/17; ; ; 91/17; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 06:21:38 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 1/2; 1/2; 8/15; ; 8/15; ; 8/15; ; ; 4/7; 8/15; 1/2; ; ; ; 8/15; 8/15; ; 8/15; 8/15; ; ; 8/15; ; 8/15; ; ; ; 
Draw; 13/5; 14/5; 14/5; ; 3; ; 3; ; ; 14/5; 14/5; 13/5; ; ; ; 14/5; 14/5; ; 14/5; 14/5; ; ; 14/5; ; 14/5; ; ; ; 
North Ferriby Utd; 11/2; 11/2; 5; ; 11/2; ; 21/4; ; ; 19/4; 5; 5; ; ; ; 11/2; 91/17; ; 5; 91/17; ; ; 5; ; 5; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 10:24:02 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 1/2; 1/2; 1/2; 8/15; 8/15; ; 8/15; ; ; 8/15; 8/15; 1/2; 1/2; ; 8/15; 8/15; 8/15; ; 8/15; 8/15; ; ; 8/15; ; 8/15; ; ; ; 
Draw; 13/5; 14/5; 14/5; 11/4; 3; ; 3; ; ; 3; 14/5; 13/5; 29/10; ; 3; 14/5; 14/5; ; 14/5; 14/5; ; ; 14/5; ; 14/5; ; ; ; 
North Ferriby Utd; 11/2; 11/2; 5; 5; 11/2; ; 21/4; ; ; 5; 5; 5; 11/2; ; 5; 11/2; 21/4; ; 5; 21/4; ; ; 5; ; 5; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 14:23:09 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 9/20; 1/2; 40/85; 8/15; 1/2; ; 1/2; ; ; 1/2; 1/2; 4/9; 1/2; ; 1/2; 1/2; 1/2; ; 8/15; 1/2; 57/100; 7/15; 8/15; ; 8/15; ; ; 4/9; 
Draw; 11/4; 14/5; 14/5; 11/4; 31/10; ; 3; ; ; 3; 14/5; 14/5; 59/20; ; 3; 14/5; 37/13; ; 14/5; 37/13; 13/4; 37/13; 14/5; ; 14/5; ; ; 13/5; 
North Ferriby Utd; 13/2; 11/2; 11/2; 5; 6; ; 6; ; ; 11/2; 11/2; 5; 11/2; ; 11/2; 6; 96/17; ; 5; 96/17; 11/2; 26/5; 5; ; 5; ; ; 27/5; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 18:25:53 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 9/20; 1/2; ; 8/15; 1/2; 4/9; 1/2; ; 1/2; 1/2; 1/2; 4/9; 1/2; ; 1/2; 1/2; 1/2; ; 8/15; 1/2; 57/100; 7/15; 8/15; ; 8/15; ; ; 4/9; 
Draw; 11/4; 29/10; ; 11/4; 31/10; 27/10; 31/10; ; 3; 3; 14/5; 14/5; 59/20; ; 3; 29/10; 29/10; ; 14/5; 29/10; 13/4; 37/13; 14/5; ; 14/5; ; ; 13/5; 
North Ferriby Utd; 13/2; 11/2; ; 5; 11/2; 5; 11/2; ; 11/2; 11/2; 11/2; 5; 11/2; ; 11/2; 6; 28/5; ; 5; 28/5; 11/2; 26/5; 5; ; 5; ; ; 26/5; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-19 22:23:27 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 9/20; 1/2; 4/9; 8/15; 1/2; 17/40; 9/20; 1/2; 1/2; 10/21; 4/9; 4/9; 9/20; ; 1/2; 1/2; 3/7; ; 4/9; 3/7; 1/2; 3/7; 4/9; ; 4/9; ; ; 2/5; 
Draw; 11/4; 29/10; 3; 11/4; 3; 14/5; 31/10; 11/4; 3; 16/5; 3; 14/5; 3; ; 3; 3; 58/19; ; 3; 58/19; 10/3; 29/10; 3; ; 3; ; ; 14/5; 
North Ferriby Utd; 13/2; 11/2; 6; 5; 13/2; 11/2; 7; 5; 6; 11/2; 6; 11/2; 13/2; ; 11/2; 6; 13/2; ; 6; 13/2; 13/2; 29/5; 6; ; 6; ; ; 28/5; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-20 02:23:37 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 9/20; 4/9; 4/9; 8/15; 9/20; 2/5; 9/20; 1/2; 1/2; 10/21; 4/9; 4/9; 9/20; ; 1/2; 1/2; 2/5; 5/12; 4/9; 2/5; 1/2; 3/7; 4/9; ; 4/9; ; ; 2/5; 
Draw; 11/4; 16/5; 3; 11/4; 31/10; 14/5; 16/5; 11/4; 3; 16/5; 3; 14/5; 3; ; 3; 3; 13/4; 11/4; 3; 13/4; 10/3; 29/10; 3; ; 3; ; ; 14/5; 
North Ferriby Utd; 13/2; 11/2; 6; 5; 13/2; 11/2; 13/2; 5; 6; 6; 6; 11/2; 13/2; ; 11/2; 6; 27/4; 25/4; 6; 27/4; 13/2; 29/5; 6; ; 6; ; ; 27/5; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-20 06:20:21 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 9/20; 4/9; 4/9; 4/9; 9/20; 2/5; 9/20; 1/2; 1/2; 10/21; 4/9; 4/9; 9/20; ; 1/2; 4/9; 2/5; 5/12; 2/5; 2/5; 1/2; 3/7; 3/7; ; 3/7; ; ; 4/9; 
Draw; 11/4; 16/5; 3; 3; 31/10; 14/5; 16/5; 11/4; 3; 16/5; 3; 14/5; 3; ; 3; 31/10; 13/4; 11/4; 14/5; 13/4; 10/3; 29/10; 56/19; ; 56/19; ; ; 3; 
North Ferriby Utd; 13/2; 11/2; 6; 6; 13/2; 11/2; 13/2; 5; 6; 6; 6; 11/2; 13/2; ; 11/2; 6; 7; 25/4; 13/2; 7; 13/2; 29/5; 13/2; ; 13/2; ; ; 27/5; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-20 10:20:59 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 4/9; 4/9; 4/9; 4/9; 9/20; 2/5; 9/20; 1/2; 1/2; 10/21; 4/9; 4/9; 9/20; ; 1/2; 4/9; 7/18; 5/12; 2/5; 7/18; 1/2; 3/7; 3/7; ; 3/7; ; ; 4/9; 
Draw; 3; 16/5; 3; 3; 31/10; 14/5; 16/5; 11/4; 3; 16/5; 3; 14/5; 3; ; 3; 31/10; 13/4; 11/4; 14/5; 13/4; 10/3; 29/10; 56/19; ; 56/19; ; ; 3; 
North Ferriby Utd; 7; 11/2; 6; 6; 13/2; 11/2; 13/2; 5; 6; 6; 6; 11/2; 13/2; ; 11/2; 13/2; 7; 25/4; 13/2; 7; 13/2; 29/5; 13/2; ; 13/2; ; ; 27/5; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-20 14:21:35 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 4/9; 4/9; 40/85; 4/9; 9/20; 2/5; 9/20; 1/2; 1/2; 10/21; 4/9; 4/9; 9/20; ; 1/2; 4/9; 2/5; 5/12; 2/5; 2/5; 1/2; 1/2; 3/7; ; 3/7; ; ; 4/9; 
Draw; 3; 16/5; 3; 3; 31/10; 14/5; 16/5; 11/4; 3; 16/5; 3; 14/5; 3; ; 3; 31/10; 16/5; 11/4; 14/5; 16/5; 10/3; 31/10; 56/19; ; 56/19; ; ; 3; 
North Ferriby Utd; 15/2; 11/2; 11/2; 6; 13/2; 11/2; 13/2; 5; 6; 6; 6; 5; 13/2; ; 11/2; 13/2; 27/4; 25/4; 13/2; 27/4; 13/2; 26/5; 13/2; ; 13/2; ; ; 27/5; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-20 18:21:56 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 4/9; 4/9; 40/85; 1/2; 9/20; 2/5; 9/20; 1/2; 1/2; 10/21; 4/9; 4/9; 9/20; ; 1/2; 4/9; 2/5; 5/12; 2/5; 2/5; 1/2; 1/2; 3/7; ; 3/7; ; ; 4/9; 
Draw; 3; 16/5; 3; 3; 31/10; 14/5; 16/5; 11/4; 3; 16/5; 3; 14/5; 3; ; 3; 31/10; 16/5; 11/4; 14/5; 16/5; 10/3; 31/10; 56/19; ; 56/19; ; ; 3; 
North Ferriby Utd; 15/2; 11/2; 11/2; 6; 13/2; 11/2; 13/2; 5; 6; 6; 6; 11/2; 13/2; ; 11/2; 6; 27/4; 25/4; 13/2; 27/4; 13/2; 26/5; 13/2; ; 13/2; ; ; 28/5; 
META; english/non-league/national-league/north-ferriby-utd-v-tranmere; 2017-03-20 22:21:32 GMT+2; 2017-03-21 19:45; Nothing; Xlenovo
Tranmere; 4/9; 4/9; 40/85; 1/2; 9/20; 2/5; 9/20; 1/2; 1/2; 10/21; 4/9; 4/9; 9/20; ; 1/2; 4/9; 2/5; 5/12; 2/5; 2/5; 1/2; 1/2; 3/7; ; 3/7; ; ; 4/9; 
Draw; 3; 16/5; 3; 3; 31/10; 14/5; 16/5; 11/4; 3; 16/5; 3; 3; 3; ; 3; 31/10; 16/5; 11/4; 14/5; 16/5; 10/3; 31/10; 56/19; ; 56/19; ; ; 3; 
