META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-03-26 02:25:17 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Dagenham & Redbridge; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-03-26 06:23:47 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Dagenham & Redbridge; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-03-26 10:23:15 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Dagenham & Redbridge; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-03-26 14:25:22 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 4/5; ; 5/6; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 49/20; ; 5/2; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 7/2; 5/2; 10/3; ; 10/3; ; 33/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-03-26 18:26:15 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 4/5; ; 5/6; ; 17/20; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 49/20; ; 5/2; ; 5/2; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 7/2; 5/2; 10/3; ; 10/3; ; 33/10; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-03-26 22:24:19 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 4/5; ; 5/6; ; 17/20; ; 4/5; ; ; ; ; ; ; 11/13; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 49/20; ; 5/2; ; 5/2; ; 5/2; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 7/2; 5/2; 10/3; ; 10/3; ; 33/10; ; 7/2; ; ; ; ; ; ; 31/10; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-03-27 02:24:03 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 4/5; ; 4/5; ; 5/6; ; 4/5; ; ; ; 10/13; ; ; 11/13; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 49/20; ; 13/5; ; 13/5; ; 5/2; ; ; ; 49/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 7/2; 5/2; 10/3; ; 10/3; ; 16/5; ; 7/2; ; ; ; 7/2; ; ; 31/10; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-eastleigh; 2017-03-27 06:21:35 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 4/5; 10/11; 4/5; ; 4/5; ; 5/6; ; 4/5; ; ; 4/5; 10/13; ; ; 11/13; ; ; 4/5; ; ; ; 4/5; ; 4/5; ; ; ; 
Draw; 5/2; 12/5; 49/20; ; 13/5; ; 13/5; ; 5/2; ; ; 11/5; 49/20; ; ; 5/2; ; ; 12/5; ; ; ; 12/5; ; 12/5; ; ; ; 
Eastleigh; 7/2; 5/2; 10/3; ; 10/3; ; 16/5; ; 7/2; ; ; 16/5; 7/2; ; ; 31/10; ; ; 3; ; ; ; 13/4; ; 13/4; ; ; ; 
