META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-17 22:21:42 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 2/5; 1/3; ; ; 4/11; ; 4/11; ; 2/5; ; ; ; 4/11; ; ; 4/11; 4/11; ; ; 4/11; ; ; ; ; ; ; ; ; 
Draw; 7/2; 7/2; ; ; 10/3; ; 7/2; ; 7/2; ; ; ; 7/2; ; ; 7/2; 38/11; ; ; 38/11; ; ; ; ; ; ; ; ; 
Macclesfield; 7; 8; ; ; 7; ; 17/2; ; 7; ; ; ; 15/2; ; ; 15/2; 7; ; ; 7; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-18 02:21:16 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 2/5; 1/3; ; ; 2/5; ; 4/11; ; 2/5; ; ; ; 4/11; ; ; 4/11; 6/17; ; ; 6/17; ; ; ; ; ; ; ; ; 
Draw; 7/2; 7/2; ; ; 16/5; ; 7/2; ; 7/2; ; ; ; 7/2; ; ; 7/2; 38/11; ; ; 38/11; ; ; ; ; ; ; ; ; 
Macclesfield; 7; 8; ; ; 7; ; 8; ; 13/2; ; ; ; 15/2; ; ; 15/2; 7; ; ; 7; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-18 06:21:14 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 2/5; 1/3; ; ; 4/11; ; 4/11; 4/11; 2/5; ; ; 4/11; 4/11; ; ; 4/11; 6/17; ; 4/11; 6/17; ; ; 3/8; ; 3/8; ; ; ; 
Draw; 7/2; 7/2; ; ; 10/3; ; 7/2; 10/3; 7/2; ; ; 3; 7/2; ; ; 7/2; 38/11; ; 3; 38/11; ; ; 16/5; ; 16/5; ; ; ; 
Macclesfield; 7; 8; ; ; 7; ; 17/2; 7; 13/2; ; ; 7; 15/2; ; ; 15/2; 7; ; 7; 7; ; ; 7; ; 7; ; ; ; 
META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-18 10:21:18 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 2/5; 1/3; ; 4/9; 4/11; ; 4/11; 4/11; 2/5; ; ; 4/11; 4/11; ; ; 4/11; 4/11; ; 4/11; 4/11; ; ; 7/18; ; 7/18; ; ; ; 
Draw; 7/2; 7/2; ; 3; 10/3; ; 7/2; 10/3; 7/2; ; ; 3; 7/2; ; ; 7/2; 17/5; ; 3; 17/5; ; ; 13/4; ; 13/4; ; ; ; 
Macclesfield; 7; 8; ; 9/2; 7; ; 17/2; 7; 13/2; ; ; 7; 15/2; ; ; 15/2; 27/4; ; 13/2; 27/4; ; ; 13/2; ; 13/2; ; ; ; 
META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-18 14:21:23 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 9/20; 1/3; ; 4/9; 4/9; ; 9/20; 4/11; 4/9; 10/21; 4/9; 4/9; 4/9; ; ; 4/9; 7/17; 5/12; 4/11; 7/17; 11/25; ; 7/18; ; 7/18; ; ; ; 
Draw; 10/3; 7/2; ; 3; 16/5; ; 17/5; 10/3; 10/3; 16/5; 3; 3; 16/5; ; ; 10/3; 57/17; 3; 3; 57/17; 18/5; ; 13/4; ; 13/4; ; ; ; 
Macclesfield; 6; 8; ; 9/2; 6; ; 6; 7; 11/2; 11/2; 11/2; 9/2; 6; ; ; 6; 76/13; 21/4; 13/2; 76/13; 39/5; ; 13/2; ; 13/2; ; ; ; 
META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-18 18:21:22 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 9/20; 2/5; ; 1/2; 9/20; 17/40; 9/20; 2/5; 1/2; 1/2; 4/9; 4/9; 9/20; ; 1/2; 4/9; 3/7; 5/12; 4/9; 3/7; 47/100; ; 4/9; ; 4/9; ; ; 4/9; 
Draw; 10/3; 10/3; ; 3; 31/10; 3; 10/3; 16/5; 3; 16/5; 3; 3; 16/5; ; 16/5; 16/5; 13/4; 3; 3; 13/4; 18/5; ; 3; ; 3; ; ; 3; 
Macclesfield; 6; 6; ; 6; 6; 5; 6; 6; 11/2; 11/2; 11/2; 5; 11/2; ; 5; 6; 57/10; 21/4; 6; 57/10; 59/10; ; 6; ; 6; ; ; 28/5; 
META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-18 22:21:16 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 9/20; 4/9; ; 1/2; 9/20; 17/40; 9/20; 4/9; 1/2; 10/21; 4/9; 4/9; 9/20; 4/9; 1/2; 4/9; 5/12; 5/12; 4/9; 5/12; 47/100; 6/13; 4/9; ; 4/9; ; ; 4/9; 
Draw; 10/3; 16/5; ; 3; 31/10; 3; 10/3; 16/5; 3; 3; 3; 3; 16/5; 3; 3; 16/5; 13/4; 3; 3; 13/4; 18/5; 16/5; 3; ; 3; ; ; 3; 
Macclesfield; 6; 6; ; 6; 6; 19/4; 6; 11/2; 11/2; 6; 11/2; 5; 11/2; 5; 11/2; 6; 59/10; 21/4; 6; 59/10; 59/10; 23/5; 6; ; 6; ; ; 28/5; 
META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-19 02:21:09 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 9/20; 4/9; ; 1/2; 9/20; 17/40; 9/20; 4/9; 1/2; 10/21; 4/9; 4/9; 9/20; 4/9; 1/2; 4/9; 5/12; 5/12; 4/9; ; 47/100; 6/13; 4/9; ; 4/9; ; ; 4/9; 
Draw; 10/3; 16/5; ; 3; 31/10; 3; 10/3; 16/5; 3; 3; 3; 3; 16/5; 3; 3; 16/5; 13/4; 3; 3; ; 18/5; 16/5; 3; ; 3; ; ; 3; 
Macclesfield; 6; 6; ; 6; 6; 19/4; 6; 11/2; 11/2; 6; 11/2; 5; 11/2; 5; 11/2; 6; 59/10; 21/4; 6; ; 59/10; 23/5; 6; ; 6; ; ; 28/5; 
META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-19 06:21:08 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 9/20; 4/9; ; 1/2; 9/20; 17/40; 9/20; 4/9; 1/2; 10/21; 4/9; 4/9; 9/20; 4/9; 1/2; 4/9; 5/12; 5/12; 4/9; 5/12; 47/100; 6/13; 4/9; ; 4/9; ; ; 4/9; 
Draw; 10/3; 16/5; ; 3; 31/10; 3; 10/3; 16/5; 3; 3; 3; 3; 16/5; 3; 3; 16/5; 13/4; 3; 3; 13/4; 18/5; 16/5; 3; ; 3; ; ; 3; 
Macclesfield; 6; 6; ; 6; 6; 19/4; 6; 11/2; 11/2; 6; 11/2; 5; 11/2; 5; 11/2; 6; 59/10; 21/4; 6; 59/10; 59/10; 23/5; 6; ; 6; ; ; 28/5; 
META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-19 10:21:07 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 9/20; 4/9; ; 1/2; 9/20; 17/40; 9/20; 4/9; 1/2; 10/21; 4/9; 4/9; 9/20; 4/9; 1/2; 4/9; 5/12; 5/12; 4/9; 5/12; 47/100; 6/13; 4/9; ; 4/9; ; ; 4/9; 
Draw; 10/3; 16/5; ; 3; 31/10; 3; 10/3; 16/5; 3; 3; 3; 3; 16/5; 3; 3; 16/5; 13/4; 3; 3; 13/4; 18/5; 16/5; 3; ; 3; ; ; 3; 
Macclesfield; 6; 6; ; 6; 6; 19/4; 6; 11/2; 11/2; 6; 11/2; 5; 11/2; 5; 11/2; 6; 59/10; 21/4; 6; 59/10; 59/10; 23/5; 6; ; 6; ; ; 28/5; 
META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-19 14:21:08 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 9/20; 4/9; 40/85; 1/2; 9/20; 17/40; 9/20; 4/9; 1/2; 10/21; 4/9; 4/9; 9/20; 4/9; 1/2; 4/9; 5/12; 5/12; 4/9; 5/12; 47/100; 6/13; 4/9; ; 4/9; ; ; 4/9; 
Draw; 10/3; 16/5; 3; 3; 31/10; 3; 10/3; 16/5; 3; 3; 3; 3; 16/5; 3; 3; 16/5; 13/4; 3; 3; 13/4; 18/5; 16/5; 3; ; 3; ; ; 3; 
Macclesfield; 6; 5; 11/2; 6; 6; 19/4; 6; 11/2; 11/2; 6; 11/2; 5; 11/2; 5; 11/2; 6; 59/10; 21/4; 6; 59/10; 59/10; 23/5; 6; ; 6; ; ; 28/5; 
META; english/non-league/national-league/lincoln-v-macclesfield; 2017-04-19 18:21:11 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Lincoln; 9/20; 4/9; 40/85; 1/2; 4/9; 17/40; 4/9; 2/5; 1/2; 10/21; 1/2; 4/9; 9/20; 4/9; 1/2; 4/9; 2/5; 5/12; 4/9; 2/5; 47/100; 6/13; 4/9; ; 4/9; ; ; 4/9; 
Draw; 10/3; 16/5; 3; 3; 31/10; 3; 33/10; 16/5; 3; 3; 16/5; 14/5; 16/5; 3; 3; 16/5; 33/10; 3; 3; 33/10; 18/5; 16/5; 3; ; 3; ; ; 3; 
