META; english/non-league/national-league/solihull-moors-v-eastleigh; 2017-04-17 22:21:47 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Solihull Moors; 31/20; 5/4; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; 6/4; ; ; 16/11; 6/4; ; ; 6/4; ; ; ; ; ; ; ; ; 
Eastleigh; 8/5; 15/8; ; ; 8/5; ; 17/10; ; 8/5; ; ; ; 8/5; ; ; 8/5; 17/11; ; ; 17/11; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; 23/10; ; 5/2; ; 5/2; ; ; ; 49/20; ; ; 5/2; 12/5; ; ; 12/5; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-eastleigh; 2017-04-18 02:21:21 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Solihull Moors; 31/20; 5/4; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; 6/4; ; ; 16/11; 6/4; ; ; 6/4; ; ; ; ; ; ; ; ; 
Eastleigh; 8/5; 15/8; ; ; 8/5; ; 17/10; ; 8/5; ; ; ; 8/5; ; ; 8/5; 17/11; ; ; 17/11; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; 12/5; ; 5/2; ; 5/2; ; ; ; 49/20; ; ; 5/2; 12/5; ; ; 12/5; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-eastleigh; 2017-04-18 06:21:18 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Solihull Moors; 31/20; 5/4; ; 5/4; 29/20; ; 6/4; 6/4; 6/4; ; ; 29/20; 6/4; ; ; 16/11; 6/4; ; 7/5; 6/4; ; ; 16/11; ; 16/11; ; ; ; 
Eastleigh; 8/5; 15/8; ; 8/5; 13/8; ; 17/10; 6/4; 8/5; ; ; 8/5; 8/5; ; ; 8/5; 17/11; ; 6/4; 17/11; ; ; 17/11; ; 17/11; ; ; ; 
Draw; 5/2; 5/2; ; 12/5; 12/5; ; 5/2; 12/5; 5/2; ; ; 11/5; 49/20; ; ; 5/2; 12/5; ; 12/5; 12/5; ; ; 27/11; ; 27/11; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-eastleigh; 2017-04-18 10:21:23 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Solihull Moors; 31/20; 5/4; ; 5/4; 6/4; ; 6/4; 6/4; 6/4; ; ; 29/20; 6/4; ; ; 16/11; 6/4; ; 6/4; 6/4; ; ; 6/4; ; 6/4; ; ; ; 
Eastleigh; 8/5; 15/8; ; 8/5; 13/8; ; 17/10; 6/4; 8/5; ; ; 8/5; 8/5; ; ; 8/5; 17/11; ; 8/5; 17/11; ; ; 8/5; ; 8/5; ; ; ; 
Draw; 5/2; 5/2; ; 12/5; 23/10; ; 5/2; 12/5; 5/2; ; ; 11/5; 49/20; ; ; 5/2; 12/5; ; 23/10; 12/5; ; ; 40/17; ; 40/17; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-eastleigh; 2017-04-18 14:21:28 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Solihull Moors; 11/8; 5/4; 27/20; 5/4; 29/20; ; 11/8; 6/4; 7/5; 7/5; 7/5; 13/10; 7/5; ; 7/5; 7/5; 7/5; 16/11; 6/4; 7/5; 6/4; ; 6/4; ; 6/4; ; ; ; 
Eastleigh; 9/5; 15/8; 9/5; 8/5; 17/10; ; 9/5; 6/4; 7/4; 7/4; 17/10; 7/4; 7/4; ; 7/4; 7/4; 17/10; 17/11; 8/5; 17/10; 15/8; ; 8/5; ; 8/5; ; ; ; 
Draw; 5/2; 5/2; 47/20; 12/5; 23/10; ; 5/2; 12/5; 12/5; 5/2; 23/10; 11/5; 12/5; ; 12/5; 5/2; 40/17; 9/4; 23/10; 40/17; 13/5; ; 40/17; ; 40/17; ; ; ; 
