META; english/non-league/national-league/braintree-town-v-guiseley; 2017-04-08 22:27:16 GMT+3; 2017-04-14 15:00; Nothing; Xlenovo
Braintree Town; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/braintree-town-v-guiseley; 2017-04-09 02:24:08 GMT+3; 2017-04-14 15:00; Nothing; Xlenovo
Braintree Town; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/braintree-town-v-guiseley; 2017-04-09 06:22:39 GMT+3; 2017-04-14 15:00; Nothing; Xlenovo
Braintree Town; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/braintree-town-v-guiseley; 2017-04-09 10:25:15 GMT+3; 2017-04-14 15:00; Nothing; Xlenovo
Braintree Town; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/braintree-town-v-guiseley; 2017-04-09 14:22:25 GMT+3; 2017-04-14 15:00; Nothing; Xlenovo
Braintree Town; 6/5; 5/4; ; ; ; ; 5/4; ; ; ; ; ; 23/20; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; 
