META; english/non-league/national-league/wrexham-v-tranmere; 2017-03-26 02:25:11 GMT+2; 2017-04-01 12:15; Nothing; Xlenovo
Tranmere; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wrexham; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-tranmere; 2017-03-26 06:23:42 GMT+2; 2017-04-01 12:15; Nothing; Xlenovo
Tranmere; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wrexham; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-tranmere; 2017-03-26 10:23:06 GMT+2; 2017-04-01 12:15; Nothing; Xlenovo
Tranmere; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wrexham; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-tranmere; 2017-03-26 14:25:13 GMT+2; 2017-04-01 12:15; Nothing; Xlenovo
Tranmere; 21/20; 10/11; 21/20; ; 1; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 12/5; 47/20; ; 5/2; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wrexham; 5/2; 5/2; 49/20; ; 13/5; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-tranmere; 2017-03-26 18:26:09 GMT+2; 2017-04-01 12:15; Nothing; Xlenovo
Tranmere; 21/20; 10/11; 21/20; ; 1; ; 1; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 12/5; 47/20; ; 5/2; ; 5/2; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wrexham; 5/2; 5/2; 49/20; ; 13/5; ; 13/5; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-tranmere; 2017-03-26 22:24:13 GMT+2; 2017-04-01 12:15; Nothing; Xlenovo
Tranmere; 21/20; 10/11; 21/20; ; 1; ; 1; ; 21/20; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 12/5; 47/20; ; 5/2; ; 5/2; ; 12/5; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Wrexham; 5/2; 5/2; 49/20; ; 13/5; ; 13/5; ; 5/2; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-tranmere; 2017-03-27 02:23:58 GMT+2; 2017-04-01 12:15; Nothing; Xlenovo
Tranmere; 21/20; 10/11; 21/20; ; 1; ; 1; ; 21/20; ; ; 1; 1; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 12/5; 47/20; ; 5/2; ; 5/2; ; 12/5; ; ; 21/10; 12/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; 
