META; english/non-league/national-league/aldershot-v-tranmere; 2017-04-29 22:21:09 GMT+3; 2017-05-03 19:00; Nothing; Xlenovo
Tranmere; 5/4; 11/8; ; 5/4; ; ; 13/10; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; 21/10; 9/5; ; 19/10; ; ; 2; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; 23/10; ; ; 12/5; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/aldershot-v-tranmere; 2017-05-02 10:59:04 GMT+3; 2017-05-03 19:00; Nothing; Xlenovo
Tranmere; 11/10; 6/5; 6/5; 6/5; 6/5; 11/10; 5/4; 11/10; 6/5; 6/5; 6/5; 6/5; 23/20; 6/5; 23/20; 6/5; 15/13; 6/5; 10/9; 15/13; 6/5; 22/19; 8/7; ; 8/7; ; 1/12; 6/5; 
Aldershot; 9/4; 23/10; 9/4; 12/5; 9/4; 41/20; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 11/5; 11/5; 23/10; 23/10; 9/4; 19/10; 9/4; 9/4; 49/20; 2; 9/4; ; 9/4; ; 9/4; 21/10; 
Draw; 5/2; 23/10; 43/20; 11/5; 11/5; 43/20; 23/10; 11/5; 23/10; 21/10; 21/10; 11/5; 23/10; 9/4; 23/10; 9/4; 9/4; 9/4; 9/4; 9/4; 51/20; 9/4; 9/4; ; 9/4; ; 2; 2; 
META; english/non-league/national-league/aldershot-v-tranmere; 2017-05-02 18:20:25 GMT+3; 2017-05-03 19:00; Nothing; Xlenovo
Tranmere; 11/10; 6/5; 23/20; 6/5; 6/5; 11/10; 5/4; 11/10; 6/5; 6/5; 6/5; 5/4; 6/5; 5/4; 23/20; 15/13; 6/5; 6/5; 11/10; 6/5; 5/4; 21/20; 11/10; ; 11/10; ; 6/5; 6/5; 
Aldershot; 9/4; 9/4; 23/10; 12/5; 11/5; 41/20; 23/10; 23/10; 23/10; 11/5; 9/4; 23/10; 11/5; 11/5; 23/10; 23/10; 11/5; 19/10; 23/10; 11/5; 12/5; 12/5; 40/17; ; 40/17; ; 23/10; 19/10; 
Draw; 5/2; 23/10; 43/20; 11/5; 11/5; 43/20; 23/10; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 9/4; 11/5; 9/4; 49/20; 28/13; 11/5; ; 11/5; ; 21/10; 19/10; 
META; english/non-league/national-league/aldershot-v-tranmere; 2017-05-02 22:20:34 GMT+3; 2017-05-03 19:00; Nothing; Xlenovo
Tranmere; 5/4; 11/8; 13/10; 6/5; 5/4; 23/20; 11/8; 5/4; 13/10; 6/5; 5/4; 13/10; 5/4; 11/8; 5/4; 5/4; 5/4; 6/5; 11/10; 5/4; 5/4; 16/13; 11/10; ; 11/10; ; 5/4; 13/10; 
Aldershot; 2; 2; 41/20; 12/5; 21/10; 19/10; 21/10; 21/10; 2; 21/10; 11/5; 9/4; 21/10; 2; 21/10; 21/10; 21/10; 19/10; 23/10; 21/10; 12/5; 17/9; 40/17; ; 40/17; ; 2; 2; 
Draw; 12/5; 23/10; 21/10; 11/5; 11/5; 43/20; 23/10; 21/10; 23/10; 12/5; 23/10; 21/10; 23/10; 23/10; 9/4; 9/4; 9/4; 9/4; 11/5; 9/4; 49/20; 9/4; 11/5; ; 11/5; ; 21/10; 2; 
META; english/non-league/national-league/aldershot-v-tranmere; 2017-05-03 02:20:24 GMT+3; 2017-05-03 19:00; Nothing; Xlenovo
Tranmere; 5/4; 11/8; 13/10; 11/8; 13/10; 6/5; 11/8; 5/4; 13/10; 5/4; 13/10; 11/8; 13/10; 7/5; 5/4; 13/10; 5/4; 6/5; 6/5; 5/4; 27/20; 16/13; 16/13; ; 16/13; ; 1/12; 5/4; 
Aldershot; 2; 2; 41/20; 19/10; 2; 37/20; 21/10; 21/10; 2; 2; 19/10; 21/10; 2; 2; 21/10; 2; 39/19; 19/10; 21/10; 39/19; 9/4; 17/9; 21/10; ; 21/10; ; 12/5; 19/10; 
Draw; 12/5; 23/10; 21/10; 12/5; 11/5; 43/20; 23/10; 21/10; 9/4; 12/5; 23/10; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 9/4; 11/5; 9/4; 121/50; 9/4; 11/5; ; 11/5; ; 21/10; 2; 
META; english/non-league/national-league/aldershot-v-tranmere; 2017-05-03 10:20:24 GMT+3; 2017-05-03 19:00; Nothing; Xlenovo
