META; english/non-league/national-league/york-v-braintree-town; 2017-03-26 02:25:52 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
York; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-braintree-town; 2017-03-26 06:24:09 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
York; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-braintree-town; 2017-03-26 10:23:47 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
York; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-braintree-town; 2017-03-26 14:26:01 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
York; 10/11; 4/5; 9/10; ; 10/11; ; 9/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 5/2; 49/20; ; 5/2; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; 3; 11/4; 14/5; ; 31/10; ; 31/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-braintree-town; 2017-03-26 18:26:53 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
York; 10/11; 4/5; 9/10; ; 10/11; ; 9/10; ; 9/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 5/2; 49/20; ; 5/2; ; 5/2; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; 3; 11/4; 14/5; ; 31/10; ; 31/10; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-braintree-town; 2017-03-26 22:24:42 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
York; 10/11; 4/5; 9/10; ; 10/11; ; 9/10; ; 9/10; ; ; ; ; ; ; 11/13; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 5/2; 49/20; ; 5/2; ; 5/2; ; 12/5; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; 3; 11/4; 14/5; ; 31/10; ; 31/10; ; 3; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-braintree-town; 2017-03-27 02:24:32 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
York; 10/11; 4/5; 9/10; ; 10/11; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; 11/13; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 5/2; 49/20; ; 5/2; ; 5/2; ; 12/5; ; ; ; 47/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 
Braintree Town; 3; 11/4; 14/5; ; 31/10; ; 31/10; ; 3; ; ; ; 3; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-braintree-town; 2017-03-27 06:21:57 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
York; 10/11; 4/5; 9/10; ; 10/11; ; 9/10; ; 9/10; ; ; 5/6; 9/10; ; ; 11/13; ; ; 9/10; ; ; ; 9/10; ; 9/10; ; ; ; 
Draw; 12/5; 5/2; 49/20; ; 5/2; ; 5/2; ; 12/5; ; ; 9/4; 47/20; ; ; 5/2; ; ; 9/4; ; ; ; 9/4; ; 9/4; ; ; ; 
Braintree Town; 3; 11/4; 14/5; ; 31/10; ; 31/10; ; 3; ; ; 14/5; 3; ; ; 3; ; ; 3; ; ; ; 3; ; 3; ; ; ; 
META; english/non-league/national-league/york-v-braintree-town; 2017-03-27 10:22:02 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
