META; english/non-league/national-league/braintree-town-v-maidstone; 2017-02-19 02:25:38 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Braintree Town; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Maidstone; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/braintree-town-v-maidstone; 2017-02-19 06:22:32 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Braintree Town; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Maidstone; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/braintree-town-v-maidstone; 2017-02-19 10:23:57 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Braintree Town; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Maidstone; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/braintree-town-v-maidstone; 2017-02-19 14:24:28 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Braintree Town; 11/10; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Maidstone; 9/4; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/braintree-town-v-maidstone; 2017-02-19 18:26:13 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Braintree Town; 11/10; 11/10; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Maidstone; 9/4; 21/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 23/10; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/braintree-town-v-maidstone; 2017-02-19 22:23:11 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Braintree Town; 11/10; 11/10; ; ; 11/10; ; 11/10; ; ; ; ; 21/20; 11/10; ; ; 11/10; 21/20; ; ; 21/20; ; ; ; ; ; ; ; 
Maidstone; 9/4; 21/10; ; ; 12/5; ; 23/10; ; ; ; ; 21/10; 11/5; ; ; 9/4; 28/13; ; ; 28/13; ; ; ; ; ; ; ; 
Draw; 13/5; 23/10; ; ; 5/2; ; 13/5; ; ; ; ; 23/10; 51/20; ; ; 5/2; 27/11; ; ; 27/11; ; ; ; ; ; ; ; 
META; english/non-league/national-league/braintree-town-v-maidstone; 2017-02-20 02:23:36 GMT+2; 2017-02-25 15:00; Nothing; Xlenovo
Braintree Town; 11/10; 11/10; ; ; 11/10; ; 11/10; ; ; ; ; 21/20; 11/10; ; ; 11/10; 1; ; ; 1; ; ; ; ; ; ; ; 
