META; english/non-league/national-league/bromley-v-chester; 2017-03-19 18:26:10 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 5/4; ; 6/5; ; 6/5; ; 23/20; 23/20; ; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; ; 11/5; ; 11/5; ; 21/10; 21/10; ; ; ; 11/5; 39/19; ; 21/10; 39/19; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 23/10; ; 12/5; ; 12/5; ; 9/4; 11/5; ; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-20 14:21:45 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 5/4; ; 6/5; ; 6/5; ; 23/20; 23/20; ; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; ; 11/5; ; 11/5; ; 21/10; 21/10; ; ; ; 11/5; 39/19; ; 21/10; 39/19; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 23/10; ; 12/5; ; 12/5; ; 9/4; 11/5; ; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-20 18:22:05 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 5/4; ; 6/5; ; 6/5; ; 23/20; 23/20; 6/5; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; ; 11/5; ; 11/5; ; 21/10; 21/10; 21/10; ; ; 11/5; 21/10; ; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 23/10; ; 12/5; ; 12/5; ; 9/4; 11/5; 47/20; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-20 22:21:41 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 5/4; ; 6/5; ; 6/5; ; 23/20; 23/20; 6/5; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; ; 11/5; ; 11/5; ; 21/10; 21/10; 21/10; ; ; 11/5; 21/10; ; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 23/10; ; 12/5; ; 12/5; ; 9/4; 11/5; 47/20; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-21 02:21:31 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 5/4; ; 6/5; ; 6/5; ; 23/20; 23/20; 6/5; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; ; 11/5; ; 11/5; ; 21/10; 21/10; 21/10; ; ; 11/5; 21/10; ; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 23/10; ; 12/5; ; 12/5; ; 9/4; 11/5; 47/20; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-21 06:21:08 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 5/4; ; 6/5; ; 6/5; ; 23/20; 23/20; 6/5; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; ; 11/5; ; 11/5; ; 21/10; 21/10; 21/10; ; ; 11/5; 21/10; ; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 23/10; ; 12/5; ; 12/5; ; 9/4; 11/5; 47/20; ; ; 23/10; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-21 10:21:07 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 5/4; ; 6/5; ; 6/5; ; 23/20; 23/20; 6/5; ; ; 6/5; 6/5; 6/5; 6/5; 6/5; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; ; 11/5; ; 11/5; ; 21/10; 21/10; 21/10; ; ; 11/5; 21/10; 21/10; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 23/10; ; 12/5; ; 12/5; ; 9/4; 11/5; 47/20; ; ; 23/10; 9/4; 2; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-21 14:22:18 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 5/4; 11/10; 6/5; ; 6/5; ; 23/20; 23/20; 6/5; ; ; 6/5; ; 6/5; 6/5; 6/5; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; 2; 11/5; ; 11/5; ; 21/10; 21/10; 21/10; ; ; 11/5; ; 21/10; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 23/10; 11/5; 12/5; ; 12/5; ; 9/4; 11/5; 47/20; ; ; 23/10; ; 2; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-21 18:22:23 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 5/4; 11/10; 6/5; ; 6/5; ; 23/20; 23/20; 6/5; 23/20; ; 6/5; 6/5; 6/5; 6/5; 6/5; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; 2; 11/5; ; 11/5; ; 21/10; 21/10; 21/10; 21/10; ; 11/5; 21/10; 21/10; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 23/10; 11/5; 12/5; ; 12/5; ; 9/4; 11/5; 47/20; 9/4; ; 23/10; 9/4; 2; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-21 22:22:35 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 6/5; 11/10; 6/5; ; 6/5; ; 23/20; 23/20; 6/5; 23/20; ; 6/5; 15/13; 6/5; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; 2; 11/5; ; 11/5; ; 21/10; 21/10; 21/10; 21/10; ; 11/5; 21/10; 21/10; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 12/5; 11/5; 12/5; ; 12/5; ; 9/4; 11/5; 47/20; 9/4; ; 23/10; 23/10; 2; 9/4; 23/10; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-22 02:23:06 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 6/5; 11/10; 6/5; ; 6/5; ; 23/20; 23/20; 6/5; 23/20; ; 6/5; 15/13; 6/5; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; 2; 11/5; ; 11/5; ; 21/10; 21/10; 21/10; 21/10; ; 11/5; 21/10; 21/10; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 12/5; 11/5; 12/5; ; 12/5; ; 9/4; 11/5; 47/20; 9/4; ; 23/10; 23/10; 2; 9/4; 23/10; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-22 06:20:45 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 6/5; 11/10; 6/5; ; 6/5; ; 23/20; 23/20; 6/5; 23/20; ; 15/13; 15/13; 6/5; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; 2; 11/5; ; 11/5; ; 21/10; 21/10; 21/10; 21/10; ; 11/5; 21/10; 21/10; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 12/5; 11/5; 12/5; ; 12/5; ; 9/4; 11/5; 47/20; 9/4; ; 12/5; 23/10; 2; 9/4; 23/10; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-22 10:21:42 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 6/5; ; 6/5; ; 6/5; 11/10; 6/5; ; 6/5; ; 23/20; 23/20; 6/5; 23/20; ; 6/5; 15/13; 6/5; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Chester; 11/5; ; 43/20; ; 11/5; 2; 11/5; ; 11/5; ; 21/10; 21/10; 21/10; 21/10; ; 11/5; 21/10; 21/10; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; ; 9/4; ; 12/5; 11/5; 12/5; ; 12/5; ; 9/4; 11/5; 47/20; 9/4; ; 23/10; 23/10; 2; 9/4; 23/10; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-22 14:21:47 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 11/8; 13/10; 13/10; ; 7/5; 11/10; 11/8; ; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 67/50; 21/17; 6/5; ; 6/5; ; ; ; 
Chester; 15/8; 2; 15/8; ; 19/10; 2; 19/10; ; 15/8; 19/10; 9/5; 15/8; 39/20; 9/5; 2; 15/8; 19/10; 21/10; 21/10; 19/10; 85/40; 20/11; 21/10; ; 21/10; ; ; ; 
Draw; 12/5; 12/5; 23/10; ; 12/5; 11/5; 12/5; ; 12/5; 23/10; 23/10; 21/10; 47/20; 11/5; 23/10; 12/5; 23/10; 2; 9/4; 23/10; 13/5; 40/17; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-22 18:21:16 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 11/8; 13/10; 13/10; 11/8; 7/5; 11/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 6/5; 6/5; 13/10; 67/50; 21/17; 6/5; ; 6/5; ; ; 21/20; 
Chester; 15/8; 2; 19/10; 19/10; 19/10; 2; 2; 15/8; 15/8; 19/10; 15/8; 15/8; 39/20; 15/8; 2; 15/8; 37/19; 21/10; 21/10; 37/19; 85/40; 20/11; 21/10; ; 21/10; ; ; 13/8; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 21/10; 47/20; 11/5; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 40/17; 9/4; ; 9/4; ; ; 19/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-22 22:22:17 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 11/8; 13/10; 11/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 13/10; 5/4; 5/4; 6/5; 6/5; 5/4; 67/50; 13/11; 6/5; ; 6/5; ; ; 6/5; 
Chester; 21/10; 2; 2; 19/10; 2; 2; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 19/10; 2; 2; 2; 21/10; 21/10; 2; 85/40; 21/11; 21/10; ; 21/10; ; ; 9/5; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 11/5; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 40/17; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-23 02:21:50 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 11/8; 13/10; 11/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 13/10; 5/4; 5/4; 6/5; 6/5; 5/4; 67/50; 13/11; 6/5; ; 6/5; ; ; 6/5; 
Chester; 21/10; 2; 2; 19/10; 2; 2; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 19/10; 2; 2; 2; 21/10; 21/10; 2; 85/40; 21/11; 21/10; ; 21/10; ; ; 9/5; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 11/5; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 40/17; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-23 06:21:11 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 11/8; 13/10; 11/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 13/10; 5/4; 5/4; 6/5; 6/5; 5/4; 67/50; 13/11; 6/5; ; 6/5; ; ; 6/5; 
Chester; 21/10; 2; 2; 19/10; 2; 2; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 19/10; 2; 2; 2; 21/10; 21/10; 2; 85/40; 21/11; 21/10; ; 21/10; ; ; 9/5; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 11/5; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 40/17; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-23 10:21:47 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 11/8; 13/10; 11/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 13/10; 5/4; 5/4; 6/5; 5/4; ; 67/50; 13/11; 23/18; ; 23/18; ; ; 6/5; 
Chester; 21/10; 2; 2; 19/10; 2; 2; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 19/10; 2; 2; 2; 21/10; 19/10; ; 85/40; 21/11; 37/19; ; 37/19; ; ; 9/5; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 11/5; 23/10; 12/5; 40/17; 2; 9/4; ; 13/5; 40/17; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-23 14:23:40 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 11/8; 13/10; 11/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 13/10; 5/4; 5/4; 6/5; 5/4; 5/4; 67/50; 13/11; 23/18; ; 23/18; ; ; 5/4; 
Chester; 21/10; 2; 2; 19/10; 2; 2; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 19/10; 2; 2; 2; 21/10; 19/10; 2; 85/40; 21/11; 37/19; ; 37/19; ; ; 15/8; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 11/5; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 40/17; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-23 18:24:09 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 11/8; 13/10; 11/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 5/4; 67/50; 13/11; 23/18; ; 23/18; ; ; 5/4; 
Chester; 21/10; 2; 2; 19/10; 2; 2; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 2; 2; 2; 2; 21/10; 19/10; 2; 85/40; 21/11; 37/19; ; 37/19; ; ; 15/8; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 23/10; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 40/17; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-23 22:22:20 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 11/8; 13/10; 11/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 5/4; 67/50; 13/11; 23/18; ; 23/18; ; ; 5/4; 
Chester; 21/10; 2; 2; 19/10; 2; 2; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 2; 2; 2; 2; 21/10; 19/10; 2; 85/40; 21/11; 37/19; ; 37/19; ; ; 15/8; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 23/10; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 40/17; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-24 02:23:45 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 11/8; 13/10; 11/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 5/4; 67/50; 13/11; 23/18; ; 23/18; ; ; 5/4; 
Chester; 21/10; 2; 2; 19/10; 2; 2; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 2; 2; 2; 2; 21/10; 19/10; 2; 85/40; 21/11; 37/19; ; 37/19; ; ; 15/8; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 23/10; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 40/17; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-24 06:21:19 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 11/8; 13/10; 11/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 5/4; 67/50; 13/11; 23/18; ; 23/18; ; ; 5/4; 
Chester; 21/10; 2; 2; 19/10; 2; 2; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 2; 2; 2; 2; 21/10; 19/10; 2; 85/40; 21/11; 37/19; ; 37/19; ; ; 15/8; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 23/10; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 40/17; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-24 10:21:59 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 11/8; 13/10; 23/20; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 5/4; 67/50; 13/11; 23/18; ; 23/18; ; ; 5/4; 
Chester; 21/10; 2; 2; 19/10; 2; 19/10; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 2; 2; 2; 2; 21/10; 19/10; 2; 85/40; 21/11; 37/19; ; 37/19; ; ; 15/8; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 23/10; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 40/17; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-24 14:22:23 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 13/10; 13/10; 23/20; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; ; 67/50; 13/11; 23/18; ; 23/18; ; ; 5/4; 
Chester; 21/10; 2; 2; 2; 2; 19/10; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 2; 2; 2; 2; 21/10; 19/10; ; 85/40; 21/11; 37/19; ; 37/19; ; ; 15/8; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 23/10; 23/10; 12/5; 40/17; 2; 9/4; ; 13/5; 40/17; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-24 18:25:37 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; ; 67/50; 13/10; 23/18; ; 23/18; ; ; 5/4; 
Chester; 21/10; 2; 39/20; 2; 2; 19/10; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 2; 2; 2; 2; 21/10; 19/10; ; 85/40; 19/10; 37/19; ; 37/19; ; ; 15/8; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 43/20; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 23/10; 23/10; 12/5; 40/17; 2; 9/4; ; 13/5; 12/5; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-24 22:24:04 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 5/4; 67/50; 13/10; 23/18; ; 23/18; ; ; 5/4; 
Chester; 21/10; 2; 39/20; 2; 2; 19/10; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 2; 2; 2; 2; 21/10; 19/10; 2; 85/40; 19/10; 37/19; ; 37/19; ; ; 19/10; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 43/20; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 23/10; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 12/5; 9/4; ; 9/4; ; ; 12/5; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-25 02:25:31 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 5/4; 67/50; 13/10; 23/18; ; 23/18; ; ; 5/4; 
Chester; 21/10; 2; 39/20; 2; 2; 19/10; 21/10; 15/8; 2; 2; 19/10; 19/10; 2; 2; 2; 2; 2; 21/10; 19/10; 2; 85/40; 19/10; 37/19; ; 37/19; ; ; 15/8; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 43/20; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 23/10; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 12/5; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-25 06:24:56 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 5/4; 6/5; 5/4; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 5/4; 67/50; 13/10; 23/18; ; 23/18; ; ; 5/4; 
Chester; 21/10; 2; 39/20; 2; 2; 19/10; 21/10; 15/8; 2; 2; 19/10; 9/5; 2; 2; 21/10; 2; 2; 21/10; 19/10; 2; 85/40; 19/10; 37/19; ; 37/19; ; ; 2; 
