META; english/non-league/national-league/lincoln-v-forest-green; 2017-03-19 18:26:03 GMT+2; 2017-03-25 12:15; Nothing; Xlenovo
Forest Green; 21/10; 9/5; 37/20; 9/5; 19/10; 7/4; 15/8; 15/8; 15/8; 19/10; 9/5; 7/4; 15/8; 19/10; 2; 15/8; 24/13; 24/13; 9/5; 24/13; 103/50; 24/13; 24/13; ; 24/13; ; ; 7/4; 
Draw; 12/5; 12/5; 23/10; 5/2; 12/5; 43/20; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 9/4; 23/10; 12/5; 40/17; 21/10; 9/4; 40/17; 64/25; 23/10; 9/4; ; 9/4; ; ; 11/5; 
META; english/non-league/national-league/lincoln-v-forest-green; 2017-03-25 06:24:53 GMT+2; 2017-03-25 12:15; Nothing; Xlenovo
Lincoln; 5/4; 13/10; 27/20; 7/5; 7/5; 5/4; 7/5; 5/4; 13/10; 11/8; 27/20; 13/10; 27/20; 7/5; 13/10; 13/10; 23/17; 13/10; 13/10; 23/17; 139/100; 23/17; 25/19; ; 25/19; ; ; 11/8; 
Forest Green; 21/10; 15/8; 37/20; 9/5; 19/10; 7/4; 15/8; 15/8; 15/8; 19/10; 9/5; 9/5; 15/8; 19/10; 2; 15/8; 24/13; 24/13; 9/5; 24/13; 103/50; 24/13; 24/13; ; 24/13; ; ; 15/8; 
Draw; 12/5; 12/5; 23/10; 5/2; 12/5; 43/20; 12/5; 23/10; 12/5; 23/10; 23/10; 21/10; 47/20; 9/4; 23/10; 12/5; 40/17; 21/10; 9/4; 40/17; 64/25; 12/5; 9/4; ; 9/4; ; ; 23/10; 
META; english/non-league/national-league/lincoln-v-forest-green; 2017-03-25 10:25:08 GMT+2; 2017-03-25 12:15; Nothing; Xlenovo
Lincoln; 5/4; 13/10; 27/20; 7/5; 7/5; 5/4; 7/5; 5/4; 13/10; 11/8; 27/20; 13/10; 27/20; 7/5; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 139/100; 23/17; 25/19; ; 25/19; ; ; 27/20; 
Forest Green; 21/10; 15/8; 37/20; 9/5; 19/10; 7/4; 15/8; 15/8; 15/8; 19/10; 9/5; 9/5; 15/8; 15/8; 9/5; 15/8; 19/10; 24/13; 9/5; 19/10; 103/50; 24/13; 24/13; ; 24/13; ; ; 19/10; 
Draw; 12/5; 12/5; 23/10; 5/2; 12/5; 43/20; 12/5; 23/10; 12/5; 12/5; 23/10; 21/10; 47/20; 23/10; 12/5; 12/5; 40/17; 21/10; 9/4; 40/17; 64/25; 12/5; 9/4; ; 9/4; ; ; 12/5; 
