META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-19 18:26:24 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; ; 11/10; ; 11/10; ; 21/20; 1; ; ; ; 11/10; 21/20; ; 11/10; 21/20; ; ; 11/10; ; 11/10; ; ; ; 
Draw; 9/4; ; 9/4; ; 23/10; ; 23/10; ; 23/10; ; 9/4; 11/5; ; ; ; 9/4; 11/5; ; 9/4; 11/5; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; ; 13/5; ; 5/2; ; 12/5; 23/10; ; ; ; 5/2; 23/10; ; 23/10; 23/10; ; ; 23/10; ; 23/10; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-20 14:21:55 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; ; 11/10; ; 11/10; ; 21/20; 1; ; ; ; 11/10; 21/20; ; 11/10; 21/20; ; ; 11/10; ; 11/10; ; ; ; 
Draw; 9/4; ; 9/4; ; 23/10; ; 23/10; ; 23/10; ; 9/4; 11/5; ; ; ; 9/4; 11/5; ; 9/4; 11/5; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; ; 13/5; ; 5/2; ; 12/5; 23/10; ; ; ; 5/2; 23/10; ; 23/10; 23/10; ; ; 23/10; ; 23/10; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-20 18:22:14 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; ; 11/10; ; 11/10; ; 21/20; 1; 11/10; ; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; ; 11/10; ; ; ; 
Draw; 9/4; ; 9/4; ; 23/10; ; 23/10; ; 23/10; ; 9/4; 11/5; 9/4; ; ; 9/4; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; ; 13/5; ; 5/2; ; 12/5; 23/10; 49/20; ; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; 23/10; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-20 22:21:51 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; ; 11/10; ; 11/10; ; 21/20; 1; 11/10; ; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; ; 11/10; ; ; ; 
Draw; 9/4; ; 9/4; ; 23/10; ; 23/10; ; 23/10; ; 9/4; 11/5; 9/4; ; ; 9/4; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; ; 13/5; ; 5/2; ; 12/5; 23/10; 49/20; ; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; 23/10; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-21 02:21:40 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; ; 11/10; ; 11/10; ; 21/20; 1; 11/10; ; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; ; 11/10; ; ; ; 
Draw; 9/4; ; 9/4; ; 23/10; ; 23/10; ; 23/10; ; 9/4; 11/5; 9/4; ; ; 9/4; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; ; 13/5; ; 5/2; ; 12/5; 23/10; 49/20; ; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; 23/10; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-21 06:21:16 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; ; 11/10; ; 11/10; ; 21/20; 1; 11/10; ; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; ; 11/10; ; ; ; 
Draw; 9/4; ; 9/4; ; 23/10; ; 23/10; ; 23/10; ; 9/4; 11/5; 9/4; ; ; 9/4; 9/4; ; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; ; 13/5; ; 5/2; ; 12/5; 23/10; 49/20; ; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; 23/10; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-21 10:21:16 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; ; 11/10; ; 11/10; ; 21/20; 1; 11/10; ; ; 11/10; 21/20; 1; 1; 21/20; ; ; 24/23; ; 24/23; ; ; ; 
Draw; 9/4; ; 9/4; ; 23/10; ; 23/10; ; 23/10; ; 9/4; 11/5; 9/4; ; ; 23/10; 11/5; 21/10; 9/4; 11/5; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 13/5; ; 13/5; ; 5/2; ; 12/5; 23/10; 49/20; ; ; 5/2; 27/11; 5/2; 12/5; 27/11; ; ; 27/11; ; 27/11; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-21 14:22:27 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; 19/20; 11/10; ; 11/10; ; 21/20; 1; 11/10; ; ; 11/10; ; 1; 1; 21/20; ; ; 24/23; ; 24/23; ; ; ; 
Draw; 9/4; ; 9/4; ; 12/5; 11/5; 9/4; ; 23/10; ; 9/4; 11/5; 9/4; ; ; 9/4; ; 21/10; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; 12/5; 13/5; ; 5/2; ; 12/5; 23/10; 49/20; ; ; 5/2; ; 5/2; 12/5; 27/11; ; ; 27/11; ; 27/11; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-21 18:22:39 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; 19/20; 11/10; ; 11/10; ; 21/20; 1; 11/10; 21/20; ; 11/10; 21/20; 1; 1; 21/20; ; ; 24/23; ; 24/23; ; ; ; 
Draw; 9/4; ; 9/4; ; 12/5; 11/5; 23/10; ; 23/10; ; 9/4; 11/5; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; 11/5; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; 12/5; 13/5; ; 5/2; ; 12/5; 23/10; 49/20; 23/10; ; 5/2; 27/11; 5/2; 12/5; 27/11; ; ; 27/11; ; 27/11; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-21 22:22:47 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; 19/20; 11/10; ; 11/10; ; 21/20; 1; 11/10; 21/20; ; 11/10; 21/20; 1; 1; 21/20; ; ; 24/23; ; 24/23; ; ; ; 
Draw; 9/4; ; 9/4; ; 12/5; 11/5; 23/10; ; 23/10; ; 9/4; 11/5; 9/4; 9/4; ; 23/10; 9/4; 21/10; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; 12/5; 13/5; ; 5/2; ; 12/5; 23/10; 49/20; 23/10; ; 5/2; 27/11; 5/2; 12/5; 27/11; ; ; 27/11; ; 27/11; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-22 02:23:15 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; 19/20; 11/10; ; 11/10; ; 21/20; 1; 11/10; 21/20; ; 11/10; 21/20; 1; 1; 21/20; ; ; 24/23; ; 24/23; ; ; ; 
Draw; 9/4; ; 9/4; ; 12/5; 11/5; 23/10; ; 23/10; ; 9/4; 11/5; 9/4; 9/4; ; 9/4; 11/5; 21/10; 9/4; 11/5; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; 12/5; 13/5; ; 5/2; ; 12/5; 23/10; 49/20; 23/10; ; 5/2; 12/5; 5/2; 12/5; 12/5; ; ; 27/11; ; 27/11; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-22 06:20:54 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; 19/20; 11/10; ; 11/10; ; 21/20; 1; 11/10; 21/20; ; 11/10; 21/20; 1; 1; 21/20; ; ; 24/23; ; 24/23; ; ; ; 
Draw; 9/4; ; 9/4; ; 12/5; 11/5; 23/10; ; 23/10; ; 9/4; 11/5; 9/4; 9/4; ; 9/4; 11/5; 21/10; 9/4; 11/5; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; 12/5; 13/5; ; 5/2; ; 12/5; 23/10; 49/20; 23/10; ; 5/2; 12/5; 5/2; 12/5; 12/5; ; ; 27/11; ; 27/11; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-22 10:21:51 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; ; 21/20; ; 11/10; 19/20; 11/10; ; 11/10; ; 21/20; 1; 11/10; 21/20; ; 11/10; 21/20; 1; 1; 21/20; ; ; 24/23; ; 24/23; ; ; ; 
Draw; 9/4; ; 9/4; ; 12/5; 11/5; 23/10; ; 23/10; ; 9/4; 11/5; 9/4; 9/4; ; 23/10; 9/4; 21/10; 9/4; 9/4; ; ; 9/4; ; 9/4; ; ; ; 
Aldershot; 5/2; ; 12/5; ; 5/2; 12/5; 13/5; ; 5/2; ; 12/5; 23/10; 49/20; 23/10; ; 5/2; 27/11; 5/2; 12/5; 27/11; ; ; 27/11; ; 27/11; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-22 14:21:58 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; 6/5; 6/5; ; 5/4; 11/10; 5/4; ; 6/5; 5/4; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 15/13; 1; 6/5; 15/13; 5/4; 5/4; 6/5; ; 6/5; ; ; ; 
Aldershot; 5/2; 23/10; 43/20; ; 9/4; 11/5; 9/4; ; 9/4; 11/5; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 28/13; 5/2; 21/10; 28/13; 119/50; 21/11; 21/10; ; 21/10; ; ; ; 
Draw; 9/4; 23/10; 11/5; ; 9/4; 2; 23/10; ; 23/10; 9/4; 11/5; 2; 9/4; 11/5; 23/10; 9/4; 9/4; 21/10; 9/4; 9/4; 5/2; 11/5; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-22 18:21:25 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 11/10; 6/5; 6/5; 5/4; 5/4; 11/10; 5/4; 11/10; 6/5; 5/4; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 6/5; 1; 6/5; 6/5; 5/4; 16/13; 6/5; ; 6/5; ; ; 21/20; 
Aldershot; 5/2; 23/10; 43/20; 11/5; 9/4; 11/5; 9/4; 11/5; 9/4; 11/5; 21/10; 21/10; 11/5; 2; 21/10; 9/4; 11/5; 5/2; 21/10; 11/5; 119/50; 133/67; 21/10; ; 21/10; ; ; 9/5; 
Draw; 9/4; 23/10; 11/5; 23/10; 9/4; 2; 23/10; 11/5; 23/10; 9/4; 11/5; 2; 9/4; 11/5; 23/10; 9/4; 9/4; 21/10; 9/4; 9/4; 5/2; 28/13; 9/4; ; 9/4; ; ; 19/10; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-22 22:22:27 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 6/5; 6/5; 5/4; 5/4; 11/10; 5/4; 11/10; 6/5; 5/4; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 6/5; 15/13; 6/5; 6/5; 5/4; 16/13; 6/5; ; 6/5; ; ; 6/5; 
Aldershot; 23/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 11/5; 9/4; 11/5; 21/10; 21/10; 11/5; 2; 21/10; 11/5; 28/13; 11/5; 21/10; 28/13; 119/50; 133/67; 21/10; ; 21/10; ; ; 2; 
Draw; 9/4; 9/4; 11/5; 23/10; 23/10; 2; 9/4; 11/5; 23/10; 9/4; 11/5; 2; 9/4; 11/5; 23/10; 9/4; 9/4; 2; 9/4; 9/4; 5/2; 28/13; 9/4; ; 9/4; ; ; 21/10; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-23 02:22:00 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 6/5; 5/4; 5/4; 5/4; 11/10; 5/4; 11/10; 6/5; 5/4; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 6/5; 15/13; 6/5; 6/5; 5/4; 16/13; 6/5; ; 6/5; ; ; 6/5; 
Aldershot; 23/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 11/5; 9/4; 11/5; 21/10; 21/10; 11/5; 2; 21/10; 11/5; 28/13; 11/5; 21/10; 28/13; 119/50; 133/67; 21/10; ; 21/10; ; ; 2; 
Draw; 9/4; 9/4; 43/20; 23/10; 23/10; 2; 23/10; 11/5; 23/10; 9/4; 11/5; 2; 9/4; 11/5; 23/10; 9/4; 9/4; 2; 9/4; 9/4; 5/2; 28/13; 9/4; ; 9/4; ; ; 21/10; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-23 06:21:21 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 6/5; 5/4; 5/4; 5/4; 11/10; 5/4; 11/10; 6/5; 5/4; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 6/5; 15/13; 6/5; 6/5; 5/4; 16/13; 6/5; ; 6/5; ; ; 6/5; 
Aldershot; 23/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 11/5; 9/4; 11/5; 21/10; 21/10; 11/5; 2; 21/10; 11/5; 28/13; 11/5; 21/10; 28/13; 119/50; 133/67; 21/10; ; 21/10; ; ; 2; 
Draw; 9/4; 9/4; 43/20; 23/10; 23/10; 2; 23/10; 11/5; 23/10; 9/4; 11/5; 2; 9/4; 11/5; 23/10; 9/4; 9/4; 2; 9/4; 9/4; 5/2; 28/13; 9/4; ; 9/4; ; ; 21/10; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-23 10:21:58 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 6/5; 5/4; 5/4; 5/4; 11/10; 5/4; 11/10; 6/5; 5/4; 5/4; 23/20; 6/5; 6/5; 5/4; 6/5; 6/5; 15/13; 23/20; ; 127/100; 16/13; 13/11; ; 13/11; ; ; 6/5; 
Aldershot; 23/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 11/5; 9/4; 11/5; 21/10; 2; 11/5; 2; 21/10; 11/5; 28/13; 11/5; 21/10; ; 119/50; 133/67; 28/13; ; 28/13; ; ; 2; 
Draw; 9/4; 9/4; 43/20; 23/10; 23/10; 2; 23/10; 11/5; 23/10; 9/4; 11/5; 11/5; 9/4; 11/5; 23/10; 9/4; 9/4; 2; 11/5; ; 123/50; 28/13; 11/5; ; 11/5; ; ; 21/10; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-23 14:23:55 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 6/5; 5/4; 5/4; 5/4; 11/10; 5/4; 6/5; 5/4; 5/4; 5/4; 23/20; 6/5; 6/5; 5/4; 6/5; 6/5; 15/13; 23/20; 6/5; 33/25; 5/4; 13/11; ; 13/11; ; ; 6/5; 
Aldershot; 23/10; 21/10; 11/5; 11/5; 11/5; 11/5; 23/10; 21/10; 9/4; 9/4; 21/10; 2; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 11/5; 58/25; 2; 28/13; ; 28/13; ; ; 2; 
Draw; 9/4; 9/4; 21/10; 23/10; 23/10; 2; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 21/10; 21/10; 9/4; 11/5; 19/10; 11/5; 11/5; 12/5; 21/10; 11/5; ; 11/5; ; ; 2; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-23 18:24:24 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 6/5; 5/4; 5/4; 5/4; 11/10; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 5/4; 6/5; 15/13; 23/20; 6/5; 33/25; 5/4; 13/11; ; 13/11; ; ; 5/4; 
Aldershot; 23/10; 21/10; 11/5; 11/5; 11/5; 11/5; 9/4; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 11/5; 58/25; 2; 28/13; ; 28/13; ; ; 2; 
Draw; 9/4; 9/4; 41/20; 23/10; 9/4; 2; 9/4; 11/5; 11/5; 11/5; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 11/5; 19/10; 11/5; 11/5; 12/5; 21/10; 11/5; ; 11/5; ; ; 2; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-23 22:22:31 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 5/4; 5/4; 5/4; 5/4; 11/10; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 5/4; 6/5; 15/13; 23/20; 6/5; 33/25; 5/4; 13/11; ; 13/11; ; ; 5/4; 
Aldershot; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 9/4; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 11/5; 58/25; 2; 28/13; ; 28/13; ; ; 2; 
Draw; 9/4; 21/10; 41/20; 23/10; 9/4; 2; 9/4; 11/5; 11/5; 11/5; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 11/5; 19/10; 11/5; 11/5; 12/5; 21/10; 11/5; ; 11/5; ; ; 2; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-24 02:23:55 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 5/4; 5/4; 5/4; 5/4; 11/10; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 5/4; 6/5; 15/13; 23/20; 6/5; 33/25; 5/4; 13/11; ; 13/11; ; ; 5/4; 
Aldershot; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 9/4; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 11/5; 58/25; 2; 28/13; ; 28/13; ; ; 19/10; 
Draw; 9/4; 21/10; 41/20; 23/10; 9/4; 2; 9/4; 11/5; 11/5; 11/5; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 11/5; 19/10; 11/5; 11/5; 12/5; 21/10; 11/5; ; 11/5; ; ; 19/10; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-24 06:21:29 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 5/4; 5/4; 5/4; 5/4; 11/10; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 5/4; 6/5; 15/13; 23/20; 6/5; 33/25; 5/4; 13/11; ; 13/11; ; ; 5/4; 
Aldershot; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 9/4; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 11/5; 58/25; 2; 28/13; ; 28/13; ; ; 2; 
Draw; 9/4; 21/10; 41/20; 23/10; 9/4; 2; 9/4; 11/5; 11/5; 11/5; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 11/5; 19/10; 11/5; 11/5; 12/5; 21/10; 11/5; ; 11/5; ; ; 2; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-24 10:22:11 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 5/4; 5/4; 5/4; 5/4; 23/20; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 5/4; 6/5; 15/13; 23/20; 6/5; 33/25; 5/4; 13/11; ; 13/11; ; ; 5/4; 
Aldershot; 23/10; 11/5; 11/5; 11/5; 11/5; 41/20; 9/4; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 11/5; 58/25; 2; 28/13; ; 28/13; ; ; 2; 
Draw; 9/4; 21/10; 41/20; 23/10; 9/4; 41/20; 9/4; 11/5; 11/5; 11/5; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 11/5; 19/10; 11/5; 11/5; 12/5; 21/10; 11/5; ; 11/5; ; ; 2; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-24 14:22:35 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 5/4; 5/4; 5/4; 5/4; 23/20; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 5/4; 6/5; 15/13; 23/20; ; 33/25; 5/4; 13/11; ; 13/11; ; ; 5/4; 
Aldershot; 23/10; 11/5; 11/5; 11/5; 11/5; 41/20; 9/4; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; ; 58/25; 2; 28/13; ; 28/13; ; ; 2; 
Draw; 9/4; 21/10; 41/20; 23/10; 9/4; 41/20; 9/4; 11/5; 11/5; 11/5; 2; 21/10; 11/5; 11/5; 21/10; 11/5; 11/5; 19/10; 11/5; ; 12/5; 21/10; 11/5; ; 11/5; ; ; 2; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-24 18:25:54 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 5/4; 5/4; 5/4; 13/10; 23/20; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 5/4; 6/5; 15/13; 23/20; ; 33/25; 5/4; 13/11; ; 13/11; ; ; 5/4; 
Aldershot; 23/10; 11/5; 11/5; 11/5; 11/5; 21/10; 9/4; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; ; 58/25; 23/10; 28/13; ; 28/13; ; ; 2; 
Draw; 9/4; 21/10; 41/20; 23/10; 11/5; 2; 9/4; 11/5; 11/5; 11/5; 2; 2; 11/5; 11/5; 21/10; 11/5; 11/5; 19/10; 11/5; ; 12/5; 21/10; 11/5; ; 11/5; ; ; 2; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-24 22:24:14 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 5/4; 5/4; 5/4; 13/10; 23/20; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 6/5; 15/13; 23/20; 6/5; 33/25; 5/4; 13/11; ; 13/11; ; ; 13/10; 
Aldershot; 23/10; 11/5; 11/5; 11/5; 11/5; 21/10; 11/5; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 11/5; 58/25; 23/10; 28/13; ; 28/13; ; ; 11/5; 
Draw; 9/4; 21/10; 21/10; 23/10; 11/5; 2; 23/10; 11/5; 11/5; 11/5; 21/10; 2; 11/5; 9/4; 21/10; 11/5; 11/5; 19/10; 11/5; 11/5; 12/5; 21/10; 11/5; ; 11/5; ; ; 21/10; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-25 02:25:46 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 5/4; 5/4; 5/4; 13/10; 23/20; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 6/5; 15/13; 23/20; 6/5; 33/25; 5/4; 13/11; ; 13/11; ; ; 5/4; 
Aldershot; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; 11/5; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 11/5; 58/25; 23/10; 28/13; ; 28/13; ; ; 2; 
