META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-09 12:00:34 GMT+2; 2017-02-11 15:00; Nothing; Xlenovo
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 7/5; 7/5; 7/5; 15/13; 7/5; 7/5; 37/25; 17/13; 16/11; ; ; 7/5; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; 7/4; 15/8; 15/8; 9/5; 19/10; 17/10; 9/5; 197/100; 7/4; 17/10; ; ; 9/5; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-09 18:23:38 GMT+2; 2017-02-11 15:00; Nothing; Xlenovo
Macclesfield; 11/8; 11/8; 7/5; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 7/5; 7/5; 7/5; 15/13; 7/5; 7/5; 37/25; 17/13; 16/11; ; ; 7/5; 7/5; 
Torquay; 9/5; 15/8; 15/8; 7/4; 15/8; 17/10; 19/10; 15/8; 15/8; 19/10; 9/5; 9/5; 37/20; 7/4; 15/8; 15/8; 9/5; 19/10; 17/10; 9/5; 197/100; 7/4; 17/10; ; ; 19/10; 9/5; 
Draw; 5/2; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 9/4; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-09 22:21:54 GMT+2; 2017-02-11 15:00; Nothing; Xlenovo
Macclesfield; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 11/8; 13/10; 7/5; 13/10; 11/8; 29/20; 27/20; 29/20; 13/10; 11/8; 13/10; 15/13; 5/4; 13/10; 7/5; 17/13; 5/4; ; ; 27/20; 27/20; 
Torquay; 9/5; 2; 15/8; 15/8; 19/10; 17/10; 2; 15/8; 15/8; 2; 19/10; 9/5; 39/20; 9/5; 2; 15/8; 37/19; 19/10; 2; 37/19; 21/10; 7/4; 2; ; ; 19/10; 15/8; 
Draw; 5/2; 9/4; 21/10; 21/10; 23/10; 11/5; 9/4; 9/4; 23/10; 23/10; 21/10; 21/10; 9/4; 9/4; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 9/4; ; ; 23/10; 2; 
META; english/non-league/national-league/torquay-v-macclesfield; 2017-02-10 02:22:57 GMT+2; 2017-02-11 15:00; Nothing; Xlenovo
Macclesfield; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 11/8; 13/10; 7/5; 13/10; 11/8; 29/20; 27/20; 11/8; 13/10; 11/8; ; 15/13; 5/4; 13/10; 7/5; 17/13; 5/4; ; ; 27/20; 27/20; 
Torquay; 9/5; 2; 15/8; 15/8; 19/10; 17/10; 2; 15/8; 15/8; 2; 19/10; 9/5; 39/20; 19/10; 2; 15/8; ; 19/10; 2; 37/19; 21/10; 7/4; 2; ; ; 19/10; 15/8; 
