META; english/non-league/national-league/torquay-v-guiseley; 2017-02-26 14:25:49 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Torquay; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/torquay-v-guiseley; 2017-02-26 18:23:25 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Torquay; 10/11; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 13/15; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
Guiseley; 3; ; ; ; ; ; 31/10; ; ; ; ; ; ; ; ; ; 29/10; ; 14/5; 29/10; ; ; 29/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-guiseley; 2017-02-26 22:25:02 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Torquay; 10/11; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 13/15; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
Guiseley; 3; ; ; ; ; ; 31/10; ; ; ; ; ; ; ; ; ; 37/13; ; 14/5; 37/13; ; ; 29/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-guiseley; 2017-02-27 02:22:19 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Torquay; 10/11; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; 10/11; 13/15; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
Guiseley; 3; ; ; ; ; ; 31/10; ; ; ; ; ; ; ; ; 3; 37/13; ; 14/5; 37/13; ; ; 29/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-guiseley; 2017-02-27 06:22:11 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Torquay; 10/11; ; ; ; 19/20; ; 10/11; ; ; ; ; 5/6; 9/10; ; ; 10/11; 13/15; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; 12/5; ; ; ; 5/2; ; 5/2; ; ; ; ; 12/5; 47/20; ; ; 12/5; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
Guiseley; 3; ; ; ; 29/10; ; 31/10; ; ; ; ; 13/5; 3; ; ; 3; 37/13; ; 14/5; 37/13; ; ; 29/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-guiseley; 2017-02-27 10:22:50 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Torquay; 10/11; ; ; ; 10/11; ; 9/10; ; ; ; ; 5/6; 9/10; ; ; 10/11; 13/15; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; 12/5; ; ; ; 5/2; ; 5/2; ; ; ; ; 12/5; 47/20; ; ; 12/5; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
Guiseley; 3; ; ; ; 31/10; ; 31/10; ; ; ; ; 13/5; 3; ; ; 3; 37/13; ; 14/5; 37/13; ; ; 29/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-guiseley; 2017-02-27 14:24:16 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Torquay; 10/11; ; 9/10; ; 10/11; ; 9/10; ; 9/10; ; 20/23; 5/6; 9/10; ; ; 10/11; 13/15; 13/15; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; 12/5; ; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 5/2; 12/5; 47/20; ; ; 12/5; 23/10; 9/4; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
Guiseley; 3; ; 14/5; ; 31/10; ; 31/10; ; 3; ; 14/5; 13/5; 3; ; ; 3; 37/13; 27/10; 14/5; 37/13; ; ; 29/10; ; ; ; ; 
META; english/non-league/national-league/torquay-v-guiseley; 2017-02-27 18:24:53 GMT+2; 2017-03-04 15:00; Nothing; Xlenovo
Torquay; 10/11; ; 9/10; ; 10/11; ; 9/10; ; 9/10; ; 20/23; 5/6; 9/10; ; ; 10/11; 10/11; 13/15; 9/10; 10/11; ; ; 9/10; ; ; ; ; 
Draw; 12/5; ; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 5/2; 12/5; 47/20; ; ; 12/5; 23/10; 9/4; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
