META; english/non-league/national-league/guiseley-v-aldershot; 2017-03-05 02:23:57 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Aldershot; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-aldershot; 2017-03-05 06:23:09 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Aldershot; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-aldershot; 2017-03-05 10:25:38 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Aldershot; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-aldershot; 2017-03-05 14:25:53 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Aldershot; 6/4; 7/5; ; ; ; ; 6/4; ; ; ; 29/20; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; 
Guiseley; 9/5; 13/8; ; ; ; ; 9/5; ; ; ; 7/4; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; ; ; 23/10; ; ; ; 11/5; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-aldershot; 2017-03-05 18:23:08 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
