META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-03-05 02:23:52 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Forest Green; 13/10; 13/10; 27/20; 7/5; 7/5; 13/10; 11/8; 11/8; 7/5; 11/8; 27/20; 13/10; 27/20; ; 7/5; 13/10; 13/10; 7/5; 5/4; 13/10; 37/25; 25/18; 23/18; ; ; ; 27/20; 
Dagenham & Redbridge; 2; 9/5; 37/20; 17/10; 19/10; 7/4; 19/10; 9/5; 15/8; 19/10; 9/5; 9/5; 15/8; ; 15/8; 15/8; 19/10; 17/11; 19/10; 19/10; 197/100; 20/11; 37/19; ; ; ; 9/5; 
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 23/10; 21/10; 47/20; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 5/2; 40/17; 11/5; ; ; ; 21/10; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-03-10 18:20:42 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Forest Green; 13/10; 13/10; 27/20; 7/5; 7/5; 13/10; 11/8; 11/8; 7/5; 11/8; 11/8; 13/10; 27/20; ; 11/8; 13/10; 13/10; 7/5; 5/4; 13/10; 71/50; 4/3; 23/18; ; ; ; 13/10; 
Dagenham & Redbridge; 2; 9/5; 9/5; 19/10; 19/10; 7/4; 19/10; 9/5; 15/8; 19/10; 19/10; 7/4; 15/8; ; 9/5; 15/8; 19/10; 17/11; 19/10; 19/10; 101/50; 37/19; 37/19; ; ; ; 9/5; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 11/5; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 47/20; ; 12/5; 12/5; 40/17; 23/10; 11/5; 40/17; 64/25; 40/17; 11/5; ; ; ; 11/5; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-03-10 22:21:11 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Forest Green; 13/10; 13/10; 27/20; 7/5; 7/5; 13/10; 11/8; 11/8; 7/5; 13/10; 11/8; 13/10; 27/20; ; 11/8; 13/10; 13/10; ; 5/4; 23/17; 71/50; 4/3; 23/18; ; ; ; 13/10; 
Dagenham & Redbridge; 2; 9/5; 9/5; 19/10; 19/10; 7/4; 19/10; 9/5; 15/8; 19/10; 19/10; 7/4; 15/8; ; 9/5; 15/8; 19/10; ; 19/10; 37/19; 101/50; 37/19; 37/19; ; ; ; 9/5; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 11/5; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 47/20; ; 12/5; 12/5; 40/17; ; 11/5; 9/4; 64/25; 40/17; 11/5; ; ; ; 11/5; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-03-11 02:20:48 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Forest Green; 13/10; 13/10; 27/20; 7/5; 7/5; 13/10; 11/8; 13/10; 7/5; 13/10; 11/8; 13/10; 27/20; ; 11/8; 13/10; 13/10; ; 5/4; 13/10; 71/50; 4/3; 23/18; ; ; ; 13/10; 
Dagenham & Redbridge; 2; 9/5; 9/5; 19/10; 19/10; 7/4; 19/10; 15/8; 15/8; 19/10; 19/10; 9/5; 15/8; ; 9/5; 15/8; 19/10; ; 19/10; 19/10; 101/50; 37/19; 37/19; ; ; ; 9/5; 
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 11/5; 12/5; 23/10; 23/10; 12/5; 12/5; 21/10; 47/20; ; 12/5; 12/5; 40/17; ; 11/5; 40/17; 64/25; 40/17; 11/5; ; ; ; 11/5; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-03-11 06:22:04 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Forest Green; 13/10; 13/10; 13/10; 7/5; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 27/20; 5/4; 13/10; ; 5/4; 13/10; 5/4; 13/10; 5/4; 5/4; 71/50; 4/3; 23/18; ; ; ; 5/4; 
Dagenham & Redbridge; 2; 9/5; 37/20; 19/10; 2; 9/5; 19/10; 15/8; 15/8; 19/10; 2; 9/5; 19/10; ; 2; 15/8; 37/19; 17/10; 19/10; 37/19; 101/50; 37/19; 37/19; ; ; ; 9/5; 
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 5/2; 12/5; 9/4; 12/5; ; 12/5; 12/5; 12/5; ; 9/4; 12/5; 64/25; 40/17; 9/4; ; ; ; 21/10; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-03-11 10:21:44 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Forest Green; 13/10; 5/4; 13/10; 7/5; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 27/20; 5/4; 13/10; ; 5/4; 13/10; 5/4; 13/10; 5/4; 5/4; 71/50; 39/29; 23/18; ; ; ; 6/5; 
Dagenham & Redbridge; 2; 9/5; 37/20; 19/10; 19/10; 7/4; 19/10; 15/8; 15/8; 19/10; 2; 9/5; 19/10; ; 2; 15/8; 19/10; 17/10; 19/10; 19/10; 101/50; 24/13; 37/19; ; ; ; 9/5; 
Draw; 12/5; 5/2; 12/5; 23/10; 5/2; 9/4; 5/2; 23/10; 12/5; 5/2; 12/5; 9/4; 12/5; ; 12/5; 12/5; 27/11; ; 11/5; 27/11; 64/25; 27/11; 11/5; ; ; ; 11/5; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-03-11 14:20:46 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Forest Green; 6/5; 5/4; 5/4; 7/5; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 27/20; 5/4; 13/10; ; 5/4; 13/10; 5/4; 13/10; 5/4; 5/4; 71/50; 13/10; 23/18; ; ; ; 6/5; 
Dagenham & Redbridge; 11/5; 9/5; 37/20; 19/10; 2; 9/5; 19/10; 15/8; 15/8; 19/10; 2; 9/5; 19/10; ; 2; 15/8; 37/19; 17/10; 19/10; 37/19; 101/50; 15/8; 37/19; ; ; ; 9/5; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 23/10; 12/5; 5/2; 12/5; 23/10; 12/5; ; 12/5; 12/5; 12/5; ; 9/4; 12/5; 64/25; 27/11; 9/4; ; ; ; 11/5; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-03-11 18:21:14 GMT+2; 2017-03-11 15:00; In Play; Xlenovo
Dagenham & Redbridge; 4/7; 1/2; ; ; 5/2; ; 9/20; ; ; ; 5/2; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 11/5; ; 13/5; ; ; ; 15/8; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; 13/2; 13/2; ; ; 6/5; ; 15/2; ; ; ; 6/5; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-04-29 18:20:43 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dagenham & Redbridge; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-04-29 22:21:11 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 11/8; 11/8; ; 13/10; ; ; 7/5; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dagenham & Redbridge; 7/4; 9/5; ; 7/4; ; ; 9/5; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 23/10; ; 12/5; ; ; 5/2; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-02 10:59:06 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 11/8; 7/5; 11/8; 6/4; 7/5; 5/4; 7/5; 13/10; 7/5; 7/5; 7/5; 7/5; 27/20; ; 11/8; 7/5; 7/5; 13/10; 11/8; 7/5; 29/20; 23/18; 11/8; ; 11/8; ; 5/4; 11/8; 
Dagenham & Redbridge; 7/4; 9/5; 7/4; 7/4; 9/5; 13/8; 9/5; 15/8; 9/5; 7/4; 7/4; 9/5; 9/5; ; 9/5; 9/5; 7/4; 28/17; 17/10; 7/4; 97/50; 28/17; 17/10; ; 17/10; ; 7/4; 7/4; 
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; ; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 13/5; 5/2; 40/17; ; 40/17; ; 21/10; 21/10; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-02 18:20:27 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 11/8; 6/4; 11/8; 6/4; 7/5; 5/4; 7/5; 13/10; 7/5; 11/8; 7/5; 7/5; 27/20; ; 11/8; 7/5; 7/5; 13/10; 11/8; 7/5; 29/20; 17/14; 11/8; ; 11/8; ; 11/8; 11/8; 
Dagenham & Redbridge; 7/4; 7/4; 9/5; 7/4; 9/5; 33/20; 9/5; 15/8; 9/5; 15/8; 15/8; 9/5; 9/5; ; 9/5; 9/5; 7/4; 28/17; 7/4; 7/4; 97/50; 9/5; 7/4; ; 7/4; ; 9/5; 13/8; 
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 12/5; 23/10; 12/5; 12/5; 49/20; ; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 13/5; 5/2; 23/10; ; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-02 22:20:36 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 11/8; 7/5; 11/8; 6/4; 7/5; 5/4; 7/5; 13/10; 7/5; 11/8; 7/5; 7/5; 27/20; ; 11/8; 7/5; 7/5; 13/10; 11/8; 7/5; 29/20; 17/14; 11/8; ; 11/8; ; 11/8; 11/8; 
Dagenham & Redbridge; 7/4; 9/5; 9/5; 7/4; 9/5; 33/20; 9/5; 9/5; 9/5; 15/8; 15/8; 9/5; 9/5; ; 9/5; 9/5; 7/4; 28/17; 7/4; 7/4; 97/50; 9/5; 7/4; ; 7/4; ; 19/10; 7/4; 
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 12/5; 23/10; 12/5; 12/5; 49/20; ; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 13/5; 5/2; 23/10; ; 23/10; ; 9/4; 21/10; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-03 02:20:26 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 11/8; 7/5; 11/8; 6/4; 7/5; 5/4; 7/5; 13/10; 7/5; 11/8; 7/5; 29/20; 27/20; ; 11/8; 7/5; 7/5; 13/10; 11/8; 7/5; 29/20; 17/14; 11/8; ; 11/8; ; 7/5; 13/10; 
Dagenham & Redbridge; 7/4; 9/5; 9/5; 7/4; 9/5; 33/20; 9/5; 9/5; 9/5; 17/10; 7/4; 15/8; 9/5; ; 9/5; 9/5; 7/4; 28/17; 7/4; 7/4; 97/50; 9/5; 7/4; ; 7/4; ; 7/4; 7/4; 
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 12/5; 9/4; 23/10; 23/10; 49/20; ; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 13/5; 5/2; 23/10; ; 23/10; ; 21/10; 21/10; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-03 10:20:27 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 11/8; 7/5; 11/8; 6/4; 7/5; 5/4; 7/5; 13/10; 7/5; 11/8; 7/5; 29/20; 27/20; ; 11/8; 7/5; 7/5; 13/10; 11/8; 7/5; 29/20; 17/14; 11/8; ; 11/8; ; 11/8; 11/8; 
Dagenham & Redbridge; 7/4; 9/5; 9/5; 7/4; 9/5; 33/20; 9/5; 9/5; 9/5; 17/10; 7/4; 15/8; 9/5; ; 9/5; 9/5; 7/4; 28/17; 7/4; 7/4; 97/50; 9/5; 7/4; ; 7/4; ; 9/5; 17/10; 
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 12/5; 9/4; 23/10; 23/10; 49/20; ; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 13/5; 5/2; 23/10; ; 23/10; ; 23/10; 2; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-03 14:20:29 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 11/8; 7/5; 11/8; 6/4; 7/5; 5/4; 7/5; 13/10; 7/5; 11/8; 7/5; 29/20; 27/20; 7/5; 11/8; 7/5; 7/5; 13/10; 11/8; 7/5; 29/20; 17/14; 11/8; ; 11/8; ; 7/5; 11/8; 
Dagenham & Redbridge; 7/4; 9/5; 9/5; 7/4; 9/5; 33/20; 9/5; 9/5; 9/5; 17/10; 7/4; 15/8; 9/5; 9/5; 9/5; 7/4; 7/4; 28/17; 7/4; 7/4; 97/50; 9/5; 7/4; ; 7/4; ; 9/5; 7/4; 
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 12/5; 9/4; 23/10; 23/10; 49/20; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 13/5; 5/2; 23/10; ; 23/10; ; 23/10; 21/10; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-03 18:20:27 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 11/8; 6/4; 7/5; 6/4; 7/5; 13/10; 6/4; 13/10; 7/5; ; 29/20; 29/20; 7/5; 6/4; 11/8; 7/5; 16/11; 13/10; 11/8; 16/11; 29/20; 15/13; 11/8; ; 11/8; ; 7/5; 7/5; 
Dagenham & Redbridge; 7/4; 7/4; 7/4; 7/4; 9/5; 8/5; 17/10; 9/5; 7/4; ; 17/10; 17/10; 17/10; 17/10; 9/5; 7/4; 17/10; 28/17; 7/4; 17/10; 97/50; 15/8; 7/4; ; 7/4; ; 13/8; 8/5; 
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 12/5; ; 23/10; 5/2; 49/20; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 13/5; 5/2; 23/10; ; 23/10; ; 23/10; 2; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-03 22:20:28 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 11/8; 6/4; 29/20; 6/4; 29/20; 27/20; 6/4; 13/10; 7/5; 11/8; 7/5; 29/20; 7/5; 6/4; 11/8; 7/5; 16/11; 13/10; 11/8; 16/11; 31/20; 23/17; 11/8; ; 11/8; ; 6/4; 7/5; 
Dagenham & Redbridge; 7/4; 7/4; 17/10; 7/4; 17/10; 31/20; 17/10; 9/5; 7/4; 33/20; 17/10; 17/10; 17/10; 17/10; 9/5; 7/4; 17/10; 28/17; 7/4; 17/10; 181/100; 11/7; 7/4; ; 7/4; ; 17/10; 8/5; 
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 12/5; 5/2; 12/5; 5/2; 49/20; 23/10; 12/5; 12/5; 40/17; 12/5; 23/10; 40/17; 13/5; 5/2; 23/10; ; 23/10; ; 23/10; 2; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-04 02:20:23 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 11/8; 6/4; 29/20; 6/4; 29/20; 27/20; 6/4; 13/10; 7/5; 6/4; 29/20; 29/20; 7/5; 6/4; 11/8; 7/5; 16/11; 13/10; 11/8; 16/11; 31/20; 23/17; 11/8; ; 11/8; ; 6/4; 7/5; 
Dagenham & Redbridge; 7/4; 7/4; 17/10; 7/4; 17/10; 31/20; 17/10; 9/5; 7/4; 33/20; 17/10; 17/10; 17/10; 17/10; 9/5; 7/4; 17/10; 28/17; 7/4; 17/10; 181/100; 11/7; 7/4; ; 7/4; ; 17/10; 13/8; 
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 12/5; 9/4; 23/10; 5/2; 49/20; 23/10; 12/5; 12/5; 40/17; 12/5; 23/10; 40/17; 13/5; 5/2; 23/10; ; 23/10; ; 12/5; 2; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-04 10:20:35 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 7/5; 6/4; 29/20; 6/4; 7/5; 27/20; 6/4; 13/10; 6/4; 29/20; 6/4; 29/20; 29/20; ; 6/4; 16/11; 16/11; 13/10; 7/5; 16/11; 31/20; 16/11; 31/21; ; 31/21; ; 6/4; 6/4; 
Dagenham & Redbridge; 17/10; 7/4; 17/10; 7/4; 7/4; 8/5; 17/10; 9/5; 13/8; 33/20; 13/8; 17/10; 33/20; ; 17/10; 17/10; 17/10; 28/17; 17/10; 17/10; 181/100; 17/10; 17/10; ; 17/10; ; 7/4; 9/5; 
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 11/5; 5/2; 23/10; 12/5; 9/4; 23/10; 5/2; 49/20; ; 23/10; 12/5; 40/17; 12/5; 21/10; 40/17; 13/5; 27/11; 28/13; ; 28/13; ; 12/5; 12/5; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-04 14:20:34 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 7/5; 6/4; 29/20; 6/4; 7/5; 27/20; 6/4; 13/10; 6/4; 29/20; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 7/5; ; 157/100; 16/11; 31/21; ; 31/21; ; 7/5; 7/5; 
Dagenham & Redbridge; 17/10; 7/4; 17/10; 7/4; 7/4; 8/5; 17/10; 9/5; 13/8; 33/20; 17/10; 7/4; 17/10; 9/5; 17/10; 7/4; 7/4; 17/11; 17/10; ; 179/100; 17/10; 17/10; ; 17/10; ; 7/4; 9/5; 
Draw; 13/5; 12/5; 23/10; 12/5; 23/10; 11/5; 5/2; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 11/5; 23/10; 12/5; 23/10; 9/4; 21/10; ; 13/5; 27/11; 28/13; ; 28/13; ; 5/2; 5/2; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-04 18:20:30 GMT+3; 2017-05-04 19:00; Nothing; Xlenovo
Forest Green; 7/5; 6/4; 7/5; 6/4; 29/20; 27/20; 7/5; 13/10; 6/4; 31/20; 6/4; 6/4; 29/20; 6/4; 6/4; 16/11; 16/11; 16/11; 7/5; 16/11; 159/100; 31/21; 31/21; ; 31/21; ; 6/4; 7/5; 
Dagenham & Redbridge; 17/10; 17/10; 17/10; 7/4; 17/10; 13/8; 7/4; 9/5; 13/8; 7/4; 17/10; 7/4; 17/10; 7/4; 17/10; 17/10; 17/10; 17/11; 17/10; 17/10; 44/25; 7/4; 17/10; ; 17/10; ; 13/8; 7/4; 
Draw; 13/5; 5/2; 47/20; 12/5; 23/10; 43/20; 13/5; 23/10; 12/5; 23/10; 12/5; 12/5; 12/5; 9/4; 23/10; 12/5; 40/17; 9/4; 21/10; 40/17; 13/5; 23/10; 28/13; ; 28/13; ; 13/5; 13/5; 
META; english/non-league/national-league/dagenham-redbridge-v-forest-green; 2017-05-04 22:20:31 GMT+3; 2017-05-04 19:00; In Play; Xlenovo
Draw; 10/11; ; 21/20; 19/20; 11/10; 17/20; ; 1; ; 21/20; 1; ; 1; ; ; ; 1; ; ; 21/20; ; ; ; ; 11/10; ; ; 10/9; 
Dagenham & Redbridge; 5/2; ; 11/5; 9/4; 12/5; 43/20; ; 15/8; ; 11/5; 11/5; ; 12/5; ; ; ; 23/10; ; ; 28/13; ; ; ; ; 11/5; ; ; 21/10; 
Forest Green; 13/5; ; 5/2; 13/5; 5/2; 13/5; ; 13/5; ; 5/2; 13/5; ; 53/20; ; ; ; 5/2; ; ; 5/2; ; ; ; ; 27/11; ; ; 27/10; 
