META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-09 12:00:31 GMT+2; 2017-02-11 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 1; 1; 1; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 1; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 1; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 45/17; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 9/4; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 12/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-09 18:23:35 GMT+2; 2017-02-11 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 1; 1; 1; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 1; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 21/20; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 13/5; 23/10; 13/5; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 68/25; 45/17; 5/2; ; ; 5/2; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 9/4; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 13/5; 5/2; 
META; english/non-league/national-league/southport-v-dagenham-redbridge; 2017-02-09 22:21:51 GMT+2; 2017-02-11 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 1; 1; 21/20; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 10/11; 1; 21/20; 1; 1; 1; 7/9; 1; 1; 27/25; 21/20; 1; ; ; 21/20; 1; 
Draw; 23/10; 5/2; 49/20; 23/10; 5/2; 23/10; 13/5; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 27/11; 13/5; 5/2; 27/11; 68/25; 45/17; 5/2; ; ; 23/10; 11/5; 
Southport; 14/5; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 13/5; 49/20; 12/5; 5/2; 5/2; 27/11; 27/10; 23/10; 27/11; 131/50; 37/19; 23/10; ; ; 5/2; 12/5; 
