META; english/non-league/national-league/dover-v-torquay; 2017-04-17 22:21:37 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Dover; 8/13; 4/7; ; ; 4/7; ; 3/5; ; 8/13; ; ; ; 3/5; ; ; 4/7; 10/17; ; ; 10/17; ; ; ; ; ; ; ; ; 
Draw; 3; 14/5; ; ; 29/10; ; 3; ; 3; ; ; ; 59/20; ; ; 3; 29/10; ; ; 29/10; ; ; ; ; ; ; ; ; 
Torquay; 4; 9/2; ; ; 21/5; ; 9/2; ; 4; ; ; ; 4; ; ; 9/2; 4; ; ; 4; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-torquay; 2017-04-18 02:21:11 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Dover; 8/13; 4/7; ; ; 4/7; ; 4/7; ; 4/7; ; ; ; 3/5; ; ; 4/7; 10/17; ; ; 10/17; ; ; ; ; ; ; ; ; 
Draw; 3; 14/5; ; ; 14/5; ; 3; ; 3; ; ; ; 59/20; ; ; 3; 29/10; ; ; 29/10; ; ; ; ; ; ; ; ; 
Torquay; 4; 9/2; ; ; 9/2; ; 19/4; ; 17/4; ; ; ; 4; ; ; 9/2; 4; ; ; 4; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/dover-v-torquay; 2017-04-18 06:21:09 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Dover; 8/13; 4/7; ; 4/9; 4/7; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; 4/7; 10/17; ; 4/7; 10/17; ; ; 7/12; ; 7/12; ; ; ; 
Draw; 3; 14/5; ; 3; 14/5; ; 3; ; 3; ; ; ; 59/20; ; ; 3; 29/10; ; 14/5; 29/10; ; ; 56/19; ; 56/19; ; ; ; 
Torquay; 4; 9/2; ; 9/2; 9/2; ; 9/2; ; 17/4; ; ; ; 4; ; ; 9/2; 4; ; 4; 4; ; ; 4; ; 4; ; ; ; 
META; english/non-league/national-league/dover-v-torquay; 2017-04-18 10:21:13 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Dover; 8/13; 4/7; ; 4/9; 4/7; ; 3/5; 8/15; 4/7; ; ; 4/7; 3/5; ; ; 4/7; 10/17; ; 4/7; 10/17; ; ; 3/5; ; 3/5; ; ; ; 
Draw; 3; 14/5; ; 3; 14/5; ; 3; 11/4; 3; ; ; 13/5; 59/20; ; ; 3; 29/10; ; 14/5; 29/10; ; ; 37/13; ; 37/13; ; ; ; 
Torquay; 4; 9/2; ; 9/2; 9/2; ; 9/2; 9/2; 17/4; ; ; 4; 4; ; ; 9/2; 4; ; 4; 4; ; ; 4; ; 4; ; ; ; 
META; english/non-league/national-league/dover-v-torquay; 2017-04-18 14:21:17 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Dover; 4/7; 4/7; 6/10; 4/9; 4/7; ; 8/13; 8/15; 4/7; 8/13; 6/10; 6/10; 3/5; ; 8/13; 4/7; 4/7; 6/11; 4/7; 4/7; 67/100; ; 3/5; ; 3/5; ; ; ; 
Draw; 3; 14/5; 27/10; 3; 14/5; ; 29/10; 11/4; 3; 14/5; 27/10; 13/5; 59/20; ; 3; 3; 37/13; 11/4; 14/5; 37/13; 16/5; ; 37/13; ; 37/13; ; ; ; 
Torquay; 9/2; 9/2; 9/2; 9/2; 9/2; ; 22/5; 9/2; 9/2; 17/4; 9/2; 4; 17/4; ; 4; 9/2; 43/10; 4; 4; 43/10; 43/10; ; 4; ; 4; ; ; ; 
META; english/non-league/national-league/dover-v-torquay; 2017-04-18 18:21:17 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Dover; 4/7; 4/7; 4/7; 13/20; 4/7; 8/15; 3/5; 8/15; 4/7; 8/13; 4/7; 4/7; 4/7; ; 8/13; 4/7; 5/9; 6/11; 4/7; 5/9; 67/100; ; 3/5; ; 3/5; ; ; 4/7; 
Draw; 3; 14/5; 14/5; 3; 29/10; 27/10; 3; 11/4; 3; 14/5; 14/5; 13/5; 59/20; ; 3; 29/10; 37/13; 11/4; 14/5; 37/13; 16/5; ; 37/13; ; 37/13; ; ; 27/10; 
Torquay; 9/2; 9/2; 17/4; 4; 21/5; 4; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 9/2; ; 4; 9/2; 43/10; 4; 4; 43/10; 43/10; ; 4; ; 4; ; ; 21/5; 
META; english/non-league/national-league/dover-v-torquay; 2017-04-18 22:21:11 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Dover; 4/7; 3/5; 6/10; 13/20; 4/7; 11/20; 3/5; 8/15; 4/7; 8/13; 4/7; 4/7; 4/7; 11/20; 8/13; 4/7; 5/9; 6/11; 4/7; 5/9; 67/100; 7/12; 3/5; ; 3/5; ; ; 4/7; 
Draw; 3; 14/5; 14/5; 3; 29/10; 11/4; 3; 11/4; 3; 14/5; 14/5; 13/5; 59/20; 27/10; 3; 29/10; 37/13; 11/4; 14/5; 37/13; 16/5; 3; 37/13; ; 37/13; ; ; 27/10; 
Torquay; 9/2; 17/4; 4; 4; 21/5; 19/5; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 4; 9/2; 43/10; 4; 4; 43/10; 43/10; 18/5; 4; ; 4; ; ; 21/5; 
META; english/non-league/national-league/dover-v-torquay; 2017-04-19 02:21:04 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Dover; 4/7; 3/5; 6/10; 13/20; 4/7; 11/20; 3/5; 8/15; 4/7; 8/13; 4/7; 4/7; 4/7; 11/20; 8/13; 4/7; 5/9; 6/11; 4/7; ; 67/100; 7/12; 3/5; ; 3/5; ; ; 4/7; 
Draw; 3; 14/5; 14/5; 3; 29/10; 11/4; 3; 11/4; 3; 14/5; 14/5; 13/5; 59/20; 27/10; 3; 29/10; 37/13; 11/4; 14/5; ; 16/5; 3; 37/13; ; 37/13; ; ; 27/10; 
Torquay; 9/2; 17/4; 4; 4; 21/5; 19/5; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 4; 9/2; 43/10; 4; 4; ; 43/10; 18/5; 4; ; 4; ; ; 21/5; 
META; english/non-league/national-league/dover-v-torquay; 2017-04-19 06:21:03 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Dover; 4/7; 3/5; 6/10; 13/20; 4/7; 11/20; 3/5; 8/15; 4/7; 8/13; 4/7; 4/7; 4/7; 11/20; 8/13; 4/7; 5/9; 6/11; 4/7; 5/9; 67/100; 7/12; 3/5; ; 3/5; ; ; 4/7; 
Draw; 3; 14/5; 14/5; 3; 29/10; 11/4; 3; 11/4; 3; 14/5; 14/5; 13/5; 59/20; 27/10; 3; 29/10; 37/13; 11/4; 14/5; 37/13; 16/5; 3; 37/13; ; 37/13; ; ; 11/4; 
Torquay; 9/2; 17/4; 17/4; 4; 21/5; 19/5; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 4; 9/2; 43/10; 4; 4; 43/10; 43/10; 18/5; 4; ; 4; ; ; 21/5; 
META; english/non-league/national-league/dover-v-torquay; 2017-04-19 10:21:02 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
