META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-17 22:21:45 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 4/9; 2/5; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; 21/50; ; ; 2/5; 3/8; ; ; 3/8; ; ; ; ; ; ; ; ; 
Draw; 10/3; 10/3; ; ; 10/3; ; 10/3; ; 10/3; ; ; ; 10/3; ; ; 7/2; 17/5; ; ; 17/5; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 6; 13/2; ; ; 13/2; ; 15/2; ; 6; ; ; ; 6; ; ; 13/2; 25/4; ; ; 25/4; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-18 02:21:19 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 4/9; 2/5; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; 21/50; ; ; 2/5; 7/18; ; ; 7/18; ; ; ; ; ; ; ; ; 
Draw; 10/3; 10/3; ; ; 10/3; ; 17/5; ; 10/3; ; ; ; 10/3; ; ; 7/2; 57/17; ; ; 57/17; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 6; 13/2; ; ; 13/2; ; 15/2; ; 6; ; ; ; 6; ; ; 13/2; 6; ; ; 6; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-18 06:21:16 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 4/9; 2/5; ; 1/3; 2/5; ; 2/5; 4/11; 4/9; ; ; ; 2/5; ; ; 2/5; 7/18; ; 2/5; 7/18; ; ; 7/17; ; 7/17; ; ; ; 
Draw; 10/3; 10/3; ; 10/3; 10/3; ; 10/3; 10/3; 10/3; ; ; ; 10/3; ; ; 7/2; 57/17; ; 3; 57/17; ; ; 16/5; ; 16/5; ; ; ; 
North Ferriby Utd; 6; 13/2; ; 6; 13/2; ; 15/2; 13/2; 6; ; ; ; 13/2; ; ; 13/2; 6; ; 6; 6; ; ; 6; ; 6; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-18 10:21:20 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 4/9; 2/5; ; 1/3; 2/5; ; 2/5; 4/11; 4/9; ; ; 2/5; 2/5; ; ; 2/5; 3/8; ; 2/5; 3/8; ; ; 7/17; ; 7/17; ; ; ; 
Draw; 10/3; 10/3; ; 10/3; 10/3; ; 7/2; 10/3; 10/3; ; ; 3; 10/3; ; ; 7/2; 57/17; ; 3; 57/17; ; ; 13/4; ; 13/4; ; ; ; 
North Ferriby Utd; 6; 13/2; ; 6; 13/2; ; 7; 13/2; 6; ; ; 6; 13/2; ; ; 13/2; 25/4; ; 6; 25/4; ; ; 6; ; 6; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-18 14:21:25 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 4/9; 2/5; 4/9; 1/3; 2/5; ; 2/5; 4/11; 4/9; ; 4/9; 2/5; 2/5; ; ; 2/5; 7/18; 2/5; 2/5; 7/18; 23/50; ; 7/17; ; 7/17; ; ; ; 
Draw; 10/3; 10/3; 31/10; 10/3; 10/3; ; 10/3; 10/3; 10/3; ; 16/5; 3; 10/3; ; ; 7/2; 57/17; 3; 3; 57/17; 7/2; ; 13/4; ; 13/4; ; ; ; 
North Ferriby Utd; 6; 13/2; 6; 6; 13/2; ; 15/2; 13/2; 6; ; 6; 6; 13/2; ; ; 13/2; 25/4; 23/4; 6; 6; 37/5; ; 6; ; 6; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-18 18:21:24 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 4/9; 2/5; 4/9; 1/3; 2/5; 2/5; 2/5; 4/11; 4/9; ; 4/9; 2/5; 2/5; ; 9/20; 2/5; 7/18; 2/5; 2/5; 7/18; 23/50; ; 7/17; ; 7/17; ; ; ; 
Draw; 10/3; 10/3; 31/10; 10/3; 10/3; 3; 10/3; 10/3; 10/3; ; 16/5; 3; 10/3; ; 16/5; 7/2; 57/17; 3; 3; 57/17; 7/2; ; 13/4; ; 13/4; ; ; ; 
North Ferriby Utd; 6; 13/2; 6; 6; 13/2; 11/2; 15/2; 13/2; 6; ; 6; 11/2; 13/2; ; 6; 13/2; 6; 23/4; 6; 6; 32/5; ; 6; ; 6; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-18 22:21:18 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 3/10; 2/5; 1/3; 1/3; 1/3; 2/5; 1/3; 3/10; 1/3; 7/20; 1/3; 3/10; 3/10; 2/7; 4/11; 1/3; 3/10; 2/5; 3/10; 3/10; 39/100; 1/3; 4/13; ; 4/13; ; ; ; 
Draw; 4; 10/3; 18/5; 10/3; 18/5; 3; 4; 7/2; 19/5; 15/4; 18/5; 10/3; 15/4; 17/5; 15/4; 15/4; 39/10; 3; 21/5; 39/10; 21/5; 7/2; 21/5; ; 21/5; ; ; ; 
North Ferriby Utd; 9; 13/2; 15/2; 6; 17/2; 11/2; 8; 9; 8; 8; 8; 15/2; 10; 9; 7; 8; 15/2; 23/4; 13/2; 15/2; 38/5; 7; 13/2; ; 13/2; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-19 02:21:11 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 3/10; 2/5; 1/3; 1/3; 1/3; 2/5; 3/10; 3/10; 1/3; 7/20; 1/3; 3/10; 3/10; 2/7; 4/11; 1/3; 3/10; 2/5; 3/10; ; 39/100; 1/3; 4/13; ; 4/13; ; ; ; 
Draw; 4; 10/3; 18/5; 10/3; 18/5; 3; 21/5; 7/2; 19/5; 15/4; 18/5; 10/3; 15/4; 17/5; 15/4; 15/4; 39/10; 3; 21/5; ; 21/5; 7/2; 21/5; ; 21/5; ; ; ; 
North Ferriby Utd; 9; 13/2; 15/2; 6; 17/2; 11/2; 17/2; 9; 8; 8; 8; 15/2; 10; 9; 7; 8; 15/2; 23/4; 13/2; ; 38/5; 7; 13/2; ; 13/2; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-19 06:21:10 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 3/10; 2/5; 1/3; 1/3; 3/10; 2/5; 3/10; 3/10; 1/3; 7/20; 1/3; 3/10; 3/10; 3/10; 4/11; 1/3; 3/10; 2/5; 3/10; 3/10; 39/100; 1/3; 4/13; ; 4/13; ; ; ; 
Draw; 4; 10/3; 18/5; 10/3; 19/5; 3; 21/5; 7/2; 19/5; 15/4; 18/5; 10/3; 15/4; 10/3; 15/4; 15/4; 75/19; 3; 21/5; 75/19; 21/5; 7/2; 21/5; ; 21/5; ; ; ; 
North Ferriby Utd; 9; 13/2; 15/2; 6; 17/2; 11/2; 17/2; 9; 8; 8; 15/2; 8; 10; 9; 7; 8; 15/2; 23/4; 13/2; 15/2; 38/5; 7; 13/2; ; 13/2; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-19 10:21:10 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 3/10; 2/5; 1/3; 1/3; 3/10; 2/5; 1/3; 3/10; 1/3; 7/20; 1/3; 3/10; 3/10; 3/10; 4/11; 1/3; 3/10; 2/5; 3/10; 3/10; 39/100; 1/3; 4/13; ; 4/13; ; ; ; 
Draw; 4; 10/3; 18/5; 10/3; 19/5; 3; 4; 7/2; 19/5; 15/4; 18/5; 10/3; 15/4; 10/3; 15/4; 15/4; 75/19; 3; 21/5; 75/19; 21/5; 7/2; 21/5; ; 21/5; ; ; ; 
North Ferriby Utd; 9; 13/2; 15/2; 6; 17/2; 11/2; 17/2; 9; 8; 8; 15/2; 8; 10; 9; 7; 8; 15/2; 23/4; 13/2; 15/2; 38/5; 7; 13/2; ; 13/2; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-19 14:21:10 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 3/10; 2/5; 1/3; 1/3; 1/3; 2/5; 1/3; 3/10; 1/3; 7/20; 1/3; 3/10; 3/10; 3/10; 4/11; 1/3; 4/13; 2/5; 1/3; 4/13; 39/100; 1/3; 6/17; ; 6/17; ; ; ; 
Draw; 4; 10/3; 18/5; 10/3; 18/5; 3; 4; 7/2; 19/5; 15/4; 18/5; 10/3; 15/4; 10/3; 15/4; 15/4; 37/10; 3; 7/2; 37/10; 21/5; 7/2; 7/2; ; 7/2; ; ; ; 
North Ferriby Utd; 9; 13/2; 15/2; 6; 17/2; 11/2; 17/2; 9; 8; 8; 15/2; 8; 10; 9; 7; 8; 31/4; 23/4; 7; 31/4; 38/5; 7; 7; ; 7; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-19 18:21:13 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 3/10; 2/5; 1/3; 1/3; 1/3; 2/5; 3/10; 3/10; 1/3; 7/20; 4/11; 3/10; 3/10; 3/10; 4/11; 1/3; 6/19; 2/5; 1/3; 6/19; 39/100; 1/3; 6/17; ; 6/17; ; ; ; 
Draw; 4; 10/3; 18/5; 10/3; 7/2; 3; 4; 7/2; 19/5; 15/4; 15/4; 10/3; 15/4; 10/3; 15/4; 15/4; 15/4; 3; 7/2; 15/4; 21/5; 7/2; 7/2; ; 7/2; ; ; ; 
North Ferriby Utd; 9; 13/2; 15/2; 6; 17/2; 11/2; 9; 9; 8; 8; 17/2; 8; 10; 9; 7; 8; 8; 23/4; 7; 8; 38/5; 7; 7; ; 7; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-19 22:21:25 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 1/3; 2/5; 7/20; 1/3; 1/3; 2/5; 1/3; 3/10; 1/3; 4/11; 4/11; 1/3; 3/10; 3/10; 4/11; 1/3; ; 2/5; 1/3; 1/3; 39/100; 1/3; 6/17; ; 6/17; ; ; ; 
Draw; 4; 10/3; 37/10; 10/3; 19/5; 3; 4; 7/2; 19/5; 15/4; 15/4; 7/2; 15/4; 17/5; 15/4; 15/4; ; 3; 7/2; 15/4; 21/5; 7/2; 7/2; ; 7/2; ; ; ; 
North Ferriby Utd; 8; 13/2; 7; 6; 15/2; 11/2; 8; 8; 15/2; 15/2; 17/2; 13/2; 9; 8; 7; 15/2; ; 23/4; 7; 15/2; 38/5; 7; 7; ; 7; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-20 02:21:18 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 1/3; 4/11; 7/20; 1/3; 1/3; 2/5; 1/3; 3/10; 1/3; 4/11; 4/11; 1/3; 3/10; 3/10; 4/11; 1/3; 1/3; 2/5; 1/3; 1/3; 39/100; 1/3; 6/17; ; 6/17; ; ; ; 
Draw; 4; 18/5; 37/10; 10/3; 19/5; 3; 4; 7/2; 19/5; 15/4; 15/4; 7/2; 15/4; 17/5; 15/4; 15/4; 15/4; 3; 7/2; 15/4; 21/5; 7/2; 7/2; ; 7/2; ; ; ; 
North Ferriby Utd; 8; 7; 7; 6; 15/2; 11/2; 8; 8; 15/2; 7; 8; 13/2; 9; 8; 7; 15/2; 15/2; 23/4; 7; 15/2; 38/5; 7; 7; ; 7; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-20 06:21:17 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 1/3; 4/11; 7/20; 1/3; 1/3; 2/5; 1/3; 3/10; 1/3; 4/11; 4/11; 1/3; 3/10; 3/10; 4/11; 1/3; 1/3; 2/5; 1/3; 1/3; 39/100; 1/3; 6/17; ; 6/17; ; ; ; 
Draw; 4; 18/5; 37/10; 10/3; 19/5; 3; 4; 7/2; 19/5; 15/4; 15/4; 10/3; 15/4; 17/5; 15/4; 15/4; 15/4; 3; 7/2; 15/4; 21/5; 7/2; 7/2; ; 7/2; ; ; ; 
North Ferriby Utd; 8; 7; 7; 6; 15/2; 11/2; 8; 8; 15/2; 7; 8; 7; 9; 8; 7; 15/2; 15/2; 23/4; 7; 15/2; 38/5; 7; 7; ; 7; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-20 10:21:17 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 1/3; 4/11; 7/20; 1/3; 1/3; 2/5; 1/3; 3/10; 1/3; 4/11; 4/11; 1/3; 3/10; 3/10; 4/11; 1/3; 1/3; 2/5; 1/3; 1/3; 39/100; 1/3; 6/17; ; 6/17; ; ; ; 
Draw; 4; 18/5; 37/10; 10/3; 19/5; 3; 4; 7/2; 19/5; 15/4; 15/4; 10/3; 15/4; 17/5; 15/4; 15/4; 15/4; 3; 7/2; 15/4; 21/5; 7/2; 7/2; ; 7/2; ; ; ; 
North Ferriby Utd; 8; 7; 7; 6; 15/2; 11/2; 8; 8; 15/2; 7; 8; 7; 9; 8; 7; 15/2; 15/2; 23/4; 7; 15/2; 38/5; 7; 7; ; 7; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-20 14:21:21 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 1/3; 4/11; 7/20; 1/3; 1/3; 2/5; 1/3; 3/10; 1/3; 4/11; 4/11; 1/3; 3/10; 3/10; 4/11; 1/3; 1/3; 2/5; 1/3; ; 39/100; 1/3; 6/17; ; 6/17; ; 4/11; ; 
Draw; 4; 18/5; 37/10; 10/3; 19/5; 3; 4; 7/2; 19/5; 15/4; 15/4; 10/3; 15/4; 17/5; 15/4; 15/4; 15/4; 3; 7/2; ; 21/5; 7/2; 7/2; ; 7/2; ; 14/5; ; 
North Ferriby Utd; 8; 7; 7; 6; 15/2; 11/2; 8; 8; 15/2; 7; 8; 7; 9; 8; 7; 15/2; 15/2; 23/4; 7; ; 38/5; 7; 7; ; 7; ; 32/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-20 18:21:15 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 1/3; 4/11; 7/20; 1/3; 1/3; 2/5; 1/3; 3/10; 1/3; 4/11; 4/11; 1/3; 3/10; ; 4/11; 1/3; 1/3; 2/5; 1/3; 1/3; 39/100; 2/5; 6/17; ; 6/17; ; ; ; 
Draw; 4; 18/5; 37/10; 10/3; 19/5; 3; 4; 7/2; 19/5; 15/4; 15/4; 7/2; 15/4; ; 15/4; 15/4; 15/4; 31/10; 7/2; 15/4; 21/5; 15/4; 7/2; ; 7/2; ; ; ; 
North Ferriby Utd; 8; 7; 7; 6; 15/2; 11/2; 8; 15/2; 15/2; 7; 8; 6; 9; ; 7; 15/2; 15/2; 23/4; 7; 15/2; 38/5; 7; 7; ; 7; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-aldershot; 2017-04-20 22:21:19 GMT+3; 2017-04-22 15:00; Nothing; Xlenovo
Aldershot; 1/3; 1/3; 4/11; 1/3; 1/3; 2/5; 1/3; 3/10; 1/3; 4/11; 4/11; 1/3; 3/10; ; 4/11; 1/3; 1/3; 2/5; 1/3; 1/3; 39/100; 2/5; 6/17; ; 6/17; ; 4/11; ; 
Draw; 4; 19/5; 37/10; 10/3; 18/5; 3; 4; 7/2; 19/5; 4; 15/4; 7/2; 15/4; ; 4; 15/4; 15/4; 31/10; 7/2; 15/4; 21/5; 15/4; 7/2; ; 7/2; ; 3; ; 
North Ferriby Utd; 8; 7; 13/2; 6; 15/2; 11/2; 17/2; 15/2; 15/2; 13/2; 8; 6; 9; ; 13/2; 15/2; 15/2; 23/4; 7; 15/2; 38/5; 7; 7; ; 7; ; 37/5; ; 
