META; english/non-league/national-league/dover-v-wrexham; 2017-02-09 12:00:18 GMT+2; 2017-02-11 15:00; Nothing; Xlenovo
Dover; 17/20; 17/20; 9/10; 5/6; 17/20; 33/40; 20/23; 5/6; 9/10; 17/20; 20/23; 4/5; 17/20; 5/6; 10/11; 11/13; 13/15; 3/4; 5/6; 13/15; 24/25; 11/12; 11/13; ; ; 5/6; 5/6; 
Draw; 13/5; 5/2; 49/20; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 23/10; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 27/10; 5/2; 28/11; ; ; 13/5; 12/5; 
Wrexham; 3; 29/10; 14/5; 13/5; 3; 13/5; 3; 3; 14/5; 3; 14/5; 3; 14/5; 14/5; 3; 3; 3; 29/10; 11/4; 3; 61/20; 12/5; 11/4; ; ; 3; 11/4; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-09 18:23:23 GMT+2; 2017-02-11 15:00; Nothing; Xlenovo
Dover; 4/5; 5/6; 5/6; 4/5; 17/20; 4/5; 17/20; 5/6; 9/10; 17/20; 5/6; 4/5; 17/20; 4/5; 10/11; 5/6; 5/6; 3/4; 5/6; 5/6; 24/25; 13/15; 11/13; ; ; 9/10; 4/5; 
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 27/10; 28/11; 28/11; ; ; 13/5; 12/5; 
Wrexham; 10/3; 3; 3; 14/5; 3; 11/4; 31/10; 3; 14/5; 3; 29/10; 3; 14/5; 29/10; 3; 31/10; 58/19; 29/10; 11/4; 58/19; 61/20; 28/11; 11/4; ; ; 3; 14/5; 
META; english/non-league/national-league/dover-v-wrexham; 2017-02-09 22:21:39 GMT+2; 2017-02-11 15:00; Nothing; Xlenovo
Dover; 4/5; 5/6; 5/6; 3/4; 17/20; 3/4; 5/6; 5/6; 5/6; 5/6; 5/6; 4/5; ; 17/20; 5/6; 5/6; 4/5; 3/4; 5/6; 4/5; 22/25; 13/15; 11/13; ; ; 5/6; 4/5; 
Draw; 13/5; 13/5; 5/2; 5/2; 11/4; 12/5; 11/4; 5/2; 13/5; 13/5; 5/2; 5/2; ; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 28/11; 28/11; ; ; 13/5; 5/2; 
Wrexham; 10/3; 29/10; 29/10; 14/5; 3; 11/4; 3; 3; 3; 16/5; 29/10; 3; ; 3; 3; 31/10; 31/10; 29/10; 11/4; 31/10; 7/2; 28/11; 11/4; ; ; 3; 14/5; 
