META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-23 22:24:25 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Draw; 5/2; 23/10; 47/20; 5/2; 5/2; 23/10; 5/2; 23/10; 5/2; 5/2; ; 9/4; 5/2; ; 12/5; 12/5; 12/5; ; 23/10; 12/5; 13/5; 27/11; 40/17; ; ; 21/10; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-26 22:24:26 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; ; 21/20; 11/10; ; 23/20; 11/10; 11/10; ; 11/10; 11/10; 6/5; 10/9; 11/10; ; ; 1; 10/9; 
Torquay; 13/5; 23/10; 23/10; 11/5; 12/5; 39/20; 12/5; 21/10; 23/10; 23/10; ; 11/5; 11/5; ; 11/5; 23/10; 23/10; ; 11/5; 23/10; 12/5; 57/29; 11/5; ; ; 2; 21/10; 
Draw; 5/2; 23/10; 47/20; 23/10; 12/5; 23/10; 5/2; 23/10; 12/5; 5/2; ; 9/4; 5/2; ; 12/5; 12/5; 40/17; ; 23/10; 40/17; 13/5; 27/11; 40/17; ; ; 23/10; 23/10; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 02:21:49 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 1; 11/10; 11/10; ; 21/20; 11/10; ; 23/20; 11/10; 11/10; ; 11/10; 11/10; 6/5; 10/9; 11/10; ; ; 10/9; 10/9; 
Torquay; 13/5; 9/4; 23/10; 11/5; 12/5; 39/20; 12/5; 23/10; 23/10; 23/10; ; 9/4; 11/5; ; 23/10; 23/10; 23/10; ; 11/5; 23/10; 12/5; 57/29; 11/5; ; ; 9/4; 21/10; 
Draw; 5/2; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; ; 11/5; 5/2; ; 23/10; 12/5; 23/10; ; 23/10; 23/10; 13/5; 27/11; 40/17; ; ; 23/10; 23/10; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 06:21:42 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 1; 11/10; 11/10; ; 21/20; 11/10; ; 23/20; 11/10; 11/10; ; 11/10; 11/10; 6/5; 10/9; 11/10; ; ; 10/9; 10/9; 
Torquay; 13/5; 9/4; 23/10; 11/5; 12/5; 39/20; 12/5; 23/10; 23/10; 23/10; ; 11/5; 11/5; ; 23/10; 23/10; 23/10; ; 11/5; 23/10; 12/5; 57/29; 11/5; ; ; 9/4; 21/10; 
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; ; 11/5; 5/2; ; 23/10; 12/5; 23/10; ; 23/10; 23/10; 13/5; 27/11; 40/17; ; ; 23/10; 23/10; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 10:22:15 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 1; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 1; 11/10; 11/10; ; 21/20; 11/10; ; 23/20; 11/10; 21/20; 21/20; 11/10; 21/20; 11/10; 19/17; 11/10; ; ; 11/10; 10/9; 
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 11/5; 5/2; 12/5; 12/5; 12/5; ; 11/5; 5/2; ; 23/10; 12/5; 40/17; 11/5; 23/10; 40/17; 13/5; 27/11; 40/17; ; ; 23/10; 23/10; 
Torquay; 13/5; 9/4; 23/10; 11/5; 12/5; 43/20; 12/5; 23/10; 23/10; 23/10; ; 11/5; 11/5; ; 23/10; 23/10; 40/17; 11/5; 11/5; 40/17; 53/20; 11/5; 11/5; ; ; 9/4; 21/10; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 14:23:41 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 11/10; 11/10; 23/20; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 23/20; 23/20; 11/10; 11/10; ; 23/20; 15/13; 11/10; 21/20; 11/10; 11/10; 6/5; 19/17; 11/10; ; ; 23/20; 10/9; 
Torquay; 12/5; 9/4; 9/4; 23/10; 23/10; 21/10; 9/4; 23/10; 12/5; 9/4; 11/5; 21/10; 23/10; ; 23/10; 9/4; 9/4; 11/5; 11/5; 9/4; 12/5; 11/5; 11/5; ; ; 9/4; 21/10; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 12/5; 9/4; 9/4; 12/5; ; 23/10; 12/5; 40/17; 11/5; 23/10; 40/17; 51/20; 27/11; 40/17; ; ; 12/5; 9/4; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 18:24:05 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 11/10; 23/20; 23/20; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; 15/13; 11/10; 21/20; 11/10; 11/10; 6/5; 15/13; 11/10; ; ; 10/9; 10/9; 
Torquay; 12/5; 11/5; 11/5; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 9/4; 11/5; 21/10; 11/5; ; 23/10; 9/4; 11/5; 11/5; 11/5; 11/5; 47/20; 19/8; 11/5; ; ; 9/4; 2; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 12/5; 12/5; 5/2; 23/10; 9/4; 12/5; ; 23/10; 12/5; 27/11; 11/5; 23/10; 27/11; 13/5; 11/5; 40/17; ; ; 12/5; 9/4; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-27 22:22:10 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 11/10; 11/10; 23/20; 23/20; 6/5; 21/20; 23/20; 1; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; 15/13; 11/10; 21/20; 11/10; 11/10; 6/5; 15/13; 11/10; ; ; 23/20; 10/9; 
Torquay; 12/5; 21/10; 11/5; 23/10; 9/4; 21/10; 9/4; 23/10; 23/10; 9/4; 11/5; 2; 11/5; ; 23/10; 9/4; 11/5; 11/5; 11/5; 11/5; 47/20; 19/8; 11/5; ; ; 11/5; 2; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; ; 23/10; 12/5; 27/11; 11/5; 23/10; 27/11; 13/5; 11/5; 40/17; ; ; 5/2; 9/4; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-28 02:21:45 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 11/10; 11/10; 23/20; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 11/10; 23/20; 21/20; 23/20; ; 23/20; 15/13; 11/10; 21/20; 11/10; 11/10; 6/5; 15/13; 11/10; ; ; 10/9; 10/9; 
Torquay; 12/5; 21/10; 11/5; 23/10; 23/10; 21/10; 9/4; 23/10; 23/10; 23/10; 11/5; 21/10; 11/5; ; 23/10; 9/4; 11/5; 11/5; 11/5; 11/5; 47/20; 19/8; 11/5; ; ; 23/10; 2; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; ; 23/10; 12/5; 27/11; 11/5; 23/10; 27/11; 13/5; 11/5; 40/17; ; ; 5/2; 9/4; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-28 06:21:55 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 11/10; 11/10; 23/20; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 11/10; 23/20; 11/10; 23/20; ; 23/20; 15/13; 11/10; 21/20; 11/10; 11/10; 6/5; 15/13; 11/10; ; ; 23/20; 23/20; 
Torquay; 12/5; 21/10; 11/5; 23/10; 23/10; 21/10; 9/4; 23/10; 23/10; 23/10; 11/5; 21/10; 11/5; ; 23/10; 9/4; 11/5; 11/5; 11/5; 11/5; 47/20; 23/10; 11/5; ; ; 23/10; 9/4; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 23/10; 9/4; 12/5; ; 23/10; 12/5; 27/11; 11/5; 23/10; 27/11; 13/5; 23/10; 40/17; ; ; 5/2; 12/5; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-28 10:22:16 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 23/20; 23/20; 23/20; 23/20; ; 23/20; 15/13; 11/10; 21/20; 23/20; 11/10; 6/5; 15/13; 15/13; ; ; 23/20; 10/9; 
Torquay; 12/5; 11/5; 9/4; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 9/4; 11/5; 11/5; 11/5; ; 23/10; 9/4; 9/4; 11/5; 11/5; 9/4; 47/20; 23/10; 11/5; ; ; 9/4; 21/10; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 23/10; 21/10; 12/5; ; 23/10; 12/5; 12/5; 11/5; 9/4; 12/5; 13/5; 23/10; 9/4; ; ; 5/2; 12/5; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-28 14:23:35 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 1; 11/10; 11/10; 23/20; 21/20; 23/20; ; 23/20; 11/10; 11/10; 21/20; 23/20; 11/10; 6/5; 9/8; 15/13; ; ; 10/9; 23/20; 
Torquay; 12/5; 9/4; 23/10; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 11/5; 11/5; ; 23/10; 23/10; 23/10; 11/5; 11/5; 23/10; 47/20; 40/17; 11/5; ; ; 9/4; 23/10; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 12/5; 11/5; 12/5; ; 23/10; 12/5; 23/10; 11/5; 9/4; 23/10; 13/5; 23/10; 9/4; ; ; 5/2; 12/5; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-02-28 18:24:22 GMT+2; 2017-02-28 19:45; Nothing; Xlenovo
Solihull Moors; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 11/10; 23/20; 21/20; 23/20; ; 23/20; 11/10; 11/10; 21/20; 23/20; 11/10; 23/20; 9/8; 15/13; ; ; 10/9; 10/9; 
Torquay; 9/4; 9/4; 9/4; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 11/5; 11/5; ; 23/10; 23/10; 9/4; 11/5; 11/5; 9/4; 49/20; 40/17; 11/5; ; ; 9/4; 23/10; 
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 5/2; 12/5; 11/5; 12/5; ; 23/10; 12/5; 27/11; 11/5; 9/4; 27/11; 53/20; 23/10; 9/4; ; ; 5/2; 5/2; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-25 18:26:57 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Solihull Moors; 13/10; ; ; ; ; ; 13/10; ; ; ; ; ; 13/10; 13/10; ; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; 
Torquay; 15/8; ; ; ; ; ; 19/10; ; ; ; ; ; 15/8; 19/10; ; ; ; ; ; 24/13; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; 5/2; ; ; ; ; ; 49/20; 9/4; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-25 22:22:18 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Solihull Moors; 13/10; 5/4; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 13/10; 13/10; ; 13/10; 5/4; ; ; 5/4; ; ; ; ; ; ; ; ; 
Torquay; 15/8; 15/8; 39/20; ; 2; ; 19/10; ; 15/8; ; 19/10; ; 15/8; 19/10; ; 15/8; 24/13; ; ; 24/13; ; ; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 11/5; ; 12/5; ; 5/2; ; 5/2; ; 11/5; ; 49/20; 9/4; ; 5/2; 27/11; ; ; 27/11; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-26 02:25:00 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Solihull Moors; 13/10; 5/4; 13/10; ; 7/5; ; 13/10; 13/10; 13/10; ; 13/10; 5/4; 13/10; 13/10; ; 13/10; 5/4; ; 13/10; 5/4; ; ; 13/10; ; 13/10; ; ; ; 
Torquay; 15/8; 15/8; 39/20; ; 19/10; ; 19/10; 9/5; 15/8; ; 19/10; 9/5; 15/8; 19/10; ; 15/8; 24/13; ; 7/4; 24/13; ; ; 7/4; ; 7/4; ; ; ; 
Draw; 5/2; 12/5; 11/5; ; 12/5; ; 5/2; 23/10; 5/2; ; 9/4; 11/5; 49/20; 9/4; ; 5/2; 27/11; ; 5/2; 27/11; ; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-26 06:23:33 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Solihull Moors; 13/10; 5/4; 13/10; ; 7/5; ; 13/10; 13/10; 13/10; ; 13/10; 5/4; 13/10; 13/10; ; 13/10; 13/10; ; 13/10; 13/10; ; ; 13/10; ; 13/10; ; ; ; 
Torquay; 15/8; 15/8; 39/20; ; 19/10; ; 19/10; 9/5; 15/8; ; 19/10; 9/5; 15/8; 19/10; ; 15/8; 9/5; ; 7/4; 9/5; ; ; 7/4; ; 7/4; ; ; ; 
Draw; 5/2; 12/5; 11/5; ; 12/5; ; 5/2; 23/10; 5/2; ; 9/4; 11/5; 49/20; 9/4; ; 5/2; 5/2; ; 5/2; 5/2; ; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-26 10:22:57 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Solihull Moors; 11/10; 5/4; 21/20; ; 6/5; ; 23/20; 6/5; 11/10; 11/10; 11/10; 23/20; 13/10; 11/10; 23/20; 15/13; ; ; 13/10; ; ; ; 13/10; ; 13/10; ; ; ; 
Torquay; 12/5; 15/8; 47/20; ; 9/4; ; 9/4; 21/10; 23/10; 23/10; 9/4; 2; 15/8; 23/10; 23/10; 11/5; ; ; 7/4; ; ; ; 7/4; ; 7/4; ; ; ; 
Draw; 12/5; 12/5; 47/20; ; 12/5; ; 5/2; 23/10; 12/5; 5/2; 23/10; 21/10; 49/20; 9/4; 23/10; 12/5; ; ; 5/2; ; ; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-26 14:25:03 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Solihull Moors; 11/10; 23/20; 11/10; 11/10; 23/20; ; 6/5; 6/5; 11/10; 11/10; 11/10; 21/20; 13/10; 11/10; 23/20; 15/13; 6/5; ; 21/20; ; 6/5; ; 15/14; ; 15/14; ; ; ; 
Torquay; 12/5; 11/5; 9/4; 12/5; 23/10; ; 85/40; 21/10; 23/10; 23/10; 9/4; 11/5; 15/8; 23/10; 23/10; 9/4; 21/10; ; 23/10; ; 12/5; ; 40/17; ; 40/17; ; ; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; ; 5/2; 23/10; 12/5; 5/2; 23/10; 9/4; 49/20; 9/4; 23/10; 12/5; 12/5; ; 9/4; ; 13/5; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-26 18:25:54 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
Solihull Moors; 11/10; 23/20; 11/10; 23/20; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 13/10; 11/10; 23/20; 11/10; 21/20; ; 21/20; 21/20; 6/5; 11/10; 15/14; ; 15/14; ; ; ; 
Torquay; 12/5; 11/5; 23/10; 23/10; 12/5; 43/20; 12/5; 23/10; 23/10; 12/5; 9/4; 11/5; 15/8; 23/10; 23/10; 23/10; 12/5; ; 23/10; 12/5; 12/5; 9/4; 40/17; ; 40/17; ; ; ; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 49/20; 9/4; 23/10; 12/5; 40/17; ; 9/4; 40/17; 13/5; 27/11; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-torquay; 2017-03-26 22:24:06 GMT+2; 2017-03-28 19:45; Nothing; Xlenovo
