META; english/non-league/national-league/tranmere-v-solihull-moors; 2017-04-02 14:53:47 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Tranmere; 1/3; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 4; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 8; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/tranmere-v-solihull-moors; 2017-04-02 19:05:49 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Tranmere; 1/3; 2/7; ; ; ; ; 3/10; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 4; 9/2; ; ; ; ; 9/2; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 8; 7; ; ; ; ; 17/2; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/tranmere-v-solihull-moors; 2017-04-02 23:04:45 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Tranmere; 1/3; 2/7; ; ; ; ; 3/10; ; 1/3; ; 1/3; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 4; 9/2; ; ; ; ; 22/5; ; 4; ; 18/5; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 8; 7; ; ; ; ; 17/2; ; 8; ; 17/2; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/tranmere-v-solihull-moors; 2017-04-03 03:01:23 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Tranmere; 1/3; 2/7; ; ; ; ; 3/10; ; 1/3; ; 1/3; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 4; 9/2; ; ; ; ; 22/5; ; 4; ; 18/5; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 8; 7; ; ; ; ; 17/2; ; 8; ; 17/2; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/tranmere-v-solihull-moors; 2017-04-03 07:01:12 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Tranmere; 1/3; 2/7; ; ; 3/10; ; 2/7; ; 1/3; ; 1/3; ; ; ; ; 1/3; ; ; 2/7; ; ; ; 2/7; ; 2/7; ; ; ; 
Draw; 4; 9/2; ; ; 21/5; ; 22/5; ; 4; ; 18/5; ; ; ; ; 4; ; ; 4; ; ; ; 4; ; 4; ; ; ; 
Solihull Moors; 8; 7; ; ; 9; ; 9; ; 8; ; 17/2; ; ; ; ; 8; ; ; 8; ; ; ; 8; ; 8; ; ; ; 
META; english/non-league/national-league/tranmere-v-solihull-moors; 2017-04-03 14:26:28 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Tranmere; 1/3; 2/7; 1/3; ; 3/10; ; 2/7; ; 1/3; ; 1/3; 2/7; ; ; ; 3/10; 5/18; 3/10; 2/7; 5/18; ; ; 2/7; ; 2/7; ; ; ; 
Draw; 4; 9/2; 18/5; ; 4; ; 9/2; ; 4; ; 18/5; 7/2; ; ; ; 9/2; 75/19; 18/5; 4; 75/19; ; ; 4; ; 4; ; ; ; 
Solihull Moors; 8; 7; 8; ; 10; ; 9; ; 8; ; 17/2; 17/2; ; ; ; 8; 31/4; 7; 8; 31/4; ; ; 8; ; 8; ; ; ; 
META; english/non-league/national-league/tranmere-v-solihull-moors; 2017-04-03 18:26:56 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Tranmere; 1/3; 2/7; 1/3; ; 3/10; ; 2/7; ; 1/3; ; 3/10; 2/7; ; 2/7; ; 3/10; 2/7; 3/10; 2/7; 2/7; ; ; 2/7; ; 2/7; ; ; ; 
