META; english/non-league/national-league/lincoln-v-torquay; 2017-04-09 02:24:20 GMT+3; 2017-04-14 15:00; Nothing; Xlenovo
Lincoln; ; 3/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-torquay; 2017-04-09 06:22:53 GMT+3; 2017-04-14 15:00; Nothing; Xlenovo
Lincoln; ; 3/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-torquay; 2017-04-09 10:25:31 GMT+3; 2017-04-14 15:00; Nothing; Xlenovo
Lincoln; ; 3/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-torquay; 2017-04-09 14:22:43 GMT+3; 2017-04-14 15:00; Nothing; Xlenovo
Lincoln; 1/3; 3/10; ; ; ; ; 3/10; ; ; ; ; ; 3/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 4; 4; ; ; ; ; 4; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; 8; 7; ; ; ; ; 9; ; ; ; ; ; 17/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/lincoln-v-torquay; 2017-04-09 18:25:28 GMT+3; 2017-04-14 15:00; Nothing; Xlenovo
Lincoln; 1/3; 3/10; ; ; 3/10; ; 3/10; ; 1/3; ; ; ; 3/10; ; ; 3/10; 3/10; ; 3/10; 3/10; ; ; 6/19; ; 6/19; ; ; ; 
Draw; 4; 4; ; ; 4; ; 4; ; 4; ; ; ; 4; ; ; 4; 50/13; ; 7/2; 50/13; ; ; 15/4; ; 15/4; ; ; ; 
Torquay; 8; 7; ; ; 9; ; 10; ; 8; ; ; ; 17/2; ; ; 17/2; 31/4; ; 15/2; 31/4; ; ; 15/2; ; 15/2; ; ; ; 
META; english/non-league/national-league/lincoln-v-torquay; 2017-04-09 22:22:45 GMT+3; 2017-04-14 15:00; Nothing; Xlenovo
