META; english/non-league/national-league/guiseley-v-forest-green; 2017-04-02 14:53:31 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Forest Green; 8/11; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 7/2; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-forest-green; 2017-04-02 19:05:33 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Forest Green; 8/11; 8/13; ; ; 8/11; ; 7/10; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; 11/4; ; ; 14/5; ; 14/5; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 7/2; 18/5; ; ; 18/5; ; 19/5; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-forest-green; 2017-04-02 23:04:25 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Forest Green; 8/11; 8/13; ; ; ; ; 7/10; ; 8/11; ; 7/10; ; 7/10; ; ; 7/10; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; 11/4; ; ; ; ; 14/5; ; 14/5; ; 13/5; ; 11/4; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 7/2; 18/5; ; ; ; ; 19/5; ; 7/2; ; 17/5; ; 7/2; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-forest-green; 2017-04-03 03:01:13 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Forest Green; 8/11; 8/13; ; ; ; ; 7/10; ; 8/11; ; 7/10; 7/10; 7/10; ; ; 7/10; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; 11/4; ; ; ; ; 14/5; ; 14/5; ; 13/5; 12/5; 11/4; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 7/2; 18/5; ; ; ; ; 19/5; ; 7/2; ; 17/5; 7/2; 7/2; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-forest-green; 2017-04-03 07:01:02 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Forest Green; 8/11; 8/13; ; ; 4/6; ; 7/10; ; 8/11; ; 7/10; 7/10; 7/10; ; ; 7/10; ; ; 4/6; ; ; ; 7/10; ; 7/10; ; ; ; 
Draw; 14/5; 11/4; ; ; 11/4; ; 14/5; ; 14/5; ; 13/5; 12/5; 11/4; ; ; 14/5; ; ; 27/10; ; ; ; 27/10; ; 27/10; ; ; ; 
Guiseley; 7/2; 18/5; ; ; 4; ; 19/5; ; 7/2; ; 17/5; 7/2; 7/2; ; ; 7/2; ; ; 10/3; ; ; ; 17/5; ; 17/5; ; ; ; 
META; english/non-league/national-league/guiseley-v-forest-green; 2017-04-03 14:26:12 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Forest Green; 8/11; 8/13; ; ; 8/11; ; 7/10; ; 8/11; ; 7/10; 7/10; 7/10; ; ; 7/10; 9/13; 7/10; 4/6; 9/13; ; ; 7/10; ; 7/10; ; ; ; 
Draw; 14/5; 11/4; ; ; 14/5; ; 14/5; ; 14/5; ; 13/5; 12/5; 11/4; ; ; 14/5; 45/17; 13/5; 27/10; 45/17; ; ; 27/10; ; 27/10; ; ; ; 
Guiseley; 7/2; 18/5; ; ; 18/5; ; 19/5; ; 7/2; ; 17/5; 7/2; 7/2; ; ; 7/2; 33/10; 31/10; 10/3; 33/10; ; ; 17/5; ; 17/5; ; ; ; 
META; english/non-league/national-league/guiseley-v-forest-green; 2017-04-03 18:26:47 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Forest Green; 8/11; 8/13; ; ; 8/11; ; 7/10; ; 8/11; ; 7/10; 7/10; 7/10; 4/6; ; 7/10; 9/13; 7/10; 4/6; 9/13; ; ; 7/10; ; 7/10; ; ; ; 
Draw; 14/5; 11/4; ; ; 14/5; ; 14/5; ; 14/5; ; 13/5; 12/5; 11/4; 13/5; ; 14/5; 27/10; 13/5; 27/10; 27/10; ; ; 27/10; ; 27/10; ; ; ; 
Guiseley; 7/2; 18/5; ; ; 19/5; ; 19/5; ; 7/2; ; 17/5; 7/2; 7/2; 10/3; ; 7/2; 17/5; 31/10; 10/3; 17/5; ; ; 17/5; ; 17/5; ; ; ; 
META; english/non-league/national-league/guiseley-v-forest-green; 2017-04-03 22:24:57 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Forest Green; 8/11; 8/13; ; ; 8/11; ; 7/10; ; 8/11; ; 7/10; 7/10; 7/10; 4/6; ; 7/10; 9/13; 7/10; 4/6; 9/13; ; ; 7/10; ; 7/10; ; ; ; 
Draw; 14/5; 11/4; ; ; 14/5; ; 14/5; ; 14/5; ; 13/5; 12/5; 11/4; 13/5; ; 14/5; 27/10; 13/5; 27/10; 27/10; ; ; 27/10; ; 27/10; ; ; ; 
Guiseley; 7/2; 18/5; ; ; 18/5; ; 19/5; ; 7/2; ; 17/5; 7/2; 7/2; 10/3; ; 7/2; 17/5; 31/10; 10/3; 17/5; ; ; 17/5; ; 17/5; ; ; ; 
META; english/non-league/national-league/guiseley-v-forest-green; 2017-04-04 02:25:52 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Forest Green; 8/11; 8/13; ; ; 8/11; ; 7/10; ; 8/11; ; 7/10; 7/10; 7/10; 4/6; ; 7/10; 9/13; 7/10; 4/6; 9/13; ; ; 7/10; ; 7/10; ; ; ; 
Draw; 14/5; 11/4; ; ; 14/5; ; 14/5; ; 14/5; ; 13/5; 12/5; 11/4; 13/5; ; 14/5; 27/10; 13/5; 27/10; 27/10; ; ; 27/10; ; 27/10; ; ; ; 
Guiseley; 7/2; 18/5; ; ; 18/5; ; 19/5; ; 7/2; ; 17/5; 7/2; 7/2; 10/3; ; 7/2; 17/5; 31/10; 10/3; 17/5; ; ; 17/5; ; 17/5; ; ; ; 
META; english/non-league/national-league/guiseley-v-forest-green; 2017-04-04 06:23:26 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Forest Green; 8/11; 8/13; ; ; 8/11; ; 7/10; 4/6; 8/11; ; 7/10; 7/10; 7/10; 4/6; ; 7/10; 5/7; 7/10; 4/6; ; ; ; 7/10; ; 7/10; ; ; ; 
Draw; 14/5; 11/4; ; ; 14/5; ; 14/5; 11/4; 14/5; ; 13/5; 12/5; 11/4; 13/5; ; 14/5; 27/10; 13/5; 27/10; ; ; ; 27/10; ; 27/10; ; ; ; 
