META; english/non-league/national-league/sutton-v-york; 2017-03-05 02:24:16 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
York; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-05 06:23:23 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
York; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-05 10:25:49 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
York; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-05 14:26:05 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 6/5; ; ; 11/10; ; 11/10; ; ; ; 19/20; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; 
York; 11/4; 19/10; ; ; 5/2; ; 5/2; ; ; ; 13/5; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-05 18:23:21 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 11/10; ; ; 1; ; 1; ; 1; ; 19/20; 20/21; ; ; ; ; 19/20; ; 1; 19/20; ; ; 1; ; ; ; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; ; 12/5; ; 23/10; 9/4; ; ; ; ; 9/4; ; 9/4; 9/4; ; ; 9/4; ; ; ; ; 
York; 11/4; 2; ; ; 11/4; ; 27/10; ; 11/4; ; 13/5; 12/5; ; ; ; ; 13/5; ; 13/5; 13/5; ; ; 13/5; ; ; ; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-06 02:22:47 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 11/10; 19/20; ; 1; ; 1; ; 1; ; 19/20; 20/21; ; ; ; 1; 19/20; ; 1; 19/20; ; ; 1; ; ; ; ; 
Draw; 12/5; 12/5; 47/20; ; 12/5; ; 12/5; ; 12/5; ; 23/10; 9/4; ; ; ; 12/5; 9/4; ; 9/4; 9/4; ; ; 9/4; ; ; ; ; 
York; 11/4; 2; 13/5; ; 11/4; ; 11/4; ; 11/4; ; 13/5; 12/5; ; ; ; 13/5; 28/11; ; 13/5; 28/11; ; ; 13/5; ; ; ; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-06 06:21:54 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 11/10; 19/20; ; 1; ; 1; ; 1; ; 19/20; 20/21; ; ; ; 1; 19/20; ; 1; 19/20; ; ; 1; ; ; ; ; 
Draw; 12/5; 12/5; 47/20; ; 12/5; ; 12/5; ; 12/5; ; 23/10; 9/4; ; ; ; 12/5; 9/4; ; 9/4; 9/4; ; ; 9/4; ; ; ; ; 
York; 11/4; 2; 13/5; ; 11/4; ; 11/4; ; 11/4; ; 13/5; 12/5; ; ; ; 13/5; 28/11; ; 13/5; 28/11; ; ; 13/5; ; ; ; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-06 10:22:03 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 11/10; 19/20; ; 1; ; 1; ; 1; ; 19/20; 20/21; ; ; ; 1; 19/20; ; 1; 19/20; ; ; 1; ; ; ; ; 
Draw; 12/5; 12/5; 47/20; ; 12/5; ; 12/5; ; 12/5; ; 23/10; 9/4; ; ; ; 12/5; 9/4; ; 9/4; 9/4; ; ; 9/4; ; ; ; ; 
York; 11/4; 2; 13/5; ; 11/4; ; 11/4; ; 11/4; ; 13/5; 12/5; ; ; ; 13/5; 28/11; ; 13/5; 28/11; ; ; 13/5; ; ; ; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-06 14:23:38 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 11/10; 19/20; ; 1; ; 1; ; 1; ; 19/20; 20/21; ; ; ; 1; 19/20; 11/10; 1; 19/20; ; ; 1; ; ; ; ; 
Draw; 12/5; 12/5; 47/20; ; 12/5; ; 12/5; ; 12/5; ; 23/10; 9/4; ; ; ; 12/5; 9/4; 23/10; 9/4; 9/4; ; ; 9/4; ; ; ; ; 
York; 11/4; 2; 13/5; ; 11/4; ; 27/10; ; 11/4; ; 13/5; 12/5; ; ; ; 13/5; 5/2; 2; 13/5; 5/2; ; ; 13/5; ; ; ; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-06 18:24:24 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 11/10; 19/20; ; 1; ; 1; ; 1; ; 19/20; 20/21; ; ; ; 1; 1; 11/10; 1; 1; 11/10; ; 1; ; ; ; ; 
Draw; 12/5; 12/5; 47/20; ; 12/5; ; 12/5; ; 12/5; ; 23/10; 9/4; ; ; ; 12/5; 23/10; 23/10; 9/4; 23/10; 5/2; ; 9/4; ; ; ; ; 
York; 11/4; 2; 13/5; ; 11/4; ; 27/10; ; 11/4; ; 13/5; 12/5; ; ; ; 13/5; 28/11; 2; 13/5; 28/11; 14/5; ; 13/5; ; ; ; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-06 22:23:10 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 11/10; 19/20; ; 1; ; 1; ; 1; ; 19/20; 20/21; ; ; ; 1; 1; 11/10; 1; 1; 11/10; ; 1; ; ; 8/11; ; 
Draw; 12/5; 12/5; 47/20; ; 12/5; ; 12/5; ; 12/5; ; 23/10; 9/4; ; ; ; 12/5; 23/10; 23/10; 9/4; 23/10; 5/2; ; 9/4; ; ; 9/5; ; 
York; 11/4; 2; 13/5; ; 11/4; ; 27/10; ; 11/4; ; 13/5; 12/5; ; ; ; 13/5; 28/11; 2; 13/5; 28/11; 14/5; ; 13/5; ; ; 19/10; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-07 02:23:24 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 11/10; 19/20; ; 1; ; 1; ; 1; ; 19/20; 20/21; ; ; ; 1; 1; 11/10; 1; 1; 11/10; ; 1; ; ; 8/11; ; 
Draw; 12/5; 12/5; 47/20; ; 12/5; ; 12/5; ; 12/5; ; 23/10; 9/4; ; ; ; 12/5; 23/10; 23/10; 9/4; 23/10; 5/2; ; 9/4; ; ; 9/5; ; 
York; 11/4; 2; 13/5; ; 11/4; ; 27/10; ; 11/4; ; 13/5; 12/5; ; ; ; 13/5; 28/11; 2; 13/5; 28/11; 14/5; ; 13/5; ; ; 19/10; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-07 06:21:53 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 11/10; 19/20; ; 1; ; 1; ; 1; ; 19/20; 20/21; ; ; ; 1; 1; 11/10; 1; 1; 11/10; ; 1; ; ; 1/50; ; 
Draw; 12/5; 12/5; 47/20; ; 12/5; ; 12/5; ; 12/5; ; 23/10; 9/4; ; ; ; 12/5; 23/10; 23/10; 9/4; 23/10; 5/2; ; 9/4; ; ; 9/5; ; 
York; 11/4; 2; 13/5; ; 11/4; ; 27/10; ; 11/4; ; 13/5; 12/5; ; ; ; 13/5; 28/11; 2; 13/5; 28/11; 14/5; ; 13/5; ; ; 19/10; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-07 10:22:06 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 11/10; 19/20; ; 1; ; 1; 10/11; 1; ; 19/20; 20/21; ; ; ; 1; 1; 11/10; 1; 1; 11/10; ; 1; ; ; 1/50; ; 
Draw; 12/5; 12/5; 47/20; ; 12/5; ; 12/5; 23/10; 12/5; ; 23/10; 9/4; ; ; ; 12/5; 23/10; 23/10; 9/4; 23/10; 5/2; ; 9/4; ; ; 9/5; ; 
York; 11/4; 2; 13/5; ; 11/4; ; 27/10; 13/5; 11/4; ; 13/5; 12/5; ; ; ; 13/5; 28/11; 2; 13/5; 28/11; 14/5; ; 13/5; ; ; 2; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-07 14:24:01 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 11/10; 19/20; ; 1; ; 1; 10/11; 21/20; ; 19/20; 20/21; 1; ; ; 1; 1; 11/10; 1; 1; 11/10; ; 1; ; ; 1/50; ; 
Draw; 12/5; 12/5; 47/20; ; 12/5; ; 12/5; 23/10; 12/5; ; 23/10; 9/4; 47/20; ; ; 12/5; 23/10; 23/10; 9/4; 23/10; 5/2; ; 9/4; ; ; 9/5; ; 
York; 11/4; 2; 13/5; ; 11/4; ; 27/10; 13/5; 13/5; ; 13/5; 12/5; 13/5; ; ; 13/5; 28/11; 2; 13/5; 28/11; 14/5; ; 13/5; ; ; 2; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-07 18:24:03 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 21/20; 21/20; ; 11/10; 1; 11/10; 1; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 21/20; 1; 1; 1; 1; 11/10; 30/29; 1; ; ; 1; ; 
Draw; 12/5; 9/4; 43/20; ; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 23/10; ; 23/10; 23/10; 9/4; 23/10; 9/4; 9/4; 5/2; 9/4; 9/4; ; ; 2; ; 
York; 11/4; 5/2; 13/5; ; 13/5; 23/10; 13/5; 13/5; 5/2; 5/2; 12/5; 12/5; 5/2; ; 12/5; 13/5; 5/2; 9/4; 13/5; 5/2; 14/5; 40/17; 13/5; ; ; 23/10; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-07 22:25:35 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 21/20; 21/20; 11/10; 11/10; 1; 11/10; 1; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 21/20; 1; 1; 1; 1; 11/10; 30/29; 1; ; ; 1; ; 
Draw; 12/5; 9/4; 43/20; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 23/10; ; 23/10; 9/4; 9/4; 23/10; 9/4; 9/4; 5/2; 9/4; 9/4; ; ; 2; ; 
York; 11/4; 5/2; 13/5; 12/5; 13/5; 23/10; 13/5; 13/5; 5/2; 5/2; 12/5; 12/5; 5/2; ; 12/5; 13/5; 5/2; 9/4; 13/5; 5/2; 14/5; 40/17; 13/5; ; ; 23/10; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-08 02:22:54 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 21/20; 21/20; 11/10; 11/10; 1; 11/10; 1; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 21/20; 11/10; 1; 1; 11/10; 11/10; 30/29; 1; ; ; 1; ; 
Draw; 12/5; 9/4; 43/20; 21/10; 9/4; 43/20; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 23/10; ; 23/10; 9/4; 11/5; 11/5; 9/4; 11/5; 5/2; 9/4; 9/4; ; ; 2; ; 
York; 11/4; 5/2; 13/5; 12/5; 13/5; 23/10; 13/5; 13/5; 5/2; 5/2; 12/5; 12/5; 5/2; ; 12/5; 13/5; 40/17; 12/5; 13/5; 40/17; 14/5; 40/17; 13/5; ; ; 23/10; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-08 06:20:55 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 21/20; 21/20; 11/10; 11/10; 1; 11/10; 1; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 21/20; 1; 1; 1; 1; 11/10; 30/29; 1; ; ; 1; ; 
Draw; 12/5; 9/4; 43/20; 21/10; 9/4; 43/20; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 23/10; ; 23/10; 9/4; 9/4; 11/5; 9/4; 9/4; 5/2; 9/4; 9/4; ; ; 2; ; 
York; 11/4; 5/2; 13/5; 12/5; 13/5; 23/10; 13/5; 13/5; 5/2; 5/2; 12/5; 12/5; 5/2; ; 12/5; 13/5; 5/2; 12/5; 13/5; 5/2; 14/5; 40/17; 13/5; ; ; 23/10; ; 
META; english/non-league/national-league/sutton-v-york; 2017-03-08 10:25:07 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 21/20; ; 11/10; 11/10; 1; 11/10; 1; 21/20; 11/10; 11/10; 21/20; 21/20; ; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 11/10; 15/14; 11/10; ; ; 1; 21/20; 
Draw; 12/5; 9/4; ; 21/10; 23/10; 43/20; 23/10; 9/4; 23/10; 23/10; 21/10; 21/10; 23/10; ; 23/10; 9/4; 11/5; 11/5; 11/5; 11/5; 5/2; 40/17; 11/5; ; ; 2; 21/10; 
York; 11/4; 5/2; ; 12/5; 13/5; 23/10; 13/5; 13/5; 5/2; 5/2; 12/5; 12/5; 5/2; ; 12/5; 13/5; 5/2; 12/5; 12/5; 5/2; 14/5; 27/11; 12/5; ; ; 23/10; 23/10; 
META; english/non-league/national-league/sutton-v-york; 2017-03-08 14:21:17 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Sutton; 1; 21/20; 11/10; 11/10; 23/20; 21/20; 23/20; 1; 21/20; 23/20; 23/20; 21/20; 11/10; ; 11/10; 11/10; 11/10; 1; 11/10; 11/10; 57/50; 11/10; 11/10; ; ; 21/20; 10/9; 
Draw; 12/5; 9/4; 21/10; 21/10; 9/4; 21/10; 23/10; 9/4; 23/10; 21/10; 21/10; 21/10; 11/5; ; 11/5; 9/4; 28/13; 11/5; 11/5; 28/13; 119/50; 40/17; 11/5; ; ; 2; 21/10; 
York; 11/4; 5/2; 49/20; 12/5; 5/2; 9/4; 12/5; 13/5; 5/2; 13/5; 23/10; 12/5; 5/2; ; 13/5; 5/2; 5/2; 12/5; 12/5; 5/2; 14/5; 40/17; 12/5; ; ; 11/5; 23/10; 
