META; english/premier-league/everton-v-stoke; 2017-06-16 11:13:19 GMT+3; 2017-08-12 15:00; e70300-dr003
Everton; 4/6; 8/11; 8/11; 8/11; 4/6; 13/20; 3/4; 4/6; ; 4/7; 8/13; 3/4; 7/10; 4/6; 3/4; 7/10; 5/7; 4/6; 4/6; 5/7; 19/25; 3/4; 13/18; 3/4; 13/18; ; 1/14; ; 
META; english/premier-league/everton-v-stoke; 2017-07-21 16:25:39 GMT+3; 2017-08-12 15:00; e70300-dr003
Everton; 7/10; 4/6; 7/10; 4/6; 4/6; 13/20; 8/11; 4/6; 11/17; 4/6; 4/6; 7/10; ; 4/6; 7/10; 4/6; 4/6; 8/13; 4/6; 71/100; 13/19; 11/17; 8/11; ; ; ; 4/7; ; 
Draw; 13/5; 14/5; 11/4; 13/5; 11/4; 5/2; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; ; 14/5; 14/5; 13/5; 27/10; 11/4; 11/4; 73/25; 37/13; 11/4; 14/5; ; ; ; 5/2; ; 
Stoke; 4; 4; 4; 7/2; 7/2; 9/2; 22/5; 4; 22/5; 15/4; 15/4; 15/4; ; 4; 15/4; 4; 4; 21/5; 54/13; 47/10; 41/10; 43/10; 15/4; ; ; ; 4; ; 
META; english/premier-league/everton-v-stoke; 2017-07-24 13:27:07 GMT+3; 2017-08-12 15:00; e70300-dr003
Everton; 7/10; 4/6; 7/10; 4/6; 4/6; 13/20; 7/10; 4/6; 11/17; 4/6; 8/13; 7/10; 13/20; 4/6; 7/10; 4/6; 4/6; 8/13; 4/6; 71/100; 13/19; 11/17; 8/11; ; ; ; 4/7; ; 
Draw; 13/5; 14/5; 11/4; 13/5; 11/4; 5/2; 14/5; 11/4; 11/4; 29/10; 14/5; 11/4; 11/4; 14/5; 14/5; 27/10; 27/10; 11/4; 27/10; 73/25; 37/13; 11/4; 14/5; ; ; ; 5/2; ; 
Stoke; 4; 4; 4; 7/2; 7/2; 9/2; 22/5; 4; 22/5; 21/5; 4; 15/4; 4; 4; 15/4; 15/4; 4; 21/5; 77/19; 47/10; 41/10; 43/10; 15/4; ; ; ; 4; ; 
META; english/premier-league/everton-v-stoke; 2017-07-27 14:42:46 GMT+3; 2017-08-12 15:00; e70300-dr003
Everton; 7/10; 4/6; 7/10; 4/6; 4/6; 13/20; 8/11; 4/6; 11/17; 4/6; 8/13; 7/10; 13/20; 4/6; 7/10; 4/6; 4/6; 8/13; 4/6; 71/100; 13/19; 11/17; 8/11; ; ; ; 4/7; ; 
Draw; 13/5; 14/5; 11/4; 13/5; 11/4; 5/2; 14/5; 11/4; 11/4; 29/10; 14/5; 13/5; 11/4; 14/5; 14/5; 13/5; 27/10; 11/4; 11/4; 73/25; 37/13; 11/4; 11/4; ; ; ; 5/2; ; 
Stoke; 4; 4; 4; 7/2; 7/2; 9/2; 22/5; 4; 22/5; 19/5; 4; 4; 4; 4; 15/4; 4; 4; 21/5; 54/13; 47/10; 41/10; 43/10; 15/4; ; ; ; 4; ; 
META; english/premier-league/everton-v-stoke; 2017-07-31 11:57:43 GMT+3; 2017-08-12 15:00; e70300-dr003
Everton; 7/10; 7/10; 7/10; 4/6; 4/6; 8/11; 8/11; 4/6; 11/17; 4/6; 4/6; 7/10; 13/20; 4/6; 7/10; 4/6; 4/6; 8/13; 4/6; 18/25; 13/19; 11/17; 8/11; ; ; ; 4/6; ; 
Draw; 13/5; 13/5; 11/4; 13/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 13/5; 13/5; 11/4; 14/5; 14/5; 13/5; 27/10; 11/4; 27/10; 73/25; 37/13; 11/4; 14/5; ; ; ; 27/10; ; 
Stoke; 4; 4; 4; 7/2; 7/2; 4; 22/5; 4; 22/5; 19/5; 4; 4; 4; 9/2; 15/4; 4; 4; 21/5; 41/10; 23/5; 41/10; 43/10; 15/4; ; ; ; 4; ; 
META; english/premier-league/everton-v-stoke; 2017-08-02 12:28:35 GMT+3; 2017-08-12 15:00; e70300-dr003
Everton; 7/10; 7/10; 7/10; 4/6; 4/6; 7/10; 8/11; 4/6; 11/17; 4/6; 4/6; 7/10; 13/20; 4/6; 7/10; 7/10; 4/6; 8/13; 4/6; 18/25; 13/19; 11/17; 8/11; ; 4/6; ; 4/6; ; 
Draw; 13/5; 13/5; 27/10; 13/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 13/5; 13/5; 11/4; 11/4; 14/5; 27/10; 27/10; 11/4; 27/10; 73/25; 37/13; 11/4; 14/5; ; 11/4; ; 14/5; ; 
Stoke; 4; 4; 4; 7/2; 7/2; 4; 22/5; 9/2; 22/5; 19/5; 4; 4; 4; 9/2; 15/4; 4; 4; 21/5; 41/10; 23/5; 41/10; 43/10; 15/4; ; 4; ; 4; ; 
META; english/premier-league/everton-v-stoke; 2017-08-11 12:35:18 GMT+3; 2017-08-12 15:00; e70300-dr003
Everton ; 7/10; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 8/13; 9/13; 4/6; 4/6; 7/10; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 9/13; 4/6; 13/20; 4/6; 4/6; ; 4/6; ; 4/6
Draw; 14/5; 13/5; 27/10; 13/5; 13/5; 14/5; 14/5; 11/4; 37/13; 13/5; 13/5; 13/5; 11/4; 29/10; 11/4; 14/5; 13/5; 14/5; 11/4; 29/10; 11/4; 14/5; 53/20; 14/5; 13/5; ; 27/10; ; 14/5
Stoke; 19/4; 9/2; 19/4; 9/2; 5; 9/2; 5; 9/2; 19/4; 9/2; 9/2; 4; 9/2; 9/2; 9/2; 5; 9/2; 23/5; 47/10; 49/10; 22/5; 23/5; 9/2; 9/2; 9/2; ; 23/5; ; 24/5
