META; english/premier-league/burnley-v-brighton; 2018-04-16 20:35:31 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 23/20; 5/4; 13/10; 129/00; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 6/5; 13/10; 5/4; 9/10
Draw; 9/4; 21/10; 21/10; 117/0; 19/10; 11/5; 15/8; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 21/10; 28/13; 9/4; 85/40; 28/13; 9/5
Brighton; 12/5; 12/5; 23/10; 129/0; 23/10; 5/2; 23/10; 12/5; 5/2; 5/2; 12/5; 12/5; 5/2; 40/17; 9/4; 12/5; 13/5; 12/5; 19/10
META; english/premier-league/burnley-v-brighton; 2018-04-17 20:37:45 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 23/20; 5/4; 13/10; 129/00; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4; 20/21
Draw; 9/4; 21/10; 21/10; 58/25; 19/10; 21/10; 15/8; 9/4; 21/10; 2; 21/10; 11/5; 21/10; 21/10; 28/13; 9/4; 11/5; 21/10; 9/5
Brighton; 12/5; 12/5; 23/10; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 49/20; 12/5; 12/5; 12/5; 9/4; 12/5; 27/10; 12/5; 2
META; english/premier-league/burnley-v-brighton; 2018-04-19 08:13:49 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 23/20; 5/4; 13/10; 129/100; 11/10; 5/4; 11/10; 6/5; 23/20; 5/4; 13/10; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 20/21
Draw; 9/4; 21/10; 21/10; 58/25; 19/10; 21/10; 15/8; 9/4; 21/10; 2; 21/10; 11/5; 11/5; 21/10; 21/10; 28/13; 9/4; 11/5; 21/10; 19/10
Brighton; 12/5; 12/5; 23/10; 13/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 49/20; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 12/5; 11/5
META; english/premier-league/burnley-v-brighton; 2018-04-20 10:23:17 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 23/20; 6/5; 13/10; 129/00; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 11/10
Draw; 9/4; 11/5; 21/10; 58/25; 21/10; 21/10; 2; 9/4; 21/10; 2; 41/20; 11/5; 9/4; 21/10; 21/10; 28/13; 9/4; 11/5; 21/10; 9/5
Brighton; 12/5; 12/5; 23/10; 13/5; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 27/11; 9/4
META; english/premier-league/burnley-v-brighton; 2018-04-21 14:14:53 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 23/20; 6/5; 13/10; 129/00; 6/5; 5/4; 11/10; 6/5; 23/20; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 11/10
Draw; 9/4; 2; 21/10; 58/25; 21/10; 21/10; 2; 9/4; 21/10; 2; 41/20; 11/5; 11/5; 21/10; 21/10; 28/13; 9/4; 11/5; 21/10; 21/10
Brighton; 12/5; 12/5; 23/10; 13/5; 27/10; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; 27/10; 27/11; 23/10
META; english/premier-league/burnley-v-brighton; 2018-04-23 10:12:55 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 23/20; 6/5; 6/5; 5/4; 13/10; 6/5; 5/4; 11/10; 6/5; 6/5; 23/20; 5/4; 5/4; 13/10; 5/4; 5/4; 6/5; 5/4; 17/14; 6/5; 5/4; 6/5; 6/5; 10/9; 5/4; 5/4
Draw; 9/4; 2; 21/10; 56/25; 21/10; 21/10; 2; 11/5; 2; 21/10; 2; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 9/4; 11/5; 11/5; 28/13; 2; 15/8; 21/10; ; 
Brighton; 12/5; 12/5; 5/2; 12/5; 67/25; 27/10; 5/2; 5/2; 28/11; 12/5; 5/2; 5/2; 12/5; 49/20; 12/5; 13/5; 27/11; 5/2; 28/11; 28/11; 27/10; 27/11; 5/2; 19/10; 13/5; 
META; english/premier-league/burnley-v-brighton; 2018-04-24 08:13:01 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 23/20; 6/5; 6/5; 5/4; 32/25; 6/5; 6/5; 11/10; 6/5; 23/20; 23/20; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 15/13; 19/16; 6/5; 5/4; 5/4; 6/5; 10/9; 21/20; 5/4; 
Draw; 9/4; 21/10; 2; 21/10; 11/5; 21/10; 11/5; 2; 11/5; 2; 21/10; 21/10; 11/5; 41/20; 11/5; 21/10; 11/5; 21/10; 11/5; 11/5; 85/40; 11/5; 21/10; 21/10; 15/8; 9/4; 11/5
Brighton; 12/5; 5/2; 13/5; 12/5; 14/5; 13/5; 5/2; 12/5; 28/11; 5/2; 5/2; 13/5; 5/2; 13/5; 12/5; 5/2; 27/11; 14/5; 27/10; 28/11; 11/4; 27/11; 13/5; 27/10; 2; ; 
META; english/premier-league/burnley-v-brighton; 2018-04-24 16:02:38 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 23/20; 6/5; 6/5; 5/4; 32/25; 6/5; 6/5; 11/10; 6/5; 23/20; 23/20; 6/5; 23/20; 5/4; 5/4; 6/5; 5/4; 15/13; 19/16; 6/5; 5/4; 5/4; 6/5; 23/20; 6/5; 6/5; 5/4
Draw; 9/4; 21/10; 2; 21/10; 11/5; 21/10; 21/10; 2; 11/5; 2; 21/10; 21/10; 2; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 11/5; 85/40; 28/13; 21/10; 21/10; 11/5; 9/4; 11/5
Brighton; 12/5; 5/2; 13/5; 12/5; 14/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 13/5; 57/20; 13/5; 12/5; 5/2; 12/5; 14/5; 27/10; 28/11; 11/4; 12/5; 13/5; 27/10; 11/4; 11/4; 11/4
META; english/premier-league/burnley-v-brighton; 2018-04-25 08:12:53 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 23/20; 6/5; 6/5; 23/20; 32/25; 6/5; 6/5; 11/10; 6/5; 6/5; 23/20; 6/5; 23/20; 6/5; 5/4; 6/5; 6/5; 15/13; 19/16; 6/5; 5/4; 6/5; 6/5; 23/20; 11/10; 6/5; 
Draw; 9/4; 21/10; 2; 21/10; 11/5; 21/10; 21/10; 2; 11/5; 21/10; 21/10; 21/10; 2; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 11/5; 85/40; 11/5; 21/10; 21/10; 19/10; 9/4; 11/5
Brighton; 12/5; 5/2; 13/5; 13/5; 14/5; 13/5; 13/5; 12/5; 28/11; 13/5; 5/2; 13/5; 57/20; 13/5; 12/5; 5/2; 13/5; 14/5; 27/10; 28/11; 11/4; 45/17; 13/5; 11/4; 13/5; 14/5; 
META; english/premier-league/burnley-v-brighton; 2018-04-25 12:13:22 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 23/20; 6/5; 6/5; 23/20; 127/00; 6/5; 5/4; 11/10; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 5/4; 6/5; 5/4; 15/13; 17/14; 6/5; 5/4; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4
Draw; 9/4; 21/10; 2; 21/10; 56/25; 21/10; 21/10; 2; 11/5; 21/10; 21/10; 21/10; 2; 21/10; 11/5; 21/10; 28/13; 21/10; 11/5; 11/5; 85/40; 28/13; 21/10; 21/10; 11/5; 9/4; 11/5
Brighton; 12/5; 5/2; 5/2; 13/5; 69/25; 13/5; 5/2; 12/5; 28/11; 13/5; 13/5; 13/5; 57/20; 13/5; 12/5; 5/2; 13/5; 14/5; 13/5; 28/11; 11/4; 45/17; 13/5; 27/10; 11/4; 13/5; 11/4
META; english/premier-league/burnley-v-brighton; 2018-04-26 12:13:27 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 23/20; 23/20; 6/5; 23/20; 127/00; 6/5; 5/4; 11/10; 14/11; 6/5; 6/5; 6/5; 23/20; 5/4; 5/4; 6/5; 5/4; 15/13; 17/14; 16/13; 5/4; 5/4; 5/4; 6/5; 6/5; 5/4; 5/4
Draw; 9/4; 21/10; 2; 21/10; 56/25; 21/10; 21/10; 2; 11/5; 21/10; 21/10; 21/10; 2; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 28/13; 85/40; 11/5; 21/10; 21/10; 11/5; 21/10; 11/5
Brighton; 12/5; 13/5; 13/5; 13/5; 69/25; 13/5; 5/2; 12/5; 27/10; 13/5; 5/2; 13/5; 57/20; 13/5; 12/5; 13/5; 28/11; 14/5; 13/5; 45/17; 11/4; 13/5; 13/5; 27/10; 11/4; 13/5; 11/4
META; english/premier-league/burnley-v-brighton; 2018-04-27 08:12:35 GMT+3; 2018-04-28 15:00; e70300-dr003
Burnley; 5/4; 23/20; 23/20; 5/4; 6/5; 5/4; 11/10; 14/11; 6/5; 5/4; 6/5; 23/20; 6/5; 5/4; 6/5; 6/5; 15/13; 16/13; 16/13; 5/4; 5/4; 6/5; 23/20; 5/4; 6/5; ; 
