META; english/premier-league/watford-v-liverpool; 2017-06-16 11:13:30 GMT+3; 2017-08-12 15:00; e70300-dr003
Liverpool; 4/7; 3/5; 8/13; 6/10; 8/13; 11/20; 3/5; 8/13; ; 4/7; 4/7; 8/13; 3/5; 8/13; 13/20; 4/7; 10/17; 3/5; 4/7; 10/17; 63/100; 11/18; 3/5; 8/13; 3/5; ; 1/20; ; 
Draw; 3; 3; 3; 14/5; 11/4; 3; 3; 3; 3; 14/5; 14/5; 3; 3; 16/5; 14/5; 14/5; 3; 3; 3; 13/4; 16/5; 3; 3; 3; 3; ; 3; ; 3
Watford; 5; 9/2; 19/4; 9/2; 4; 19/4; 21/4; 9/2; 19/4; 17/4; 17/4; 9/2; 19/4; 9/2; 5; 9/2; 9/2; 23/5; 19/4; 26/5; 23/5; 23/5; 17/4; 19/4; 9/2; ; 22/5; ; 5
META; english/premier-league/watford-v-liverpool; 2017-07-31 11:57:35 GMT+3; 2017-08-12 12:30; e70300-dr003
Liverpool; 8/15; 3/5; 6/10; 8/15; 8/13; 3/5; 3/5; 8/15; 7/12; 3/5; 8/13; 4/7; 11/20; 4/7; 3/5; 4/7; 4/7; 4/7; 4/7; 8/13; 4/7; 7/12; 6/10; 4/7; 4/7; ; 4/7; ; 4/7
Draw; 3; 3; 3; 14/5; 11/4; 16/5; 16/5; 3; 3; 14/5; 14/5; 3; 3; 16/5; 14/5; 29/10; 3; 3; 3; 13/4; 16/5; 3; 3; 3; 3; ; 3; ; 3
Watford; 5; 9/2; 19/4; 9/2; 4; 19/4; 5; 9/2; 19/4; 17/4; 17/4; 9/2; 19/4; 5; 5; 9/2; 9/2; 23/5; 47/10; 26/5; 23/5; 23/5; 17/4; 19/4; 9/2; ; 23/5; ; 5
META; english/premier-league/watford-v-liverpool; 2017-08-02 12:28:26 GMT+3; 2017-08-12 12:30; e70300-dr003
Liverpool; 8/15; 3/5; 6/10; 8/15; 8/13; 3/5; 3/5; 4/7; 7/12; 3/5; 8/13; 4/7; 11/20; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 61/100; 4/7; 7/12; 6/10; 4/7; 4/7; ; 4/7; ; 4/7
Draw; 3; 3; 3; 14/5; 11/4; 33/10; 16/5; 16/5; 3; 29/10; 29/10; 3; 3; 16/5; 14/5; 3; 3; 3; 3; 13/4; 16/5; 3; 3; 3; 3; ; 3; ; 3
Watford; 5; 9/2; 9/2; 9/2; 4; 19/4; 5; 9/2; 19/4; 9/2; 9/2; 9/2; 19/4; 9/2; 5; 5; 9/2; 23/5; 63/13; 53/10; 23/5; 23/5; 17/4; 19/4; 9/2; ; 5; ; 26/5
META; english/premier-league/watford-v-liverpool; 2017-08-11 12:35:10 GMT+3; 2017-08-12 12:30; e70300-dr003
Liverpool; 4/7; 3/5; 8/13; 11/20; 4/7; 8/13; 8/13; 4/7; 3/5; 4/7; 6/10; 8/13; 4/7; 8/13; 4/7; 3/5; 6/11; 4/7; 10/17; 63/100; 7/12; 4/7; 8/13; 4/7; 4/7; ; 4/7; ; 4/7
Draw; 10/3; 29/10; 3; 16/5; 16/5; 16/5; 31/10; 3; 57/17; 29/10; 29/10; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 16/5; 13/4; 16/5; 13/4; 29/10; 3; 3; ; 3; ; 3
Watford ; 11/2; 9/2; 5; 9/2; 5; 19/4; 21/4; 5; 49/10; 19/4; 19/4; 9/2; 19/4; 11/2; 19/4; 5; 5; 24/5; 63/13; 5; 24/5; 24/5; 9/2; 5; 9/2; ; 24/5; ; 24/5
