META; english/premier-league/west-brom-v-stoke; 2017-06-26 14:24:25 GMT+3; 2017-08-26 15:00; e70300-dr003
META; english/premier-league/west-brom-v-stoke; 2017-08-15 20:15:44 GMT+3; 2017-08-26 15:00; e70300-dr003
West Brom; ; 5/4; ; ; ; 6/5; 13/10; 11/10; 6/5; ; ; ; 5/4; 11/10; ; ; 5/4; ; 6/5; 139/100; ; 6/5; ; 13/10; 13/10; ; 1; ; 
Draw; ; 9/4; ; ; ; 11/5; 9/4; 23/10; 9/4; ; ; ; 23/10; 23/10; ; ; 11/5; ; 9/4; 23/10; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
Stoke; ; 11/5; ; ; ; 11/5; 5/2; 21/10; 40/17; ; ; ; 11/5; 21/10; ; ; 11/5; ; 23/10; 12/5; ; 40/17; ; 23/10; 11/5; ; 12/5; ; 
META; english/premier-league/west-brom-v-stoke; 2017-08-16 20:02:16 GMT+3; 2017-08-26 15:00; e70300-dr003
West Brom; ; 5/4; ; ; ; 6/5; 13/10; 6/5; 6/5; ; ; ; 6/5; 6/5; ; ; 5/4; 6/5; 6/5; 67/50; ; 6/5; ; 13/10; 5/4; ; 10/9; ; 
Draw; ; 9/4; ; ; ; 11/5; 9/4; 23/10; 9/4; ; ; ; 23/10; 23/10; ; ; 11/5; 9/4; 9/4; 23/10; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
Stoke; ; 11/5; ; ; ; 11/5; 5/2; 12/5; 40/17; ; ; ; 23/10; 12/5; ; ; 11/5; 40/17; 23/10; 5/2; ; 40/17; ; 12/5; 23/10; ; 12/5; ; 
META; english/premier-league/west-brom-v-stoke; 2017-08-25 20:12:49 GMT+3; 2017-08-27 13:30; e70300-dr003
West Brom ; 7/5; 13/10; 11/8; 7/5; 7/5; 7/5; 7/5; 11/8; 26/19; 23/17; 27/20; 7/5; 27/20; 7/5; 7/5; 7/5; 23/17; 13/10; 7/5; 71/50; 15/11; 4/3; 29/20; 7/5; 7/5; ; ; ; 11/8
Draw; 21/10; 21/10; 41/20; 2; 21/10; 21/10; 21/10; 2; 28/13; 2; 2; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 39/19; 21/10; 21/10; 21/10; 2; 2; 2; ; ; ; 21/10
Stoke; 5/2; 23/10; 12/5; 11/5; 12/5; 12/5; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 47/20; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 129/50; 40/17; 27/11; 21/10; 12/5; 23/10; ; ; ; 5/2
