META; english/premier-league/west-ham-v-man-utd; 2018-05-03 12:39:20 GMT+3; 2018-05-10 19:45; e70300-dr003
Man Utd; 8/11; 3/4; 19/25; 4/6; 4/6; 13/18; 3/4; 3/4; 3/4; 3/4; 8/11; 8/11; 5/7; 7/9; 13/18; 3/4; 5/7; 4/9
Draw; 11/4; 27/10; 61/20; 5/2; 5/2; 14/5; 27/10; 11/4; 14/5; 11/4; 3; 14/5; 11/4; 45/17; 14/5; 29/10; 14/5; 14/5
West Ham; 7/2; 17/5; 4; 7/2; 7/2; 62/17; 17/5; 19/5; 7/2; 7/2; 7/2; 15/4; 62/17; 14/5; 18/5; 19/5; 37/10; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-05 12:13:22 GMT+3; 2018-05-10 19:45; e70300-dr003
Man Utd; 8/11; 4/5; 79/00; 3/4; 4/6; 13/18; 4/5; 3/4; 3/4; 4/5; 8/11; 4/5; 14/19; 13/18; 7/9; 13/18; 4/5; 14/19; 8/11
Draw; 11/4; 27/10; 3; 29/10; 13/5; 14/5; 13/5; 3; 13/5; 11/4; 3; 14/5; 14/5; 11/4; 45/17; 14/5; 29/10; 14/5; 13/5
West Ham; 7/2; 10/3; 77/20; 18/5; 10/3; 62/17; 13/4; 18/5; 7/2; 17/5; 7/2; 15/4; 39/11; 7/2; 14/5; 18/5; 15/4; 18/5; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-07 10:30:30 GMT+3; 2018-05-10 19:45; e70300-dr003
Man Utd; 4/5; 3/4; 4/5; 3/4; 17/20; 3/4; 4/5; 8/11; 7/9; 4/5; 4/5; 4/5; 4/5; 17/20; 3/4; 4/5; 5/6; 13/18; 13/17; 7/9; 4/5; 5/6; 4/5; 4/5; 5/6; 5/6
Draw; 14/5; 14/5; 13/5; 11/4; 72/25; 14/5; 11/4; 11/4; 37/13; 27/10; 14/5; 11/4; 13/5; 13/5; 11/4; 14/5; 27/10; 11/4; 37/13; 14/5; 14/5; 11/4; 13/5; 13/5; 13/5; 23/10
West Ham; 15/4; 7/2; 10/3; 10/3; 18/5; 15/4; 10/3; 7/2; 62/17; 17/5; 19/5; 16/5; 7/2; 16/5; 15/4; 7/2; 38/11; 7/2; 37/10; 18/5; 15/4; 7/2; 10/3; 7/2; 7/2; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-08 08:09:53 GMT+3; 2018-05-10 19:45; e70300-dr003
Man Utd; 4/5; 3/4; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 9/11; 4/5; 5/6; 3/4; 7/10; 4/5; 3/4; 4/5; 4/5; 4/5; 9/11; 11/14; 4/5; 4/5; 4/5; 4/5; 1/100; 5/6; 5/6
Draw; 14/5; 11/4; 13/5; 14/5; 71/25; 14/5; 11/4; 11/4; 37/13; 27/10; 14/5; 13/5; 14/5; 14/5; 11/4; 13/5; 11/4; 11/4; 27/10; 14/5; 14/5; 11/4; 11/4; 27/10; 12/5; 14/5; 
West Ham; 15/4; 10/3; 17/5; 7/2; 71/20; 15/4; 10/3; 7/2; 62/17; 17/5; 18/5; 15/4; 4; 18/5; 15/4; 7/2; 39/11; 10/3; 7/2; 18/5; 15/4; 18/5; 10/3; 7/2; 7/2; 3; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-09 10:09:52 GMT+3; 2018-05-10 19:45; e70300-dr003
Man Utd; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 9/11; 4/5; 4/5; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 4/5; 7/9; 11/14; 5/6; 4/5; 4/5; 4/5; 5/6; 5/6; 5/6
Draw; 14/5; 11/4; 13/5; 11/4; 14/5; 14/5; 11/4; 11/4; 37/13; 13/5; 14/5; 5/2; 13/5; 14/5; 14/5; 13/5; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 14/5; 27/10; 27/10; 11/4; 11/4
West Ham; 15/4; 7/2; 17/5; 7/2; 18/5; 15/4; 7/2; 7/2; 62/17; 7/2; 7/2; 15/4; 7/2; 37/10; 7/2; 7/2; 62/17; 10/3; 15/4; 18/5; 18/5; 37/10; 7/2; 7/2; 7/2; 10/3; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-10 12:09:48 GMT+3; 2018-05-10 19:45; e70300-dr003
Man Utd; 4/5; 4/5; 4/5; 4/5; 79/00; 4/5; 4/5; 8/11; 4/5; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 10/13; 7/9; 11/14; 10/13; 4/5; 10/13; 8/11; 8/11; 8/11; 4/5; 4/5
Draw; 3; 14/5; 29/10; 14/5; 71/25; 29/10; 14/5; 11/4; 29/10; 14/5; 11/4; 3; 13/5; 29/10; 3; 14/5; 14/5; 11/4; 14/5; 37/13; 29/10; 37/13; 14/5; 14/5; 14/5; 14/5; 14/5
West Ham; 7/2; 7/2; 7/2; 7/2; 18/5; 15/4; 7/2; 7/2; 37/10; 7/2; 7/2; 7/2; 7/2; 18/5; 15/4; 18/5; 62/17; 7/2; 39/11; 18/5; 18/5; 37/10; 7/2; 7/2; 7/2; 7/2; 7/2
