META; english/premier-league/swansea-v-man-utd; 2017-06-16 11:13:52 GMT+3; 2017-08-19 15:00; e70300-dr003
Man Utd; ; 8/15; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; 
Swansea; ; 5; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
META; english/premier-league/swansea-v-man-utd; 2017-06-26 14:23:55 GMT+3; 2017-08-19 15:00; e70300-dr003
Man Utd; ; 8/15; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Swansea; ; 5; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-06-26 14:28:53 GMT+3; 2017-08-19 15:00; e70300-dr003
Man Utd; ; 8/15; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Swansea; ; 5; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-21 16:25:55 GMT+3; 2017-08-19 12:30; e70300-dr003
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; ; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 1/2; 8/15; ; 1/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; ; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; ; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 6; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-24 13:27:31 GMT+3; 2017-08-19 12:30; e70300-dr003
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 3/10; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 6; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-27 14:43:00 GMT+3; 2017-08-19 12:30; e70300-dr003
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-31 11:57:59 GMT+3; 2017-08-19 12:30; e70300-dr003
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
