META; english/premier-league/bournemouth-v-man-city; 2017-06-26 14:24:03 GMT+3; 2017-08-26 15:00; e70300-dr003
Man City; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bournemouth; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-man-city; 2017-06-26 14:29:01 GMT+3; 2017-08-26 15:00; e70300-dr003
Man City; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bournemouth; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-man-city; 2017-07-21 16:26:21 GMT+3; 2017-08-26 12:30; e70300-dr003
Man City; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; 10/21; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; 
Bournemouth; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-man-city; 2017-07-24 13:28:02 GMT+3; 2017-08-26 12:30; e70300-dr003
Man City; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; 10/21; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; 
Bournemouth; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-man-city; 2017-07-27 14:43:26 GMT+3; 2017-08-26 12:30; e70300-dr003
Man City; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; 10/21; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; 
Bournemouth; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-man-city; 2017-07-31 11:58:25 GMT+3; 2017-08-26 12:30; e70300-dr003
Man City; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; 10/21; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; 
