META; english/premier-league/man-utd-v-swansea; 2018-03-12 20:13:48 GMT+2; 2018-03-31 15:00; e70300-dr003
Man Utd; 1/6; 2/9; 2/9; 6/25; 2/13; 1/7; 1/5; 2/9; 2/9; 2/11; 1/5; 1/5; 3/16; 1/5; 1/5; 1/5; 1/5; 2/9
Draw; 6; 5; 29/5; 5; 6; 11/2; 5; 26/5; 23/4; 51/10; 6; 5; 21/4; 21/5; ; ; ; 
Swansea; 14; 12; 12; 31/2; 11; 11; 21/2; 14; 12; 12; 53/4; 13; 23/2; 10; 18; 16; 27/2; 34/5
META; english/premier-league/man-utd-v-swansea; 2018-03-13 12:16:22 GMT+2; 2018-03-31 15:00; e70300-dr003
Man Utd; 1/6; 2/9; 2/9; 6/25; 1/8; 1/8; 1/5; 2/9; 2/9; 2/11; 1/5; 1/5; 3/16; 1/5; 1/5; 1/5; 1/5; 2/9
Draw; 6; 5; 29/5; 5; 6; 11/2; 5; 53/10; 11/2; 51/10; 6; 5; 91/17; 21/5; ; ; ; 
Swansea; 14; 12; 12; 31/2; 14; 14; 21/2; 14; 12; 12; 53/4; 14; 23/2; 10; 18; 16; 27/2; 64/5
META; english/premier-league/man-utd-v-swansea; 2018-03-13 20:14:14 GMT+2; 2018-03-31 15:00; e70300-dr003
Man Utd; 1/6; 2/9; 2/9; 6/25; 1/8; 1/8; 1/5; 2/9; 2/9; 2/11; 1/5; 1/5; 3/16; 1/5; 1/5; 1/5; 1/5; 2/9
Draw; 6; 5; 29/5; 5; 6; 11/2; 5; 53/10; 11/2; 51/10; 6; 5; 91/17; 21/5; ; ; ; 
Swansea; 14; 12; 12; 31/2; 14; 14; 21/2; 14; 12; 12; 53/4; 14; 23/2; 10; 18; 16; 27/2; 64/5
META; english/premier-league/man-utd-v-swansea; 2018-03-14 20:14:00 GMT+2; 2018-03-31 15:00; e70300-dr003
Man Utd; 1/6; 2/9; 2/9; 6/25; 1/8; 2/11; 1/8; 1/5; 1/5; 2/9; 2/9; 2/11; 1/5; 1/5; 3/16; 1/5; 1/5; 1/5; 1/5; 2/9
Man Utd; 1/6; 2/9; 2/9; 2/9; 6/25; 1/7; 2/11; 1/7; 3/14; 1/5; 1/5; 1/5; 2/9; 2/9; 2/9; 1/5; 3/16; 1/5; 3/16; 3/14; 2/9; 1/5; 3/16; 2/9; 1/5
Draw; 6; 5; 57/10; 5; 11/2; 5; 11/2; 5; 11/2; 5; 11/2; 11/2; 5; 53/10; 23/4; 51/10; 27/5; 11/2; 5; 91/17; 6; 29/5; ; ; 
Swansea; 14; 12; 16; 12; 16; 12; 16; 12; 16; 16; 14; 14; 14; 14; 12; 12; 61/4; 27/2; 23/2; 15; 18; 16; 61/4; 83/5; 88/5
META; english/premier-league/man-utd-v-swansea; 2018-03-21 14:13:46 GMT+2; 2018-03-31 15:00; e70300-dr003
Man Utd; 1/5; 2/9; 1/5; 2/9; 2/9; 1/7; 2/11; 1/7; 3/14; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 3/16; 1/5; 3/13; 3/14; 2/9; 2/11; 3/16; 2/9; 1/5; 1/5
Draw; 11/2; 5; 5; 59/10; 5; 11/2; 5; 11/2; 5; 11/2; 5; 11/2; 5; 21/4; 23/4; 27/5; 27/5; 11/2; 5; 53/10; 29/5; 23/5; 29/5; ; 
Swansea; 12; 12; 16; 12; 18; 12; 16; 12; 16; 16; 14; 14; 14; 12; 14; 15; 27/2; 13; 15; 18; 18; 61/4; 83/5; 68/5; 91/5
META; english/premier-league/man-utd-v-swansea; 2018-03-22 12:32:47 GMT+2; 2018-03-31 15:00; e70300-dr003
Man Utd; 2/11; 2/9; 1/5; 2/9; 23/100; 1/7; 2/11; 1/7; 3/14; 1/5; 1/5; 1/5; 1/5; 2/9; 1/5; 2/11; 1/5; 2/9; 3/14; 2/9; 2/9; 2/11; 2/9; 1/5; 2/9
Draw; 11/2; 19/4; 5; 59/10; 5; 11/2; 5; 11/2; 5; 5; 11/2; 5; 27/5; 23/4; 28/5; 27/5; 11/2; 19/4; 60/11; 29/5; 24/5; 29/5; ; ; 
Swansea; 16; 14; 18; 12; 33/2; 12; 16; 12; 16; 16; 16; 14; 16; 12; 14; 61/4; 27/2; 14; 15; 18; 14; 61/4; 83/5; 81/5; 86/5
META; english/premier-league/man-utd-v-swansea; 2018-03-23 14:39:18 GMT+2; 2018-03-31 15:00; e70300-dr003
Man Utd; 2/11; 1/5; 1/5; 2/9; 2/9; 1/7; 2/11; 1/7; 3/14; 1/5; 1/5; 1/5; 1/5; 2/9; 1/5; 3/16; 2/11; 2/9; 3/14; 1/5; 1/5; 3/16; 2/9; 1/5; 2/9
Draw; 11/2; 5; 5; 63/10; 5; 5; 11/2; 5; 5; 11/2; 5; 27/5; 6; 28/5; 27/5; 11/2; 5; 27/5; 29/5; 23/5; 29/5; ; ; ; 
Swansea; 16; 16; 16; 12; 31/2; 12; 16; 12; 16; 16; 16; 16; 15; 12; 14; 57/4; 31/2; 14; 15; 19; 14; 57/4; 83/5; 76/5; 73/5
META; english/premier-league/man-utd-v-swansea; 2018-03-26 12:13:13 GMT+3; 2018-03-31 15:00; e70300-dr003
Man Utd; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 1/5; 1/7; 3/14; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 3/16; 1/6; 2/9; 3/14; 1/5; 2/9; 3/16; 2/9; 1/5; 2/9; 2/9
Draw; 11/2; 19/4; 6; 63/10; 6; 11/2; 5; 11/2; 6; 11/2; 5; 11/2; 11/2; 11/2; 27/5; 6; 28/5; 27/5; 6; 19/4; 91/17; 29/5; 22/5; 29/5; 6; ; 
Swansea; 12; 14; 14; 12; 31/2; 15; 14; 12; 16; 14; 14; 14; 14; 15; 12; 12; 57/4; 17; 14; 15; 17; 16; 57/4; 83/5; 73/5; 81/5; 17
META; english/premier-league/man-utd-v-swansea; 2018-03-27 08:13:00 GMT+3; 2018-03-31 15:00; e70300-dr003
Man Utd; 2/11; 2/9; 1/5; 2/9; 23/100; 1/5; 2/11; 1/7; 3/14; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 1/6; 2/9; 1/5; 2/9; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9
Draw; 11/2; 19/4; 11/2; 5; 61/10; 6; 5; 6; 11/2; 5; 11/2; 11/2; 5; 11/2; 6; 28/5; 23/4; 11/2; 19/4; 11/2; 29/5; 24/5; 29/5; 6; ; ; 
Swansea; 14; 14; 14; 12; 31/2; 15; 16; 12; 15; 14; 14; 14; 14; 14; 12; 14; 15; 17; 14; 14; 18; 16; 61/4; 83/5; 71/5; 86/5; 17
META; english/premier-league/man-utd-v-swansea; 2018-03-28 08:13:42 GMT+3; 2018-03-31 15:00; e70300-dr003
Man Utd; 1/5; 2/9; 2/9; 2/9; 23/100; 1/5; 1/5; 1/6; 3/13; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 2/9; 3/16; 3/13; 3/13; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9
Draw; 5; 19/4; 11/2; 5; 32/5; 11/2; 11/2; 11/2; 57/10; 11/2; 11/2; 9/2; 11/2; 19/4; 11/2; 5; 61/11; 23/4; 53/10; 11/2; 11/2; 9/2; 11/2; 29/5; 28/5; 6; 
Swansea; 14; 14; 14; 12; 14; 16; 14; 14; 25/2; 14; 14; 14; 14; 14; 12; 14; 29/2; 31/2; 13; 12; 18; 14; 59/4; 16; 83/5; 86/5; 83/5
META; english/premier-league/man-utd-v-swansea; 2018-03-29 08:13:18 GMT+3; 2018-03-31 15:00; e70300-dr003
Man Utd; 1/4; 2/9; 1/4; 2/9; 23/100; 1/4; 2/9; 1/5; 3/13; 1/4; 2/9; 1/4; 1/5; 1/4; 2/7; 2/9; 2/9; 2/9; 4/17; 3/14; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 1/4
Draw; 5; 19/4; 24/5; 5; 32/5; 11/2; 11/2; 5; 24/5; 5; 11/2; 17/4; 11/2; 5; 60/11; 11/2; 26/5; 23/4; 5; 17/4; 60/11; 26/5; 26/5; 27/5; 29/5; ; 
Swansea; 9; 12; 12; 12; 14; 14; 12; 13; 27/2; 12; 12; 12; 14; 12; 10; 11; 27/2; 12; 12; 13; 14; 12; 55/4; 62/5; 61/5; 64/5; 61/5
META; english/premier-league/man-utd-v-swansea; 2018-03-31 12:13:56 GMT+3; 2018-03-31 15:00; e70300-dr003
Man Utd; 1/4; 1/4; 1/4; 1/4; 13/50; 1/4; 1/4; 2/9; 5/19; 1/4; 1/4; 1/4; 1/5; 2/9; 1/4; 1/4; 4/17; 2/9; 1/4; 4/17; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; 
Draw; 5; 9/2; 5; 53/10; 11/2; 5; 51/10; 11/2; 5; 11/2; 5; 9/2; 63/13; 21/4; 49/10; 5; 21/4; 19/4; 49/10; 5; 26/5; 26/5; ; ; ; ; 
Swansea; 16; 12; 12; 14; 15; 15; 14; 13; 14; 14; 16; 14; 14; 16; 14; 14; 29/2; 13; 25/2; 14; 14; 14; 59/4; 16; 83/5; 83/5; 83/5
