META; english/premier-league/southampton-v-west-ham; 2017-08-02 12:29:08 GMT+3; 2017-08-19 15:00; e70300-dr003
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/4; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/100; ; 
META; english/premier-league/southampton-v-west-ham; 2017-08-15 20:15:13 GMT+3; 2017-08-19 15:00; e70300-dr003
Southampton; 4/6; 7/10; 8/11; 7/10; 4/6; 8/11; 8/11; 8/11; 7/10; 7/10; 8/11; 8/11; 4/6; 8/11; 7/10; 8/11; 11/17; 7/10; 14/19; 37/50; 14/19; 7/10; 4/5; 8/11; 7/10; ; 8/11; ; 8/11
Draw ; 11/4; 13/5; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 27/10; 13/5; 14/5; 11/4; 14/5; 14/5; 11/4; 11/4; 14/5; 73/25; 14/5; 11/4; 5/2; 14/5; 11/4; ; 11/4; ; 27/10
West Ham; 4; 19/5; 19/5; 19/5; 4; 4; 17/4; 4; 4; 19/5; 19/5; 15/4; 4; 4; 4; 4; 4; 4; 4; 22/5; 37/10; 4; 7/2; 4; 4; ; 7/2; ; 7/2
META; english/premier-league/southampton-v-west-ham; 2017-08-16 20:01:46 GMT+3; 2017-08-19 15:00; e70300-dr003
Southampton; 4/6; 7/10; 8/11; 7/10; 4/6; 8/11; 3/4; 4/6; 14/19; 7/10; 8/11; 8/11; 4/6; 7/10; 7/10; 8/11; 11/17; 5/7; 14/19; 37/50; 14/19; 5/7; 4/5; 8/11; 8/11; ; 8/11; ; 8/11
Draw ; 11/4; 13/5; 27/10; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 27/10; 27/10; 13/5; 14/5; 14/5; 14/5; 14/5; 11/4; 11/4; 11/4; 73/25; 14/5; 11/4; 5/2; 14/5; 11/4; ; 14/5; ; 11/4
West Ham; 4; 19/5; 19/5; 19/5; 4; 4; 17/4; 4; 74/17; 19/5; 19/5; 15/4; 4; 4; 4; 4; 4; 17/4; 77/19; 22/5; 37/10; 17/4; 7/2; 4; 4; ; 4; ; 4
META; english/premier-league/southampton-v-west-ham; 2017-08-18 16:47:18 GMT+3; 2017-08-19 15:00; e70300-dr003
Southampton; 8/11; 7/10; 3/4; 3/4; 3/4; 8/11; 8/11; 4/6; 14/19; 4/6; 4/6; 8/11; 4/6; 8/11; 3/4; 8/11; 7/10; 5/7; 14/19; 3/4; 13/18; 5/7; 4/5; 8/11; 3/4; ; 4/6; ; 8/11
Draw ; 29/10; 14/5; 29/10; 5/2; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 13/5; 13/5; 14/5; 3; 11/4; 14/5; 14/5; 11/4; 11/4; 73/25; 56/19; 11/4; 5/2; 14/5; 11/4; ; 14/5; ; 14/5
West Ham; 17/4; 19/5; 17/4; 4; 4; 4; 17/4; 4; 74/17; 18/5; 18/5; 4; 4; 4; 4; 4; 4; 17/4; 77/19; 43/10; 19/5; 17/4; 7/2; 4; 15/4; ; 4; ; 21/5
