META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-23 00:19:37 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; ; ; 8/13; ; ; ; 3/5; ; ; 8/13; 4/7; ; ; ; ; ; 8/13; 8/15; ; 8/13; 57/100; ; ; ; ; ; ; 
Draw; ; ; 10/3; ; ; ; 33/10; ; ; 10/3; 3; ; ; ; ; ; 3; 10/3; ; 3; 77/20; ; ; ; ; ; ; 
Celta Vigo; ; ; 4; ; ; ; 21/5; ; ; 15/4; 15/4; ; ; ; ; ; 4; 9/2; ; 4; 47/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-23 04:19:27 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; 4/7; ; 8/13; ; ; ; 3/5; ; ; 8/13; 4/7; ; 4/7; ; ; 8/13; 8/13; 8/15; ; 8/13; 57/100; ; ; ; ; ; ; 
Draw; 3; ; 10/3; ; ; ; 33/10; ; ; 10/3; 16/5; ; 7/2; ; ; 10/3; 3; 10/3; ; 3; 77/20; ; ; ; ; ; ; 
Celta Vigo; 9/2; ; 4; ; ; ; 21/5; ; ; 15/4; 19/5; ; 4; ; ; 9/2; 4; 9/2; ; 4; 47/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-23 08:19:30 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; 4/7; ; 8/13; ; ; 13/20; 3/5; ; ; 8/13; 4/7; ; 4/7; ; ; 8/13; 11/18; 8/15; ; 11/18; 57/100; ; ; ; ; ; ; 
Draw; 3; ; 10/3; ; ; 16/5; 33/10; ; ; 10/3; 16/5; ; 7/2; ; ; 10/3; 3; 10/3; ; 3; 77/20; ; ; ; ; ; ; 
Celta Vigo; 9/2; ; 4; ; ; 17/4; 21/5; ; ; 15/4; 19/5; ; 4; ; ; 9/2; 21/5; 9/2; ; 21/5; 47/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-23 12:19:48 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; 4/7; ; 8/13; ; ; 8/13; 3/5; ; ; 3/5; 4/7; ; 3/5; ; 8/13; 8/13; 4/7; 8/15; ; 4/7; 57/100; 11/18; ; ; ; ; ; 
Draw; 3; ; 10/3; ; ; 7/2; 33/10; ; ; 10/3; 16/5; ; 10/3; ; 16/5; 10/3; 33/10; 10/3; ; 33/10; 77/20; 57/17; ; ; ; ; ; 
Celta Vigo; 9/2; ; 4; ; ; 4; 21/5; ; ; 15/4; 19/5; ; 4; ; 17/4; 9/2; 41/10; 9/2; ; 41/10; 47/10; 57/17; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-23 16:20:06 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; 4/7; ; 8/13; ; ; 8/13; 3/5; ; ; 8/13; 4/7; ; 3/5; ; 8/13; 8/13; 10/17; 8/15; ; 10/17; 3/5; 11/18; ; ; ; ; ; 
Draw; 3; ; 10/3; ; ; 7/2; 7/2; ; ; 10/3; 16/5; ; 10/3; ; 16/5; 7/2; 33/10; 10/3; ; 33/10; 73/20; 57/17; ; ; ; ; ; 
Celta Vigo; 9/2; ; 4; ; ; 4; 4; ; ; 15/4; 19/5; ; 4; ; 17/4; 4; 77/19; 9/2; ; 77/19; 47/10; 57/17; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-23 20:19:44 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; 4/7; ; 8/13; ; ; 8/13; 3/5; ; 4/7; 8/13; 4/7; ; 3/5; ; 8/13; 8/13; 10/17; 8/15; ; 10/17; 3/5; 11/18; ; ; ; ; ; 
Draw; 3; ; 10/3; ; ; 7/2; 7/2; ; 10/3; 10/3; 16/5; ; 10/3; ; 16/5; 10/3; 33/10; 10/3; ; 33/10; 73/20; 57/17; ; ; ; ; ; 
Celta Vigo; 9/2; ; 4; ; ; 4; 4; ; 4; 15/4; 19/5; ; 4; ; 17/4; 9/2; 77/19; 9/2; ; 77/19; 47/10; 57/17; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-24 00:19:32 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; 4/7; ; 8/13; ; ; 8/13; 3/5; ; 4/7; 8/13; 4/7; ; 3/5; ; 8/13; 8/13; 10/17; 8/15; 4/7; 10/17; 3/5; 11/18; 3/5; ; ; ; ; 
Draw; 3; ; 10/3; ; ; 7/2; 7/2; ; 10/3; 10/3; 16/5; ; 10/3; ; 16/5; 10/3; 13/4; 10/3; 3; 13/4; 73/20; 57/17; 13/4; ; ; ; ; 
Celta Vigo; 9/2; ; 4; ; ; 4; 4; ; 4; 15/4; 19/5; ; 4; ; 17/4; 9/2; 77/19; 9/2; 4; 77/19; 47/10; 57/17; 4; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-24 04:19:38 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; 4/7; ; 8/13; ; ; 8/13; 3/5; ; 4/7; 8/13; 4/7; ; 3/5; ; 8/13; 8/13; 10/17; 8/15; 4/7; 10/17; 3/5; 11/18; 3/5; ; ; ; ; 
Draw; 3; ; 10/3; ; ; 7/2; 7/2; ; 10/3; 10/3; 16/5; ; 10/3; ; 16/5; 10/3; 13/4; 10/3; 3; 13/4; 73/20; 57/17; 13/4; ; ; ; ; 
Celta Vigo; 9/2; ; 4; ; ; 4; 4; ; 4; 15/4; 19/5; ; 4; ; 17/4; 9/2; 77/19; 9/2; 4; 77/19; 47/10; 57/17; 4; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-24 08:19:34 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; 4/7; ; 8/13; ; ; 8/13; 3/5; ; 4/7; 8/13; 4/7; ; 3/5; ; 8/13; 8/13; 10/17; 8/15; 4/7; 10/17; 3/5; 11/18; 3/5; ; ; ; ; 
Draw; 3; ; 10/3; ; ; 7/2; 7/2; ; 10/3; 10/3; 16/5; ; 10/3; ; 16/5; 10/3; 57/17; 10/3; 3; 57/17; 73/20; 57/17; 13/4; ; ; ; ; 
Celta Vigo; 9/2; ; 4; ; ; 4; 4; ; 4; 15/4; 19/5; ; 4; ; 17/4; 9/2; 4; 9/2; 4; 4; 47/10; 57/17; 4; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-24 12:19:55 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; 4/7; ; 8/13; ; ; 8/13; 3/5; ; 4/7; 8/13; 4/7; ; 3/5; ; 8/13; 8/13; 10/17; 8/15; 4/7; 10/17; 3/5; 11/18; 3/5; ; ; ; ; 
Draw; 3; ; 10/3; ; ; 7/2; 7/2; ; 10/3; 10/3; 16/5; ; 10/3; ; 16/5; 10/3; 13/4; 10/3; 3; 13/4; 73/20; 57/17; 13/4; ; ; ; ; 
Celta Vigo; 9/2; ; 4; ; ; 4; 4; ; 4; 15/4; 19/5; ; 4; ; 17/4; 9/2; 77/19; 9/2; 4; 77/19; 47/10; 57/17; 4; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-24 16:20:27 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; 4/7; ; 8/13; ; ; 8/13; 3/5; ; 4/7; 8/13; 4/7; ; 3/5; ; 8/13; 8/13; 10/17; 8/15; 4/7; 10/17; 3/5; 11/18; 3/5; ; ; ; ; 
Draw; 3; ; 10/3; ; ; 7/2; 7/2; ; 10/3; 10/3; 16/5; ; 10/3; ; 16/5; 10/3; 33/10; 10/3; 3; 33/10; 73/20; 57/17; 13/4; ; ; ; ; 
Celta Vigo; 9/2; ; 4; ; ; 4; 4; ; 4; 15/4; 19/5; ; 4; ; 17/4; 9/2; 77/19; 9/2; 4; 77/19; 47/10; 57/17; 4; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-24 20:20:30 GMT+2; 2017-02-05 19:45; e70300-dr003
Real Madrid; 4/7; ; 8/13; ; ; 8/13; 3/5; ; 4/7; 8/13; 4/7; ; 3/5; ; 8/13; 8/13; 10/17; 8/15; 4/7; ; 63/100; 11/18; 3/5; ; ; ; ; 
Draw; 3; ; 10/3; ; ; 7/2; 7/2; ; 10/3; 10/3; 16/5; ; 10/3; ; 16/5; 10/3; 13/4; 10/3; 3; ; 73/20; 57/17; 13/4; ; ; ; ; 
Celta Vigo; 9/2; ; 4; ; ; 4; 4; ; 4; 15/4; 19/5; ; 4; ; 17/4; 9/2; 77/19; 9/2; 4; ; 22/5; 57/17; 4; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-real-madrid; 2017-01-25 00:19:24 GMT+2; 2017-02-05 19:45; e70300-dr003
