META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-11 16:18:48 GMT+2; 2017-01-08 17:30; e70300-dr003
Draw; 13/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; 13/5; 28/11; ; 27/10; ; 28/11; 68/25; ; ; ; ; ; ; 
Gijon; 10/3; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; 10/3; 58/19; ; 33/10; ; 58/19; 9/2; ; ; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-12 12:10:54 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; ; ; ; ; 5/6; 4/5; 5/6; ; 3/4; ; 5/6; 77/100; 4/5; ; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; ; ; ; ; 11/4; 11/4; 13/5; ; 27/10; ; 13/5; 68/25; 13/5; ; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; ; ; ; ; 16/5; 10/3; 3; ; 33/10; ; 3; 9/2; 3; ; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-12 16:19:26 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 5/6; ; 3/4; ; 5/6; 39/50; 4/5; ; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 13/5; ; 27/10; ; 13/5; 67/25; 13/5; ; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 10/3; 3; ; 33/10; ; 3; 9/2; 3; ; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-12 20:19:35 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 10/13; ; 3/4; ; 10/13; 39/50; 4/5; ; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 28/11; ; 27/10; ; 28/11; 67/25; 13/5; ; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 7/2; 57/17; ; 33/10; ; 57/17; 9/2; 3; ; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-13 00:19:01 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-13 04:19:05 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-13 08:19:12 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-13 12:19:14 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 7/2; 17/5; 7/2; 33/10; 7/2; 17/5; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-13 16:20:04 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-13 20:20:15 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-14 00:19:05 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 7/2; 17/5; 7/2; 33/10; 7/2; 17/5; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-14 04:19:15 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; ; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; ; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 7/2; 17/5; 7/2; 33/10; 7/2; 17/5; ; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-14 08:19:10 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-14 12:19:54 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; ; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; ; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-14 16:20:15 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; ; 4/5; ; ; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; ; 5/2; ; ; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; ; 7/2; ; ; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-14 20:20:26 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; ; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; ; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; ; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-15 00:19:26 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; ; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; ; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; ; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-15 04:19:25 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; ; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; ; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; ; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-15 08:19:29 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; ; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; ; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; ; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 17/5; 7/2; 33/10; 7/2; 17/5; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-15 12:29:51 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; ; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; ; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; ; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-15 16:19:40 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; 4/5; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; 13/5; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; 10/3; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-15 20:19:38 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; 4/5; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; 13/5; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; 10/3; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-16 00:19:22 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; 4/5; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; 13/5; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; 10/3; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-16 04:19:14 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; 4/5; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; 13/5; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; 10/3; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 17/5; 7/2; 33/10; 7/2; 17/5; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-16 08:19:11 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; 4/5; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; 13/5; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; 10/3; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-16 12:20:29 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; 4/5; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; 13/5; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; 10/3; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-16 16:20:51 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; 4/5; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; ; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; 13/5; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; ; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; 10/3; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; ; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-17 00:19:43 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; 4/5; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; 13/5; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; 10/3; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-17 04:19:51 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; 4/5; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; 13/5; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; 10/3; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-17 08:19:43 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; 4/5; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; ; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; 13/5; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; ; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; 10/3; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; ; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-17 12:19:51 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 17/20; 4/5; ; 4/5; 4/5; ; 4/5; ; 4/5; 5/6; ; ; 5/6; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 39/50; 4/5; 4/5; ; ; ; ; 
Draw; 13/5; ; 5/2; 5/2; ; 13/5; 27/10; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 13/5; 28/11; 13/5; 27/10; 13/5; 28/11; 67/25; 13/5; 13/5; ; ; ; ; 
Gijon; 10/3; ; 17/5; 7/2; ; 10/3; 17/5; ; 10/3; ; 16/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; 7/2; 57/17; 9/2; 3; 7/2; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-17 16:20:00 GMT+2; 2017-01-08 17:30; e70300-dr003
Las Palmas; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; 4/5; ; 3/4; 5/6; ; ; 5/6; 4/5; 10/13; 4/5; 3/4; ; 10/13; 39/50; 4/5; ; ; ; ; ; 
Draw; 13/5; ; 13/5; 5/2; ; 13/5; 11/4; ; 13/5; ; 12/5; 13/5; ; ; 11/4; 11/4; 28/11; 13/5; 27/10; ; 28/11; 67/25; 13/5; ; ; ; ; ; 
Gijon; 10/3; ; 18/5; 7/2; ; 10/3; 15/4; ; 7/2; ; 17/5; 16/5; ; ; 16/5; 7/2; 57/17; 7/2; 33/10; ; 57/17; 9/2; 3; ; ; ; ; ; 
META; spain/la-liga-primera/las-palmas-v-gijon; 2016-12-17 20:19:40 GMT+2; 2017-01-08 17:30; e70300-dr003
