META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-12 00:18:43 GMT+2; 2017-04-01 14:15; e70300-dr003
Athletic Bilbao; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/25; ; ; ; ; ; ; 
Draw; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 11/4; ; ; ; ; ; ; 
Osasuna; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; 77/20; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-12 04:19:07 GMT+2; 2017-04-01 14:15; e70300-dr003
Athletic Bilbao; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/25; ; ; ; ; ; ; 
Draw; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 11/4; ; ; ; ; ; ; 
Osasuna; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; 77/20; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-12 08:19:25 GMT+2; 2017-04-01 14:15; e70300-dr003
Athletic Bilbao; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/25; ; ; ; ; ; ; 
Draw; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 11/4; ; ; ; ; ; ; 
Osasuna; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; 77/20; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-12 12:18:42 GMT+2; 2017-04-01 14:15; e70300-dr003
Athletic Bilbao; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/25; ; ; ; ; ; ; 
Draw; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 11/4; ; ; ; ; ; ; 
Osasuna; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; 77/20; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-12 16:18:34 GMT+2; 2017-04-01 14:15; e70300-dr003
Athletic Bilbao; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/25; ; ; ; ; ; ; 
Draw; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 11/4; ; ; ; ; ; ; 
Osasuna; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; 77/20; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-12 20:19:21 GMT+2; 2017-04-01 14:15; e70300-dr003
Athletic Bilbao; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/25; ; ; ; ; ; ; 
Draw; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 11/4; ; ; ; ; ; ; 
Osasuna; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; 77/20; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-13 00:18:25 GMT+2; 2017-04-01 14:15; e70300-dr003
Athletic Bilbao; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; 11/13; ; 4/5; 21/25; ; ; ; ; ; ; 
Draw; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 27/10; 23/10; ; 27/10; 11/4; ; ; ; ; ; ; 
Osasuna; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; 17/5; ; 3; 77/20; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-13 04:18:06 GMT+2; 2017-04-01 14:15; e70300-dr003
Athletic Bilbao; 8/11; ; 17/20; ; ; ; 3/4; ; ; 3/4; ; ; ; ; ; 8/11; 14/19; 3/4; ; 14/19; 21/25; ; ; ; ; ; ; 
Draw; 5/2; ; 11/5; ; ; ; 11/4; ; ; 11/4; ; ; ; ; ; 11/4; 45/17; 12/5; ; 45/17; 11/4; ; ; ; ; ; ; 
Osasuna; 4; ; 16/5; ; ; ; 15/4; ; ; 7/2; ; ; ; ; ; 4; 38/11; 19/5; ; 38/11; 77/20; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-13 08:18:15 GMT+2; 2017-04-01 14:15; e70300-dr003
Athletic Bilbao; 8/11; ; 17/20; ; ; ; 3/4; ; ; 3/4; ; ; ; ; ; 8/11; 14/19; 3/4; ; 14/19; 21/25; ; ; ; ; ; ; 
Draw; 5/2; ; 11/5; ; ; ; 11/4; ; ; 11/4; ; ; ; ; ; 11/4; 45/17; 12/5; ; 45/17; 11/4; ; ; ; ; ; ; 
Osasuna; 4; ; 16/5; ; ; ; 15/4; ; ; 7/2; ; ; ; ; ; 4; 38/11; 19/5; ; 38/11; 77/20; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-13 12:18:58 GMT+2; 2017-04-01 14:15; e70300-dr003
Athletic Bilbao; 8/13; ; 4/6; ; ; ; 4/6; ; ; 7/10; ; ; ; ; ; 4/6; 11/17; 4/6; ; 11/17; 73/100; ; ; ; ; ; ; 
Draw; 13/5; ; 23/10; ; ; ; 14/5; ; ; 14/5; ; ; ; ; ; 14/5; 11/4; 5/2; ; 11/4; 59/20; ; ; ; ; ; ; 
Osasuna; 5; ; 18/5; ; ; ; 21/5; ; ; 15/4; ; ; ; ; ; 9/2; 4; 9/2; ; 4; 9/2; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-13 16:20:50 GMT+2; 2017-04-01 14:15; e70300-dr003
Athletic Bilbao; 8/13; ; 7/10; ; ; ; 4/6; ; ; 4/6; ; ; ; ; ; 4/6; 8/13; 4/6; ; 8/13; 73/100; 13/19; ; ; ; ; ; ; 
Athletic Bilbao; 8/15; 3/5; 6/10; 4/7; 4/7; 8/13; 4/7; 4/7; 8/15; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 6/11; 8/15; 5/9; 29/50; 3/5; 6/11; 4/7; 5/9; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 3; 16/5; 16/5; 13/5; 3; 3; 29/10; 3; 3; 29/10; 16/5; 3; 31/10; 3; 3; 31/10; 17/5; 3; 16/5; 3; 16/5; ; 14/5; 14/5; 3
Osasuna; 11/2; 9/2; 19/4; 9/2; 11/2; 19/4; 19/4; 4; 19/4; 9/2; 9/2; 9/2; 19/4; 5; 19/4; 5; 19/4; 19/4; 24/5; 19/4; 27/5; 39/10; 24/5; 5; 49/10; ; 23/5; 24/5; 5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-28 00:18:12 GMT+3; 2017-04-01 15:15; e70300-dr003
Athletic Bilbao; 8/15; 3/5; 6/10; 4/7; 4/7; 8/13; 4/7; 4/7; 8/15; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 6/11; 4/7; 5/9; 29/50; 3/5; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 3; 16/5; 16/5; 13/5; 3; 3; 29/10; 3; 3; 29/10; 16/5; 3; 58/19; 3; 3; 58/19; 17/5; 3; 16/5; 3; 16/5; ; 3; 14/5; 3
Osasuna; 11/2; 9/2; 19/4; 9/2; 11/2; 19/4; 19/4; 4; 19/4; 9/2; 9/2; 9/2; 19/4; 5; 19/4; 5; 24/5; 19/4; 23/5; 24/5; 27/5; 39/10; 19/4; 5; 19/4; ; 24/5; 24/5; 5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-28 04:18:01 GMT+3; 2017-04-01 15:15; e70300-dr003
Athletic Bilbao; 8/15; 3/5; 6/10; 4/7; 4/7; 8/13; 4/7; 4/7; 8/15; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 6/11; 4/7; 5/9; 29/50; 3/5; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 3; 16/5; 3; 13/5; 3; 3; 29/10; 3; 3; 29/10; 16/5; 3; 58/19; 3; 3; 58/19; 17/5; 3; 16/5; 3; 16/5; ; 3; 14/5; 3
Osasuna; 11/2; 9/2; 19/4; 9/2; 11/2; 19/4; 5; 4; 19/4; 9/2; 9/2; 9/2; 19/4; 5; 19/4; 5; 24/5; 19/4; 23/5; 24/5; 27/5; 39/10; 19/4; 5; 19/4; ; 24/5; 24/5; 5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-28 08:18:10 GMT+3; 2017-04-01 15:15; e70300-dr003
Athletic Bilbao; 8/15; 3/5; 6/10; 4/7; 4/7; 8/13; 4/7; 4/7; 8/15; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 6/11; 4/7; 5/9; 29/50; 3/5; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 3; 16/5; 3; 13/5; 3; 3; 29/10; 3; 3; 29/10; 16/5; 3; 58/19; 3; 3; 3; 17/5; 3; 16/5; 3; 16/5; ; 3; 14/5; 3
Osasuna; 11/2; 9/2; 19/4; 9/2; 11/2; 19/4; 5; 4; 19/4; 9/2; 9/2; 9/2; 19/4; 5; 19/4; 5; 24/5; 19/4; 23/5; 24/5; 27/5; 39/10; 19/4; 5; 19/4; ; 24/5; 5; 5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-28 12:34:09 GMT+3; 2017-04-01 15:15; e70300-dr003
Athletic Bilbao; 8/15; 3/5; 6/10; 4/7; 4/7; 8/13; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 6/11; 4/7; 5/9; 29/50; 3/5; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 3; 16/5; 16/5; 13/5; 3; 3; 29/10; 3; 3; 3; 16/5; 3; 58/19; 3; 3; 58/19; 17/5; 3; 16/5; 3; 16/5; ; 3; 3; 3
Osasuna; 11/2; 9/2; 19/4; 9/2; 11/2; 19/4; 19/4; 4; 19/4; 9/2; 9/2; 9/2; 19/4; 5; 19/4; 5; 24/5; 19/4; 23/5; 24/5; 27/5; 39/10; 19/4; 5; 19/4; ; 24/5; 5; 5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-28 16:20:10 GMT+3; 2017-04-01 15:15; e70300-dr003
Athletic Bilbao; 8/15; 3/5; 6/10; 4/7; 4/7; 8/13; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 8/15; 6/11; 4/7; 8/15; 29/50; 3/5; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 3; 16/5; 16/5; 13/5; 3; 3; 29/10; 3; 3; 3; 16/5; 3; 58/19; 3; 3; 58/19; 17/5; 3; 16/5; 3; 16/5; ; 3; 3; 3
Osasuna; 11/2; 9/2; 19/4; 9/2; 11/2; 19/4; 19/4; 4; 19/4; 9/2; 9/2; 9/2; 19/4; 5; 19/4; 5; 24/5; 19/4; 23/5; 24/5; 27/5; 39/10; 19/4; 5; 19/4; ; 24/5; 5; 5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-28 20:18:59 GMT+3; 2017-04-01 15:15; e70300-dr003
Athletic Bilbao; 8/15; 3/5; 6/10; 4/7; 4/7; 8/13; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 6/11; 4/7; 5/9; 29/50; 3/5; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 3; 16/5; 16/5; 13/5; 3; 3; 29/10; 3; 3; 3; 16/5; 3; 31/10; 3; 3; 31/10; 17/5; 3; 16/5; 3; 16/5; ; 3; 3; 3
Osasuna; 11/2; 9/2; 19/4; 9/2; 11/2; 19/4; 19/4; 4; 19/4; 9/2; 9/2; 9/2; 19/4; 5; 19/4; 5; 49/10; 19/4; 23/5; 49/10; 27/5; 39/10; 19/4; 5; 19/4; ; 24/5; 5; 5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-29 04:17:17 GMT+3; 2017-04-01 15:15; e70300-dr003
Athletic Bilbao; 8/15; 3/5; 6/10; 4/7; 4/7; 3/5; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 6/11; 4/7; 5/9; 29/50; 3/5; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 16/5; 16/5; 16/5; 13/5; 3; 3; 29/10; 3; 3; 3; 16/5; 3; 31/10; 3; 3; 31/10; 17/5; 3; 16/5; 3; 16/5; ; 3; 14/5; 3
Osasuna; 11/2; 9/2; 19/4; 9/2; 5; 19/4; 19/4; 4; 19/4; 9/2; 9/2; 9/2; 19/4; 24/5; 19/4; 5; 49/10; 19/4; 23/5; 49/10; 27/5; 39/10; 19/4; 5; 19/4; ; 24/5; 5; 5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-29 08:18:13 GMT+3; 2017-04-01 15:15; e70300-dr003
Athletic Bilbao; 8/15; 3/5; 6/10; 4/7; 4/7; 3/5; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 6/11; 4/7; 5/9; 29/50; 3/5; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 16/5; 16/5; 16/5; 13/5; 3; 3; 29/10; 3; 3; 3; 16/5; 3; 31/10; 3; 3; 31/10; 17/5; 3; 16/5; 3; 16/5; ; 3; 14/5; 3
Osasuna; 11/2; 9/2; 19/4; 9/2; 5; 19/4; 19/4; 4; 19/4; 9/2; 9/2; 9/2; 19/4; 24/5; 19/4; 5; 49/10; 19/4; 23/5; 49/10; 27/5; 39/10; 19/4; 5; 19/4; ; 24/5; 5; 5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-29 12:18:33 GMT+3; ; e70300-dr003
Serbia; 11/8; 11/8; ; 11/8; 11/8; ; 6/4; 6/4; ; ; ; ; 6/4; 6/4; 6/4; 11/8; ; 6/4; ; 7/5; 6/4; 7/5; ; ; 6/4; ; 11/8; ; 
Rep of Ireland; 2; 2; ; 2; 2; ; 9/4; 17/10; ; ; ; ; 2; 15/8; 2; 2; ; 2; ; 2; 85/40; 2; ; ; 2; ; 19/10; ; 
Wales; 10/3; 10/3; ; 10/3; 7/2; ; 3; 10/3; ; ; ; ; 16/5; 10/3; 10/3; 10/3; ; 10/3; ; 7/2; 16/5; 33/10; ; ; 13/4; ; 7/2; ; 
Austria; 13/2; 6; ; 6; 6; ; 6; 13/2; ; ; ; ; 6; 13/2; 13/2; 13/2; ; 6; ; 13/2; 13/2; 6; ; ; 13/2; ; 28/5; ; 
Georgia; 4500; ; ; ; ; ; ; 500; ; ; ; ; ; 500; ; 500; ; ; ; ; 750; ; ; ; 2000; ; 47; ; 
Moldova; 4500; ; ; ; ; ; ; 500; ; ; ; ; ; 1000; ; 1000; ; ; ; ; 2000; ; ; ; 2000; ; 47; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-29 20:17:14 GMT+3; 2017-04-01 15:15; e70300-dr003
Athletic Bilbao; 11/20; 3/5; 6/10; 4/7; 4/7; 3/5; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 6/11; 4/7; 5/9; 3/5; 3/5; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 16/5; 16/5; 16/5; 13/5; 3; 3; 3; 3; 3; 3; 16/5; 3; 31/10; 3; 3; 31/10; 67/20; 16/5; 16/5; 3; 16/5; ; 3; 14/5; 3
Osasuna; 11/2; 9/2; 19/4; 9/2; 5; 19/4; 19/4; 4; 19/4; 9/2; 19/4; 9/2; 19/4; 24/5; 19/4; 5; 49/10; 19/4; 23/5; 49/10; 26/5; 23/5; 19/4; 5; 19/4; ; 23/5; 24/5; 5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-30 00:23:17 GMT+3; 2017-04-01 15:15; e70300-dr003
Athletic Bilbao; 11/20; 3/5; 6/10; 4/7; 4/7; 3/5; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 6/11; 4/7; 5/9; 3/5; 3/5; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 3; 16/5; 16/5; 3; 3; 3; 3; 3; 3; 29/10; 16/5; 3; 31/10; 3; 3; 31/10; 67/20; 16/5; 16/5; 3; 16/5; ; 3; 14/5; 3
Osasuna; 11/2; 9/2; 19/4; 9/2; 11/2; 19/4; 19/4; 9/2; 19/4; 9/2; 19/4; 9/2; 19/4; 5; 19/4; 5; 5; 19/4; 23/5; 5; 26/5; 23/5; 19/4; 5; 19/4; ; 24/5; 5; 26/5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-30 08:17:03 GMT+3; ; e70300-dr003
Juventus; 1/5000; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Roma; 1/40; ; ; ; ; ; ; 1/50; ; ; ; ; ; 1/50; 1/50; ; 1/33; 1/33; 1/25; 1/33; ; 1/41; 1/25; ; 1/25; ; 1/33; ; 
Napoli; 1/12; ; ; ; ; ; ; 1/16; ; ; ; ; ; 1/12; 1/14; ; 1/10; 1/12; 1/10; 1/10; ; 1/12; 1/10; ; 1/10; ; 1/20; ; 
Lazio; 10; ; ; ; ; ; ; 10; ; ; ; ; ; 10; 10; ; 11; 8; 9; 11; ; 8; 9; ; 9; ; 23/5; ; 
Inter; 12; ; ; ; ; ; ; 14; ; ; ; ; ; 12; 12; ; 14; 8; 7; 14; ; 8; 7; ; 7; ; 7/2; ; 
Atalanta; 33; ; ; ; ; ; ; 25; ; ; ; ; ; 25; 33; ; 30; 33; 17; 30; ; 33; 17; ; 17; ; 17/2; ; 
AC Milan; 40; ; ; ; ; ; ; 35; ; ; ; ; ; 40; 40; ; 40; 40; 50; 40; ; 40; 50; ; 50; ; 52/5; ; 
Sampdoria; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1000; ; ; ; 1000; ; 1000; ; 7/2; ; 
Torino; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1000; ; ; ; 1000; ; 1000; ; 7/2; ; 
Fiorentina; 1500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1000; ; 250; 1000; ; ; 250; ; 250; ; 7/2; ; 
Chievo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Udinese; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-30 12:18:40 GMT+3; ; e70300-dr003
Yes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-31 08:16:36 GMT+3; 2017-04-01 15:15; e70300-dr003
Athletic Bilbao; 4/7; 3/5; 8/13; 8/13; 3/5; 3/5; 3/5; 4/7; 4/7; 3/5; 8/13; 6/10; 3/5; 8/13; 8/13; 4/7; 4/7; 4/7; 4/7; 4/7; 8/13; 3/5; 7/12; 6/10; 3/5; ; 4/7; 4/7; 4/7
Draw; 3; 29/10; 31/10; 16/5; 3; 16/5; 16/5; 3; 3; 3; 3; 3; 3; 3; 3; 3; 31/10; 31/10; 3; 31/10; 33/10; 16/5; 31/10; 3; 31/10; ; 3; 14/5; 3
Osasuna; 5; 17/4; 19/4; 9/2; 5; 19/4; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 5; 5; 9/2; 9/2; 19/4; 5; 23/5; 19/4; 51/10; 23/5; 19/4; 9/2; 24/5; ; 24/5; 24/5; 24/5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-31 12:17:55 GMT+3; 2017-04-01 13:00; e70300-dr003
Paderborn; 11/8; ; ; ; 7/5; 7/5; ; ; ; 7/5; ; ; 7/5; ; 7/5; 7/5; ; ; ; 7/5; ; 23/17; ; ; ; ; ; ; 
Sonnenhof Grossaspach; 2; ; ; ; 15/8; 7/4; ; ; ; 19/10; ; ; 39/20; ; 15/8; 15/8; ; ; ; 9/5; ; 16/9; ; ; ; ; ; ; 
Draw; 11/5; ; ; ; 11/5; 41/20; ; ; ; 9/4; ; ; 21/10; ; 21/10; 11/5; ; ; ; 28/13; ; 11/5; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-03-31 20:18:33 GMT+3; ; e70300-dr003
Sirius; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; ; ; ; ; ; 
Dalkurd FF; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/5; ; 2; 9/5; ; 7/4; ; ; ; ; ; ; 
Helsingborg; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; 7/2; 3; ; 5/2; ; ; ; ; ; ; 
Vasby; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; 
Gefle; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4; ; 5; 4; ; 4; ; ; ; ; ; ; 
Halmstad; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11; ; ; ; ; ; ; 
IF Brommapojkarna; 12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12; ; 9; 12; ; 10; ; ; ; ; ; ; 
Falkenberg; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12; ; 14; 12; ; 11; ; ; ; ; ; ; 
Gais; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 22; ; 20; 22; ; 20; ; ; ; ; ; ; 
Varbergs BoIS FC; 18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 22; ; 20; 22; ; 18; ; ; ; ; ; ; 
Orgryte; 25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20; ; 20; 20; ; 22; ; ; ; ; ; ; 
Atvidaberg; 28; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 25; ; 30; 25; ; 28; ; ; ; ; ; ; 
Trelleborg; 33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33; ; 33; 33; ; 33; ; ; ; ; ; ; 
IFK Varnamo; 40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 50; ; 40; 50; ; 40; ; ; ; ; ; ; 
Degerfors; 66; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 60; ; 40; 60; ; 66; ; ; ; ; ; ; 
Osters IF; 66; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 75; ; 80; 75; ; 80; ; ; ; ; ; ; 
IK Frej; 80; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 75; ; 100; 75; ; 80; ; ; ; ; ; ; 
Syrianska FC; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 125; ; 100; 125; ; 100; ; ; ; ; ; ; 
Norrby; 150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 200; ; 250; 200; ; 150; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-04-01 04:16:51 GMT+3; 2017-04-01 21:00; e70300-dr003
Columbus Crew; 4/6; 6/10; 8/13; ; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; ; 8/13; ; 8/13; 8/13; 10/17; ; 4/7; 10/17; 63/100; 11/17; 10/17; 8/13; 10/17; ; 4/7; 4/7; 4/7
Draw; 13/5; 3; 3; ; 3; 14/5; 16/5; 11/4; 3; 3; 29/10; ; 16/5; ; 3; 29/10; 58/19; ; 3; 58/19; 69/20; 27/10; 16/5; 13/5; 16/5; ; 14/5; 14/5; 10/3
Orlando City; 9/2; 4; 19/5; ; 4; 19/5; 21/5; 4; 19/5; 15/4; 15/4; ; 4; ; 4; 4; 4; ; 7/2; 4; 43/10; 17/5; 39/10; 4; 39/10; ; 7/2; 7/2; 21/5
META; spain/la-liga-primera/osasuna-v-athletic-bilbao; 2017-04-01 12:20:35 GMT+3; ; e70300-dr003
Chris Froome; 4/6; 8/11; 11/10; 17/20; 4/5; 13/20; ; 6/5; 8/11; 4/5; 5/6; 10/11; 7/10; 11/10; 1; 5/7; 3/4; 4/6; 5/7; 3/4; ; 7/10; 7/10; 7/10; ; 10/9; 
Nairo Quintana; 7/2; 7/2; 11/4; 10/3; 7/2; 7/2; ; 7/2; 7/2; 7/2; 10/3; 7/2; 7/2; 7/2; 7/2; 7/2; 4; 3; 7/2; 7/2; ; 13/4; 16/5; 13/4; ; 10/3; 
Richie Porte; 9/2; 11/2; 13/2; 7; 13/2; 9/2; ; 4; 6; 10; 7; 8; 6; 7/2; 7; 11/2; 4; 6; 11/2; 6; ; 6; 5; 6; ; 38/5; 
Alberto Contador; 7; 7; 9; 6; 9; 7; ; 9; 9; 8; 10; 10; 8; 9; 10; 17/2; 10; 9; 17/2; 7; ; 9; 17/2; 9; ; 19/2; 
Romain Bardet; 16; 18; 16; 20; 16; 16; ; 16; 16; 20; 18; 20; 18; 16; 16; 18; 16; 20; 18; 18; ; 20; ; 20; ; 24; 
Adam Yates; ; ; 25; 20; 25; ; ; 16; 22; 20; 25; 25; 22; 18; 20; ; 25; 28; ; 22; ; 28; ; 28; ; 41; 
Fabio Aru; ; ; 33; 22; 25; ; ; 20; 28; 33; 33; 33; 25; 18; 25; ; ; 33; ; 30; ; 33; ; 33; ; 94; 
Johan Esteban Chaves; 25; 20; 20; 22; 25; 25; ; 20; 28; 33; 20; 40; 28; 20; 28; 22; ; 33; 22; 22; ; 33; 25; 33; ; 23; 
Alejandro Valverde; 16; 20; 25; 28; 20; 25; ; 33; 40; 50; 40; 50; 28; 33; 33; 22; 20; 40; 22; 28; ; 40; 33; 40; ; 26; 
Vincenzo Nibali; 50; 40; 28; 20; 20; 33; ; 25; 33; 25; 22; 33; 33; 20; 25; 33; 50; 33; 33; 22; ; 33; 28; 33; ; 94; 
Tom Dumoulin; ; ; 40; 28; 40; ; ; 40; 50; 40; 40; 66; 50; 33; 40; ; 33; 40; ; 60; ; 40; 40; 40; ; 94; 
Ilnur Zakarin; ; ; 80; 50; 50; ; ; 66; 66; 66; 50; 50; 66; 66; 40; ; 40; 80; ; 70; ; 80; ; 80; ; 56; 
!Daniel Moreno; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 80; ; ; ; 
