META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-04 08:20:06 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; ; 23/20; ; ; 5/4; ; ; ; ; ; 23/20; 15/13; 21/20; 5/4; 11/10; 5/4; 21/20; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; ; 12/5; ; ; 23/10; ; ; ; ; ; 12/5; 12/5; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; ; 5/2; ; ; 9/4; ; ; ; ; ; 12/5; 5/2; 5/2; 9/4; 5/2; 9/4; 5/2; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-04 12:20:30 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; ; 23/20; ; ; 5/4; ; ; ; ; ; 23/20; 15/13; 21/20; 5/4; 11/10; 5/4; 21/20; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; ; 12/5; ; ; 23/10; ; ; ; ; ; 12/5; 12/5; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; ; 5/2; ; ; 9/4; ; ; ; ; ; 12/5; 5/2; 5/2; 9/4; 5/2; 9/4; 5/2; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-04 16:20:48 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; ; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; ; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; ; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; ; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; ; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-04 20:20:48 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; ; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; ; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; ; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; ; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; ; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; ; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-05 00:20:18 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; ; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; ; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; ; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; ; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; ; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; ; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-05 04:20:15 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; ; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; ; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; ; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; ; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; ; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; ; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-05 08:20:15 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; ; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; ; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; ; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; ; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; ; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; ; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-05 12:21:18 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; ; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; ; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; ; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; ; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; ; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; ; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-05 16:20:27 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; 6/5; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; ; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; 23/10; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; ; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; 5/2; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; ; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-05 20:20:20 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; 6/5; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; ; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; 23/10; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; ; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; 5/2; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; ; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-06 00:19:48 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; 6/5; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; 23/10; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; 23/10; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; 5/2; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; 28/11; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-06 04:19:44 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; 6/5; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; 23/10; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; 23/10; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; 5/2; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; 28/11; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-06 08:19:38 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; 6/5; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; 23/10; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; 23/10; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; 5/2; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; 28/11; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-06 12:19:55 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; 6/5; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 15/13; 19/17; ; ; ; ; 
Draw; 23/10; ; 47/20; ; ; 23/10; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; 12/5; 23/10; 12/5; 9/4; 12/5; 23/10; 12/5; 9/4; ; ; ; ; 
Sevilla; 12/5; ; 49/20; ; ; 5/2; 5/2; ; ; 13/5; ; ; ; ; ; 12/5; 5/2; 28/11; 13/5; 5/2; 13/5; 28/11; 29/10; 23/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-atletico-madrid; 2016-10-06 16:19:57 GMT+3; 2016-10-23 15:15; e70300-dr003
Atletico Madrid; 23/20; ; 23/20; ; ; 6/5; 23/20; ; ; 11/10; ; ; ; ; ; 23/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 15/13; 19/17; ; ; ; ; 
