META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-17 08:17:51 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; ; ; ; 1/5; ; ; 1/5; 2/9; ; 1/6; ; 2/9; 1/4; ; 1/5; 3/19; 1/5; 2/9; ; ; ; 1/100; ; 
Draw; 5; ; ; ; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; ; 24/5; 5; ; 5; 11/2; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; ; ; 12; 14; 12; ; 15; 12; ; 12; ; 16; 14; ; 15; 37/2; 15; 51/4; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-19 12:18:11 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; ; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; ; 2/9; 2/9; ; 1/5; 3/19; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; ; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; ; 24/5; 5; ; 5; 11/2; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; ; ; 12; 14; 12; ; 15; 12; ; 12; ; 16; 14; ; 15; 37/2; 15; 51/4; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-19 16:18:13 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; ; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; ; 2/9; 2/9; 2/9; 1/5; 3/19; 1/5; 1/5; 1/4; 3/14; ; 1/100; ; 
Draw; 5; ; ; ; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; ; 24/5; 5; 5; 5; 11/2; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; ; ; 12; 14; 12; ; 15; 12; ; 12; ; 16; 14; 12; 15; 37/2; 15; 25/2; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-19 20:18:40 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; ; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; ; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 5; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; ; ; 12; 14; 12; ; 15; 12; ; 12; 12; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-20 00:18:12 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; ; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; ; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; ; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-20 04:18:00 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; ; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; ; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; ; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-20 08:17:53 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; ; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; ; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; ; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-20 12:19:34 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; ; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/100; ; 
Draw; 5; ; ; ; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; ; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-20 16:18:12 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/100; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 51/4; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-20 20:19:18 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 51/4; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-21 00:17:44 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 51/4; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-21 04:17:53 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/25; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 51/4; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-21 08:18:07 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 51/4; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-21 12:17:47 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/25; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-21 16:18:11 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/25; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-21 20:18:06 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/25; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-22 00:16:55 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/25; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-22 04:16:38 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/25; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-22 08:16:37 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-22 12:16:47 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/25; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-22 16:16:42 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-22 20:17:07 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/25; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-23 00:16:33 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/25; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 25/2; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-23 04:16:40 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; 1/25; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; 4/11; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 51/4; 15; 10; ; 4/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-23 08:16:32 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 51/4; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-23 12:16:44 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 51/4; 15; 10; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-alaves; 2016-07-23 16:18:37 GMT+3; 2016-08-21 21:15; e70300-dr003
Atletico Madrid; 2/9; ; ; 2/9; ; 2/9; 2/9; 2/9; ; 1/5; 2/9; ; 1/4; 2/9; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 1/4; 3/14; ; ; ; 
Draw; 5; ; ; 9/2; ; 19/4; 5; 9/2; ; 5; 19/4; ; 9/2; 19/4; 24/5; 5; 5; 5; 19/4; 5; 49/10; 28/5; 9/2; ; ; ; 
Alaves; 12; ; ; 14; ; 12; 14; 12; ; 15; 12; ; 12; 14; 16; 14; 12; 15; 12; 15; 51/4; 15; 10; ; ; ; 
