META; spain/la-liga-primera/osasuna-v-betis; 2016-10-04 08:19:51 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; ; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; ; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; ; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-04 12:20:15 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; ; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; ; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; ; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-04 16:20:30 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; ; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; ; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; ; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-04 20:20:33 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; ; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; ; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; ; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; ; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; ; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; ; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-05 00:20:04 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; ; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; ; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; ; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; ; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; ; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; ; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-05 04:20:01 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; ; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; ; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; ; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; ; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; ; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; ; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-05 08:19:59 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; ; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; ; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; ; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; ; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; ; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; ; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-05 12:21:03 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; ; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; ; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; ; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; ; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; ; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; ; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-05 16:20:10 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; ; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; ; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; ; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-05 20:20:07 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; ; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; ; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; ; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-06 00:19:34 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-06 04:19:30 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-06 08:19:24 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 33/20; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 7/4; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-06 12:19:41 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-06 16:19:44 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-06 20:20:24 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 7/4; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 8/5; 28/17; 9/5; 7/4; 9/5; 28/17; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 28/13; 11/5; 11/5; 11/5; 28/13; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-07 00:19:37 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-07 04:19:42 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-07 08:19:29 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-07 12:20:14 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 7/4; 28/17; 17/11; 17/11; 6/4; ; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 8/5; 17/10; 9/5; 7/4; 9/5; ; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; ; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-07 16:20:13 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 7/4; 28/17; 17/11; 17/11; 6/4; ; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 8/5; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-07 20:21:07 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 7/4; 28/17; 17/11; 17/11; 6/4; ; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 8/5; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-08 00:19:54 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 7/4; ; 17/11; 17/11; 6/4; 28/17; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 8/5; ; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; ; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-08 04:19:58 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 9/5; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 7/4; 28/17; 17/11; 17/11; 6/4; 28/17; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 33/20; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 8/5; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-08 08:20:39 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 7/4; 17/10; ; ; 17/11; 13/8; ; ; ; ; 17/10; 7/4; 28/17; 17/11; 17/11; 6/4; 28/17; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 8/5; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 23/10; 9/4; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-08 12:21:21 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 7/4; 13/8; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 28/17; 17/11; 17/11; 6/4; 28/17; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 23/10; 23/10; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-08 16:20:22 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 7/4; 13/8; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 28/17; 17/11; 17/11; 6/4; 28/17; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 23/10; 23/10; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-08 20:21:14 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 7/4; 13/8; ; ; 17/11; 13/8; ; ; ; ; 17/10; 8/5; 28/17; 17/11; 17/11; 6/4; 28/17; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 17/10; ; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 23/10; 23/10; ; ; 11/5; 21/10; ; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-09 00:19:55 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 17/10; 13/8; ; ; 17/11; 13/8; 8/5; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 17/10; 13/8; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 23/10; 23/10; ; ; 11/5; 21/10; 21/10; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-09 04:19:50 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 7/4; 13/8; ; ; 17/11; 13/8; 8/5; ; ; ; 17/10; 8/5; 28/17; 17/11; 17/11; 6/4; 28/17; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 17/10; 13/8; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 23/10; 23/10; ; ; 11/5; 21/10; 21/10; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-09 08:19:48 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 7/4; 17/10; ; ; 17/11; 13/8; 8/5; ; ; ; 17/10; 7/4; 28/17; 17/11; 17/11; 6/4; 28/17; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 17/10; 13/8; ; ; ; 9/5; 8/5; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 23/10; 9/4; ; ; 11/5; 21/10; 21/10; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-09 12:20:39 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 7/4; 13/8; ; ; 17/11; 13/8; 8/5; ; ; ; 17/10; 8/5; 28/17; 17/11; 17/11; 6/4; 28/17; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 17/10; 13/8; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 23/10; 23/10; ; ; 11/5; 21/10; 21/10; ; ; ; 21/10; 9/4; 39/19; 11/5; 11/5; 11/5; 39/19; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-09 16:21:03 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 7/4; 13/8; ; ; 17/11; 13/8; 8/5; ; ; ; 17/10; 8/5; 28/17; 17/11; 17/11; 6/4; 28/17; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 17/10; 13/8; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 23/10; 23/10; ; ; 11/5; 21/10; 21/10; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-09 20:20:13 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 17/10; 13/8; ; ; 17/11; 13/8; 8/5; ; ; ; 17/10; 8/5; ; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 17/10; 13/8; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 23/10; 23/10; ; ; 11/5; 21/10; 21/10; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-10 00:19:55 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 17/10; 13/8; ; ; 17/11; 13/8; 8/5; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
Osasuna; 8/5; ; 17/10; ; ; 7/4; 17/10; ; ; 9/5; 17/10; 13/8; ; ; ; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 17/10; 16/9; 8/5; ; ; ; ; 
Draw; 9/4; ; 11/5; ; ; 23/10; 23/10; ; ; 11/5; 21/10; 21/10; ; ; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 40/17; 11/5; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-betis; 2016-10-10 04:19:52 GMT+3; 2016-10-21 19:45; e70300-dr003
Betis; 17/10; ; 17/10; ; ; 17/10; 13/8; ; ; 17/11; 13/8; 8/5; ; ; ; 17/10; 8/5; 8/5; 17/11; 17/11; 6/4; 8/5; 9/5; 8/5; ; ; ; ; 
