META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-17 00:19:55 GMT+2; 2017-01-14 15:15; e70300-dr003
Las Palmas; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-17 16:20:15 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; ; ; ; 
Las Palmas; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-17 20:19:57 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; ; ; ; 
Las Palmas; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-18 00:19:37 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; ; ; ; 
Las Palmas; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-18 04:19:04 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; ; ; ; 
Las Palmas; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-18 12:19:17 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; ; ; ; 
Las Palmas; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-18 16:20:15 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; ; ; ; 
Las Palmas; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-18 20:19:48 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; ; ; ; 
Las Palmas; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-19 00:19:03 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; ; ; ; ; ; ; 1/14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; ; ; ; 
Las Palmas; ; ; ; ; ; ; 28; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-19 04:18:42 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; ; ; ; ; 1/14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; ; ; ; ; ; ; 
Draw; 8; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; ; ; ; 
Las Palmas; 20; ; ; ; ; ; 22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-19 08:19:04 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; ; ; ; ; 1/14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; ; ; ; ; ; ; 
Draw; 8; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; ; ; ; ; ; ; 
Las Palmas; 20; ; ; ; ; ; 22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-19 12:18:56 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; ; ; ; ; 1/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; 1/12; ; ; ; ; ; 
Draw; 8; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13; 41/5; ; ; ; ; ; 
Las Palmas; 20; ; ; ; ; ; 22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; 17; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-19 16:18:51 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; ; 1/10; ; 1/10; 1/10; ; ; ; ; ; ; ; 1/9; 1/10; 1/12; ; ; ; 1/12; 11/100; 1/12; ; ; ; ; ; 
Draw; 8; ; ; 17/2; ; 8; 19/2; ; ; ; ; ; ; ; 9; 10; 19/2; ; ; ; 19/2; 13; 41/5; ; ; ; ; ; 
Las Palmas; 20; ; ; 20; ; 20; 22; ; ; ; ; ; ; ; 18; 25; 37/2; ; ; ; 37/2; 22; 17; ; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-19 20:19:26 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; ; 1/10; ; 1/10; 1/10; ; ; ; ; ; ; ; 1/9; 1/10; 1/12; 1/10; ; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; ; 17/2; ; 8; 19/2; ; ; ; ; ; ; ; 9; 10; 37/4; 9; ; 9; 37/4; 13; 41/5; 9; ; ; ; ; 
Las Palmas; 20; ; ; 20; ; 20; 22; ; ; ; ; ; ; ; 18; 25; 37/2; 20; ; 20; 37/2; 22; 17; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-20 00:19:08 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; ; 1/10; ; 1/10; 1/10; ; ; ; ; ; ; ; 1/9; 1/10; 1/12; 1/10; ; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; ; 17/2; ; 8; 9; ; ; ; ; ; ; ; 9; 10; 37/4; 9; ; 9; 37/4; 13; 41/5; 9; ; ; ; ; 
Las Palmas; 20; ; ; 20; ; 20; 22; ; ; ; ; ; ; ; 18; 25; 37/2; 20; ; 20; 37/2; 22; 17; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-20 04:19:04 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; ; 1/10; ; 1/10; 1/10; ; ; ; ; ; ; ; 1/9; 1/10; 1/12; 1/10; ; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; ; 17/2; ; 8; 9; ; ; ; ; ; ; ; 9; 10; 37/4; 9; ; 9; 37/4; 13; 41/5; 9; ; ; ; ; 
Las Palmas; 20; ; ; 20; ; 20; 22; ; ; ; ; ; ; ; 18; 25; 37/2; 20; ; 20; 37/2; 22; 17; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-20 08:19:08 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; ; 1/10; ; 1/10; 1/10; ; ; ; ; ; ; ; 1/9; 1/10; 1/12; 1/10; ; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; ; 17/2; ; 8; 9; ; ; ; ; ; ; ; 9; 10; 37/4; 9; ; 9; 37/4; 13; 41/5; 9; ; ; ; ; 
Las Palmas; 20; ; ; 20; ; 20; 22; ; ; ; ; ; ; ; 18; 25; 37/2; 20; ; 20; 37/2; 22; 17; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-20 12:19:38 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; ; 1/10; ; 1/10; 1/10; ; ; ; ; ; ; ; 1/9; 1/10; 1/12; 1/10; ; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; ; 17/2; ; 8; 9; ; ; ; ; ; ; ; 9; 10; 37/4; 9; ; 9; 37/4; 13; 41/5; 9; ; ; ; ; 
Las Palmas; 20; ; ; 20; ; 20; 22; ; ; ; ; ; ; ; 18; 25; 37/2; 20; ; 20; 37/2; 22; 17; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-20 16:19:45 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/9; 1/10; ; 1/10; 1/11; ; ; ; 1/10; ; ; ; 1/9; 1/10; 1/12; 1/10; ; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 17/2; 17/2; ; 8; 9; ; ; ; 17/2; ; ; ; 9; 9; 37/4; 9; ; 9; 37/4; 13; 41/5; 9; ; ; ; ; 
Las Palmas; 20; ; 22; 20; ; 20; 30; ; ; ; 25; ; ; ; 18; 28; 37/2; 20; ; 20; 37/2; 22; 17; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-20 20:19:54 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/11; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/9; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 9; ; 8; 10; ; ; ; 10; ; ; ; 9; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 20; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-21 00:19:10 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/11; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/9; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 9; ; 8; 10; ; ; ; 10; ; ; ; 9; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 20; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-21 04:18:57 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/11; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/9; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 9; ; 8; 10; ; ; ; 10; ; ; ; 9; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 20; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-21 08:19:14 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/11; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/9; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 9; ; 8; 10; ; ; ; 10; ; ; ; 9; 10; 19/2; 9; 35/4; 9; 19/2; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 20; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-21 12:19:21 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/11; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/9; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 9; ; 8; 10; ; ; ; 10; ; ; ; 9; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 20; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-21 16:19:23 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/11; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 9; ; 8; 10; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 20; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-21 20:21:29 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 10; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-22 00:19:05 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; ; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 10; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; ; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; ; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-22 04:18:57 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 10; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-22 08:18:50 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 10; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-22 12:18:57 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/10; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 10; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 25; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-22 16:19:05 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 21/2; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-22 20:19:04 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 21/2; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-23 00:18:53 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 21/2; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-23 04:18:37 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/14; 1/10; 1/11; 1/10; 1/14; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 21/2; ; ; ; 10; ; ; ; 10; 10; 19/2; 9; 35/4; 9; 19/2; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-23 08:18:36 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/14; 1/10; 1/11; 1/10; 1/14; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 21/2; ; ; ; 10; ; ; ; 10; 10; 19/2; 9; 35/4; 9; 19/2; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-23 12:18:42 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 21/2; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-23 16:18:42 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 21/2; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-23 20:18:44 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 21/2; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-24 00:18:35 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 21/2; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-24 04:18:35 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
Draw; 8; ; 9; 17/2; ; 8; 21/2; ; ; ; 10; ; ; ; 10; 10; 37/4; 9; 35/4; 9; 37/4; 13; 17/2; 9; ; ; ; ; 
Las Palmas; 20; ; 25; 22; ; 20; 33; ; ; ; 28; ; ; ; 18; 28; 75/4; 20; 35/2; 20; 75/4; 22; 18; 20; ; ; ; ; 
META; spain/la-liga-primera/barcelona-v-las-palmas; 2016-12-24 08:18:37 GMT+2; 2017-01-14 15:15; e70300-dr003
Barcelona; 1/10; ; 1/11; 1/10; ; 1/10; 1/16; ; ; ; 1/12; ; ; ; 1/10; 1/11; 1/12; 1/10; 1/11; 1/10; 1/12; 11/100; 1/12; 1/10; ; ; ; ; 
