META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-17 08:17:45 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 1/2; ; ; ; ; ; 8/15; ; ; 11/21; 1/2; ; 1/2; ; 8/15; 11/20; ; 11/21; 6/11; 1/2; 8/15; ; ; ; 1/100; ; 
Draw; 3; ; ; ; ; 16/5; 10/3; ; ; 7/2; 33/10; ; 11/4; ; 17/5; 10/3; ; 7/2; 3; 7/2; 41/13; 18/5; ; ; 1/100; ; 
Espanyol; 6; ; ; ; ; 9/2; 21/4; ; ; 9/2; 9/2; ; 9/2; ; 24/5; 19/4; ; 9/2; 19/4; 9/2; 49/11; 61/10; ; ; 1/100; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-18 00:17:58 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 1/2; ; ; ; ; 8/15; 8/15; ; ; 11/21; 8/15; ; 1/2; ; 8/15; 11/20; ; 11/21; 6/11; 1/2; 8/15; 11/21; ; ; ; ; 
Draw; 3; ; ; ; ; 16/5; 10/3; ; ; 7/2; 16/5; ; 11/4; ; 17/5; 10/3; ; 7/2; 3; 7/2; 41/13; 18/5; ; ; ; ; 
Espanyol; 6; ; ; ; ; 9/2; 21/4; ; ; 9/2; 5; ; 9/2; ; 24/5; 19/4; ; 9/2; 19/4; 9/2; 49/11; 61/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-18 04:17:57 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 1/2; ; ; ; ; 8/15; 1/2; ; ; 11/21; 1/2; ; 1/2; ; 8/15; 11/20; ; 11/21; 6/11; 1/2; 17/35; 11/21; ; ; 1/100; ; 
Draw; 3; ; ; ; ; 16/5; 17/5; ; ; 7/2; 16/5; ; 11/4; ; 17/5; 10/3; ; 7/2; 3; 7/2; 16/5; 18/5; ; ; 1/100; ; 
Espanyol; 6; ; ; ; ; 9/2; 21/4; ; ; 9/2; 5; ; 9/2; ; 24/5; 19/4; ; 9/2; 19/4; 9/2; 96/19; 61/10; ; ; 1/100; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-18 08:17:52 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 1/2; ; ; ; ; 8/15; 1/2; ; ; 11/21; 1/2; ; 1/2; ; 8/15; 11/20; ; 11/21; 6/11; 1/2; 17/35; 11/21; ; ; ; ; 
Draw; 3; ; ; ; ; 16/5; 17/5; ; ; 7/2; 16/5; ; 11/4; ; 17/5; 10/3; ; 7/2; 3; 7/2; 16/5; 18/5; ; ; ; ; 
Espanyol; 6; ; ; ; ; 9/2; 21/4; ; ; 9/2; 5; ; 9/2; ; 24/5; 19/4; ; 9/2; 19/4; 9/2; 96/19; 61/10; ; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-18 12:29:25 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 11/20; ; ; 11/21; 4/7; ; 1/2; ; 6/10; 11/20; ; 11/21; 6/11; 1/2; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; ; ; 16/5; 33/10; ; ; 7/2; 3; ; 11/4; ; 16/5; 10/3; ; 7/2; 3; 7/2; 31/10; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; ; ; 9/2; 19/4; ; 9/2; ; 9/2; 19/4; ; 9/2; 19/4; 9/2; 79/17; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-18 16:18:24 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 11/20; ; ; 11/21; 4/7; ; 1/2; ; 6/10; 11/20; ; 11/21; 6/11; 1/2; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; ; ; 16/5; 33/10; ; ; 7/2; 3; ; 11/4; ; 16/5; 10/3; ; 7/2; 3; 7/2; 31/10; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; ; ; 9/2; 19/4; ; 9/2; ; 9/2; 19/4; ; 9/2; 19/4; 9/2; 79/17; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-18 20:17:57 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 11/20; 8/15; ; 11/21; 4/7; ; 8/13; ; 6/10; 11/20; ; 11/21; 6/11; 1/2; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; ; ; 16/5; 33/10; 3; ; 7/2; 3; ; 16/5; ; 16/5; 10/3; ; 7/2; 3; 7/2; 31/10; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; ; 9/2; 19/4; ; 9/2; 19/4; 9/2; 23/5; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-19 00:17:53 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 11/20; 8/15; ; 11/21; 4/7; ; 8/13; ; 6/10; 11/20; ; 11/21; 6/11; 1/2; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; ; ; 16/5; 33/10; 3; ; 7/2; 3; ; 16/5; ; 16/5; 10/3; ; 7/2; 3; 7/2; 31/10; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; ; 9/2; 19/4; ; 9/2; 19/4; 9/2; 23/5; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-19 04:17:59 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 4/7; 8/15; ; 11/21; 4/7; ; 8/13; ; 6/10; 4/7; ; 11/21; 6/11; 1/2; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; ; ; 16/5; 16/5; 3; ; 7/2; 3; ; 16/5; ; 16/5; 3; ; 7/2; 3; 7/2; 58/19; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; ; 9/2; 5; ; 9/2; 19/4; 9/2; 47/10; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-19 08:18:01 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 4/7; 8/15; ; 11/21; 4/7; ; 8/13; ; 6/10; 4/7; ; 11/21; 6/11; 1/2; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; ; ; 16/5; 16/5; 3; ; 7/2; 14/5; ; 16/5; ; 16/5; 3; ; 7/2; 3; 7/2; 58/19; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; ; 9/2; 5; ; 9/2; 19/4; 9/2; 47/10; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-19 12:18:05 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 4/7; 8/15; ; 11/21; 4/7; ; 8/13; ; 6/10; 4/7; ; 11/21; 6/11; 1/2; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; ; ; 16/5; 16/5; 3; ; 7/2; 3; ; 16/5; ; 16/5; 3; ; 7/2; 3; 7/2; 58/19; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; ; 9/2; 5; ; 9/2; 19/4; 9/2; 47/10; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-19 16:18:06 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; ; 6/10; 4/7; 4/7; 6/11; 6/11; 8/15; 8/15; 5/9; 7/12; ; 1/100; ; 
Draw; 11/4; ; ; ; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; ; 16/5; 3; 3; 13/4; 3; 3; 3; 7/2; 29/10; ; 4/11; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; ; 9/2; 5; 5; 9/2; 19/4; 9/2; 19/4; 11/2; 15/4; ; 4/11; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-19 20:18:33 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; ; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 58/19; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 47/10; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-20 00:18:03 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; ; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 58/19; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 47/10; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-20 04:17:53 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; ; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 58/19; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 47/10; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-20 08:17:46 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; ; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 58/19; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 47/10; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-20 12:19:27 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; ; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/100; ; 
Draw; 11/4; ; ; ; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 58/19; 7/2; 29/10; ; 4/11; ; 
Espanyol; 5; ; ; ; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 47/10; 11/2; 15/4; ; 4/11; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-20 16:18:06 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/100; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 58/19; 7/2; 29/10; ; 4/11; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 19/4; 11/2; 15/4; ; 4/11; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-20 20:19:10 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 3; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 19/4; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-21 00:17:37 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 3; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 19/4; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-21 04:17:45 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 3; 7/2; 29/10; ; 4/11; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 19/4; 11/2; 15/4; ; 4/11; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-21 08:18:01 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 3; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 19/4; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-21 12:17:39 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 58/19; 7/2; 29/10; ; 23/20; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 47/10; 11/2; 15/4; ; 23/20; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-21 16:18:04 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 13/4; 3; ; 16/5; 3; 16/5; 3; 3; 13/4; 29/10; 3; 3; 7/2; 29/10; ; 23/20; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 9/2; 19/4; ; 4; 19/4; 9/2; 5; 5; 9/2; 19/4; 9/2; 47/10; 11/2; 15/4; ; 23/20; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-21 20:17:57 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 11/20; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 3; 3; ; 16/5; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 7/2; 29/10; ; 23/20; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 5; 19/4; ; 4; 5; 9/2; 5; 5; 5; 19/4; 5; 19/4; 11/2; 15/4; ; 23/20; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-22 00:16:48 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 11/20; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 3; 3; ; 16/5; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 7/2; 29/10; ; 23/20; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 5; 19/4; ; 4; 5; 9/2; 5; 5; 5; 19/4; 5; 19/4; 11/2; 15/4; ; 23/20; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-22 04:16:32 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 11/20; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 3; 3; ; 16/5; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 7/2; 29/10; ; 23/20; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 5; 19/4; ; 4; 5; 9/2; 5; 5; 5; 19/4; 5; 19/4; 11/2; 15/4; ; 23/20; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-22 08:16:31 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 11/20; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 3; 3; ; 16/5; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 5; 19/4; ; 4; 5; 9/2; 5; 5; 5; 19/4; 5; 19/4; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-22 12:16:39 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 11/20; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 3; 3; ; 16/5; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 7/2; 29/10; ; 23/20; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 5; 19/4; ; 4; 5; 9/2; 5; 5; 5; 19/4; 5; 19/4; 11/2; 15/4; ; 23/20; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-22 16:16:36 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 11/20; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 3; 3; ; 16/5; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 5; 19/4; ; 4; 5; 9/2; 5; 5; 5; 19/4; 5; 19/4; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-22 20:16:58 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 11/20; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 3; 3; ; 16/5; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 7/2; 29/10; ; 23/20; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 5; 19/4; ; 4; 5; 9/2; 5; 5; 5; 19/4; 5; 19/4; 11/2; 15/4; ; 23/20; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-23 00:16:27 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 11/20; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 3; 3; ; 16/5; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 7/2; 29/10; ; 23/20; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 5; 19/4; ; 4; 5; 9/2; 5; 5; 5; 19/4; 5; 19/4; 11/2; 15/4; ; 23/20; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-23 04:16:33 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 11/20; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 3; 3; ; 16/5; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 7/2; 29/10; ; 23/20; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 5; 19/4; ; 4; 5; 9/2; 5; 5; 5; 19/4; 5; 24/5; 11/2; 15/4; ; 23/20; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-23 08:16:26 GMT+3; 2016-08-20 21:15; e70300-dr003
Sevilla; 4/7; ; ; 6/10; ; 8/15; 4/7; 8/15; ; 6/11; 4/7; ; 8/13; 11/20; 6/10; 4/7; 4/7; 6/11; 4/7; 8/15; 8/15; 5/9; 7/12; ; ; ; 
Draw; 11/4; ; ; 11/4; ; 16/5; 16/5; 3; ; 3; 3; ; 16/5; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 7/2; 29/10; ; ; ; 
Espanyol; 5; ; ; 5; ; 9/2; 19/4; 9/2; ; 5; 19/4; ; 4; 5; 9/2; 5; 5; 5; 19/4; 5; 24/5; 11/2; 15/4; ; ; ; 
META; spain/la-liga-primera/sevilla-v-espanyol; 2016-07-23 12:16:36 GMT+3; 2016-08-20 21:15; e70300-dr003
