META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-17 08:17:49 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 4/7; ; ; ; ; ; 3/5; ; ; 7/10; 8/13; ; 4/7; ; 6/10; 8/13; ; 7/10; 3/5; 4/6; 11/17; ; ; ; 1/100; ; 
Real Madrid; 4/7; ; ; ; ; 4/7; 3/5; ; ; 7/10; 8/13; ; 4/7; ; 6/10; 8/13; ; 7/10; 3/5; 4/6; 11/17; 8/13; ; ; ; ; 
Draw; 3; ; ; ; ; 3; 33/10; ; ; 3; 3; ; 14/5; ; 10/3; 10/3; ; 3; 29/10; 3; 3; 17/5; ; ; ; ; 
Real Sociedad; 9/2; ; ; ; ; 9/2; 17/4; ; ; 7/2; 4; ; 7/2; ; 4; 4; ; 7/2; 17/4; 7/2; 18/5; 24/5; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-18 04:18:01 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 4/7; ; ; ; ; 4/7; 3/5; ; ; 7/10; 8/13; ; 4/7; ; 6/10; 8/13; ; 7/10; 3/5; 4/6; 4/7; 8/13; ; ; 1/100; ; 
Draw; 3; ; ; ; ; 3; 33/10; ; ; 3; 3; ; 14/5; ; 10/3; 10/3; ; 3; 29/10; 3; 58/19; 17/5; ; ; 1/100; ; 
Real Sociedad; 9/2; ; ; ; ; 9/2; 17/4; ; ; 7/2; 4; ; 7/2; ; 4; 4; ; 7/2; 17/4; 7/2; 43/10; 24/5; ; ; 1/100; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-18 08:17:56 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 4/7; ; ; ; ; 4/7; 3/5; ; ; 7/10; 8/13; ; 4/7; ; 6/10; 8/13; ; 7/10; 3/5; 4/6; 4/7; 8/13; ; ; ; ; 
Draw; 3; ; ; ; ; 3; 33/10; ; ; 3; 3; ; 14/5; ; 10/3; 10/3; ; 3; 29/10; 3; 58/19; 17/5; ; ; ; ; 
Real Sociedad; 9/2; ; ; ; ; 9/2; 17/4; ; ; 7/2; 4; ; 7/2; ; 4; 4; ; 7/2; 17/4; 7/2; 43/10; 24/5; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-18 12:29:29 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; ; ; 7/10; 13/20; ; 4/7; ; 13/20; 8/13; ; 7/10; 3/5; 4/6; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; ; ; 3; 16/5; ; ; 3; 3; ; 14/5; ; 16/5; 3; ; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; ; ; 7/2; 4; ; 7/2; ; 15/4; 9/2; ; 7/2; 17/4; 7/2; 41/10; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-18 16:18:29 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; ; ; 7/10; 13/20; ; 4/7; ; 13/20; 8/13; ; 7/10; 3/5; 4/6; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; ; ; 3; 16/5; ; ; 3; 3; ; 14/5; ; 16/5; 3; ; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; ; ; 7/2; 4; ; 7/2; ; 15/4; 9/2; ; 7/2; 17/4; 7/2; 41/10; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-18 20:18:03 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; 3/5; ; 7/10; 13/20; ; 4/6; ; 13/20; 8/13; ; 7/10; 3/5; 4/6; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; ; ; 3; 16/5; 3; ; 3; 3; ; 3; ; 16/5; 3; ; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; 4; ; 7/2; 4; ; 19/5; ; 15/4; 9/2; ; 7/2; 17/4; 7/2; 41/10; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-19 00:17:57 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; 3/5; ; 7/10; 13/20; ; 4/6; ; 13/20; 8/13; ; 7/10; 3/5; 4/6; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; ; ; 3; 16/5; 3; ; 3; 3; ; 3; ; 16/5; 3; ; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; 4; ; 7/2; 4; ; 19/5; ; 15/4; 9/2; ; 7/2; 17/4; 7/2; 41/10; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-19 04:18:04 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; ; 13/20; 8/13; ; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; ; ; 3; 16/5; 3; ; 3; 3; ; 3; ; 16/5; 3; ; 3; 29/10; 3; 56/19; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; ; 15/4; 9/2; ; 39/10; 17/4; 7/2; 41/10; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-19 08:18:05 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; ; 13/20; 8/13; ; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; ; ; 3; 16/5; 3; ; 3; 3; ; 3; ; 16/5; 3; ; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; ; 15/4; 9/2; ; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-19 12:18:09 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; ; 13/20; 8/13; ; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; ; ; 3; 16/5; 3; ; 3; 3; ; 3; ; 16/5; 3; ; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; ; 15/4; 9/2; ; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-19 16:18:11 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; ; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; 1/100; ; 
Draw; 3; ; ; ; ; 3; 16/5; 3; ; 3; 3; ; 3; ; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; 4/11; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; ; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; 4/11; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-19 20:18:38 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; ; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-20 00:18:10 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; ; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-20 04:17:58 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; ; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-20 08:17:51 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; ; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-20 12:19:32 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; ; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; 1/10; ; 
Draw; 3; ; ; ; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; 4/11; ; 
Real Sociedad; 4; ; ; ; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; 4/11; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-20 16:18:10 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; 3/10; ; 
Draw; 3; ; ; 3; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; 19/10; ; 
Real Sociedad; 4; ; ; 4; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 21/5; 24/5; 33/10; ; 5/4; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-20 20:19:16 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; 3; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; 4; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-21 00:17:41 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; 3; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; 4; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-21 04:17:50 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; 3/10; ; 
Draw; 3; ; ; 3; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; 19/10; ; 
Real Sociedad; 4; ; ; 4; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; 5/4; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-21 08:18:05 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; ; ; 
Draw; 3; ; ; 3; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; 4; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-21 12:17:45 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; 3/10; ; 
Draw; 3; ; ; 3; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; 19/10; ; 
Real Sociedad; 4; ; ; 4; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; 5/4; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-21 16:18:08 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 8/13; 3/5; ; 11/17; 13/20; ; 4/6; 8/13; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 10/17; 8/13; 7/11; ; 3/10; ; 
Draw; 3; ; ; 3; ; 3; 16/5; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 3; 17/5; 37/13; ; 19/10; ; 
Real Sociedad; 4; ; ; 4; ; 9/2; 21/5; 4; ; 39/10; 4; ; 19/5; 17/4; 15/4; 9/2; 4; 39/10; 17/4; 7/2; 54/13; 24/5; 33/10; ; 5/4; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-21 20:18:04 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 4/6; ; 4/7; 13/20; 3/5; ; 11/17; 13/20; ; 4/6; 13/20; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 8/13; 8/13; 19/29; ; 3/10; ; 
Draw; 3; ; ; 16/5; ; 3; 31/10; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 29/10; 17/5; 37/13; ; 19/10; ; 
Real Sociedad; 4; ; ; 7/2; ; 9/2; 4; 4; ; 4; 4; ; 19/5; 4; 15/4; 9/2; 4; 4; 17/4; 4; 4; 24/5; 16/5; ; 5/4; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-22 00:16:52 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 4/6; ; 4/7; 13/20; 3/5; ; 11/17; 13/20; ; 4/6; 13/20; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 8/13; 8/13; 19/29; ; 3/10; ; 
Draw; 3; ; ; 16/5; ; 3; 31/10; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 29/10; 17/5; 37/13; ; 19/10; ; 
Real Sociedad; 4; ; ; 7/2; ; 9/2; 4; 4; ; 4; 4; ; 19/5; 4; 15/4; 9/2; 4; 4; 17/4; 4; 4; 24/5; 16/5; ; 5/4; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-22 04:16:36 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 4/6; ; 4/7; 13/20; 3/5; ; 11/17; 13/20; ; 4/6; 13/20; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 8/13; 8/13; 19/29; ; 3/10; ; 
Draw; 3; ; ; 16/5; ; 3; 31/10; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 29/10; 17/5; 37/13; ; 19/10; ; 
Real Sociedad; 4; ; ; 7/2; ; 9/2; 4; 4; ; 4; 4; ; 19/5; 4; 15/4; 9/2; 4; 4; 17/4; 4; 4; 24/5; 16/5; ; 5/4; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-22 08:16:35 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 13/20; 3/5; ; 11/17; 13/20; ; 4/6; 13/20; 13/20; 8/13; 8/13; 11/17; 3/5; 8/13; 8/13; 8/13; 19/29; ; ; ; 
Draw; 3; ; ; 16/5; ; 3; 31/10; 3; ; 3; 3; ; 3; 3; 16/5; 3; 3; 3; 29/10; 3; 29/10; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; 15/4; ; 9/2; 4; 4; ; 4; 4; ; 19/5; 4; 15/4; 9/2; 4; 4; 17/4; 4; 4; 24/5; 16/5; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-22 12:16:44 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 13/20; 3/5; ; 11/17; 13/20; ; 4/6; 13/20; 8/13; 8/13; 8/13; 11/17; 3/5; 8/13; 8/13; 8/13; 19/29; ; 3/10; ; 
Draw; 3; ; ; 16/5; ; 3; 3; 3; ; 3; 3; ; 3; 3; 3; 3; 3; 3; 29/10; 3; 29/10; 17/5; 37/13; ; 19/10; ; 
Real Sociedad; 4; ; ; 15/4; ; 9/2; 21/5; 4; ; 4; 4; ; 19/5; 4; 4; 9/2; 4; 4; 17/4; 4; 4; 24/5; 16/5; ; 5/4; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-22 16:16:40 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 13/20; 3/5; ; 11/17; 13/20; ; 4/6; 13/20; 8/13; 8/13; 8/13; 11/17; 3/5; 8/13; 8/13; 8/13; 19/29; ; ; ; 
Draw; 3; ; ; 16/5; ; 3; 3; 3; ; 3; 3; ; 3; 3; 3; 3; 3; 3; 29/10; 3; 29/10; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; 15/4; ; 9/2; 21/5; 4; ; 4; 4; ; 19/5; 4; 4; 9/2; 4; 4; 17/4; 4; 4; 24/5; 16/5; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-22 20:17:04 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 13/20; 3/5; ; 11/17; 13/20; ; 4/6; 13/20; 8/13; 8/13; 8/13; 11/17; 3/5; 8/13; 8/13; 8/13; 19/29; ; 3/10; ; 
Draw; 3; ; ; 16/5; ; 3; 3; 3; ; 3; 3; ; 3; 3; 3; 3; 3; 3; 29/10; 3; 29/10; 17/5; 37/13; ; 19/10; ; 
Real Sociedad; 4; ; ; 15/4; ; 9/2; 21/5; 4; ; 4; 4; ; 19/5; 4; 4; 9/2; 4; 4; 17/4; 4; 4; 24/5; 16/5; ; 5/4; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-23 00:16:31 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 13/20; 3/5; ; 11/17; 13/20; ; 4/6; 13/20; 8/13; 8/13; 8/13; 11/17; 3/5; 8/13; 8/13; 8/13; 19/29; ; 3/10; ; 
Draw; 3; ; ; 16/5; ; 3; 3; 3; ; 3; 3; ; 3; 3; 3; 3; 3; 3; 29/10; 3; 29/10; 17/5; 37/13; ; 19/10; ; 
Real Sociedad; 4; ; ; 15/4; ; 9/2; 21/5; 4; ; 4; 4; ; 19/5; 4; 4; 9/2; 4; 4; 17/4; 4; 4; 24/5; 16/5; ; 5/4; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-23 04:16:38 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 13/20; 3/5; ; 11/17; 13/20; ; 4/6; 13/20; 8/13; 8/13; 8/13; 11/17; 3/5; 8/13; 8/13; 8/13; 19/29; ; 3/10; ; 
Draw; 3; ; ; 16/5; ; 3; 3; 3; ; 3; 3; ; 3; 3; 3; 3; 3; 3; 29/10; 3; 29/10; 17/5; 37/13; ; 19/10; ; 
Real Sociedad; 4; ; ; 15/4; ; 9/2; 21/5; 4; ; 4; 4; ; 19/5; 4; 4; 9/2; 4; 4; 17/4; 4; 4; 24/5; 16/5; ; 5/4; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-23 08:16:30 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 13/20; 3/5; ; 11/17; 13/20; ; 4/6; 13/20; 8/13; 8/13; 8/13; 11/17; 3/5; 8/13; 8/13; 8/13; 19/29; ; ; ; 
Draw; 3; ; ; 16/5; ; 3; 3; 3; ; 3; 3; ; 3; 3; 3; 3; 3; 3; 29/10; 3; 29/10; 17/5; 37/13; ; ; ; 
Real Sociedad; 4; ; ; 15/4; ; 9/2; 21/5; 4; ; 4; 4; ; 19/5; 4; 4; 9/2; 4; 4; 17/4; 4; 4; 24/5; 16/5; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-real-madrid; 2016-07-23 12:16:41 GMT+3; 2016-08-21 19:15; e70300-dr003
Real Madrid; 8/13; ; ; 8/13; ; 4/7; 13/20; 3/5; ; 11/17; 13/20; ; 4/6; 13/20; 8/13; 8/13; 8/13; 11/17; 3/5; 8/13; 8/13; 8/13; 19/29; ; ; ; 
Draw; 3; ; ; 16/5; ; 3; 3; 3; ; 3; 3; ; 3; 3; 3; 3; 3; 3; 29/10; 3; 29/10; 17/5; 37/13; ; ; ; 
