META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-08-29 04:18:23 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; 37/40; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; 12/5; ; 12/5; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; 16/5; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-01 16:19:13 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; 37/40; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; 12/5; ; 12/5; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; 16/5; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-01 20:19:43 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; 37/40; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; 12/5; ; 12/5; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; 16/5; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-02 00:19:08 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; 37/40; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; 12/5; ; 12/5; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; 16/5; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-02 04:19:03 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; 37/40; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; ; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; 12/5; ; 12/5; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; ; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; 16/5; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; ; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-02 08:18:56 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; 37/40; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; 12/5; ; 12/5; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; 16/5; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-02 12:19:16 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; 37/40; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; 12/5; ; 12/5; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; 16/5; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-02 16:19:32 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; ; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; ; ; 12/5; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; ; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-02 20:19:23 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; ; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; ; ; 12/5; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; ; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-03 00:19:06 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; ; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; ; ; 12/5; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; ; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-03 04:19:09 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; ; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; ; ; 23/10; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; ; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-03 08:19:18 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; ; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; ; ; 23/10; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; ; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-03 12:19:32 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; ; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; ; ; 23/10; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; ; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-03 16:19:38 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; ; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; ; ; 23/10; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; ; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-03 20:19:31 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; ; ; 10/11; 9/10; ; 19/20; ; ; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; ; ; 23/10; 23/10; ; 21/10; ; ; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; ; ; 3; 10/3; ; 29/10; ; ; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-04 00:19:10 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; ; ; 10/11; 9/10; 10/11; 19/20; ; 10/11; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; ; ; 23/10; 23/10; 23/10; 21/10; ; 47/20; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; ; ; 3; 10/3; 16/5; 29/10; ; 16/5; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-04 04:19:04 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; ; ; 10/11; 9/10; 10/11; 19/20; ; 10/11; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; 9/10; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; ; ; 23/10; 23/10; 23/10; 21/10; ; 47/20; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; 12/5; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; ; ; 3; 10/3; 16/5; 29/10; ; 16/5; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; 37/13; ; ; ; ; 
META; spain/la-liga-primera/villarreal-v-real-sociedad; 2016-09-04 08:19:03 GMT+3; 2016-09-17 12:00; e70300-dr003
Villarreal; 19/20; ; ; ; ; 9/10; ; ; 10/11; 9/10; 10/11; 19/20; ; 10/11; ; 10/11; 19/20; 10/11; 9/10; 9/10; 9/10; 10/11; 19/20; ; ; ; ; ; 
Draw; 23/10; ; ; ; ; 5/2; ; ; 23/10; 23/10; 23/10; 21/10; ; 47/20; ; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/9; ; ; ; ; ; 
Real Sociedad; 3; ; ; ; ; 10/3; ; ; 3; 10/3; 16/5; 29/10; ; 16/5; ; 33/10; 10/3; 58/19; 10/3; 16/5; 10/3; 58/19; 7/2; ; ; ; ; ; 
