META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-17 16:20:17 GMT+2; 2017-01-14 17:30; e70300-dr003
Betis; 11; ; ; ; ; ; 14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/2; 10; ; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-19 16:18:54 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; ; 2/9; ; 1/4; 2/9; ; ; ; ; ; ; ; 1/4; 1/4; 3/14; ; ; ; 3/14; 7/25; 2/9; ; ; ; ; ; 
Draw; 9/2; ; ; 9/2; ; 9/2; 19/4; ; ; ; ; ; ; ; 19/4; 5; 47/10; ; ; ; 47/10; 11/2; 22/5; ; ; ; ; ; 
Betis; 11; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 12; 14; 12; ; ; ; 12; 23/2; 10; ; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-19 20:19:29 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; ; 2/9; ; 1/4; 2/9; ; ; ; ; ; ; ; 1/4; 1/4; 2/9; 3/13; ; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; ; 9/2; ; 9/2; 5; ; ; ; ; ; ; ; 19/4; 5; 47/10; 5; ; 5; 47/10; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 12; 14; 12; 11; ; 11; 12; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-20 00:19:12 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; ; 2/9; ; 1/4; 2/9; ; ; ; ; ; ; ; 1/4; 1/4; 2/9; 3/13; ; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; ; 9/2; ; 9/2; 19/4; ; ; ; ; ; ; ; 19/4; 5; 19/4; 5; ; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 12; 14; 47/4; 11; ; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-20 04:19:06 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; ; 2/9; ; 1/4; 2/9; ; ; ; ; ; ; ; 1/4; 1/4; 2/9; 3/13; ; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; ; 9/2; ; 9/2; 5; ; ; ; ; ; ; ; 19/4; 5; 19/4; 5; ; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 12; 14; 47/4; 11; ; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-20 08:19:10 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; ; 2/9; ; 1/4; 2/9; ; ; ; ; ; ; ; 1/4; 1/4; 2/9; 3/13; ; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; ; 9/2; ; 9/2; 19/4; ; ; ; ; ; ; ; 19/4; 5; 19/4; 5; ; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 12; 14; 47/4; 11; ; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-20 12:19:41 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; ; 2/9; ; 1/4; 2/9; ; ; ; ; ; ; ; 1/4; 1/4; 2/9; 3/13; ; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; ; 9/2; ; 9/2; 19/4; ; ; ; ; ; ; ; 19/4; 5; 19/4; 5; ; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 12; 14; 47/4; 11; ; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-20 16:19:47 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; ; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; ; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 47/4; 11; ; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-20 20:19:58 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-21 00:19:16 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 23/2; 11; 9; 11; 23/2; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-21 04:19:00 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 23/2; 11; 9; 11; 23/2; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-21 08:19:16 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 3/14; 3/13; 1/4; 2/9; 3/14; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-21 12:19:23 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 19/4; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 14; 23/2; 11; 9; 11; 23/2; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-21 16:19:26 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 23/2; 11; 9; 11; 23/2; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-21 20:21:33 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 23/2; 11; 9; 11; 23/2; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-22 00:19:07 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 47/10; 5; 5; 5; 47/10; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-22 04:18:59 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 47/10; 5; 5; 5; 47/10; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-22 08:18:53 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 47/10; 5; 5; 5; 47/10; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-22 12:19:00 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 19/4; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 23/2; 11; 9; 11; 23/2; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-22 16:19:08 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 1/4; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 12; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-22 20:19:06 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 2/9; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 14; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-23 00:18:55 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 2/9; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 14; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-23 04:18:39 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 2/9; ; ; ; 1/4; 1/4; 3/14; 3/13; 1/4; 2/9; 3/14; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 24/5; 5; 5; 5; 24/5; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 14; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-23 08:18:38 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 2/9; ; ; ; 1/4; 1/4; 3/14; 3/13; 1/4; 2/9; 3/14; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 24/5; 5; 5; 5; 24/5; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 14; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-23 12:18:45 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 2/9; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 14; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-23 16:18:44 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 2/9; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 14; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-23 20:18:46 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 2/9; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 14; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-24 00:18:38 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 2/9; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 14; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-24 04:18:37 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 2/9; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 14; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-24 08:18:40 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; ; 2/9; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; ; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
Betis; 11; ; 12; 12; ; 11; 14; ; ; ; 12; ; ; ; 12; 14; 47/4; 11; 9; 11; 47/4; 23/2; 10; 11; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2016-12-24 12:18:48 GMT+2; 2017-01-14 17:30; e70300-dr003
Atletico Madrid; 1/4; ; 1/4; 2/9; ; 1/4; 2/9; ; ; 1/4; 2/9; ; ; ; 1/4; 1/4; 2/9; 3/13; 1/4; 2/9; 2/9; 7/25; 2/9; 3/13; ; ; ; ; 
Draw; 9/2; ; 9/2; 9/2; ; 9/2; 5; ; ; 19/4; 17/4; ; ; ; 19/4; 5; 19/4; 5; 5; 5; 19/4; 11/2; 22/5; 5; ; ; ; ; 
