META; spain/la-liga-primera/osasuna-v-real-madrid; 2017-01-28 16:20:38 GMT+2; 2017-02-11 15:15; e70300-dr003
Real Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; ; 13/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; 29/5; ; ; ; ; ; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/2; ; ; 13; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-real-madrid; 2017-01-28 20:21:08 GMT+2; 2017-02-11 15:15; e70300-dr003
Real Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; ; 13/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; 29/5; ; ; ; ; ; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/2; ; ; 13; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-real-madrid; 2017-01-29 00:19:39 GMT+2; 2017-02-11 15:15; e70300-dr003
Real Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; ; 13/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; 29/5; ; ; ; ; ; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/2; ; ; 13; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-real-madrid; 2017-01-29 04:19:36 GMT+2; 2017-02-11 15:15; e70300-dr003
Real Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; ; 13/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; 29/5; ; ; ; ; ; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/2; ; ; 13; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-real-madrid; 2017-01-29 08:19:15 GMT+2; 2017-02-11 15:15; e70300-dr003
Real Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; ; 13/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; 29/5; ; ; ; ; ; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/2; ; ; 13; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-real-madrid; 2017-01-29 12:19:55 GMT+2; 2017-02-11 15:15; e70300-dr003
Real Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; ; 13/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; 29/5; ; ; ; ; ; ; 
