META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-04 08:19:58 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 5/6; ; ; ; 4/5; ; ; 5/6; 4/5; ; ; ; ; 17/20; 4/5; 4/5; 5/6; 11/13; 5/6; 4/5; 4/5; 4/5; ; ; ; ; 
Real Sociedad; 4/5; ; 5/6; ; ; 5/6; 4/5; ; ; 5/6; 4/5; ; ; ; ; 17/20; 4/5; 10/13; 5/6; 11/13; 5/6; ; 4/5; 4/5; ; ; ; ; 
Draw; 12/5; ; 47/20; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 40/17; 12/5; 23/10; 12/5; ; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 37/10; ; ; 4; 18/5; ; ; 7/2; 15/4; ; ; ; ; 10/3; 4; 18/5; 7/2; 17/5; 7/2; ; 22/5; 57/17; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-05 20:20:13 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 5/6; ; ; 5/6; 4/5; ; ; 5/6; 4/5; ; ; ; ; 17/20; 4/5; 10/13; 5/6; 11/13; 5/6; ; 4/5; 4/5; ; ; ; ; 
Draw; 12/5; ; 47/20; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 40/17; 12/5; 23/10; 12/5; ; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 37/10; ; ; 4; 18/5; ; ; 7/2; 15/4; ; ; ; ; 10/3; 4; 18/5; 7/2; 17/5; 7/2; ; 22/5; 57/17; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-06 00:19:41 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 5/6; ; ; 5/6; 4/5; ; ; 5/6; 4/5; ; ; ; ; 17/20; 4/5; 10/13; 5/6; 11/13; 5/6; 10/13; 4/5; 4/5; ; ; ; ; 
Draw; 12/5; ; 47/20; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 40/17; 12/5; 23/10; 12/5; 40/17; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 37/10; ; ; 4; 18/5; ; ; 7/2; 15/4; ; ; ; ; 10/3; 4; 18/5; 7/2; 17/5; 7/2; 18/5; 22/5; 57/17; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-06 04:19:37 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 5/6; ; ; 5/6; 4/5; ; ; 5/6; 4/5; ; ; ; ; 17/20; 4/5; 10/13; 5/6; 11/13; 5/6; 10/13; 4/5; 4/5; ; ; ; ; 
Draw; 12/5; ; 47/20; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 40/17; 12/5; 23/10; 12/5; 40/17; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 37/10; ; ; 4; 18/5; ; ; 7/2; 15/4; ; ; ; ; 10/3; 4; 18/5; 7/2; 17/5; 7/2; 18/5; 22/5; 57/17; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-06 08:19:32 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 5/6; ; ; 5/6; 4/5; ; ; 5/6; 4/5; ; ; ; ; 17/20; 4/5; 10/13; 5/6; 11/13; 5/6; 10/13; 4/5; 4/5; ; ; ; ; 
Draw; 12/5; ; 47/20; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 40/17; 12/5; 23/10; 12/5; 40/17; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 37/10; ; ; 4; 18/5; ; ; 7/2; 15/4; ; ; ; ; 10/3; 4; 18/5; 7/2; 17/5; 7/2; 18/5; 22/5; 57/17; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-06 12:19:48 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 11/13; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 19/5; 7/2; 17/5; 7/2; 19/5; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-06 16:19:51 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 11/13; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 19/5; 7/2; 17/5; 7/2; 19/5; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-06 20:20:36 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 10/13; 5/6; 3/4; 5/6; 10/13; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 27/11; 12/5; 5/2; 12/5; 27/11; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 38/11; 7/2; 18/5; 7/2; 38/11; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-07 00:19:44 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 27/11; 12/5; 5/2; 12/5; 27/11; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 19/5; 7/2; 18/5; 7/2; 19/5; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-07 04:19:51 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 27/11; 12/5; 5/2; 12/5; 27/11; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 19/5; 7/2; 18/5; 7/2; 19/5; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-07 08:19:36 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 27/11; 12/5; 5/2; 12/5; 27/11; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 50/13; 7/2; 18/5; 7/2; 50/13; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-07 12:20:21 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; ; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 27/11; 12/5; 5/2; 12/5; ; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 50/13; 7/2; 18/5; 7/2; ; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-07 16:20:20 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 27/11; 12/5; 5/2; 12/5; 27/11; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 50/13; 7/2; 18/5; 7/2; 50/13; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-07 20:21:18 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 27/11; 12/5; 5/2; 12/5; 27/11; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 50/13; 7/2; 18/5; 7/2; 50/13; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-08 00:20:03 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; ; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; ; 12/5; 5/2; 12/5; 27/11; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; ; 7/2; 18/5; 7/2; 50/13; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-08 04:20:09 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 27/11; 12/5; 5/2; 12/5; 27/11; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 50/13; 7/2; 18/5; 7/2; 50/13; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-08 08:20:49 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 27/11; 12/5; 5/2; 12/5; 27/11; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 19/5; 7/2; 18/5; 7/2; 19/5; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-08 12:21:31 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 27/11; 12/5; 5/2; 12/5; 27/11; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 50/13; 7/2; 18/5; 7/2; 50/13; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-08 16:20:30 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 13/5; ; ; 12/5; 12/5; ; ; ; ; 13/5; 5/2; 27/11; 12/5; 5/2; 12/5; 27/11; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 19/5; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 50/13; 7/2; 18/5; 7/2; 50/13; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-08 20:21:28 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; ; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 23/10; ; ; ; ; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 4; ; ; 7/2; 4; ; ; ; ; 10/3; 4; 75/19; 7/2; 18/5; 7/2; 75/19; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-09 00:20:02 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; 3/4; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 9/4; ; ; ; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 4; ; ; 7/2; 4; 18/5; ; ; ; 10/3; 4; 75/19; 7/2; 18/5; 7/2; 75/19; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-09 04:19:58 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; 3/4; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 9/4; ; ; ; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 4; ; ; 7/2; 4; 18/5; ; ; ; 10/3; 4; 75/19; 7/2; 18/5; 7/2; 75/19; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-09 08:19:55 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; 3/4; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 9/4; ; ; ; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 4; ; ; 7/2; 4; 18/5; ; ; ; 10/3; 4; 75/19; 7/2; 18/5; 7/2; 75/19; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-09 12:20:48 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; 3/4; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 9/4; ; ; ; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 4; ; ; 7/2; 4; 18/5; ; ; ; 10/3; 4; 4; 7/2; 18/5; 7/2; 4; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-09 16:21:11 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; 3/4; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 9/4; ; ; ; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 4; ; ; 7/2; 4; 18/5; ; ; ; 10/3; 4; 75/19; 7/2; 18/5; 7/2; 75/19; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-09 20:20:20 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; 3/4; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 9/4; ; ; ; 13/5; 5/2; ; 12/5; 5/2; 12/5; 40/17; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 4; ; ; 7/2; 4; 18/5; ; ; ; 10/3; 4; ; 7/2; 18/5; 7/2; 39/10; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-10 00:20:02 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; 3/4; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 9/4; ; ; ; 13/5; 5/2; 40/17; 12/5; 5/2; 12/5; 40/17; 45/17; 12/5; ; ; ; ; 
Alaves; 15/4; ; 19/5; ; ; 4; 4; ; ; 7/2; 4; 18/5; ; ; ; 10/3; 4; 39/10; 7/2; 18/5; 7/2; 39/10; 22/5; 39/11; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2016-10-10 04:19:59 GMT+3; 2016-10-22 17:30; e70300-dr003
Real Sociedad; 4/5; ; 4/5; ; ; 5/6; 3/4; ; ; 5/6; 3/4; 3/4; ; ; ; 17/20; 4/5; 14/19; 5/6; 3/4; 5/6; 14/19; 4/5; 13/17; ; ; ; ; 
Draw; 12/5; ; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 23/10; 9/4; ; ; ; 13/5; 5/2; 40/17; 12/5; 5/2; 12/5; 40/17; 45/17; 12/5; ; ; ; ; 
