META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-05 00:19:23 GMT+2; 2017-03-18 17:30; e70300-dr003
Draw; 11/5; ; 11/5; ; ; ; 11/5; ; ; 11/5; 2; ; 11/5; ; ; 11/5; 21/10; 11/5; ; 21/10; 23/10; ; ; ; ; 27/20; ; 
Alaves; 2; ; 23/10; ; ; ; 2; ; ; 19/10; 15/8; ; 39/20; ; ; 2; 19/10; 17/10; ; 19/10; 193/100; ; ; ; ; 8/5; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-06 04:18:50 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 11/10; ; ; ; 29/20; ; ; 7/5; 29/20; ; 29/20; ; ; 6/4; 7/5; 17/11; ; 7/5; 17/10; ; ; ; ; 10/11; ; 
Alaves; 2; ; 23/10; ; ; ; 2; ; ; 19/10; 15/8; ; 39/20; ; ; 2; 19/10; 17/10; ; 19/10; 193/100; ; ; ; ; 6/5; ; 
Draw; 11/5; ; 11/5; ; ; ; 11/5; ; ; 11/5; 2; ; 11/5; ; ; 11/5; 28/13; 11/5; ; 28/13; 23/10; ; ; ; ; 11/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-06 08:18:50 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 11/10; ; ; 6/4; 29/20; ; ; 7/5; 29/20; ; 29/20; ; ; 6/4; 7/5; 16/11; ; 7/5; 17/10; ; ; ; ; 20/21; ; 
Alaves; 2; ; 23/10; ; ; 41/20; 2; ; ; 19/10; 15/8; ; 39/20; ; ; 2; 37/19; 9/5; ; 37/19; 193/100; ; ; ; ; 7/5; ; 
Draw; 11/5; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 2; ; 11/5; ; ; 9/4; 28/13; 11/5; ; 28/13; 23/10; ; ; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-06 12:19:15 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 11/10; ; ; 6/4; 29/20; ; ; 7/5; 29/20; 7/5; 29/20; ; ; 6/4; 7/5; 16/11; ; 7/5; 17/10; ; ; ; ; 21/20; ; 
Alaves; 2; ; 23/10; ; ; 41/20; 2; ; ; 19/10; 15/8; 2; 39/20; ; ; 2; 19/10; 9/5; ; 19/10; 193/100; ; ; ; ; 7/5; ; 
Draw; 11/5; ; 11/5; ; ; 9/4; 9/4; ; ; 11/5; 2; 9/4; 11/5; ; ; 9/4; 28/13; 11/5; ; 28/13; 23/10; ; ; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-06 16:19:36 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 29/20; ; ; 6/4; 29/20; 6/4; 29/20; ; ; 17/11; 6/4; 16/11; ; 6/4; 17/10; 10/7; ; ; ; 10/9; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; ; 19/10; 19/10; 19/10; 39/20; ; ; 2; 24/13; 9/5; ; 24/13; 193/100; 20/11; ; ; ; 7/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; ; 21/10; 2; 21/10; 11/5; ; ; 11/5; 39/19; 11/5; ; 39/19; 23/10; 11/5; ; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-06 20:19:37 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 29/20; ; ; 6/4; 29/20; 6/4; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 10/9; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; ; 19/10; 19/10; 19/10; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 193/100; 20/11; 19/10; ; ; 7/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; ; 21/10; 2; 21/10; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 23/10; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-07 00:18:54 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 6/4; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; ; 17/11; ; ; 6/5; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 19/10; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 193/100; ; 19/10; ; ; 6/4; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 21/10; 2; 21/10; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 23/10; ; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-07 04:18:56 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 193/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 23/10; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-07 08:19:05 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 193/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 23/10; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-07 12:19:32 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-07 16:19:13 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-07 20:20:20 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-08 00:18:46 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 17/10; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-08 04:18:56 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 17/10; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-08 08:18:55 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 16/11; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 21/10; 56/25; 11/5; 21/10; ; ; 17/10; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-08 12:19:55 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 17/10; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-08 16:14:24 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 17/10; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-08 20:18:36 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 17/10; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-09 00:19:01 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 17/10; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-09 04:18:32 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 7/4; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-09 08:18:54 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-09 12:18:37 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 9/5; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-09 16:18:32 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-09 20:18:28 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; ; 16/11; 6/4; 6/4; 17/10; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; ; 9/5; 19/10; 24/13; 197/100; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; ; 11/5; 21/10; 39/19; 56/25; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-10 00:18:37 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 29/20; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 33/20; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 101/50; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 9/4; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-10 04:18:25 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 7/5; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 33/20; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 101/50; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 9/4; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-10 08:18:27 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 7/5; ; 31/20; ; ; 31/20; 6/4; ; ; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 33/20; 10/7; 17/11; ; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; ; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 101/50; 20/11; 19/10; ; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; ; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 9/4; 11/5; 21/10; ; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-10 12:18:27 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 7/5; ; 31/20; ; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 33/20; 10/7; 17/11; 6/4; ; 5/4; ; 
Alaves; 2; ; 2; ; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 101/50; 20/11; 19/10; 15/8; ; 8/5; ; 
Draw; 11/5; ; 21/10; ; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 9/4; 11/5; 21/10; 21/10; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-10 16:18:18 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 7/5; ; 31/20; 8/5; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 33/20; 10/7; 17/11; 6/4; ; 5/4; ; 
Alaves; 2; ; 2; 19/10; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 101/50; 20/11; 19/10; 15/8; ; 8/5; ; 
Draw; 11/5; ; 21/10; 2; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 9/4; 11/5; 21/10; 21/10; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-10 20:18:36 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 7/5; ; 31/20; 8/5; ; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 33/20; 10/7; 17/11; 6/4; ; 5/4; ; 
Alaves; 2; ; 2; 19/10; ; 2; 2; ; 15/8; 19/10; 19/10; 2; 19/10; ; 19/10; 2; 24/13; 9/5; 19/10; 24/13; 101/50; 20/11; 19/10; 15/8; ; 8/5; ; 
Draw; 11/5; ; 21/10; 2; ; 9/4; 11/5; ; 11/5; 2; 2; 2; 11/5; ; 21/10; 11/5; 39/19; 11/5; 21/10; 39/19; 9/4; 11/5; 21/10; 21/10; ; 13/8; ; 
META; spain/la-liga-primera/alaves-v-real-sociedad; 2017-03-11 00:20:42 GMT+2; 2017-03-18 17:30; e70300-dr003
Real Sociedad; 7/5; ; 31/20; 8/5; 6/4; 31/20; 6/4; ; 6/4; 6/4; 29/20; 31/20; 6/4; ; 8/5; 17/11; 6/4; 16/11; 6/4; 6/4; 33/20; 10/7; 17/11; 6/4; ; 5/4; ; 
