META; spain/la-liga-primera/granada-v-osasuna; 2016-12-19 00:19:14 GMT+2; 2017-01-15 17:30; e70300-dr003
Osasuna; 3; ; ; 16/5; ; 3; 3; ; ; ; ; ; ; ; 14/5; ; 56/19; ; ; ; 56/19; ; 13/5; ; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-19 20:19:42 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 10/11; ; ; 20/21; ; 9/10; 20/21; ; ; ; ; ; ; ; 1; ; 19/20; 19/20; ; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 12/5; ; ; 9/4; ; 5/2; 5/2; ; ; ; ; ; ; ; 5/2; ; 23/10; 23/10; ; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 3; ; ; 16/5; ; 3; 3; ; ; ; ; ; ; ; 14/5; ; 56/19; 16/5; ; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-20 00:19:22 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 10/11; ; ; 20/21; ; 9/10; 20/21; ; ; ; ; ; ; ; 1; ; 10/11; 19/20; ; 20/21; 10/11; ; 19/20; 19/20; ; ; ; ; 
Draw; 12/5; ; ; 9/4; ; 5/2; 5/2; ; ; ; ; ; ; ; 5/2; ; 23/10; 23/10; ; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 3; ; ; 16/5; ; 3; 3; ; ; ; ; ; ; ; 14/5; ; 56/19; 16/5; ; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-20 04:19:17 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; ; 20/21; ; 9/10; 20/21; ; ; ; ; ; ; ; 1; ; 19/20; 19/20; ; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; ; 9/4; ; 5/2; 5/2; ; ; ; ; ; ; ; 5/2; ; 23/10; 23/10; ; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; ; 16/5; ; 3; 3; ; ; ; ; ; ; ; 14/5; ; 56/19; 16/5; ; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-20 08:19:23 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; ; 20/21; ; 9/10; 20/21; ; ; ; ; ; ; ; 1; ; 19/20; 19/20; ; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; ; 9/4; ; 5/2; 5/2; ; ; ; ; ; ; ; 5/2; ; 23/10; 23/10; ; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; ; 16/5; ; 3; 3; ; ; ; ; ; ; ; 14/5; ; 56/19; 16/5; ; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-20 12:19:51 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; ; 20/21; ; 9/10; 20/21; ; ; ; ; ; ; ; 1; ; 19/20; 19/20; ; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; ; 9/4; ; 5/2; 5/2; ; ; ; ; ; ; ; 5/2; ; 23/10; 23/10; ; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; ; 16/5; ; 3; 3; ; ; ; ; ; ; ; 14/5; ; 56/19; 16/5; ; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-20 16:19:57 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; ; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; ; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; ; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-20 20:20:08 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-21 00:19:26 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-21 04:19:09 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-21 08:19:25 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-21 12:19:34 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-21 16:19:37 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-21 20:21:45 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-22 00:19:18 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-22 04:19:09 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-22 08:19:02 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-22 12:19:10 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-22 16:19:19 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-22 20:19:16 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-23 00:19:05 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-23 04:18:48 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; 19/20; ; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; ; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; ; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-23 08:18:49 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; ; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-23 12:18:56 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-23 16:18:55 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-23 20:18:56 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 1; 20/21; ; 9/10; 9/10; ; ; ; 19/20; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 3; 16/5; ; 3; 16/5; ; ; ; 14/5; ; ; ; 14/5; ; 56/19; 16/5; 5/2; 3; 56/19; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-24 00:18:47 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-24 04:18:47 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-24 08:18:49 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-24 12:18:57 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-24 16:19:31 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-24 20:18:47 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-25 00:18:55 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-25 04:18:54 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-25 08:18:55 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; ; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; ; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
Osasuna; 11/4; ; 29/10; 16/5; ; 3; 3; ; ; ; 11/4; ; ; ; 14/5; ; 29/10; 16/5; 5/2; 3; 29/10; 31/10; 13/5; 16/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-osasuna; 2016-12-25 12:18:52 GMT+2; 2017-01-15 17:30; e70300-dr003
Granada; 1; ; 21/20; 20/21; ; 9/10; 20/21; ; ; ; 1; ; ; ; 1; 1; 19/20; 19/20; 1; 20/21; ; 107/100; 19/20; 19/20; ; ; ; ; 
Draw; 23/10; ; 23/10; 9/4; ; 5/2; 5/2; ; ; ; 11/5; ; ; ; 5/2; 12/5; 23/10; 23/10; 5/2; 23/10; ; 61/25; 12/5; 23/10; ; ; ; ; 
