META; spain/la-liga-primera/alaves-v-deportivo-la-coruna; 2016-08-29 04:18:34 GMT+3; 2016-09-18 11:00; e70300-dr003
Alaves; 11/8; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; ; ; ; 
Draw; 11/5; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; 
Deportivo La Coruna; 2; ; ; ; ; ; 85/40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 52/21; ; ; ; ; ; 
META; spain/la-liga-primera/alaves-v-deportivo-la-coruna; 2016-08-29 08:18:38 GMT+3; 2016-09-18 11:00; e70300-dr003
Alaves; 11/8; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; ; ; ; 
Draw; 11/5; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; 
Deportivo La Coruna; 2; ; ; ; ; ; 85/40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 52/21; ; ; ; ; ; 
META; spain/la-liga-primera/alaves-v-deportivo-la-coruna; 2016-08-29 12:18:50 GMT+3; 2016-09-18 11:00; e70300-dr003
Alaves; 11/8; ; ; ; ; ; 11/8; ; ; 7/5; ; ; ; ; ; ; ; 7/5; ; 7/5; ; 23/17; ; ; ; ; ; 
Draw; 11/5; ; ; ; ; ; 11/5; ; ; 11/5; ; ; ; ; ; ; ; 11/5; ; 11/5; ; 23/10; ; ; ; ; ; 
Deportivo La Coruna; 2; ; ; ; ; ; 85/40; ; ; 2; ; ; ; ; ; ; ; 2; ; 2; ; 52/21; ; ; ; ; ; 
META; spain/la-liga-primera/alaves-v-deportivo-la-coruna; 2016-08-29 16:18:50 GMT+3; 2016-09-18 11:00; e70300-dr003
Alaves; 11/8; ; ; ; ; 7/5; 11/8; ; ; 7/5; ; ; ; ; ; 11/8; 11/8; 7/5; 7/5; 7/5; 23/17; 11/8; ; ; ; ; ; 
Draw; 11/5; ; ; ; ; 23/10; 11/5; ; ; 11/5; ; ; ; ; ; 9/4; 11/5; 11/5; 11/5; 11/5; 28/13; 23/10; ; ; ; ; ; 
Deportivo La Coruna; 2; ; ; ; ; 21/10; 85/40; ; ; 2; ; ; ; ; ; 21/10; 2; 2; 19/10; 2; 37/19; 29/12; ; ; ; ; ; 
META; spain/la-liga-primera/alaves-v-deportivo-la-coruna; 2016-08-29 20:19:11 GMT+3; 2016-09-18 11:00; e70300-dr003
Alaves; 11/8; ; ; ; ; 7/5; 7/5; ; ; 7/5; ; ; ; ; ; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 11/8; ; ; ; ; ; 
Draw; 11/5; ; ; ; ; 23/10; 11/5; ; ; 11/5; ; ; ; ; ; 9/4; 11/5; 11/5; 11/5; 11/5; 28/13; 23/10; ; ; ; ; ; 
Deportivo La Coruna; 2; ; ; ; ; 21/10; 85/40; ; ; 2; ; ; ; ; ; 21/10; 2; 2; 19/10; 2; 19/10; 29/12; ; ; ; ; ; 
META; spain/la-liga-primera/alaves-v-deportivo-la-coruna; 2016-08-30 00:18:36 GMT+3; 2016-09-18 11:00; e70300-dr003
Alaves; 11/8; ; ; ; ; 7/5; 7/5; ; ; 7/5; ; ; ; ; ; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 11/8; ; ; ; ; ; 
Draw; 11/5; ; ; ; ; 23/10; 11/5; ; ; 11/5; ; ; ; ; ; 9/4; 11/5; 11/5; 11/5; 11/5; 11/5; 23/10; ; ; ; ; ; 
Deportivo La Coruna; 2; ; ; ; ; 21/10; 85/40; ; ; 2; ; ; ; ; ; 21/10; 2; 2; 19/10; 2; 24/13; 29/12; ; ; ; ; ; 
META; spain/la-liga-primera/alaves-v-deportivo-la-coruna; 2016-08-30 04:18:42 GMT+3; 2016-09-18 11:00; e70300-dr003
Alaves; 11/8; ; ; ; ; 7/5; 7/5; ; ; 7/5; ; ; ; ; ; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 11/8; ; ; ; ; ; 
Draw; 11/5; ; ; ; ; 23/10; 11/5; ; ; 11/5; ; ; ; ; ; 9/4; 11/5; 11/5; 11/5; 11/5; 11/5; 23/10; ; ; ; ; ; 
Deportivo La Coruna; 2; ; ; ; ; 21/10; 85/40; ; ; 2; ; ; ; ; ; 21/10; 2; 2; 19/10; 2; 24/13; 29/12; ; ; ; ; ; 
