META; spain/la-liga-primera/espanyol-v-granada; 2017-01-02 16:19:42 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; ; 4/6; ; 7/10; 4/6; ; 8/13; 4/6; 4/6; ; 4/6; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 33/50; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; ; 13/5; ; 14/5; 14/5; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 31/10; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; ; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 54/13; 4; 4; 54/13; 49/10; 10/3; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-11 00:19:20 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; ; 4/6; ; 7/10; 4/6; ; 8/13; 4/6; 4/6; ; 4/6; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 33/50; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; ; 13/5; ; 14/5; 14/5; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 31/10; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; ; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 54/13; 4; 4; 54/13; 49/10; 10/3; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-11 04:19:26 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; ; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 33/50; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; ; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 31/10; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; ; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 54/13; 4; 4; 54/13; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-11 08:19:22 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; ; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 33/50; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; ; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 31/10; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; ; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 54/13; 4; 4; 54/13; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-11 12:19:52 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; ; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 33/50; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; ; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 31/10; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; ; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 54/13; 4; 4; 54/13; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-11 16:21:28 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; ; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 33/50; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; ; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 31/10; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; ; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-12 00:19:02 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; ; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; ; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; ; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-12 04:19:08 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; ; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; ; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; ; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-12 08:19:16 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; ; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; ; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; ; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-12 12:19:55 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; ; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; ; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; ; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-12 16:20:38 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; ; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; ; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; ; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-12 20:19:47 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-13 00:19:10 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 4/6; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; ; 17/4; 17/4; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-13 04:19:09 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-13 08:18:59 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; ; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; ; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-13 12:21:15 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; ; 7/10; 4/6; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; ; 14/5; 14/5; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; ; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-13 16:19:39 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 21/5; 4; 4; 21/5; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-13 20:19:47 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 21/5; 4; 4; 21/5; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-14 00:20:32 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 21/5; 4; 4; 21/5; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-14 04:19:06 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 54/13; 4; 4; 54/13; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-14 08:19:10 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 54/13; 4; 4; 54/13; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-14 12:20:26 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 7/10; 13/20; ; 8/13; 4/6; 4/6; ; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; ; 14/5; 13/5; 13/5; ; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; ; 17/4; 17/4; 4; ; 17/4; 4; 4; 9/2; 21/5; 4; 4; 21/5; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-14 16:19:31 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 7/10; 13/20; ; 8/13; 4/6; 4/6; 4/6; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; ; 14/5; 13/5; 13/5; 13/5; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; ; 17/4; 17/4; 4; 9/2; 17/4; 4; 4; 9/2; 21/5; 4; 4; 21/5; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-14 20:20:08 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 4/6; 13/20; 8/13; 8/13; 4/6; 4/6; 4/6; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; 5/2; 14/5; 11/4; 13/5; 13/5; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; 4; 17/4; 17/4; 4; 9/2; 17/4; 4; 4; 9/2; 21/5; 4; 4; 21/5; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-15 00:19:57 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 7/10; 13/20; 8/13; 8/13; 4/6; 4/6; 4/6; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; 5/2; 14/5; 11/4; 13/5; 13/5; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; 4; 17/4; 17/4; 4; 9/2; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-15 04:18:26 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 4/6; 13/20; 8/13; 8/13; 4/6; 4/6; 4/6; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; 5/2; 14/5; 11/4; 13/5; 13/5; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; 4; 17/4; 17/4; 4; 9/2; 17/4; 4; 4; 9/2; 54/13; 4; 4; 54/13; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-15 08:18:27 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 4/6; 13/20; 8/13; 8/13; 4/6; 4/6; 4/6; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; ; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; 5/2; 14/5; 11/4; 13/5; 13/5; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; 27/10; 27/10; ; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; 4; 17/4; 17/4; 4; 9/2; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; 7/2; 4; ; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-15 12:19:09 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; ; 4/6; 4/6; 4/6; 4/6; 13/20; 8/13; 8/13; 4/6; 4/6; 4/6; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; ; 67/100; 4/6; 7/10; 4/6; ; 4/7; ; 
Draw; 11/4; ; 27/10; 13/5; 3; 14/5; 29/10; 5/2; 14/5; 11/4; 13/5; 13/5; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; ; 61/20; 27/10; 27/10; 11/4; ; 13/5; ; 
Granada; 19/4; ; 17/4; 9/2; 9/2; 17/4; 22/5; 4; 17/4; 17/4; 4; 9/2; 17/4; 4; 4; 9/2; 21/5; 4; 4; ; 49/10; 7/2; 4; 17/4; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-15 16:19:56 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; 4/6; 4/6; 4/6; 4/6; 7/10; 13/20; 8/13; 8/13; 4/6; 4/6; 4/6; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; 4/6; 7/10; 4/6; ; 4/7; ; 
Draw; 11/4; 11/4; 27/10; 13/5; 3; 14/5; 29/10; 5/2; 14/5; 11/4; 13/5; 13/5; 11/4; 14/5; 14/5; 14/5; 45/17; 11/4; 27/10; 45/17; 61/20; 27/10; 27/10; 11/4; ; 13/5; ; 
Granada; 19/4; 17/4; 17/4; 9/2; 9/2; 17/4; 22/5; 4; 17/4; 17/4; 4; 9/2; 17/4; 4; 4; 9/2; 54/13; 4; 4; 54/13; 49/10; 7/2; 4; 17/4; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-15 20:18:57 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 13/20; 8/13; 8/13; 4/6; 4/6; 4/6; 13/20; 13/20; 7/10; 4/6; 11/17; 11/17; 4/6; 11/17; 67/100; ; 7/10; 4/6; ; 4/7; ; 
Draw; 11/4; 11/4; 27/10; 13/5; 3; 14/5; 29/10; 5/2; 14/5; 11/4; 13/5; 13/5; 11/4; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 27/10; 61/20; ; 27/10; 11/4; ; 13/5; ; 
Granada; 19/4; 17/4; 17/4; 9/2; 9/2; 17/4; 22/5; 4; 17/4; 17/4; 4; 9/2; 17/4; 4; 4; 9/2; 41/10; 4; 4; 41/10; 49/10; ; 4; 17/4; ; 21/5; ; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-16 00:18:42 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 8/15; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 61/100; 4/7; 4/7; 8/15; ; 8/15; 4/7; 
Draw; 3; 3; 29/10; 14/5; 3; 3; 3; 5/2; 3; 14/5; 27/10; 3; 29/10; 14/5; 3; 3; 37/13; 29/10; 14/5; 37/13; 61/20; 14/5; 37/13; 14/5; ; 14/5; 14/5; 
Granada; 5; 11/2; 5; 5; 11/2; 5; 5; 4; 21/4; 5; 19/4; 5; 5; 5; 5; 5; 5; 19/4; 11/2; 5; 59/10; 21/5; 11/2; 5; ; 24/5; 24/5; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-16 04:18:19 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 8/15; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 8/15; 61/100; 4/7; 4/7; 8/15; ; 8/15; 8/15; 
Draw; 3; 3; 14/5; 14/5; 3; 3; 3; 5/2; 3; 14/5; 27/10; 3; 29/10; 14/5; 3; 3; 37/13; 29/10; 14/5; 37/13; 61/20; 14/5; 37/13; 14/5; ; 14/5; 14/5; 
Granada; 5; 11/2; 5; 5; 11/2; 5; 21/4; 4; 5; 5; 24/5; 5; 5; 5; 5; 11/2; 5; 19/4; 11/2; 5; 59/10; 21/5; 11/2; 5; ; 5; 24/5; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-16 08:18:14 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 8/15; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 8/15; 61/100; 4/7; 4/7; 8/15; ; 8/15; ; 
Draw; 3; 3; 14/5; 14/5; 3; 3; 3; 5/2; 3; 14/5; 27/10; 3; 29/10; 14/5; 3; 3; 37/13; 29/10; 14/5; 37/13; 61/20; 14/5; 37/13; 14/5; ; 14/5; 3; 
Granada; 5; 11/2; 5; 5; 11/2; 5; 21/4; 4; 5; 5; 24/5; 5; 5; 5; 5; 11/2; 96/19; 19/4; 11/2; 96/19; 59/10; 21/5; 11/2; 5; ; 5; 24/5; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-16 12:18:14 GMT+2; 2017-01-21 12:00; e70300-dr003
