META; spain/la-liga-primera/granada-v-villarreal; 2016-07-17 08:17:43 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 11/8; ; ; ; ; ; 11/8; ; ; 5/4; 13/10; ; 13/10; ; 11/8; 7/5; ; 5/4; 6/5; 5/4; 23/17; ; ; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-17 20:17:58 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 11/8; ; ; ; ; 27/20; 29/20; ; ; 5/4; 13/10; ; 13/10; ; 29/20; 7/5; ; 5/4; 13/10; 5/4; 23/17; 11/8; ; ; 1/100; ; 
Granada; 2; ; ; ; ; 2; 2; ; ; 9/4; 7/4; ; 13/8; ; 9/5; 39/20; ; 9/4; 21/10; 9/4; 19/10; 23/10; ; ; 1/100; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; ; ; 23/10; 12/5; ; 11/5; ; 12/5; 12/5; ; 23/10; 11/5; 23/10; 9/4; 12/5; ; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-18 00:17:56 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 11/8; ; ; ; ; 27/20; 29/20; ; ; 5/4; 7/5; ; 13/10; ; 29/20; 7/5; ; 5/4; 13/10; 5/4; 7/5; 11/8; ; ; ; ; 
Granada; 2; ; ; ; ; 2; 2; ; ; 9/4; 19/10; ; 13/8; ; 9/5; 39/20; ; 9/4; 21/10; 9/4; 19/10; 23/10; ; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; ; ; 23/10; 11/5; ; 11/5; ; 12/5; 12/5; ; 23/10; 11/5; 23/10; 9/4; 12/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-18 04:17:55 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 11/8; ; ; ; ; 27/20; 29/20; ; ; 5/4; 7/5; ; 13/10; ; 29/20; 7/5; ; 5/4; 13/10; 5/4; 7/5; 11/8; ; ; 1/100; ; 
Granada; 2; ; ; ; ; 2; 2; ; ; 9/4; 19/10; ; 13/8; ; 9/5; 39/20; ; 9/4; 21/10; 9/4; 19/10; 23/10; ; ; 1/100; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; ; ; 23/10; 11/5; ; 11/5; ; 12/5; 12/5; ; 23/10; 11/5; 23/10; 28/13; 12/5; ; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-18 08:17:50 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; ; ; 5/4; 6/4; ; 13/10; ; 8/5; 8/5; ; 5/4; 13/10; 5/4; 16/11; 11/8; ; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; ; ; 9/4; 9/5; ; 13/8; ; 17/10; 37/20; ; 9/4; 21/10; 9/4; 9/5; 23/10; ; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; ; ; 23/10; 11/5; ; 11/5; ; 23/10; 11/5; ; 23/10; 11/5; 23/10; 28/13; 12/5; ; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-18 12:29:22 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; ; ; 7/5; 6/4; ; 13/10; ; 8/5; 8/5; ; 7/5; 13/10; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; ; ; 2; 9/5; ; 13/8; ; 17/10; 37/20; ; 2; 21/10; 2; 9/5; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; ; ; 11/5; 11/5; ; 11/5; ; 23/10; 11/5; ; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-18 16:18:22 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; ; ; 7/5; 6/4; ; 13/10; ; 8/5; 8/5; ; 7/5; 13/10; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; ; ; 2; 9/5; ; 13/8; ; 17/10; 37/20; ; 2; 21/10; 2; 9/5; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; ; ; 11/5; 11/5; ; 11/5; ; 12/5; 11/5; ; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-18 20:17:55 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; ; 8/5; 8/5; ; 7/5; 13/10; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; ; 17/10; 37/20; ; 2; 21/10; 2; 9/5; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; ; 23/10; 11/5; ; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-19 00:17:51 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; ; 8/5; 8/5; ; 7/5; 13/10; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; ; 17/10; 37/20; ; 2; 21/10; 2; 9/5; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; ; 23/10; 11/5; ; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-19 04:17:57 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; ; 8/5; 8/5; ; 7/5; 13/10; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; ; 17/10; 37/20; ; 2; 21/10; 2; 9/5; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; ; 23/10; 11/5; ; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-19 08:17:59 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; ; 8/5; 8/5; ; 7/5; 13/10; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; ; 17/10; 37/20; ; 2; 21/10; 2; 9/5; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; ; 23/10; 11/5; ; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-19 12:18:02 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; ; 8/5; 8/5; ; 7/5; 13/10; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; ; 17/10; 37/20; ; 2; 21/10; 2; 9/5; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; ; 23/10; 11/5; ; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-19 16:18:04 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; ; 8/5; 8/5; 17/11; 7/5; 13/10; 7/5; 6/4; 6/4; 16/11; ; 1/100; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; ; 17/10; 37/20; 9/5; 2; 21/10; 2; 7/4; 21/10; 28/17; ; 1/100; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; ; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-19 20:18:31 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 15/8; 17/10; 37/20; 15/8; 2; 9/5; 2; 7/4; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-20 00:18:01 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 15/8; 17/10; 37/20; 9/5; 2; 9/5; 2; 7/4; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-20 04:17:51 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 15/8; 17/10; 37/20; 9/5; 2; 9/5; 2; 7/4; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-20 08:17:44 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 15/8; 17/10; 37/20; 9/5; 2; 9/5; 2; 7/4; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-20 12:19:25 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; ; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; ; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 15/8; 17/10; 37/20; 9/5; 2; 9/5; 2; 9/5; 21/10; 28/17; ; 1/100; ; 
Draw; 11/5; ; ; ; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-20 16:18:04 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 15/8; 17/10; 37/20; 9/5; 2; 9/5; 2; 9/5; 21/10; 28/17; ; 1/100; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-20 20:19:04 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 15/8; 17/10; 37/20; 9/5; 2; 9/5; 2; 7/4; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-21 00:17:35 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 15/8; 17/10; 37/20; 9/5; 2; 9/5; 2; 7/4; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-21 04:17:43 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 15/8; 17/10; 37/20; 9/5; 2; 9/5; 2; 7/4; 21/10; 28/17; ; 1/25; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-21 08:17:59 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 15/8; 17/10; 37/20; 9/5; 2; 9/5; 2; 7/4; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-21 12:17:37 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 15/8; 17/10; 37/20; 9/5; 2; 9/5; 2; 7/4; 21/10; 28/17; ; 1/25; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-21 16:18:02 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 7/5; 6/4; 7/5; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 2; 9/5; ; 15/8; 37/20; 17/10; 37/20; 9/5; 2; 9/5; 2; 7/4; 21/10; 28/17; ; 1/25; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 12/5; 11/5; 11/5; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-21 20:17:53 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 6/4; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 19/10; 9/5; ; 15/8; 37/20; 17/10; 37/20; 9/5; 19/10; 9/5; 19/10; 7/4; 21/10; 28/17; ; 1/25; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-22 00:16:46 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 6/4; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 19/10; 9/5; ; 15/8; 37/20; 17/10; 37/20; 9/5; 19/10; 9/5; 19/10; 7/4; 21/10; 28/17; ; 1/25; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-22 04:16:29 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 6/4; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 19/10; 9/5; ; 15/8; 37/20; 17/10; 37/20; 9/5; 19/10; 9/5; 19/10; 7/4; 21/10; 28/17; ; 1/25; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-22 08:16:29 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 6/4; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 19/10; 9/5; ; 15/8; 37/20; 17/10; 37/20; 9/5; 19/10; 9/5; 19/10; 7/4; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-22 12:16:37 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 6/4; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 19/10; 9/5; ; 15/8; 37/20; 17/10; 37/20; 9/5; 19/10; 9/5; 19/10; 7/4; 21/10; 28/17; ; 1/25; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-22 16:16:32 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 6/4; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; ; ; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 19/10; 9/5; ; 15/8; 37/20; 17/10; 37/20; 9/5; 19/10; 9/5; 19/10; 7/4; 21/10; 28/17; ; ; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; ; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-22 20:16:56 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 6/4; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 19/10; 9/5; ; 15/8; 37/20; 17/10; 37/20; 9/5; 19/10; 9/5; 19/10; 7/4; 21/10; 28/17; ; 1/25; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-23 00:16:25 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 6/4; 6/4; ; 6/4; 6/4; 8/5; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 19/10; 9/5; ; 15/8; 37/20; 17/10; 37/20; 15/8; 19/10; 9/5; 19/10; 7/4; 21/10; 28/17; ; 1/25; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-23 04:16:31 GMT+3; 2016-08-20 19:15; e70300-dr003
Villarreal; 6/4; ; ; 31/20; ; 27/20; 31/20; 6/4; ; 6/4; 6/4; ; 6/4; 6/4; 8/5; 8/5; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; ; 1/7; ; 
Granada; 9/5; ; ; 15/8; ; 2; 15/8; 7/4; ; 19/10; 9/5; ; 15/8; 37/20; 17/10; 37/20; 9/5; 19/10; 9/5; 19/10; 7/4; 21/10; 28/17; ; 1/25; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 11/5; 11/5; 28/13; 12/5; 11/5; ; 1/100; ; 
META; spain/la-liga-primera/granada-v-villarreal; 2016-07-23 08:16:24 GMT+3; 2016-08-20 19:15; e70300-dr003
