META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-18 00:19:53 GMT+2; 2017-01-15 15:15; e70300-dr003
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-19 00:19:12 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; ; ; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 71/50; ; ; ; ; ; ; 
Deportivo La Coruna; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 117/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-19 04:18:51 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 13/10; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 71/50; ; ; ; ; ; ; 
Deportivo La Coruna; 2; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 117/50; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-19 08:19:16 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 13/10; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 71/50; ; ; ; ; ; ; 
Deportivo La Coruna; 2; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 117/50; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-19 12:19:07 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 11/8; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 36/25; ; ; ; ; ; ; 
Deportivo La Coruna; 2; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; 
Draw; 11/5; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-19 16:19:03 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 11/8; ; ; 7/5; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 23/17; ; ; ; 23/17; 29/20; 11/8; ; ; ; ; ; 
Draw; 11/5; ; ; 2; ; 11/5; 11/5; ; ; ; ; ; ; ; 11/5; 9/4; 21/10; ; ; ; 21/10; 113/50; 21/10; ; ; ; ; ; 
Deportivo La Coruna; 2; ; ; 11/5; ; 2; 21/10; ; ; ; ; ; ; ; 21/10; 11/5; 39/19; ; ; ; 39/19; 58/25; 19/10; ; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-19 20:19:38 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 11/8; ; ; 7/5; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 23/17; 6/4; ; 6/4; 23/17; 29/20; 11/8; 6/4; ; ; ; ; 
Draw; 11/5; ; ; 2; ; 11/5; 11/5; ; ; ; ; ; ; ; 11/5; 9/4; 21/10; 21/10; ; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
Deportivo La Coruna; 2; ; ; 11/5; ; 2; 21/10; ; ; ; ; ; ; ; 21/10; 11/5; 2; 2; ; 2; 2; 58/25; 19/10; 2; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-20 00:19:19 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 11/8; ; ; 7/5; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 16/11; 23/17; 6/4; ; 6/4; 23/17; 29/20; 11/8; 6/4; ; ; ; ; 
Draw; 11/5; ; ; 2; ; 11/5; 11/5; ; ; ; ; ; ; ; 11/5; 9/4; 21/10; 21/10; ; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
Deportivo La Coruna; 2; ; ; 11/5; ; 2; 21/10; ; ; ; ; ; ; ; 21/10; 2; 2; 2; ; 2; 2; 58/25; 19/10; 2; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-20 04:19:14 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 11/8; ; ; 7/5; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 16/11; 23/17; 6/4; ; 6/4; 23/17; 29/20; 11/8; 6/4; ; ; ; ; 
Draw; 11/5; ; ; 2; ; 11/5; 11/5; ; ; ; ; ; ; ; 11/5; 9/4; 21/10; 21/10; ; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
Deportivo La Coruna; 2; ; ; 11/5; ; 2; 21/10; ; ; ; ; ; ; ; 21/10; 2; 2; 2; ; 2; 2; 58/25; 19/10; 2; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-20 08:19:20 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 11/8; ; ; 7/5; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 16/11; 23/17; 6/4; ; 6/4; 23/17; 29/20; 11/8; 6/4; ; ; ; ; 
Draw; 11/5; ; ; 2; ; 11/5; 11/5; ; ; ; ; ; ; ; 11/5; 9/4; 21/10; 21/10; ; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
Deportivo La Coruna; 2; ; ; 11/5; ; 2; 21/10; ; ; ; ; ; ; ; 21/10; 2; 2; 2; ; 2; 2; 58/25; 19/10; 2; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-20 12:19:48 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 11/8; ; ; 7/5; ; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 16/11; 23/17; 6/4; ; 6/4; 23/17; 29/20; 11/8; 6/4; ; ; ; ; 
Draw; 11/5; ; ; 2; ; 11/5; 11/5; ; ; ; ; ; ; ; 11/5; 9/4; 21/10; 21/10; ; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
Deportivo La Coruna; 2; ; ; 11/5; ; 2; 21/10; ; ; ; ; ; ; ; 21/10; 2; 2; 2; ; 2; 2; 58/25; 19/10; 2; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-20 16:19:54 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 11/8; ; 6/4; 7/5; ; 7/5; 7/5; ; ; ; 29/20; ; ; ; 7/5; 16/11; 23/17; 6/4; ; 6/4; 23/17; 29/20; 11/8; 6/4; ; ; ; ; 
Draw; 11/5; ; 21/10; 2; ; 11/5; 11/5; ; ; ; 2; ; ; ; 11/5; 9/4; 21/10; 21/10; ; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
Deportivo La Coruna; 2; ; 2; 11/5; ; 2; 21/10; ; ; ; 19/10; ; ; ; 21/10; 2; 2; 2; ; 2; 2; 58/25; 19/10; 2; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-20 20:20:06 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 7/5; 8/5; 6/4; 6/4; 23/17; 6/4; 6/4; 29/20; ; 6/4; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 11/5; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; ; 21/10; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 21/10; 15/8; 9/5; 2; 21/10; 2; 9/5; 58/25; ; 2; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-21 00:19:22 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 7/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 21/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 11/5; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-21 04:19:07 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 7/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 21/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 11/5; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-21 08:19:23 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 7/5; 8/5; 17/11; 6/4; 7/5; 6/4; 17/11; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 21/10; 15/8; 7/4; 2; 2; 2; 7/4; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 11/5; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-21 12:19:32 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 7/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 21/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 11/5; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-21 16:19:33 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-21 20:21:42 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-22 00:19:16 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-22 04:19:07 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-22 08:19:00 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 17/11; 6/4; 7/5; 6/4; 17/11; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-22 12:19:07 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-22 16:19:17 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-22 20:19:14 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-23 00:19:03 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-23 04:18:46 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; 9/5; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-23 08:18:46 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; ; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; ; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; ; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-23 12:18:52 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; ; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; ; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; ; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-23 16:18:52 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; ; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; ; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; ; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-23 20:18:54 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; ; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; ; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; ; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-24 00:18:44 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; ; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; ; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; ; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-24 04:18:44 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; ; 159/100; 7/5; 6/4; ; ; ; ; 
Deportivo La Coruna; 15/8; ; 37/20; 15/8; ; 2; 15/8; ; ; ; 7/4; ; ; ; 19/10; 15/8; 9/5; 2; 2; 2; ; 21/10; 9/5; 2; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; ; 113/50; 21/10; 21/10; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-villarreal; 2016-12-24 08:18:46 GMT+2; 2017-01-15 15:15; e70300-dr003
Villarreal; 6/4; ; 33/20; 8/5; ; 7/5; 31/20; ; ; ; 31/20; ; ; ; 8/5; 8/5; 6/4; 6/4; 7/5; 6/4; ; 159/100; 7/5; 6/4; ; ; ; ; 
