META; spain/la-liga-primera/gijon-v-eibar; 2016-12-19 04:18:58 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eibar; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-19 08:19:23 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eibar; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-19 12:19:15 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eibar; 7/4; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/5; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-19 16:19:10 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; ; 8/5; ; 8/5; 13/8; ; ; ; ; ; ; ; 17/10; ; 17/11; ; ; ; 17/11; ; 6/4; ; ; ; ; ; 
Eibar; 7/4; ; ; 9/5; ; 7/4; 9/5; ; ; ; ; ; ; ; 15/8; ; 7/4; ; ; ; 7/4; ; 17/10; ; ; ; ; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 11/5; ; ; ; ; ; ; ; 2; ; 21/10; ; ; ; 21/10; ; 11/5; ; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-19 20:19:48 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; ; 8/5; ; 8/5; 13/8; ; ; ; ; ; ; ; 17/10; ; 17/11; 8/5; ; 8/5; 17/11; ; 6/4; 8/5; ; ; ; ; 
Eibar; 7/4; ; ; 9/5; ; 7/4; 9/5; ; ; ; ; ; ; ; 15/8; ; 7/4; 9/5; ; 9/5; 7/4; ; 17/10; 9/5; ; ; ; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 11/5; ; ; ; ; ; ; ; 2; ; 21/10; 11/5; ; 11/5; 21/10; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-20 00:19:26 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; ; 8/5; ; 8/5; 13/8; ; ; ; ; ; ; ; 17/10; ; 17/11; 8/5; ; 8/5; 17/11; ; 6/4; 8/5; ; ; ; ; 
Eibar; 7/4; ; ; 9/5; ; 7/4; 9/5; ; ; ; ; ; ; ; 15/8; ; 7/4; 9/5; ; 9/5; 7/4; ; 17/10; 9/5; ; ; ; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 11/5; ; ; ; ; ; ; ; 2; ; 21/10; 11/5; ; 11/5; 21/10; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-20 04:19:23 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; ; 8/5; ; 8/5; 13/8; ; ; ; ; ; ; ; 17/10; ; 17/11; 8/5; ; 8/5; 17/11; ; 6/4; 8/5; ; ; ; ; 
Eibar; 7/4; ; ; 9/5; ; 7/4; 9/5; ; ; ; ; ; ; ; 15/8; ; 7/4; 9/5; ; 9/5; 7/4; ; 17/10; 9/5; ; ; ; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 11/5; ; ; ; ; ; ; ; 2; ; 21/10; 11/5; ; 11/5; 21/10; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-20 08:19:29 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; ; 8/5; ; 8/5; 13/8; ; ; ; ; ; ; ; 17/10; ; 17/11; 8/5; ; 8/5; 17/11; ; 6/4; 8/5; ; ; ; ; 
Eibar; 7/4; ; ; 9/5; ; 7/4; 9/5; ; ; ; ; ; ; ; 15/8; ; 7/4; 9/5; ; 9/5; 7/4; ; 17/10; 9/5; ; ; ; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 11/5; ; ; ; ; ; ; ; 2; ; 21/10; 11/5; ; 11/5; 21/10; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-20 12:19:56 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; ; 8/5; ; 8/5; 13/8; ; ; ; ; ; ; ; 17/10; ; 17/11; 8/5; ; 8/5; 17/11; ; 6/4; 8/5; ; ; ; ; 
Eibar; 7/4; ; ; 9/5; ; 7/4; 9/5; ; ; ; ; ; ; ; 15/8; ; 7/4; 9/5; ; 9/5; 7/4; ; 17/10; 9/5; ; ; ; ; 
Draw; 11/5; ; ; 21/10; ; 11/5; 11/5; ; ; ; ; ; ; ; 2; ; 21/10; 11/5; ; 11/5; 21/10; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-20 16:20:02 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; 13/8; 8/5; ; 8/5; 13/8; ; ; ; 31/20; ; ; ; 17/10; ; 17/11; 8/5; ; 8/5; 17/11; ; 6/4; 8/5; ; ; ; ; 
Eibar; 7/4; ; 37/20; 9/5; ; 7/4; 9/5; ; ; ; 7/4; ; ; ; 15/8; ; 7/4; 9/5; ; 9/5; 7/4; ; 17/10; 9/5; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 2; ; 21/10; 11/5; ; 11/5; 21/10; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-20 20:20:13 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; 13/8; 8/5; ; 8/5; 13/8; ; ; ; 31/20; ; ; ; 17/10; ; 17/11; 8/5; 8/5; 8/5; 17/11; ; 6/4; 8/5; ; ; ; ; 
Eibar; 7/4; ; 37/20; 9/5; ; 7/4; 9/5; ; ; ; 7/4; ; ; ; 15/8; ; 7/4; 9/5; 8/5; 9/5; 7/4; ; 17/10; 9/5; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 2; ; 21/10; 11/5; 23/10; 11/5; 21/10; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-21 00:19:31 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; 13/8; 8/5; ; 8/5; 13/8; ; ; ; 31/20; ; ; ; 17/10; ; 17/11; 8/5; 8/5; 8/5; 17/11; ; 6/4; 8/5; ; ; ; ; 
Eibar; 7/4; ; 37/20; 9/5; ; 7/4; 9/5; ; ; ; 7/4; ; ; ; 15/8; ; 7/4; 9/5; 8/5; 9/5; 7/4; ; 17/10; 9/5; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 2; ; 21/10; 11/5; 23/10; 11/5; 21/10; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-21 04:19:14 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; 13/8; 8/5; ; 8/5; 13/8; ; ; ; 31/20; ; ; ; 17/10; ; 17/11; 8/5; 8/5; 8/5; 17/11; ; 6/4; 8/5; ; ; ; ; 
Eibar; 7/4; ; 37/20; 9/5; ; 7/4; 9/5; ; ; ; 7/4; ; ; ; 15/8; ; 7/4; 9/5; 8/5; 9/5; 7/4; ; 17/10; 9/5; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 2; ; 21/10; 11/5; 23/10; 11/5; 21/10; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-21 08:19:30 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; 13/8; 8/5; ; 8/5; 13/8; ; ; ; 31/20; ; ; ; 17/10; ; 17/11; 8/5; 8/5; 8/5; 17/11; ; 6/4; 8/5; ; ; ; ; 
Eibar; 7/4; ; 37/20; 9/5; ; 7/4; 9/5; ; ; ; 7/4; ; ; ; 15/8; ; 7/4; 9/5; 8/5; 9/5; 7/4; ; 17/10; 9/5; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 2; ; 21/10; 11/5; 23/10; 11/5; 21/10; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2016-12-21 12:19:40 GMT+2; 2017-01-16 19:45; e70300-dr003
Gijon; 31/20; ; 13/8; 8/5; ; 8/5; 13/8; ; ; ; 31/20; ; ; ; 17/10; ; 17/11; 8/5; 8/5; 8/5; 17/11; ; 6/4; 8/5; ; ; ; ; 
Eibar; 7/4; ; 37/20; 9/5; ; 7/4; 9/5; ; ; ; 7/4; ; ; ; 15/8; ; 7/4; 9/5; 8/5; 9/5; 7/4; ; 17/10; 9/5; ; ; ; ; 
Draw; 11/5; ; 21/10; 21/10; ; 11/5; 11/5; ; ; ; 2; ; ; ; 2; ; 21/10; 11/5; 23/10; 11/5; 21/10; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-11 12:19:40 GMT+2; 2017-01-15 17:30; e70300-dr003
Eibar; 31/20; 7/4; 8/5; 8/5; ; 5/3; 31/20; 8/5; 8/5; ; 6/4; 9/5; 8/5; 8/5; 17/10; 8/5; 8/5; 28/17; 17/10; 8/5; 44/25; 6/4; 17/10; 13/8; ; 13/8; 13/8; 13/8
Gijon; 9/5; 13/8; 7/4; 7/4; ; 37/20; 9/5; 17/10; 9/5; ; 7/4; 13/8; 9/5; 9/5; 9/5; 9/5; 7/4; 17/10; 9/5; 7/4; 37/20; 13/8; 9/5; 9/5; ; 7/4; 7/4; 7/4
Draw; 11/5; 11/5; 43/20; 11/5; ; 23/10; 23/10; 9/4; 11/5; ; 2; 21/10; 21/10; 11/5; 21/10; 9/4; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; 11/5; ; 21/10; 21/10; 11/5
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-11 16:21:15 GMT+2; 2017-01-16 19:45; e70300-dr003
Eibar; 31/20; 7/4; 8/5; 8/5; 13/8; 5/3; 31/20; 13/8; 8/5; 13/8; 6/4; 9/5; 7/4; 8/5; 17/10; 7/4; 8/5; 28/17; 17/10; 8/5; 44/25; 6/4; 17/10; 13/8; ; 13/8; 13/8; 13/8
Gijon; 9/5; 13/8; 7/4; 7/4; 15/8; 37/20; 9/5; 6/4; 9/5; 9/5; 7/4; 13/8; 13/8; 9/5; 9/5; 7/4; 7/4; 17/10; 9/5; 7/4; 37/20; 13/8; 9/5; 9/5; ; 7/4; 9/5; 7/4
Draw; 11/5; 11/5; 43/20; 11/5; 9/4; 23/10; 23/10; 21/10; 11/5; 21/10; 2; 21/10; 11/5; 11/5; 21/10; 9/4; 21/10; 21/10; 21/10; 21/10; 113/50; 21/10; 21/10; 11/5; ; 21/10; 21/10; 11/5
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-12 00:18:51 GMT+2; 2017-01-15 17:30; e70300-dr003
Eibar; 31/20; 7/4; 8/5; 8/5; 13/8; 5/3; 8/5; 13/8; 8/5; 13/8; 6/4; 9/5; 7/4; 8/5; 17/10; 7/4; 28/17; 28/17; 17/10; 28/17; 44/25; 6/4; 17/10; 13/8; ; 13/8; 8/5; 13/8
Gijon; 9/5; 13/8; 7/4; 7/4; 15/8; 37/20; 9/5; 6/4; 9/5; 9/5; 7/4; 13/8; 13/8; 9/5; 9/5; 7/4; 9/5; 17/10; 9/5; 9/5; 37/20; 13/8; 9/5; 9/5; ; 7/4; 7/4; 7/4
Draw; 11/5; 11/5; 43/20; 11/5; 9/4; 23/10; 9/4; 21/10; 11/5; 21/10; 2; 21/10; 11/5; 11/5; 21/10; 9/4; 28/13; 21/10; 21/10; 28/13; 113/50; 21/10; 21/10; 11/5; ; 11/5; 21/10; 11/5
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-12 04:18:58 GMT+2; 2017-01-15 17:30; e70300-dr003
Eibar; 13/8; 7/4; 8/5; 8/5; 13/8; 5/3; 8/5; 13/8; 8/5; 13/8; 6/4; 9/5; 7/4; 8/5; 17/10; 7/4; 28/17; 28/17; 17/10; 28/17; 44/25; 6/4; 17/10; 13/8; ; 13/8; 8/5; 13/8
Gijon; 9/5; 13/8; 7/4; 7/4; 15/8; 37/20; 9/5; 6/4; 9/5; 9/5; 7/4; 13/8; 13/8; 9/5; 9/5; 7/4; 9/5; 17/10; 9/5; 9/5; 37/20; 13/8; 9/5; 9/5; ; 7/4; 7/4; 7/4
Draw; 11/5; 11/5; 43/20; 11/5; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 2; 21/10; 11/5; 11/5; 21/10; 9/4; 28/13; 21/10; 21/10; 28/13; 113/50; 21/10; 21/10; 11/5; ; 11/5; 21/10; 11/5
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-12 08:19:07 GMT+2; 2017-01-15 17:30; e70300-dr003
Eibar; 13/8; 7/4; 8/5; 8/5; 13/8; 5/3; 8/5; 13/8; 8/5; 13/8; 6/4; 9/5; 7/4; 8/5; 17/10; 7/4; 28/17; 28/17; 17/10; 28/17; 44/25; 6/4; 17/10; 13/8; ; 13/8; 6/4; 8/5
Gijon; 9/5; 13/8; 7/4; 7/4; 15/8; 15/8; 9/5; 6/4; 9/5; 9/5; 7/4; 13/8; 13/8; 9/5; 9/5; 7/4; 9/5; 17/10; 9/5; 9/5; 37/20; 13/8; 9/5; 9/5; ; 9/5; 7/4; 9/5
Draw; 11/5; 11/5; 43/20; 11/5; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 2; 21/10; 11/5; 11/5; 21/10; 9/4; 28/13; 21/10; 21/10; 28/13; 113/50; 21/10; 21/10; 11/5; ; 21/10; 21/10; 11/5
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-12 12:19:41 GMT+2; 2017-01-15 17:30; e70300-dr003
Eibar; 13/8; 6/4; 8/5; 8/5; 13/8; 5/3; 8/5; 13/8; 8/5; 13/8; 31/20; 9/5; 7/4; 8/5; 17/10; 8/5; 28/17; 28/17; 17/10; 28/17; 44/25; 13/8; 17/10; 13/8; ; 8/5; 8/5; 8/5
Gijon; 9/5; 9/5; 7/4; 7/4; 15/8; 15/8; 9/5; 6/4; 9/5; 9/5; 7/4; 13/8; 13/8; 9/5; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 37/20; 9/5; 9/5; 9/5; ; 9/5; 9/5; 9/5
Draw; 11/5; 11/5; 43/20; 11/5; 9/4; 9/4; 9/4; 21/10; 11/5; 2; 2; 21/10; 11/5; 11/5; 21/10; 9/4; 28/13; 21/10; 21/10; 28/13; 113/50; 11/5; 21/10; 11/5; ; 21/10; 11/5; 11/5
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-12 16:20:20 GMT+2; 2017-01-15 17:30; e70300-dr003
Eibar; 13/8; 6/4; 8/5; 8/5; 13/8; 5/3; 8/5; 13/8; 8/5; 6/4; 31/20; 7/4; 7/4; 8/5; 17/10; 8/5; 8/5; 28/17; 17/10; 8/5; 44/25; 13/8; 17/10; 8/5; ; 8/5; 8/5; 13/8
Gijon; 9/5; 9/5; 7/4; 7/4; 15/8; 15/8; 9/5; 6/4; 9/5; 9/5; 7/4; 9/5; 13/8; 9/5; 9/5; 9/5; 24/13; 17/10; 9/5; 24/13; 37/20; 9/5; 9/5; 15/8; ; 9/5; 9/5; 9/5
Draw; 11/5; 11/5; 43/20; 11/5; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 2; 21/10; 11/5; 11/5; 21/10; 9/4; 28/13; 21/10; 21/10; 28/13; 113/50; 11/5; 21/10; 11/5; ; 11/5; 11/5; 9/4
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-12 20:19:29 GMT+2; 2017-01-15 17:30; e70300-dr003
Eibar; 31/20; 6/4; 8/5; 8/5; 8/5; 33/20; 8/5; 8/5; 8/5; 6/4; 6/4; 7/4; 7/4; 8/5; 17/10; 8/5; 17/11; 28/17; 8/5; 17/11; 13/8; ; 8/5; 8/5; ; 13/8; 13/8; 13/8
Gijon; 19/10; 9/5; 7/4; 15/8; 15/8; 19/10; 9/5; 15/8; 9/5; 9/5; 7/4; 9/5; 13/8; 9/5; 9/5; 15/8; 24/13; 17/10; 19/10; 24/13; 199/100; ; 37/19; 15/8; ; 9/5; 9/5; 9/5
Draw; 11/5; 9/4; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 11/5; 21/10; 21/10; 11/5; 23/10; ; 21/10; 11/5; ; 11/5; 11/5; 23/10
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-13 00:18:57 GMT+2; 2017-01-15 17:30; e70300-dr003
Eibar; 31/20; 6/4; 8/5; 8/5; 8/5; 13/8; 6/4; 8/5; 8/5; 6/4; 6/4; 7/4; 31/20; 6/4; 17/10; 8/5; 17/11; 28/17; 8/5; 17/11; 83/50; 13/8; 8/5; 6/4; ; 6/4; 6/4; 13/8
Gijon; 19/10; 9/5; 7/4; 15/8; 19/10; 19/10; 15/8; 15/8; 9/5; 9/5; 7/4; 9/5; 19/10; 9/5; 9/5; 15/8; 24/13; 17/10; 19/10; 24/13; 48/25; 9/5; 37/19; 15/8; ; 9/5; 15/8; 19/10
Draw; 11/5; 9/4; 11/5; 21/10; 23/10; 23/10; 23/10; 21/10; 11/5; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 9/4; 11/5; 21/10; 21/10; 11/5; 58/25; 11/5; 21/10; 11/5; ; 21/10; 11/5; 9/4
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-13 04:18:57 GMT+2; 2017-01-15 17:30; e70300-dr003
Eibar; 8/5; 6/4; 31/20; 8/5; 8/5; 8/5; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 17/10; 17/11; 17/11; 28/17; 8/5; 17/11; 83/50; 13/8; 8/5; 8/5; ; 6/4; 6/4; 13/8
Gijon; 19/10; 9/5; 7/4; 15/8; 19/10; 19/10; 15/8; 15/8; 15/8; 9/5; 9/5; 2; 19/10; 9/5; 9/5; 2; 24/13; 17/10; 19/10; 24/13; 48/25; 9/5; 37/19; 15/8; ; 9/5; 15/8; 19/10
Draw; 21/10; 9/4; 11/5; 21/10; 9/4; 23/10; 23/10; 21/10; 11/5; 21/10; 21/10; 9/4; 9/4; 9/4; 21/10; 9/4; 11/5; 21/10; 21/10; 11/5; 58/25; 11/5; 21/10; 11/5; ; 21/10; 11/5; 9/4
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-13 08:18:47 GMT+2; 2017-01-15 17:30; e70300-dr003
Eibar; 8/5; 6/4; 31/20; 8/5; 8/5; 13/8; 31/20; 8/5; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 17/10; 17/11; 17/11; 28/17; 8/5; 17/11; 83/50; 13/8; 8/5; 8/5; ; 6/4; 6/4; 13/8
Gijon; 19/10; 9/5; 7/4; 15/8; 19/10; 19/10; 15/8; 15/8; 15/8; 9/5; 9/5; 2; 19/10; 9/5; 9/5; 2; 24/13; 17/10; 19/10; 24/13; 48/25; 9/5; 37/19; 15/8; ; 9/5; 15/8; 19/10
Draw; 21/10; 9/4; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 21/10; 9/4; 9/4; 9/4; 21/10; 9/4; 11/5; 21/10; 21/10; 11/5; 58/25; 11/5; 21/10; 11/5; ; 21/10; 11/5; 9/4
META; spain/la-liga-primera/gijon-v-eibar; 2017-01-13 12:20:56 GMT+2; 2017-01-15 17:30; e70300-dr003
