META; english/premier-league/tottenham-v-watford; 2017-03-19 22:16:23 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; ; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-21 10:16:05 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; ; ; ; 27/100; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; ; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-21 14:16:10 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 27/100; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 11/2; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-21 18:16:20 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 27/100; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 11/2; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-21 22:16:20 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-22 02:16:50 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-22 06:16:12 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-22 10:16:19 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-22 14:16:10 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-22 18:16:14 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-22 22:16:25 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-23 02:16:38 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-23 06:16:13 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-23 10:16:13 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-23 14:16:25 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-23 18:16:41 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-23 22:16:26 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-24 02:16:49 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-24 06:16:15 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-24 10:16:18 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-24 14:16:40 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-24 18:17:01 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-24 22:17:00 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-25 02:16:58 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-25 06:16:38 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-25 10:17:01 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-25 14:16:16 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-25 18:17:14 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; ; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; ; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-25 22:16:15 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-26 02:16:25 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 5; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-26 06:16:34 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; ; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; ; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-26 10:16:23 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-26 14:16:31 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-26 18:17:02 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-26 22:16:30 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-27 02:16:48 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-27 06:16:15 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-27 10:16:13 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-27 14:16:30 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-27 18:16:26 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-27 22:16:20 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-28 02:16:44 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
