META; english/premier-league/liverpool-v-everton; 2017-03-04 22:16:46 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 4/7; 8/13; 13/20; 4/6; 4/6; 8/13; 13/20; 4/6; 8/13; 13/20; 8/13; 8/13; 8/13; 6/10; 13/20; 4/6; 8/13; 3/5; 4/7; 8/13; 13/20; ; 5/8; ; 5/8; ; ; ; 
Draw; 14/5; 11/4; 29/10; 14/5; 16/5; 14/5; 31/10; 12/5; 3; 14/5; 11/4; 3; 59/20; 29/10; 14/5; 3; 56/19; 11/4; 14/5; 56/19; 31/10; ; 29/10; ; 29/10; ; ; ; 
Everton; 5; 9/2; 17/4; 4; 9/2; 21/5; 19/4; 9/2; 9/2; 17/4; 4; 4; 17/4; 18/5; 9/2; 5; 22/5; 9/2; 21/5; 22/5; 5; ; 17/4; ; 17/4; ; ; ; 
META; english/premier-league/liverpool-v-everton; 2017-03-18 22:15:26 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 4/7; 4/6; 7/10; 4/6; 4/6; 8/13; 13/20; 4/6; 4/6; 13/20; 4/6; 4/6; 8/13; 8/13; 13/20; 4/6; 8/13; 3/5; 4/7; 8/13; 13/20; 11/17; 5/8; 8/13; 5/8; ; ; ; 
Draw; 14/5; 29/10; 14/5; 14/5; 16/5; 14/5; 3; 12/5; 3; 14/5; 27/10; 14/5; 59/20; 29/10; 14/5; 3; 56/19; 11/4; 14/5; 56/19; 31/10; 16/5; 29/10; 14/5; 29/10; ; ; ; 
Everton; 5; 4; 4; 4; 9/2; 21/5; 19/4; 9/2; 17/4; 17/4; 19/5; 4; 17/4; 17/5; 9/2; 5; 22/5; 9/2; 21/5; 22/5; 5; 50/13; 17/4; 17/4; 17/4; ; ; ; 
META; english/premier-league/liverpool-v-everton; 2017-03-19 02:15:32 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 4/7; 4/6; 7/10; 4/6; 4/6; 8/13; 13/20; 4/6; 4/6; ; 4/6; 4/6; 8/13; 8/13; 13/20; 7/10; 8/13; 3/5; 4/7; 8/13; 33/50; 11/17; 5/8; 8/13; 5/8; ; ; ; 
Draw; 14/5; 29/10; 14/5; 14/5; 16/5; 14/5; 3; 12/5; 3; ; 27/10; 14/5; 59/20; 29/10; 14/5; 3; 56/19; 11/4; 14/5; 56/19; 31/10; 16/5; 29/10; 14/5; 29/10; ; ; ; 
Everton; 5; 4; 4; 4; 9/2; 21/5; 19/4; 9/2; 17/4; ; 19/5; 4; 17/4; 17/5; 9/2; 9/2; 22/5; 9/2; 21/5; 22/5; 24/5; 50/13; 17/4; 17/4; 17/4; ; ; ; 
META; english/premier-league/liverpool-v-everton; 2017-03-19 06:15:26 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 4/7; 4/6; 7/10; 4/6; 4/6; 8/13; 13/20; 4/6; 4/6; 13/20; 4/6; 4/6; 8/13; 8/13; 13/20; 7/10; 8/13; 3/5; 4/7; 8/13; 33/50; 11/17; 5/8; 8/13; 5/8; ; ; ; 
Draw; 14/5; 29/10; 14/5; 14/5; 16/5; 14/5; 3; 12/5; 3; 14/5; 27/10; 14/5; 59/20; 29/10; 14/5; 3; 56/19; 11/4; 14/5; 56/19; 31/10; 16/5; 29/10; 14/5; 29/10; ; ; ; 
Everton; 5; 4; 4; 4; 9/2; 21/5; 19/4; 9/2; 17/4; 17/4; 19/5; 4; 17/4; 17/5; 9/2; 9/2; 22/5; 9/2; 21/5; 22/5; 24/5; 50/13; 17/4; 17/4; 17/4; ; ; ; 
META; english/premier-league/liverpool-v-everton; 2017-03-19 10:15:35 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 4/7; 4/6; 7/10; 4/6; 4/6; 8/13; 13/20; 4/6; 4/6; 13/20; 4/6; 4/6; 8/13; 8/13; 13/20; 7/10; 8/13; 3/5; 4/7; 8/13; 33/50; 11/17; 5/8; 8/13; 5/8; ; ; ; 
Draw; 14/5; 29/10; 14/5; 14/5; 16/5; 14/5; 3; 12/5; 3; 14/5; 27/10; 14/5; 59/20; 29/10; 14/5; 3; 56/19; 11/4; 14/5; 56/19; 31/10; 16/5; 29/10; 14/5; 29/10; ; ; ; 
Everton; 5; 4; 4; 4; 9/2; 21/5; 19/4; 9/2; 17/4; 17/4; 19/5; 4; 17/4; 17/5; 9/2; 9/2; 22/5; 9/2; 21/5; 22/5; 24/5; 50/13; 17/4; 17/4; 17/4; ; ; ; 
META; english/premier-league/liverpool-v-everton; 2017-03-19 14:15:43 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 4/7; 4/6; 7/10; 7/10; 4/6; 8/13; 13/20; 4/6; 4/6; 13/20; 4/6; 4/6; 8/13; 8/13; 13/20; 7/10; 8/13; 3/5; 4/7; 8/13; 33/50; 11/17; 5/8; 8/13; 5/8; ; ; ; 8/13
Draw; 14/5; 29/10; 14/5; 14/5; 16/5; 14/5; 3; 12/5; 3; 14/5; 27/10; 14/5; 59/20; 29/10; 14/5; 3; 56/19; 11/4; 14/5; 56/19; 31/10; 16/5; 29/10; 14/5; 29/10; ; ; ; 3
Everton; 5; 4; 4; 19/5; 9/2; 21/5; 19/4; 9/2; 17/4; 17/4; 19/5; 4; 17/4; 17/5; 9/2; 9/2; 22/5; 9/2; 21/5; 22/5; 24/5; 50/13; 17/4; 17/4; 17/4; ; ; ; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-19 18:15:37 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 4/6; 7/10; 7/10; 7/10; 8/13; 7/10; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 13/20; 7/10; 7/10; 4/6; 3/5; 4/7; 4/6; 7/10; 9/13; 5/8; 4/6; 5/8; ; ; ; 4/6
Draw; 11/4; 29/10; 14/5; 14/5; 3; 14/5; 3; 12/5; 3; 14/5; 27/10; 11/4; 29/10; 29/10; 14/5; 3; 29/10; 11/4; 14/5; 29/10; 3; 29/10; 29/10; 14/5; 29/10; ; ; ; 14/5
Everton; 9/2; 4; 4; 19/5; 4; 21/5; 17/4; 9/2; 4; 4; 15/4; 4; 4; 17/5; 4; 9/2; 41/10; 9/2; 21/5; 41/10; 23/5; 75/19; 17/4; 4; 17/4; ; ; ; 4
META; english/premier-league/liverpool-v-everton; 2017-03-19 22:15:24 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 4/6; 4/6; 7/10; 4/6; 8/13; 4/6; 4/6; 4/6; 8/13; 8/13; 4/6; 8/13; 8/13; 13/20; 7/10; 8/13; 3/5; 4/6; 8/13; 7/10; 19/29; 4/6; 8/13; 4/6; ; ; ; 4/7
Draw; 14/5; 29/10; 29/10; 14/5; 3; 14/5; 3; 12/5; 3; 14/5; 27/10; 14/5; 29/10; 14/5; 14/5; 3; 29/10; 29/10; 14/5; 29/10; 3; 56/19; 14/5; 14/5; 14/5; ; ; ; 3
Everton; 9/2; 4; 4; 19/5; 4; 21/5; 17/4; 9/2; 17/4; 9/2; 19/5; 4; 9/2; 18/5; 9/2; 9/2; 9/2; 17/4; 4; 9/2; 23/5; 41/10; 4; 17/4; 4; ; ; ; 24/5
META; english/premier-league/liverpool-v-everton; 2017-03-20 02:15:26 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 4/6; 4/6; 7/10; 4/6; 8/13; 4/6; 4/6; 8/13; 8/13; 8/13; 4/6; 8/13; 8/13; 13/20; 7/10; 8/13; 3/5; 4/6; 8/13; 7/10; 19/29; 4/6; 8/13; 4/6; ; ; ; 8/13
Draw; 14/5; 29/10; 29/10; 14/5; 3; 14/5; 3; 12/5; 3; 14/5; 27/10; 14/5; 29/10; 14/5; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 3; 56/19; 14/5; 14/5; 14/5; ; ; ; 3
Everton; 9/2; 4; 17/4; 19/5; 4; 21/5; 17/4; 9/2; 17/4; 17/4; 19/5; 4; 9/2; 18/5; 9/2; 9/2; 22/5; 17/4; 4; 22/5; 23/5; 41/10; 4; 17/4; 4; ; ; ; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-20 06:15:18 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 4/6; 13/20; 7/10; 8/13; 8/13; 13/20; 4/6; 8/13; 8/13; 8/13; 4/6; 8/13; 6/10; 13/20; 7/10; 8/13; 3/5; 4/6; 8/13; 7/10; 19/29; 4/6; 8/13; 4/6; ; ; ; 8/13
Draw; 14/5; 29/10; 29/10; 14/5; 3; 14/5; 3; 12/5; 3; 14/5; 11/4; 14/5; 29/10; 14/5; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 3; 56/19; 14/5; 14/5; 14/5; ; ; ; 3
Everton; 9/2; 4; 17/4; 19/5; 9/2; 21/5; 17/4; 9/2; 17/4; 17/4; 4; 4; 9/2; 19/5; 9/2; 9/2; 49/11; 17/4; 4; 49/11; 23/5; 41/10; 4; 17/4; 4; ; ; ; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-20 10:15:19 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 4/6; 13/20; 7/10; 8/13; 8/13; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 6/10; 13/20; 7/10; 11/17; 3/5; 4/6; 11/17; 4/6; 19/29; 4/6; 8/13; 4/6; ; ; ; 8/13
Draw; 14/5; 29/10; 29/10; 14/5; 3; 14/5; 3; 12/5; 3; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 3; 29/10; 29/10; 14/5; 29/10; 31/10; 56/19; 14/5; 14/5; 14/5; ; ; ; 3
Everton; 9/2; 4; 17/4; 19/5; 9/2; 21/5; 17/4; 9/2; 17/4; 17/4; 4; 4; 9/2; 4; 9/2; 9/2; 17/4; 17/4; 4; 17/4; 24/5; 41/10; 4; 17/4; 4; ; ; ; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-20 14:15:21 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 4/6; 13/20; 7/10; 8/13; 8/13; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 6/10; 13/20; 7/10; 8/13; 3/5; 4/6; 8/13; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 8/13; 8/13
Draw; 14/5; 14/5; 29/10; 14/5; 3; 14/5; 3; 12/5; 3; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 4; 17/4; 19/5; 9/2; 21/5; 17/4; 9/2; 17/4; 17/4; 4; 4; 9/2; 4; 9/2; 9/2; 49/11; 17/4; 4; 49/11; 24/5; 43/10; 4; 17/4; 4; ; ; 23/5; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-20 18:15:18 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 8/13; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 4/7; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 4/6; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 14/5; 3; 12/5; 3; 14/5; 11/4; 14/5; 29/10; 14/5; 14/5; 14/5; 56/19; 29/10; 14/5; 56/19; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 21/5; 17/4; 9/2; 17/4; 17/4; 21/5; 4; 9/2; 19/5; 9/2; 4; 74/17; 17/4; 4; 74/17; 24/5; 43/10; 4; 17/4; 4; ; ; 21/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-20 22:15:22 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 8/13; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 4/7; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 4/6; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 14/5; 3; 12/5; 3; 14/5; 11/4; 14/5; 29/10; 14/5; 14/5; 14/5; 56/19; 29/10; 14/5; 56/19; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 21/5; 17/4; 9/2; 17/4; 17/4; 21/5; 4; 9/2; 19/5; 9/2; 4; 74/17; 17/4; 4; 74/17; 24/5; 43/10; 4; 17/4; 4; ; ; 4; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-21 02:15:21 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 8/13; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 4/7; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 4/7; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 14/5; 3; 12/5; 3; 14/5; 11/4; 14/5; 29/10; 14/5; 14/5; 14/5; 56/19; 29/10; 14/5; 56/19; 31/10; 3; 14/5; 14/5; 14/5; ; ; 27/10; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 21/5; 17/4; 9/2; 17/4; 17/4; 21/5; 4; 9/2; 19/5; 9/2; 4; 74/17; 17/4; 4; 74/17; 24/5; 43/10; 4; 17/4; 4; ; ; 7/2; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-21 06:15:19 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 8/13; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 4/7; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 4/7; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 14/5; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 14/5; 14/5; 14/5; 56/19; 29/10; 14/5; 56/19; 31/10; 3; 14/5; 14/5; 14/5; ; ; 27/10; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 21/5; 17/4; 9/2; 17/4; 17/4; 21/5; 4; 9/2; 19/5; 9/2; 4; 74/17; 17/4; 4; 74/17; 24/5; 43/10; 4; 17/4; 4; ; ; 7/2; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-21 10:15:19 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 4/7; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 4/7; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 14/5; 14/5; 14/5; 56/19; 29/10; 14/5; 56/19; 31/10; 3; 14/5; 14/5; 14/5; ; ; 27/10; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 17/4; 17/4; 9/2; 17/4; 17/4; 21/5; 4; 9/2; 19/5; 9/2; 4; 17/4; 17/4; 4; 17/4; 24/5; 43/10; 4; 17/4; 4; ; ; 7/2; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-21 14:15:21 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 4/7; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 4/6; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 14/5; 14/5; 14/5; 56/19; 29/10; 14/5; 56/19; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 17/4; 17/4; 9/2; 17/4; 17/4; 21/5; 4; 9/2; 19/5; 9/2; 4; 74/17; 17/4; 4; 74/17; 24/5; 43/10; 4; 17/4; 4; ; ; 22/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-21 18:15:20 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 4/7; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 4/6; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 14/5; 14/5; 11/4; 56/19; 29/10; 14/5; 56/19; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 17/4; 17/4; 9/2; 17/4; 17/4; 21/5; 4; 9/2; 19/5; 9/2; 4; 74/17; 17/4; 4; 74/17; 24/5; 43/10; 4; 17/4; 4; ; ; 21/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-21 22:15:22 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 4/6; 8/13; 3/5; 4/6; 8/13; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 4/6; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 16/5; 14/5; 14/5; 56/19; 29/10; 14/5; 56/19; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 17/4; 17/4; 9/2; 17/4; 17/4; 21/5; 4; 9/2; 9/2; 9/2; 4; 74/17; 17/4; 4; 74/17; 24/5; 43/10; 4; 17/4; 4; ; ; 21/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-22 02:15:32 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 4/6; 11/17; 3/5; 4/6; 8/13; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 8/13; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 16/5; 14/5; 14/5; 29/10; 29/10; 14/5; 29/10; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 9/2; 17/4; 9/2; 17/4; 17/4; 21/5; 4; 9/2; 9/2; 9/2; 4; 22/5; 17/4; 4; 49/11; 24/5; 43/10; 4; 17/4; 4; ; ; 21/5; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-22 06:15:19 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 4/6; 8/13; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 8/13; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 16/5; 14/5; 14/5; 29/10; 29/10; 14/5; 29/10; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 9/2; 17/4; 9/2; 17/4; 17/4; 21/5; 4; 9/2; 9/2; 9/2; 4; 22/5; 17/4; 4; 22/5; 24/5; 43/10; 4; 17/4; 4; ; ; 22/5; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-22 10:15:25 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 8/15; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 16/5; 14/5; 14/5; 29/10; 29/10; 14/5; 29/10; 31/10; 3; 14/5; 14/5; 14/5; ; ; 5/2; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 9/2; 17/4; 9/2; 17/4; 17/4; 21/5; 4; 9/2; 9/2; 9/2; 4; 22/5; 17/4; 4; 22/5; 24/5; 43/10; 4; 17/4; 4; ; ; 10/3; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-22 14:15:19 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 4/6; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 8/13; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 8/13; 4/6
Draw; 14/5; 29/10; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 16/5; 14/5; 14/5; 29/10; 29/10; 14/5; 29/10; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 4; 17/4; 19/5; 9/2; 9/2; 17/4; 5; 17/4; 17/4; 21/5; 4; 9/2; 9/2; 9/2; 9/2; 22/5; 17/4; 4; 22/5; 24/5; 43/10; 4; 17/4; 4; ; ; 9/2; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-22 18:15:19 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 4/6; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 8/13; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 8/13; 4/6
Draw; 14/5; 29/10; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 16/5; 14/5; 14/5; 29/10; 29/10; 14/5; 29/10; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 4; 17/4; 19/5; 9/2; 9/2; 17/4; 5; 17/4; 17/4; 21/5; 4; 9/2; 9/2; 9/2; 9/2; 22/5; 17/4; 4; 22/5; 24/5; 43/10; 4; 17/4; 4; ; ; 9/2; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-22 22:15:26 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 8/13; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 8/13; 4/6
Draw; 14/5; 11/4; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 16/5; 14/5; 11/4; 29/10; 29/10; 14/5; 29/10; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 4; 17/4; 19/5; 9/2; 9/2; 17/4; 5; 17/4; 17/4; 21/5; 4; 9/2; 9/2; 9/2; 9/2; 22/5; 17/4; 4; 22/5; 24/5; 43/10; 4; 17/4; 4; ; ; 9/2; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-23 02:15:28 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 4/7; 4/6
Draw; 14/5; 11/4; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 16/5; 14/5; 11/4; 29/10; 29/10; 14/5; 29/10; 31/10; 3; 14/5; 14/5; 14/5; ; ; 27/10; 3
Everton; 19/4; 15/4; 17/4; 19/5; 9/2; 9/2; 17/4; 5; 17/4; 17/4; 21/5; 4; 9/2; 9/2; 9/2; 4; 22/5; 17/4; 4; 22/5; 24/5; 43/10; 4; 17/4; 4; ; ; 21/5; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-23 06:15:22 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 4/7; 4/6
Draw; 14/5; 11/4; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 3; 29/10; 16/5; 14/5; 11/4; 29/10; 29/10; 14/5; 29/10; 31/10; 3; 14/5; 14/5; 14/5; ; ; 27/10; 3
Everton; 19/4; 15/4; 17/4; 19/5; 9/2; 9/2; 17/4; 5; 17/4; 17/4; 21/5; 4; 9/2; 9/2; 9/2; 4; 22/5; 17/4; 4; 22/5; 24/5; 43/10; 4; 17/4; 4; ; ; 21/5; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-23 10:15:23 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 8/13; 4/6
Draw; 14/5; 11/4; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 14/5; 29/10; 16/5; 14/5; 11/4; 29/10; 29/10; 14/5; 29/10; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 15/4; 17/4; 19/5; 9/2; 9/2; 17/4; 5; 17/4; 17/4; 21/5; 4; 9/2; 9/2; 9/2; 4; 22/5; 17/4; 4; 22/5; 24/5; 43/10; 4; 17/4; 4; ; ; 9/2; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-23 14:15:31 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 3/5; 7/10; 13/20; 7/10; 8/13; 13/20; 13/20; 4/6; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 4/6; 11/17; 3/5; 4/6; 11/17; 4/6; 7/11; 4/6; 8/13; 4/6; ; ; 8/13; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 3; 3; 3; 12/5; 3; 14/5; 11/4; 14/5; 29/10; 16/5; 14/5; 11/4; 29/10; 29/10; 14/5; 29/10; 31/10; 3; 14/5; 14/5; 14/5; ; ; 14/5; 3
Everton; 19/4; 19/5; 17/4; 19/5; 9/2; 9/2; 17/4; 5; 17/4; 17/4; 21/5; 4; 9/2; 9/2; 9/2; 4; 22/5; 17/4; 4; 22/5; 24/5; 43/10; 4; 17/4; 4; ; ; 23/5; 23/5
