META; english/premier-league/hull-v-tottenham; 2017-05-07 22:15:59 GMT+3; 2017-05-21 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; ; ; ; 1/10; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; 1/50; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 47/10; ; ; ; ; ; 1/10; ; 
META; english/premier-league/hull-v-tottenham; 2017-05-08 02:16:00 GMT+3; 2017-05-21 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; 1/50; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 47/10; ; ; ; ; ; 1/10; ; 
META; english/premier-league/hull-v-tottenham; 2017-05-08 10:15:59 GMT+3; 2017-05-21 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; 1/50; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 47/10; ; ; ; ; ; 1/10; ; 
META; english/premier-league/hull-v-tottenham; 2017-05-08 14:16:05 GMT+3; 2017-05-21 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; ; 8/13; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; 16/5; ; 1/50; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 47/10; ; ; ; 50/13; ; 1/10; ; 
META; english/premier-league/hull-v-tottenham; 2017-05-08 18:16:00 GMT+3; 2017-05-21 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/7; ; 3/5; ; 8/13; ; 8/13; ; 1/4; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; 10/3; ; 16/5; ; 16/5; ; 2/11; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 47/10; ; 19/5; ; 50/13; ; 2/11; ; 
META; english/premier-league/hull-v-tottenham; 2017-05-08 22:15:59 GMT+3; 2017-05-21 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; 4/7; ; 3/5; ; 8/13; ; 8/13; ; 1/4; ; 
Draw; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; 3; ; 10/3; ; 16/5; ; 16/5; ; 21/10; ; 
Hull; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; 7/2; ; 47/10; ; 19/5; ; 50/13; ; 2/11; ; 
META; english/premier-league/hull-v-tottenham; 2017-05-09 02:15:56 GMT+3; 2017-05-21 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; 4/7; ; 3/5; ; 8/13; ; 8/13; ; 1/4; ; 
Draw; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; 3; ; 10/3; ; 16/5; ; 16/5; ; 21/10; ; 
Hull; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; 7/2; ; 47/10; ; 19/5; ; 50/13; ; 2/11; ; 
META; english/premier-league/hull-v-tottenham; 2017-05-09 10:15:58 GMT+3; 2017-05-21 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; 4/7; ; 3/5; ; 8/13; ; 8/13; ; 1/4; ; 
Draw; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; 3; ; 10/3; ; 16/5; ; 16/5; ; 21/10; ; 
Hull; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; 7/2; ; 47/10; ; 19/5; ; 50/13; ; 2/11; ; 
META; english/premier-league/hull-v-tottenham; 2017-05-09 14:15:57 GMT+3; 2017-05-21 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 4/7; 8/13; ; ; ; ; 8/13; ; ; ; ; 4/7; ; 3/5; ; 8/13; ; 8/13; ; 4/7; ; 
Draw; ; ; ; ; ; ; ; 14/5; 3; ; ; ; ; 3; ; ; ; ; 3; ; 10/3; ; 16/5; ; 16/5; ; 14/5; ; 
Hull; ; ; ; ; ; ; ; 4; 9/2; ; ; ; ; 9/2; ; ; ; ; 7/2; ; 47/10; ; 19/5; ; 50/13; ; 4; ; 
META; english/premier-league/hull-v-tottenham; 2017-05-09 18:15:57 GMT+3; 2017-05-21 15:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 8/13; 8/13; ; ; ; ; 8/13; ; ; ; ; 4/7; ; 3/5; ; 8/13; ; 8/13; ; 4/7; ; 
