META; english/premier-league/sunderland-v-burnley; 2017-03-04 18:17:27 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Burnley; 21/10; 11/5; 2; ; 9/4; ; 11/5; 5/2; 85/40; 2; 19/10; ; 21/10; ; ; 23/10; 2; 9/4; 2; 2; 23/10; ; 2; ; ; 7/5; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-06 10:16:05 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/5; ; 7/5; 29/20; 29/20; 21/20; 7/5; 11/8; 7/5; ; 11/8; ; ; 11/8; 23/17; 5/4; 27/20; 23/17; 36/25; ; 23/17; ; ; 11/10; ; 
Draw; 11/5; 23/10; 12/5; ; 23/10; 23/10; 9/4; 23/10; 9/4; 11/5; 2; ; 11/5; ; ; 12/5; 9/4; 21/10; 23/10; 9/4; 23/10; ; 23/10; ; ; 13/8; ; 
Burnley; 21/10; 11/5; 2; ; 9/4; 41/20; 11/5; 5/2; 85/40; 2; 19/10; ; 21/10; ; ; 23/10; 2; 9/4; 2; 2; 23/10; ; 2; ; ; 19/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-06 14:16:07 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 29/20; ; 7/5; 29/20; 29/20; 21/20; 7/5; 11/8; 7/5; 7/5; 11/8; ; 7/5; 11/8; 23/17; 5/4; 27/20; 23/17; 36/25; 26/19; 23/17; ; ; 11/10; ; 
Draw; 11/5; 23/10; 43/20; ; 23/10; 23/10; 9/4; 23/10; 9/4; 11/5; 2; 21/10; 9/4; ; 11/5; 12/5; 9/4; 21/10; 23/10; 9/4; 23/10; 9/4; 23/10; ; ; 7/4; ; 
Burnley; 21/10; 11/5; 41/20; ; 9/4; 21/10; 11/5; 5/2; 85/40; 2; 19/10; 2; 2; ; 21/10; 23/10; 2; 9/4; 2; 2; 23/10; 21/10; 2; ; ; 19/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-06 18:16:17 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 29/20; 7/5; 29/20; 29/20; 29/20; 21/20; 7/5; 11/8; 7/5; 7/5; 11/8; 29/20; 7/5; 11/8; 23/17; 5/4; 27/20; 23/17; 36/25; 26/19; 23/17; ; ; 11/8; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 12/5; 11/5; 23/10; 28/13; 21/10; 23/10; 28/13; 23/10; 9/4; 23/10; ; ; 11/5; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 21/10; 11/5; 5/2; 85/40; 21/10; 19/10; 2; 2; 19/10; 21/10; 23/10; 39/19; 9/4; 2; 39/19; 23/10; 21/10; 2; ; ; 19/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-06 22:16:06 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 29/20; 7/5; 29/20; 29/20; 29/20; 21/20; 7/5; 11/8; 7/5; 7/5; 11/8; 29/20; 7/5; 11/8; 23/17; 5/4; 27/20; 23/17; 36/25; 26/19; 23/17; ; ; 11/8; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 12/5; 11/5; 23/10; 28/13; 21/10; 23/10; 28/13; 23/10; 9/4; 23/10; ; ; 11/5; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 21/10; 11/5; 5/2; 85/40; 21/10; 19/10; 2; 2; 19/10; 21/10; 9/4; 39/19; 9/4; 2; 39/19; 23/10; 21/10; 2; ; ; 19/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-07 02:16:24 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 29/20; 7/5; 29/20; 29/20; 29/20; 21/20; 7/5; 11/8; 7/5; 7/5; 11/8; 29/20; 7/5; 11/8; 23/17; 5/4; 27/20; 23/17; 36/25; 26/19; 23/17; ; ; 27/20; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 12/5; 11/5; 23/10; 28/13; 21/10; 23/10; 28/13; 23/10; 9/4; 23/10; ; ; 21/10; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 21/10; 11/5; 5/2; 85/40; 21/10; 19/10; 2; 2; 19/10; 21/10; 9/4; 39/19; 9/4; 2; 39/19; 23/10; 21/10; 2; ; ; 19/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-07 06:15:57 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 29/20; 7/5; 29/20; 29/20; 29/20; 21/20; 7/5; 11/8; 7/5; 7/5; 11/8; 29/20; 7/5; 11/8; 23/17; 5/4; 27/20; 23/17; 36/25; 26/19; 23/17; ; ; 27/20; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 12/5; 11/5; 23/10; 28/13; 21/10; 23/10; 28/13; 23/10; 9/4; 23/10; ; ; 21/10; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 21/10; 11/5; 5/2; 85/40; 21/10; 19/10; 2; 2; 19/10; 21/10; 9/4; 39/19; 9/4; 2; 39/19; 23/10; 21/10; 2; ; ; 19/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-07 10:15:59 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 29/20; 7/5; 29/20; 7/5; 29/20; 21/20; 7/5; 11/8; 7/5; 7/5; 11/8; 29/20; 7/5; 11/8; 23/17; 5/4; 27/20; 23/17; 36/25; 26/19; 23/17; ; ; 27/20; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 12/5; 11/5; 23/10; 28/13; 21/10; 23/10; 28/13; 23/10; 9/4; 23/10; ; ; 21/10; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 5/2; 85/40; 21/10; 19/10; 2; 2; 19/10; 21/10; 9/4; 39/19; 9/4; 2; 39/19; 23/10; 21/10; 2; ; ; 7/4; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-07 14:16:12 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 7/5; 29/20; 21/20; 7/5; 11/8; 7/5; 7/5; 11/8; 29/20; 7/5; 11/8; 23/17; 5/4; 27/20; 23/17; 36/25; 26/19; 23/17; ; ; 27/20; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 12/5; 11/5; 23/10; 28/13; 21/10; 23/10; 28/13; 23/10; 9/4; 23/10; ; ; 21/10; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 5/2; 85/40; 21/10; 19/10; 2; 2; 19/10; 21/10; 9/4; 39/19; 9/4; 2; 39/19; 23/10; 21/10; 2; ; ; 7/4; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-07 18:16:02 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 7/5; 29/20; 13/10; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 23/17; 5/4; 27/20; 23/17; 73/50; 26/19; 23/17; ; ; 13/10; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 85/40; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 39/19; 9/4; 2; 39/19; 9/4; 21/10; 2; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 23/10; 28/13; 23/10; 9/4; 23/10; ; ; 2; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-07 22:16:20 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 7/5; 29/20; 13/10; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 23/17; 5/4; 27/20; 23/17; 73/50; 26/19; 23/17; ; ; 13/10; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 85/40; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 39/19; 9/4; 2; 39/19; 9/4; 21/10; 2; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 23/10; 28/13; 23/10; 9/4; 23/10; ; ; 2; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-08 02:15:51 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 7/5; 29/20; 13/10; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 23/17; 5/4; 27/20; 23/17; 73/50; 26/19; 23/17; ; ; 13/10; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 85/40; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 39/19; 9/4; 2; 39/19; 9/4; 21/10; 2; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 23/10; 28/13; 23/10; 9/4; 23/10; ; ; 2; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-08 06:15:52 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 7/5; 29/20; 13/10; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 7/5; 5/4; 27/20; 7/5; 73/50; 26/19; 23/17; ; ; 13/10; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 85/40; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 39/19; 9/4; 2; 39/19; 9/4; 21/10; 2; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 23/10; 28/13; 23/10; 9/4; 23/10; ; ; 2; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-08 10:16:30 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; ; 7/5; 29/20; 7/5; 29/20; 13/10; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 23/17; 5/4; 27/20; 23/17; 73/50; 26/19; 23/17; ; ; 13/10; ; 
Burnley; 21/10; 11/5; ; 21/10; 11/5; 43/20; 11/5; 2; 85/40; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 39/19; 9/4; 2; 39/19; 9/4; 21/10; 2; ; ; 19/10; ; 
Draw; 11/5; 23/10; ; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 23/10; 28/13; 23/10; 9/4; 23/10; ; ; 2; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-08 14:15:57 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 7/5; 29/20; 13/10; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 23/17; 5/4; 7/5; 23/17; 73/50; 26/19; 7/5; ; ; 13/10; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 85/40; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 39/19; 9/4; 2; 39/19; 9/4; 21/10; 39/19; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; 21/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-08 18:15:56 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 7/5; 29/20; 13/10; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 23/17; 5/4; ; 23/17; 73/50; 26/19; 7/5; ; ; 13/10; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 85/40; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 39/19; 9/4; ; 39/19; 9/4; 21/10; 39/19; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; ; 28/13; 23/10; 9/4; 11/5; ; ; 21/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-08 22:16:01 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 29/20; 29/20; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 7/5; 7/5; 16/11; 73/50; 10/7; 7/5; ; ; 27/20; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 41/20; 11/5; 2; 85/40; 2; 19/10; 19/10; 2; 21/10; 21/10; 11/5; 37/19; 2; 2; 37/19; 9/4; 2; 39/19; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 11/5; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; 21/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-09 02:15:50 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 29/20; 29/20; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 7/5; 7/5; 16/11; 73/50; 10/7; 7/5; ; ; 27/20; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 41/20; 11/5; 2; 85/40; 2; 19/10; 19/10; 2; 21/10; 21/10; 11/5; 37/19; 2; 2; 37/19; 9/4; 2; 39/19; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 11/5; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; 21/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-09 06:15:49 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 29/20; 29/20; 13/10; ; 7/5; 7/5; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 7/5; 7/5; 16/11; 73/50; 10/7; 7/5; ; ; 27/20; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 41/20; 11/5; 2; ; 2; 19/10; 19/10; 2; 21/10; 21/10; 11/5; 37/19; 2; 2; 37/19; 9/4; 2; 39/19; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; ; 21/10; 2; 11/5; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; 21/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-09 10:15:51 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 29/20; 29/20; 13/10; 7/5; 7/5; 7/5; 6/4; 7/5; 29/20; 7/5; 7/5; 16/11; 7/5; 7/5; 16/11; 73/50; 10/7; 7/5; ; ; 27/20; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 41/20; 11/5; 2; 85/40; 2; 19/10; 19/10; 2; 21/10; 21/10; 11/5; 37/19; 2; 2; 37/19; 9/4; 2; 39/19; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; 21/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-09 14:15:53 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 29/20; 29/20; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 7/5; 7/5; 16/11; 73/50; 10/7; 7/5; ; ; 27/20; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 41/20; 11/5; 2; 85/40; 2; 19/10; 19/10; 2; 21/10; 21/10; 11/5; 37/19; 2; 2; 37/19; 9/4; 2; 39/19; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 11/5; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; 21/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-09 18:16:13 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 29/20; 29/20; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 7/5; 7/5; 16/11; 73/50; 10/7; 7/5; ; ; 27/20; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 41/20; 11/5; 2; 85/40; 2; 19/10; 19/10; 2; 21/10; 21/10; 11/5; 37/19; 2; 2; 37/19; 9/4; 2; 39/19; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 11/5; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; 21/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-09 22:15:43 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 29/20; 29/20; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 7/5; 7/5; ; 73/50; 10/7; 7/5; ; ; 27/20; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 41/20; 11/5; 2; 85/40; 2; 19/10; 19/10; 2; 21/10; 21/10; 11/5; 37/19; 2; 2; ; 9/4; 2; 39/19; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 11/5; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 11/5; ; 23/10; 9/4; 11/5; ; ; 21/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-10 02:15:37 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 29/20; 29/20; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 7/5; 7/5; 16/11; 73/50; 10/7; 7/5; ; ; 27/20; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 41/20; 11/5; 2; 85/40; 2; 19/10; 19/10; 2; 21/10; 21/10; 11/5; 37/19; 2; 2; 37/19; 9/4; 2; 39/19; ; ; 19/10; ; 
Draw; 11/5; 23/10; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 11/5; 9/4; 9/4; 11/5; 23/10; 28/13; 21/10; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; 21/10; ; 
META; english/premier-league/sunderland-v-burnley; 2017-03-10 06:15:34 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Sunderland; 13/10; 5/4; 6/4; 7/5; 29/20; 29/20; 29/20; 13/10; 7/5; 7/5; 7/5; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 7/5; 7/5; 16/11; 73/50; 10/7; 7/5; ; ; 27/20; ; 
Burnley; 21/10; 11/5; 41/20; 21/10; 11/5; 41/20; 11/5; 2; 85/40; 2; 19/10; 19/10; 2; 21/10; 21/10; 11/5; 37/19; 2; 2; 37/19; 9/4; 2; 39/19; ; ; 19/10; ; 
