META; english/premier-league/southampton-v-man-utd; 2017-02-26 18:16:38 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; 5/6; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; 29/10; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-26 22:16:50 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-27 02:16:23 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-27 06:16:18 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-27 10:16:26 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; 5/6; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; 29/10; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-27 14:16:17 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; 5/6; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; 29/10; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-27 18:16:42 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; 5/6; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; 29/10; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-27 22:16:21 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; 5/6; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; 29/10; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-28 02:16:16 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; 5/6; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; 29/10; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-28 06:16:20 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; 5/6; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; 29/10; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-28 10:16:23 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; 5/6; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; 29/10; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-28 14:16:45 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-28 18:16:58 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-02-28 22:16:57 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-03-01 02:16:20 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-03-01 06:16:21 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-03-01 10:16:18 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-03-01 14:16:53 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-03-01 18:16:26 GMT+2; 2017-03-15 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-06 22:15:54 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; ; ; 59/50; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 13/8; 85/40; ; ; ; ; ; ; ; ; 21/10; ; ; 62/25; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; ; ; 62/25; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-07 02:15:53 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; ; ; 59/50; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 13/8; 85/40; ; ; ; ; ; ; ; ; 21/10; ; ; 62/25; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; ; ; 62/25; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-07 10:15:52 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; ; ; 59/50; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 13/8; 85/40; ; ; ; ; ; ; ; ; 21/10; ; ; 62/25; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; ; ; 62/25; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-07 14:15:53 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; ; ; 5/4; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; ; ; 57/25; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; ; ; 5/2; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-07 18:15:50 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; ; ; 5/4; ; ; ; ; ; 1/20; ; 
Southampton; ; ; ; ; ; ; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; ; ; 57/25; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; ; ; 5/2; ; ; ; ; ; 1/50; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-07 22:15:47 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; ; ; 5/4; ; ; ; ; ; 1/20; ; 
Southampton; ; ; ; ; ; ; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; ; ; 57/25; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; ; ; 5/2; ; ; ; ; ; 1/50; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-08 02:15:48 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; ; ; 5/4; ; ; ; ; ; 1/20; ; 
Southampton; ; ; ; ; ; ; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; ; ; 57/25; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; ; ; 5/2; ; ; ; ; ; 1/4; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-08 10:15:47 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; ; ; 5/4; ; ; ; ; ; 1/20; ; 
Southampton; ; ; ; ; ; ; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; ; ; 57/25; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; ; ; 5/2; ; ; ; ; ; 1/4; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-08 14:15:51 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; 13/10; ; 5/4; ; ; ; 13/10; ; 1/25; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; 19/10; ; 57/25; ; ; ; 37/19; ; 1/25; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; 5/2; ; 5/2; ; ; ; 5/2; ; 1/100; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-08 18:15:47 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 1/25; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 2/5; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 2/5; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-08 22:15:47 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 1/25; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 2/5; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 19/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-09 02:15:45 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 1/25; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 2/5; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 19/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-09 10:15:46 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 1/25; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 8/5; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 19/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-09 14:15:45 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 1; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 13/8; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 21/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-09 18:15:45 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; ; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; ; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; ; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-09 22:15:44 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-10 02:15:43 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-10 10:15:43 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-10 14:15:45 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-10 18:15:46 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-10 22:15:46 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-11 02:15:41 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-11 10:15:41 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-11 14:15:42 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-11 18:15:40 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-11 22:15:42 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-12 02:15:37 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
Man Utd; ; ; ; ; ; 6/5; ; 11/8; 13/10; ; ; ; ; 11/8; ; ; ; 6/5; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 5/4; ; 
Southampton; ; ; ; ; ; 21/10; ; 13/8; 2; ; ; ; ; 21/10; ; ; ; 21/10; 19/10; ; 43/20; ; 37/19; ; 37/19; ; 19/10; ; 
Draw; ; ; ; ; ; 12/5; ; 12/5; 5/2; ; ; ; ; 5/2; ; ; ; 12/5; 5/2; ; 51/20; ; 5/2; ; 5/2; ; 23/10; ; 
META; english/premier-league/southampton-v-man-utd; 2017-05-12 10:15:38 GMT+3; 2017-05-17 19:45; Nothing; Xlenovo
